model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
audioseal,8,chinese:SSB0005,0,0,mean,1,1,1,13,0.8125,0.117188,4.5955,0.9992,36.74
audioseal,8,chinese:SSB0005,0,0,fwp,1,1,1,12,0.7500,0.500000,4.5631,0.9987,33.86
audioseal,8,chinese:SSB0005,1,1,mean,1,1,1,12,0.7500,0.109375,4.6048,0.9994,36.39
audioseal,8,chinese:SSB0005,1,1,fwp,1,1,1,11,0.6875,0.312500,4.5931,0.9992,33.36
audioseal,8,chinese:SSB0005,2,2,mean,1,1,1,13,0.8125,0.121094,4.6052,0.9995,37.22
audioseal,8,chinese:SSB0005,2,2,fwp,1,1,1,14,0.8750,0.375000,4.6109,0.9995,36.06
audioseal,8,chinese:SSB0009,0,3,mean,1,1,1,12,0.7500,0.085938,4.5950,0.9996,33.00
audioseal,8,chinese:SSB0009,0,3,fwp,1,1,1,11,0.6875,0.437500,4.5540,0.9993,31.57
audioseal,8,chinese:SSB0009,1,4,mean,1,1,1,12,0.7500,0.171875,4.5921,0.9997,33.66
audioseal,8,chinese:SSB0009,1,4,fwp,1,1,1,12,0.7500,0.250000,4.5976,0.9998,34.86
audioseal,8,chinese:SSB0009,2,5,mean,1,1,1,14,0.8750,0.085938,4.6051,0.9997,34.36
audioseal,8,chinese:SSB0009,2,5,fwp,1,1,1,14,0.8750,0.250000,4.5895,0.9996,32.69
audioseal,8,chinese:SSB0011,0,6,mean,1,1,1,15,0.9375,0.140625,4.5480,0.9986,31.49
audioseal,8,chinese:SSB0011,0,6,fwp,1,1,0,15,0.9375,0.500000,4.5759,0.9990,33.18
audioseal,8,chinese:SSB0011,1,7,mean,1,1,1,11,0.6875,0.078125,4.5435,0.9986,33.04
audioseal,8,chinese:SSB0011,1,7,fwp,1,1,1,12,0.7500,0.312500,4.5045,0.9979,31.70
audioseal,8,chinese:SSB0011,2,8,mean,1,1,1,13,0.8125,0.062500,4.5638,0.9987,33.86
audioseal,8,chinese:SSB0011,2,8,fwp,1,1,1,12,0.7500,0.312500,4.5183,0.9980,31.92
audioseal,8,chinese:SSB0012,0,9,mean,1,1,1,12,0.7500,0.101562,4.5805,0.9994,33.43
audioseal,8,chinese:SSB0012,0,9,fwp,1,1,1,12,0.7500,0.375000,4.5603,0.9991,31.27
audioseal,8,chinese:SSB0012,1,10,mean,1,1,1,11,0.6875,0.082031,4.5960,0.9993,34.32
audioseal,8,chinese:SSB0012,1,10,fwp,1,1,1,10,0.6250,0.312500,4.5741,0.9989,32.62
audioseal,8,chinese:SSB0012,2,11,mean,1,1,1,13,0.8125,0.152344,4.5768,0.9994,32.02
audioseal,8,chinese:SSB0012,2,11,fwp,1,1,1,13,0.8125,0.437500,4.6082,0.9996,34.15
audioseal,8,chinese:SSB0016,0,12,mean,1,1,1,11,0.6875,0.121094,4.4613,0.9979,31.57
audioseal,8,chinese:SSB0016,0,12,fwp,1,1,1,12,0.7500,0.375000,4.4642,0.9965,29.00
audioseal,8,chinese:SSB0016,1,13,mean,1,1,1,12,0.7500,0.144531,4.5440,0.9983,32.03
audioseal,8,chinese:SSB0016,1,13,fwp,1,1,1,14,0.8750,0.375000,4.5172,0.9973,30.61
audioseal,8,chinese:SSB0016,2,14,mean,1,1,1,13,0.8125,0.156250,4.5159,0.9977,31.55
audioseal,8,chinese:SSB0016,2,14,fwp,1,1,1,12,0.7500,0.437500,4.5011,0.9970,29.88
audioseal,8,chinese:SSB0018,0,15,mean,1,1,1,11,0.6875,0.046875,4.5781,0.9996,34.16
audioseal,8,chinese:SSB0018,0,15,fwp,1,1,1,13,0.8125,0.312500,4.5952,0.9996,34.42
audioseal,8,chinese:SSB0018,1,16,mean,1,1,1,14,0.8750,0.148438,4.5812,0.9996,35.70
audioseal,8,chinese:SSB0018,1,16,fwp,1,1,1,11,0.6875,0.312500,4.5630,0.9995,33.35
audioseal,8,chinese:SSB0018,2,17,mean,1,1,1,12,0.7500,0.062500,4.5653,0.9996,34.40
audioseal,8,chinese:SSB0018,2,17,fwp,1,1,1,13,0.8125,0.500000,4.5450,0.9994,33.54
audioseal,8,chinese:SSB0033,0,18,mean,1,1,1,12,0.7500,0.210938,4.5856,0.9995,38.86
audioseal,8,chinese:SSB0033,0,18,fwp,1,1,1,11,0.6875,0.375000,4.6116,0.9996,40.29
audioseal,8,chinese:SSB0033,1,19,mean,1,1,1,12,0.7500,0.136719,4.5950,0.9994,39.27
audioseal,8,chinese:SSB0033,1,19,fwp,1,1,1,13,0.8125,0.375000,4.5769,0.9992,37.06
audioseal,8,chinese:SSB0033,2,20,mean,1,1,1,12,0.7500,0.109375,4.5825,0.9995,38.44
audioseal,8,chinese:SSB0033,2,20,fwp,1,1,1,12,0.7500,0.375000,4.5978,0.9996,39.80
audioseal,8,chinese:SSB0038,0,21,mean,1,1,1,12,0.7500,0.070312,4.5778,0.9990,31.06
audioseal,8,chinese:SSB0038,0,21,fwp,1,1,1,13,0.8125,0.437500,4.5945,0.9993,33.28
audioseal,8,chinese:SSB0038,1,22,mean,1,1,1,13,0.8125,0.148438,4.5952,0.9993,34.69
