model,k,trial_id,speaker,clip_index,source_path,coalition_payloads,shift_ms,shifted_colluder_index,escaped,attribution_margin,pesq,stoi,si_sdr,snr
audioseal,5,34,chinese:SSB0080,2,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,"[61805, 86, 60265, 38735, 52776]",10,4,1,2.89699316,4.327629,0.981419,11.845294,10.579316
audioseal,5,34,chinese:SSB0080,2,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,"[61805, 86, 60265, 38735, 52776]",20,4,1,1.41501904,4.159952,0.975594,11.844236,10.552419
audioseal,5,34,chinese:SSB0080,2,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,"[61805, 86, 60265, 38735, 52776]",50,4,1,2.61500168,3.130943,0.96779,11.928046,10.755437
audioseal,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,"[17665, 27318, 19949, 39069, 25922]",-50,0,1,2.16301203,2.357465,0.970373,11.864325,10.700383
audioseal,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,"[17665, 27318, 19949, 39069, 25922]",-20,0,1,2.54947567,3.311774,0.978835,11.75836,10.326897
audioseal,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,"[17665, 27318, 19949, 39069, 25922]",-10,0,1,3.88303757,4.072528,0.984061,11.899293,10.79308
audioseal,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,"[17665, 27318, 19949, 39069, 25922]",0,-1,1,3.81275606,4.583112,0.999088,31.274015,31.275417
audioseal,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,"[17665, 27318, 19949, 39069, 25922]",10,0,1,3.42245722,4.379337,0.983719,11.888608,10.787867
audioseal,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,"[17665, 27318, 19949, 39069, 25922]",20,0,1,2.8275156,4.107463,0.980269,11.755028,10.325483
audioseal,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,"[17665, 27318, 19949, 39069, 25922]",50,0,1,2.97856283,3.063139,0.972173,11.857011,10.696903
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,"[24464, 61864, 23820, 59005, 19433]",-50,1,1,2.95245981,2.014268,0.974342,12.000229,11.063
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,"[24464, 61864, 23820, 59005, 19433]",-20,1,1,6.44960213,2.90756,0.980465,11.695334,10.431858
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,"[24464, 61864, 23820, 59005, 19433]",-10,1,1,3.43459702,3.88979,0.986443,12.025319,11.119937
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,"[24464, 61864, 23820, 59005, 19433]",0,-1,1,2.82476807,4.536449,0.998788,26.989243,26.997204
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,"[24464, 61864, 23820, 59005, 19433]",10,1,1,3.71646929,4.395388,0.986389,12.045295,11.132587
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,"[24464, 61864, 23820, 59005, 19433]",20,1,1,6.06264019,4.047157,0.980502,11.639659,10.399966
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,"[24464, 61864, 23820, 59005, 19433]",50,1,1,3.5488019,2.987929,0.973237,12.002991,11.063019
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,"[1467, 23087, 43220, 43504, 14583]",-50,2,1,0.43031502,2.030977,0.974638,11.944174,10.920153
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,"[1467, 23087, 43220, 43504, 14583]",-20,2,0,-0.59928417,3.052248,0.980049,11.8606,10.789595
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,"[1467, 23087, 43220, 43504, 14583]",-10,2,1,1.65225744,3.893983,0.983457,11.956428,10.933259
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,"[1467, 23087, 43220, 43504, 14583]",0,-1,0,-0.42767525,4.533466,0.999523,26.891854,26.901288
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,"[1467, 23087, 43220, 43504, 14583]",10,2,1,1.28290415,4.396123,0.982979,11.9634,10.938084
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,"[1467, 23087, 43220, 43504, 14583]",20,2,0,-0.56383562,3.901464,0.979965,11.850341,10.78245
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,"[1467, 23087, 43220, 43504, 14583]",50,2,1,0.15012169,2.593825,0.972341,11.965191,10.932475
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,"[60638, 62841, 4144, 45827, 34234]",-50,3,1,4.13422203,2.059674,0.973987,12.063938,11.127471
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,"[60638, 62841, 4144, 45827, 34234]",-20,3,1,2.36607313,2.978646,0.97987,11.866657,10.758786
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,"[60638, 62841, 4144, 45827, 34234]",-10,3,1,4.24605703,3.942214,0.98433,12.032742,11.071984
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,"[60638, 62841, 4144, 45827, 34234]",0,-1,1,2.70138597,4.535346,0.998434,28.508991,28.514575
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,"[60638, 62841, 4144, 45827, 34234]",10,3,1,4.21488762,4.426524,0.984157,12.046385,11.079915
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,"[60638, 62841, 4144, 45827, 34234]",20,3,1,2.80210781,4.089598,0.98096,11.887593,10.769463
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,"[60638, 62841, 4144, 45827, 34234]",50,3,1,4.55093384,2.9319,0.974202,12.120111,11.156913
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,"[62173, 23027, 19789, 56404, 59282]",-50,4,1,1.67939568,1.891382,0.975974,11.959777,10.845149
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,"[62173, 23027, 19789, 56404, 59282]",-20,4,1,0.66656733,3.044459,0.981386,11.844514,10.546316
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,"[62173, 23027, 19789, 56404, 59282]",-10,4,1,1.99954414,4.10634,0.985764,12.471341,11.711272
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,"[62173, 23027, 19789, 56404, 59282]",0,-1,1,0.68036366,4.589549,0.999511,33.366718,33.36802
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,"[62173, 23027, 19789, 56404, 59282]",10,4,1,2.12168217,4.380753,0.985499,12.460698,11.703731
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,"[62173, 23027, 19789, 56404, 59282]",20,4,1,0.88180161,3.916866,0.981379,11.845507,10.546694
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,"[62173, 23027, 19789, 56404, 59282]",50,4,1,1.8830986,2.654981,0.975444,11.964341,10.847795
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,"[26615, 29433, 44097, 797, 41046]",-50,0,1,2.18596125,2.014003,0.975003,12.01785,10.969253
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,"[26615, 29433, 44097, 797, 41046]",-20,0,1,2.66996431,2.974998,0.979757,11.840125,10.534217
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,"[26615, 29433, 44097, 797, 41046]",-10,0,1,2.79489517,3.906033,0.98529,12.698021,12.038137
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,"[26615, 29433, 44097, 797, 41046]",0,-1,1,2.60740566,4.5954,0.999869,36.086717,36.086262
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,"[26615, 29433, 44097, 797, 41046]",10,0,1,2.78602886,4.364151,0.985421,12.701343,12.040176
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,"[26615, 29433, 44097, 797, 41046]",20,0,1,2.85762215,3.841538,0.97991,11.850053,10.538678
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,"[26615, 29433, 44097, 797, 41046]",50,0,1,2.17785358,2.571248,0.975104,12.055556,10.988204
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,"[11097, 16027, 47698, 25107, 1599]",-50,1,1,1.98822737,1.721771,0.975927,12.087219,11.076699
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,"[11097, 16027, 47698, 25107, 1599]",-20,1,1,2.27746725,2.875671,0.981659,11.813069,10.417432
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,"[11097, 16027, 47698, 25107, 1599]",-10,1,1,2.45599079,4.076499,0.986552,12.332976,11.494011
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,"[11097, 16027, 47698, 25107, 1599]",0,-1,1,2.41091442,4.605127,0.999785,38.100759,38.101089
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,"[11097, 16027, 47698, 25107, 1599]",10,1,1,2.47374487,4.321512,0.986325,12.333304,11.494163
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,"[11097, 16027, 47698, 25107, 1599]",20,1,1,2.34010029,3.653364,0.981373,11.812701,10.417026
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,"[11097, 16027, 47698, 25107, 1599]",50,1,1,2.13005924,2.478374,0.976786,12.09054,11.078539
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,"[49706, 46306, 28111, 562, 35834]",-50,2,1,0.82772493,1.990129,0.975544,12.031581,10.959043
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,"[49706, 46306, 28111, 562, 35834]",-20,2,1,2.78116417,3.152169,0.981777,12.167933,11.214427
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,"[49706, 46306, 28111, 562, 35834]",-10,2,1,0.91223764,4.018657,0.985575,12.009681,10.912174
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,"[49706, 46306, 28111, 562, 35834]",0,-1,1,2.78897142,4.582802,0.999183,38.891885,38.892556
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,"[49706, 46306, 28111, 562, 35834]",10,2,1,0.90481997,4.383879,0.986134,12.015223,10.914716
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,"[49706, 46306, 28111, 562, 35834]",20,2,1,2.74911976,3.817241,0.983073,12.190743,11.226531
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,"[49706, 46306, 28111, 562, 35834]",50,2,1,0.82963085,2.807059,0.979295,12.143648,11.01444
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,"[33711, 46296, 22595, 17445, 3291]",-50,3,1,2.10743856,2.044001,0.976121,12.0686,11.05304
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,"[33711, 46296, 22595, 17445, 3291]",-20,3,1,2.55536699,2.995086,0.979718,11.957564,10.837341
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,"[33711, 46296, 22595, 17445, 3291]",-10,3,1,2.50154591,4.010097,0.984155,11.87451,10.640148
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,"[33711, 46296, 22595, 17445, 3291]",0,-1,1,3.19605541,4.562426,0.999271,34.611708,34.612822
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,"[33711, 46296, 22595, 17445, 3291]",10,3,1,2.3534441,4.368154,0.984024,11.881711,10.644963
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,"[33711, 46296, 22595, 17445, 3291]",20,3,1,2.36528778,3.899828,0.980405,11.948666,10.832043
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,"[33711, 46296, 22595, 17445, 3291]",50,3,1,2.03117704,2.953902,0.975636,12.072824,11.055246
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,"[17603, 44378, 36866, 63754, 6906]",-50,4,1,4.09809971,1.74631,0.979596,12.242362,11.361141
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,"[17603, 44378, 36866, 63754, 6906]",-20,4,1,2.15971899,2.941696,0.983381,11.857897,10.576897
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,"[17603, 44378, 36866, 63754, 6906]",-10,4,1,2.36266804,3.774306,0.986325,12.575122,11.860638
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,"[17603, 44378, 36866, 63754, 6906]",0,-1,1,4.50553608,4.56186,0.999192,34.574979,34.573861
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,"[17603, 44378, 36866, 63754, 6906]",10,4,1,2.99094391,4.30478,0.986177,12.573735,11.859696
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,"[17603, 44378, 36866, 63754, 6906]",20,4,1,2.17943382,3.77701,0.983992,11.858577,10.576844
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,"[17603, 44378, 36866, 63754, 6906]",50,4,1,3.86752605,2.628823,0.979567,12.257708,11.369819
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,"[40520, 8047, 65528, 3371, 58650]",-50,0,1,3.70892382,2.132734,0.974921,11.948878,10.821061
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,"[40520, 8047, 65528, 3371, 58650]",-20,0,1,2.3008275,3.103022,0.981665,11.982822,10.878337
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,"[40520, 8047, 65528, 3371, 58650]",-10,0,1,3.65550232,4.034969,0.984441,12.223204,11.328801
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,"[40520, 8047, 65528, 3371, 58650]",0,-1,1,3.22717667,4.61459,0.999859,35.572416,35.572661
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,"[40520, 8047, 65528, 3371, 58650]",10,0,1,3.68836308,4.327061,0.984604,12.229652,11.332297
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,"[40520, 8047, 65528, 3371, 58650]",20,0,1,3.15879345,3.834695,0.982902,11.995806,10.884715
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,"[40520, 8047, 65528, 3371, 58650]",50,0,1,3.80281544,2.77316,0.973231,11.981107,10.836694
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,"[20125, 53509, 22270, 63270, 42172]",-50,1,1,1.37041855,2.101513,0.970641,12.001109,10.910506
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,"[20125, 53509, 22270, 63270, 42172]",-20,1,1,4.12327671,3.144301,0.980824,11.959477,10.811747
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,"[20125, 53509, 22270, 63270, 42172]",-10,1,1,1.10962963,4.074904,0.986639,11.898619,10.679219
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,"[20125, 53509, 22270, 63270, 42172]",0,-1,1,4.66374683,4.603066,0.999796,36.569973,36.569778
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,"[20125, 53509, 22270, 63270, 42172]",10,1,1,1.05574608,4.442151,0.986673,11.901563,10.680459
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,"[20125, 53509, 22270, 63270, 42172]",20,1,1,4.15447474,3.962755,0.981524,11.967882,10.815799
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,"[20125, 53509, 22270, 63270, 42172]",50,1,1,0.87732601,2.649784,0.969231,12.016071,10.917749
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,"[29585, 63205, 32843, 54728, 7817]",-50,2,1,3.27340269,2.316705,0.966545,11.992519,10.923796
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,"[29585, 63205, 32843, 54728, 7817]",-20,2,1,3.88771486,3.339152,0.979842,11.836904,10.565904
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,"[29585, 63205, 32843, 54728, 7817]",-10,2,1,3.04657841,4.187189,0.984248,11.888494,10.677427
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,"[29585, 63205, 32843, 54728, 7817]",0,-1,1,3.86498976,4.610097,0.99965,34.045146,34.046008
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,"[29585, 63205, 32843, 54728, 7817]",10,2,1,3.14857197,4.411315,0.98395,11.862872,10.662478
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,"[29585, 63205, 32843, 54728, 7817]",20,2,1,3.68516159,3.98422,0.979514,11.857703,10.576297
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,"[29585, 63205, 32843, 54728, 7817]",50,2,1,2.73707438,2.849373,0.967944,12.001559,10.928605
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,"[36920, 28618, 9242, 50587, 36183]",-50,3,1,2.49334288,1.995435,0.977338,11.974582,10.885812
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,"[36920, 28618, 9242, 50587, 36183]",-20,3,1,1.49631405,2.980179,0.982317,11.913101,10.745286
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,"[36920, 28618, 9242, 50587, 36183]",-10,3,1,2.31765842,3.952868,0.986153,12.08924,11.107126
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,"[36920, 28618, 9242, 50587, 36183]",0,-1,1,2.60324955,4.575418,0.999132,33.183283,33.185207
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,"[36920, 28618, 9242, 50587, 36183]",10,3,1,2.55073071,4.305239,0.985411,12.089805,11.107437
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,"[36920, 28618, 9242, 50587, 36183]",20,3,1,1.74957561,3.926774,0.981435,11.911306,10.743503
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,"[36920, 28618, 9242, 50587, 36183]",50,3,1,2.7789073,2.935415,0.977853,11.975471,10.885648
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,"[60533, 51747, 31719, 57566, 89]",-50,4,1,2.12981319,2.088937,0.977221,11.974153,10.845762
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,"[60533, 51747, 31719, 57566, 89]",-20,4,1,1.57320786,3.223847,0.981936,11.912924,10.703794
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,"[60533, 51747, 31719, 57566, 89]",-10,4,1,2.1271162,4.137547,0.985571,12.360896,11.533308
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,"[60533, 51747, 31719, 57566, 89]",0,-1,1,1.99991131,4.594275,0.99963,36.246,36.246695
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,"[60533, 51747, 31719, 57566, 89]",10,4,1,2.30119085,4.364648,0.985433,12.365556,11.537096
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,"[60533, 51747, 31719, 57566, 89]",20,4,1,1.45325947,4.024493,0.982482,11.909764,10.701788
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,"[60533, 51747, 31719, 57566, 89]",50,4,1,2.0376811,2.90097,0.977854,11.97615,10.847745
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,"[44922, 16501, 26374, 45903, 16367]",-50,0,1,3.54853296,2.161059,0.976993,11.98672,10.935748
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,"[44922, 16501, 26374, 45903, 16367]",-20,0,1,3.12167454,3.216573,0.980738,11.929372,10.802409
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,"[44922, 16501, 26374, 45903, 16367]",-10,0,1,3.91574287,4.092771,0.985003,12.404088,11.643811
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,"[44922, 16501, 26374, 45903, 16367]",0,-1,1,2.99294186,4.588868,0.999704,32.79435,32.795572
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,"[44922, 16501, 26374, 45903, 16367]",10,0,1,3.71300602,4.432117,0.984452,12.413582,11.6493
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,"[44922, 16501, 26374, 45903, 16367]",20,0,1,3.28224087,3.988305,0.981372,11.930394,10.802906
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,"[44922, 16501, 26374, 45903, 16367]",50,0,1,4.0470314,2.842309,0.976656,12.006922,10.945877
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,"[3747, 9555, 62316, 57949, 52558]",-50,1,1,3.57421017,2.355133,0.976734,12.10903,11.136422
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,"[3747, 9555, 62316, 57949, 52558]",-20,1,1,3.42083073,3.517875,0.98172,11.896624,10.696474
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,"[3747, 9555, 62316, 57949, 52558]",-10,1,1,3.96643066,4.273898,0.985386,12.374672,11.567236
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,"[3747, 9555, 62316, 57949, 52558]",0,-1,1,3.92216873,4.578784,0.999557,34.532372,34.533582
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,"[3747, 9555, 62316, 57949, 52558]",10,1,1,4.16405582,4.477501,0.984918,12.372897,11.56434
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,"[3747, 9555, 62316, 57949, 52558]",20,1,1,3.3283186,4.201827,0.981497,11.927399,10.713729
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,"[3747, 9555, 62316, 57949, 52558]",50,1,1,3.56042051,3.459347,0.976366,12.158646,11.164141
audioseal,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,"[63961, 28765, 44631, 45209, 65394]",-50,2,1,0.94996023,2.467662,0.976546,12.16278,11.212788
audioseal,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,"[63961, 28765, 44631, 45209, 65394]",-20,2,1,3.64163542,3.534616,0.979787,11.938436,10.774767
audioseal,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,"[63961, 28765, 44631, 45209, 65394]",-10,2,1,0.81722975,4.236086,0.983331,12.270323,11.396578
audioseal,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,"[63961, 28765, 44631, 45209, 65394]",0,-1,1,3.38870096,4.607373,0.999805,35.273942,35.27294
