model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wavmark,2,0,chinese:SSB0005,0,mean,first_legitimate_watermarked_coalition_copy,4.5812,0.9978,45.79,1,1.0000,1
wavmark,2,0,chinese:SSB0005,0,fwp,first_legitimate_watermarked_coalition_copy,4.5812,0.9978,45.79,1,1.0000,1
wavmark,2,1,chinese:SSB0005,1,mean,first_legitimate_watermarked_coalition_copy,4.5708,0.9985,45.40,1,1.0000,1
wavmark,2,1,chinese:SSB0005,1,fwp,first_legitimate_watermarked_coalition_copy,4.5708,0.9985,45.40,1,1.0000,1
wavmark,2,2,chinese:SSB0005,2,mean,first_legitimate_watermarked_coalition_copy,4.6118,0.9990,48.15,1,1.0000,1
wavmark,2,2,chinese:SSB0005,2,fwp,first_legitimate_watermarked_coalition_copy,4.6118,0.9990,48.15,1,1.0000,1
wavmark,2,3,chinese:SSB0009,0,mean,first_legitimate_watermarked_coalition_copy,4.6184,1.0000,48.11,1,1.0000,1
wavmark,2,3,chinese:SSB0009,0,fwp,first_legitimate_watermarked_coalition_copy,4.6184,1.0000,48.11,1,1.0000,1
wavmark,2,4,chinese:SSB0009,1,mean,first_legitimate_watermarked_coalition_copy,4.6179,1.0000,44.95,1,1.0000,1
wavmark,2,4,chinese:SSB0009,1,fwp,first_legitimate_watermarked_coalition_copy,4.6179,1.0000,44.95,1,1.0000,1
wavmark,2,5,chinese:SSB0009,2,mean,first_legitimate_watermarked_coalition_copy,4.5803,0.9999,44.15,1,1.0000,1
wavmark,2,5,chinese:SSB0009,2,fwp,first_legitimate_watermarked_coalition_copy,4.5803,0.9999,44.15,1,1.0000,1
wavmark,2,6,chinese:SSB0011,0,mean,first_legitimate_watermarked_coalition_copy,4.5268,0.9997,44.31,1,1.0000,1
wavmark,2,6,chinese:SSB0011,0,fwp,first_legitimate_watermarked_coalition_copy,4.5268,0.9997,44.31,1,1.0000,1
wavmark,2,7,chinese:SSB0011,1,mean,first_legitimate_watermarked_coalition_copy,4.5299,0.9997,44.34,1,1.0000,1
wavmark,2,7,chinese:SSB0011,1,fwp,first_legitimate_watermarked_coalition_copy,4.5299,0.9997,44.34,1,1.0000,1
wavmark,2,8,chinese:SSB0011,2,mean,first_legitimate_watermarked_coalition_copy,4.4758,0.9995,43.61,1,1.0000,1
wavmark,2,8,chinese:SSB0011,2,fwp,first_legitimate_watermarked_coalition_copy,4.4758,0.9995,43.61,1,1.0000,1
wavmark,2,9,chinese:SSB0012,0,mean,first_legitimate_watermarked_coalition_copy,4.5779,0.9998,44.85,1,1.0000,1
wavmark,2,9,chinese:SSB0012,0,fwp,first_legitimate_watermarked_coalition_copy,4.5779,0.9998,44.85,1,1.0000,1
wavmark,2,10,chinese:SSB0012,1,mean,first_legitimate_watermarked_coalition_copy,4.5493,0.9998,44.74,1,1.0000,1
wavmark,2,10,chinese:SSB0012,1,fwp,first_legitimate_watermarked_coalition_copy,4.5493,0.9998,44.74,1,1.0000,1
wavmark,2,11,chinese:SSB0012,2,mean,first_legitimate_watermarked_coalition_copy,4.5910,0.9999,48.62,1,1.0000,1
