model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wavmark,5,36,chinese:SSB0112,0,mean,first_legitimate_watermarked_coalition_copy,4.5224,0.9987,39.18,1,1.0000,1
wavmark,5,36,chinese:SSB0112,0,fwp,first_legitimate_watermarked_coalition_copy,4.4339,0.9977,36.69,1,1.0000,1
wavmark,5,37,chinese:SSB0112,1,mean,first_legitimate_watermarked_coalition_copy,4.4685,0.9987,37.95,1,1.0000,1
wavmark,5,37,chinese:SSB0112,1,fwp,first_legitimate_watermarked_coalition_copy,4.4043,0.9979,35.79,1,1.0000,1
wavmark,5,38,chinese:SSB0112,2,mean,first_legitimate_watermarked_coalition_copy,4.2436,0.9984,37.74,1,1.0000,1
wavmark,5,38,chinese:SSB0112,2,fwp,first_legitimate_watermarked_coalition_copy,4.3174,0.9989,39.02,1,1.0000,1
wavmark,5,39,chinese:SSB0122,0,mean,first_legitimate_watermarked_coalition_copy,4.4624,0.9998,41.69,1,1.0000,1
wavmark,5,39,chinese:SSB0122,0,fwp,first_legitimate_watermarked_coalition_copy,4.4706,0.9999,43.63,1,1.0000,1
wavmark,5,40,chinese:SSB0122,1,mean,first_legitimate_watermarked_coalition_copy,4.4428,0.9998,41.42,1,1.0000,1
wavmark,5,40,chinese:SSB0122,1,fwp,first_legitimate_watermarked_coalition_copy,4.3147,0.9996,38.99,1,1.0000,1
wavmark,5,41,chinese:SSB0122,2,mean,first_legitimate_watermarked_coalition_copy,4.4664,0.9998,41.71,1,1.0000,1
wavmark,5,41,chinese:SSB0122,2,fwp,first_legitimate_watermarked_coalition_copy,4.5347,0.9998,43.33,1,1.0000,1
wavmark,5,42,chinese:SSB0133,0,mean,first_legitimate_watermarked_coalition_copy,4.2302,0.9994,41.12,1,1.0000,1
wavmark,5,42,chinese:SSB0133,0,fwp,first_legitimate_watermarked_coalition_copy,4.3386,0.9995,41.67,1,1.0000,1
wavmark,5,43,chinese:SSB0133,1,mean,first_legitimate_watermarked_coalition_copy,4.4817,0.9996,41.84,1,1.0000,1
wavmark,5,43,chinese:SSB0133,1,fwp,first_legitimate_watermarked_coalition_copy,4.4027,0.9992,39.29,1,1.0000,1
wavmark,5,44,chinese:SSB0133,2,mean,first_legitimate_watermarked_coalition_copy,4.4492,0.9994,40.57,1,1.0000,1
wavmark,5,44,chinese:SSB0133,2,fwp,first_legitimate_watermarked_coalition_copy,4.3779,0.9990,38.24,1,1.0000,1
wavmark,5,45,chinese:SSB0139,0,mean,first_legitimate_watermarked_coalition_copy,4.4519,0.9999,43.21,1,1.0000,1
wavmark,5,45,chinese:SSB0139,0,fwp,first_legitimate_watermarked_coalition_copy,4.4796,0.9999,44.06,1,1.0000,1
wavmark,5,46,chinese:SSB0139,1,mean,first_legitimate_watermarked_coalition_copy,4.4799,0.9999,43.49,1,1.0000,1
wavmark,5,46,chinese:SSB0139,1,fwp,first_legitimate_watermarked_coalition_copy,4.4441,0.9999,43.62,1,1.0000,1
wavmark,5,47,chinese:SSB0139,2,mean,first_legitimate_watermarked_coalition_copy,4.4925,0.9999,42.87,1,1.0000,1
wavmark,5,47,chinese:SSB0139,2,fwp,first_legitimate_watermarked_coalition_copy,4.3736,0.9998,40.42,1,1.0000,1
wavmark,5,48,chinese:SSB0145,0,mean,first_legitimate_watermarked_coalition_copy,4.5300,0.9999,41.68,1,1.0000,1
wavmark,5,48,chinese:SSB0145,0,fwp,first_legitimate_watermarked_coalition_copy,4.4760,0.9999,39.40,1,1.0000,1
wavmark,5,49,chinese:SSB0145,1,mean,first_legitimate_watermarked_coalition_copy,4.4474,0.9999,40.69,1,1.0000,1
wavmark,5,49,chinese:SSB0145,1,fwp,first_legitimate_watermarked_coalition_copy,4.4626,0.9999,41.73,1,1.0000,1
wavmark,5,50,chinese:SSB0145,2,mean,first_legitimate_watermarked_coalition_copy,4.5149,0.9999,41.94,1,1.0000,1
wavmark,5,50,chinese:SSB0145,2,fwp,first_legitimate_watermarked_coalition_copy,4.5164,0.9999,42.18,1,1.0000,1
wavmark,5,51,chinese:SSB0149,0,mean,first_legitimate_watermarked_coalition_copy,4.3301,0.9995,41.69,1,1.0000,1
wavmark,5,51,chinese:SSB0149,0,fwp,first_legitimate_watermarked_coalition_copy,4.4531,0.9996,43.95,1,1.0000,1
wavmark,5,52,chinese:SSB0149,1,mean,first_legitimate_watermarked_coalition_copy,4.3671,0.9997,43.88,1,1.0000,1
wavmark,5,52,chinese:SSB0149,1,fwp,first_legitimate_watermarked_coalition_copy,4.1784,0.9995,41.82,1,1.0000,1
wavmark,5,53,chinese:SSB0149,2,mean,first_legitimate_watermarked_coalition_copy,4.2871,0.9996,42.78,1,1.0000,1
wavmark,5,53,chinese:SSB0149,2,fwp,first_legitimate_watermarked_coalition_copy,4.3506,0.9997,43.97,1,1.0000,1
wavmark,5,54,chinese:SSB0193,0,mean,first_legitimate_watermarked_coalition_copy,4.4817,0.9989,40.16,1,1.0000,1
wavmark,5,54,chinese:SSB0193,0,fwp,first_legitimate_watermarked_coalition_copy,4.3738,0.9978,38.05,1,1.0000,1
wavmark,5,55,chinese:SSB0193,1,mean,first_legitimate_watermarked_coalition_copy,4.5503,0.9990,41.13,1,1.0000,1
wavmark,5,55,chinese:SSB0193,1,fwp,first_legitimate_watermarked_coalition_copy,4.5085,0.9985,40.23,1,1.0000,1
wavmark,5,56,chinese:SSB0193,2,mean,first_legitimate_watermarked_coalition_copy,4.4699,0.9989,40.26,1,1.0000,1
wavmark,5,56,chinese:SSB0193,2,fwp,first_legitimate_watermarked_coalition_copy,4.4567,0.9989,41.62,1,1.0000,1
