model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wmcodec,2,21,chinese:SSB0038,0,fwp,first_legitimate_watermarked_coalition_copy,4.4782,0.9921,18.85,0,,
wmcodec,2,22,chinese:SSB0038,1,mean,first_legitimate_watermarked_coalition_copy,4.4630,0.9921,19.17,0,,
wmcodec,2,22,chinese:SSB0038,1,fwp,first_legitimate_watermarked_coalition_copy,4.4630,0.9921,19.17,0,,
wmcodec,2,23,chinese:SSB0038,2,mean,first_legitimate_watermarked_coalition_copy,4.4670,0.9928,19.45,0,,
wmcodec,2,23,chinese:SSB0038,2,fwp,first_legitimate_watermarked_coalition_copy,4.4670,0.9928,19.45,0,,
wmcodec,2,24,chinese:SSB0043,0,mean,first_legitimate_watermarked_coalition_copy,4.2255,0.9849,18.20,0,,
wmcodec,2,24,chinese:SSB0043,0,fwp,first_legitimate_watermarked_coalition_copy,4.2255,0.9849,18.20,0,,
wmcodec,2,25,chinese:SSB0043,1,mean,first_legitimate_watermarked_coalition_copy,4.2349,0.9834,17.68,0,,
wmcodec,2,25,chinese:SSB0043,1,fwp,first_legitimate_watermarked_coalition_copy,4.2349,0.9834,17.68,0,,
wmcodec,2,26,chinese:SSB0043,2,mean,first_legitimate_watermarked_coalition_copy,4.1913,0.9859,18.77,0,,
wmcodec,2,26,chinese:SSB0043,2,fwp,first_legitimate_watermarked_coalition_copy,4.1913,0.9859,18.77,0,,
wmcodec,2,27,chinese:SSB0057,0,mean,first_legitimate_watermarked_coalition_copy,4.4927,0.9894,17.01,0,,
wmcodec,2,27,chinese:SSB0057,0,fwp,first_legitimate_watermarked_coalition_copy,4.4927,0.9894,17.01,0,,
wmcodec,2,28,chinese:SSB0057,1,mean,first_legitimate_watermarked_coalition_copy,4.4110,0.9917,18.66,0,,
wmcodec,2,28,chinese:SSB0057,1,fwp,first_legitimate_watermarked_coalition_copy,4.4110,0.9917,18.66,0,,
wmcodec,2,29,chinese:SSB0057,2,mean,first_legitimate_watermarked_coalition_copy,4.4587,0.9915,17.66,0,,
wmcodec,2,29,chinese:SSB0057,2,fwp,first_legitimate_watermarked_coalition_copy,4.4587,0.9915,17.66,0,,
wmcodec,2,30,chinese:SSB0073,0,mean,first_legitimate_watermarked_coalition_copy,4.3462,0.9876,17.20,0,,
wmcodec,2,30,chinese:SSB0073,0,fwp,first_legitimate_watermarked_coalition_copy,4.3462,0.9876,17.20,0,,
wmcodec,2,31,chinese:SSB0073,1,mean,first_legitimate_watermarked_coalition_copy,4.3520,0.9882,16.63,0,,
wmcodec,2,31,chinese:SSB0073,1,fwp,first_legitimate_watermarked_coalition_copy,4.3520,0.9882,16.63,0,,
wmcodec,2,32,chinese:SSB0073,2,mean,first_legitimate_watermarked_coalition_copy,4.4350,0.9878,17.12,0,,
wmcodec,2,32,chinese:SSB0073,2,fwp,first_legitimate_watermarked_coalition_copy,4.4350,0.9878,17.12,0,,
wmcodec,2,33,chinese:SSB0080,0,mean,first_legitimate_watermarked_coalition_copy,4.4731,0.9898,18.08,0,,
wmcodec,2,33,chinese:SSB0080,0,fwp,first_legitimate_watermarked_coalition_copy,4.4731,0.9898,18.08,0,,
wmcodec,2,34,chinese:SSB0080,1,mean,first_legitimate_watermarked_coalition_copy,4.4354,0.9912,18.29,0,,
wmcodec,2,34,chinese:SSB0080,1,fwp,first_legitimate_watermarked_coalition_copy,4.4354,0.9912,18.29,0,,
wmcodec,2,35,chinese:SSB0080,2,mean,first_legitimate_watermarked_coalition_copy,4.4758,0.9894,17.63,0,,
wmcodec,2,35,chinese:SSB0080,2,fwp,first_legitimate_watermarked_coalition_copy,4.4758,0.9894,17.63,0,,
wmcodec,2,36,chinese:SSB0112,0,mean,first_legitimate_watermarked_coalition_copy,4.4772,0.9921,17.11,0,,
wmcodec,2,36,chinese:SSB0112,0,fwp,first_legitimate_watermarked_coalition_copy,4.4772,0.9921,17.11,0,,
wmcodec,2,37,chinese:SSB0112,1,mean,first_legitimate_watermarked_coalition_copy,4.4908,0.9942,18.25,0,,
wmcodec,2,37,chinese:SSB0112,1,fwp,first_legitimate_watermarked_coalition_copy,4.4908,0.9942,18.25,0,,
wmcodec,2,38,chinese:SSB0112,2,mean,first_legitimate_watermarked_coalition_copy,4.5303,0.9939,18.44,0,,
wmcodec,2,38,chinese:SSB0112,2,fwp,first_legitimate_watermarked_coalition_copy,4.5303,0.9939,18.44,0,,
wmcodec,2,39,chinese:SSB0122,0,mean,first_legitimate_watermarked_coalition_copy,4.4184,0.9908,17.73,0,,
wmcodec,2,39,chinese:SSB0122,0,fwp,first_legitimate_watermarked_coalition_copy,4.4184,0.9908,17.73,0,,
wmcodec,2,40,chinese:SSB0122,1,mean,first_legitimate_watermarked_coalition_copy,4.4297,0.9924,18.58,0,,
wmcodec,2,40,chinese:SSB0122,1,fwp,first_legitimate_watermarked_coalition_copy,4.4297,0.9924,18.58,0,,
wmcodec,2,41,chinese:SSB0122,2,mean,first_legitimate_watermarked_coalition_copy,4.4725,0.9915,18.78,0,,
wmcodec,2,41,chinese:SSB0122,2,fwp,first_legitimate_watermarked_coalition_copy,4.4725,0.9915,18.78,0,,
wmcodec,2,42,chinese:SSB0133,0,mean,first_legitimate_watermarked_coalition_copy,4.2887,0.9904,17.66,0,,
wmcodec,2,42,chinese:SSB0133,0,fwp,first_legitimate_watermarked_coalition_copy,4.2887,0.9904,17.66,0,,
wmcodec,2,43,chinese:SSB0133,1,mean,first_legitimate_watermarked_coalition_copy,4.3955,0.9910,18.12,0,,
wmcodec,2,43,chinese:SSB0133,1,fwp,first_legitimate_watermarked_coalition_copy,4.3955,0.9910,18.12,0,,
wmcodec,2,44,chinese:SSB0133,2,mean,first_legitimate_watermarked_coalition_copy,4.4058,0.9907,18.12,0,,
wmcodec,2,44,chinese:SSB0133,2,fwp,first_legitimate_watermarked_coalition_copy,4.4058,0.9907,18.12,0,,
wmcodec,2,45,chinese:SSB0139,0,mean,first_legitimate_watermarked_coalition_copy,4.5378,0.9958,19.53,0,,
wmcodec,2,45,chinese:SSB0139,0,fwp,first_legitimate_watermarked_coalition_copy,4.5378,0.9958,19.53,0,,
wmcodec,2,46,chinese:SSB0139,1,mean,first_legitimate_watermarked_coalition_copy,4.4776,0.9951,18.32,0,,
wmcodec,2,46,chinese:SSB0139,1,fwp,first_legitimate_watermarked_coalition_copy,4.4776,0.9951,18.32,0,,
wmcodec,2,47,chinese:SSB0139,2,mean,first_legitimate_watermarked_coalition_copy,4.4394,0.9952,19.31,0,,
wmcodec,2,47,chinese:SSB0139,2,fwp,first_legitimate_watermarked_coalition_copy,4.4394,0.9952,19.31,0,,
wmcodec,2,48,chinese:SSB0145,0,mean,first_legitimate_watermarked_coalition_copy,4.3064,0.9881,16.91,0,,
wmcodec,2,48,chinese:SSB0145,0,fwp,first_legitimate_watermarked_coalition_copy,4.3064,0.9881,16.91,0,,
wmcodec,2,49,chinese:SSB0145,1,mean,first_legitimate_watermarked_coalition_copy,4.2176,0.9878,16.50,0,,
wmcodec,2,49,chinese:SSB0145,1,fwp,first_legitimate_watermarked_coalition_copy,4.2176,0.9878,16.50,0,,
wmcodec,2,50,chinese:SSB0145,2,mean,first_legitimate_watermarked_coalition_copy,4.3698,0.9912,17.82,0,,
wmcodec,2,50,chinese:SSB0145,2,fwp,first_legitimate_watermarked_coalition_copy,4.3698,0.9912,17.82,0,,
wmcodec,2,51,chinese:SSB0149,0,mean,first_legitimate_watermarked_coalition_copy,4.3689,0.9923,15.79,0,,
wmcodec,2,51,chinese:SSB0149,0,fwp,first_legitimate_watermarked_coalition_copy,4.3689,0.9923,15.79,0,,
wmcodec,2,52,chinese:SSB0149,1,mean,first_legitimate_watermarked_coalition_copy,4.5038,0.9933,15.81,0,,
wmcodec,2,52,chinese:SSB0149,1,fwp,first_legitimate_watermarked_coalition_copy,4.5038,0.9933,15.81,0,,
wmcodec,2,53,chinese:SSB0149,2,mean,first_legitimate_watermarked_coalition_copy,4.4518,0.9910,14.68,0,,
wmcodec,2,53,chinese:SSB0149,2,fwp,first_legitimate_watermarked_coalition_copy,4.4518,0.9910,14.68,0,,
wmcodec,2,54,chinese:SSB0193,0,mean,first_legitimate_watermarked_coalition_copy,4.4169,0.9889,15.74,0,,
wmcodec,2,54,chinese:SSB0193,0,fwp,first_legitimate_watermarked_coalition_copy,4.4169,0.9889,15.74,0,,
wmcodec,2,55,chinese:SSB0193,1,mean,first_legitimate_watermarked_coalition_copy,4.3786,0.9880,16.57,0,,
wmcodec,2,55,chinese:SSB0193,1,fwp,first_legitimate_watermarked_coalition_copy,4.3786,0.9880,16.57,0,,
wmcodec,2,56,chinese:SSB0193,2,mean,first_legitimate_watermarked_coalition_copy,4.4590,0.9889,17.14,0,,
wmcodec,2,56,chinese:SSB0193,2,fwp,first_legitimate_watermarked_coalition_copy,4.4590,0.9889,17.14,0,,
wmcodec,2,57,chinese:SSB0197,0,mean,first_legitimate_watermarked_coalition_copy,4.4264,0.9899,17.84,0,,
wmcodec,2,57,chinese:SSB0197,0,fwp,first_legitimate_watermarked_coalition_copy,4.4264,0.9899,17.84,0,,
wmcodec,2,58,chinese:SSB0197,1,mean,first_legitimate_watermarked_coalition_copy,4.4810,0.9896,16.25,0,,
wmcodec,2,58,chinese:SSB0197,1,fwp,first_legitimate_watermarked_coalition_copy,4.4810,0.9896,16.25,0,,
wmcodec,2,59,chinese:SSB0197,2,mean,first_legitimate_watermarked_coalition_copy,4.4463,0.9884,17.72,0,,
wmcodec,2,59,chinese:SSB0197,2,fwp,first_legitimate_watermarked_coalition_copy,4.4463,0.9884,17.72,0,,
wmcodec,2,60,chinese:SSB0200,0,mean,first_legitimate_watermarked_coalition_copy,4.3470,0.9891,16.05,0,,
wmcodec,2,60,chinese:SSB0200,0,fwp,first_legitimate_watermarked_coalition_copy,4.3470,0.9891,16.05,0,,
wmcodec,2,61,chinese:SSB0200,1,mean,first_legitimate_watermarked_coalition_copy,4.4612,0.9889,16.63,0,,
wmcodec,2,61,chinese:SSB0200,1,fwp,first_legitimate_watermarked_coalition_copy,4.4612,0.9889,16.63,0,,
wmcodec,2,62,chinese:SSB0200,2,mean,first_legitimate_watermarked_coalition_copy,4.3326,0.9861,15.45,0,,
wmcodec,2,62,chinese:SSB0200,2,fwp,first_legitimate_watermarked_coalition_copy,4.3326,0.9861,15.45,0,,
wmcodec,2,63,chinese:SSB0241,0,mean,first_legitimate_watermarked_coalition_copy,4.4734,0.9931,17.75,0,,
wmcodec,2,63,chinese:SSB0241,0,fwp,first_legitimate_watermarked_coalition_copy,4.4734,0.9931,17.75,0,,
wmcodec,2,64,chinese:SSB0241,1,mean,first_legitimate_watermarked_coalition_copy,4.4535,0.9918,17.82,0,,
wmcodec,2,64,chinese:SSB0241,1,fwp,first_legitimate_watermarked_coalition_copy,4.4535,0.9918,17.82,0,,
wmcodec,2,65,chinese:SSB0241,2,mean,first_legitimate_watermarked_coalition_copy,4.4173,0.9911,17.43,0,,
wmcodec,2,65,chinese:SSB0241,2,fwp,first_legitimate_watermarked_coalition_copy,4.4173,0.9911,17.43,0,,
wmcodec,2,66,chinese:SSB0246,0,mean,first_legitimate_watermarked_coalition_copy,4.3595,0.9908,19.11,0,,
wmcodec,2,66,chinese:SSB0246,0,fwp,first_legitimate_watermarked_coalition_copy,4.3595,0.9908,19.11,0,,
wmcodec,2,67,chinese:SSB0246,1,mean,first_legitimate_watermarked_coalition_copy,4.3797,0.9918,18.99,0,,
wmcodec,2,67,chinese:SSB0246,1,fwp,first_legitimate_watermarked_coalition_copy,4.3797,0.9918,18.99,0,,
wmcodec,2,68,chinese:SSB0246,2,mean,first_legitimate_watermarked_coalition_copy,4.3741,0.9904,18.89,0,,
wmcodec,2,68,chinese:SSB0246,2,fwp,first_legitimate_watermarked_coalition_copy,4.3741,0.9904,18.89,0,,
wmcodec,2,69,chinese:SSB0261,0,mean,first_legitimate_watermarked_coalition_copy,4.4334,0.9881,16.83,0,,
wmcodec,2,69,chinese:SSB0261,0,fwp,first_legitimate_watermarked_coalition_copy,4.4334,0.9881,16.83,0,,
wmcodec,2,70,chinese:SSB0261,1,mean,first_legitimate_watermarked_coalition_copy,4.3652,0.9883,16.71,0,,
wmcodec,2,70,chinese:SSB0261,1,fwp,first_legitimate_watermarked_coalition_copy,4.3652,0.9883,16.71,0,,
wmcodec,2,71,chinese:SSB0261,2,mean,first_legitimate_watermarked_coalition_copy,4.2992,0.9876,16.33,0,,
wmcodec,2,71,chinese:SSB0261,2,fwp,first_legitimate_watermarked_coalition_copy,4.2992,0.9876,16.33,0,,
