model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
audioseal,8,0,chinese:SSB0005,0,mean,first_legitimate_watermarked_coalition_copy,4.5955,0.9992,36.74,1,1.0000,1
audioseal,8,0,chinese:SSB0005,0,fwp,first_legitimate_watermarked_coalition_copy,4.5631,0.9987,33.86,1,1.0000,1
audioseal,8,1,chinese:SSB0005,1,mean,first_legitimate_watermarked_coalition_copy,4.6048,0.9994,36.39,1,1.0000,1
audioseal,8,1,chinese:SSB0005,1,fwp,first_legitimate_watermarked_coalition_copy,4.5931,0.9992,33.36,1,1.0000,1
audioseal,8,2,chinese:SSB0005,2,mean,first_legitimate_watermarked_coalition_copy,4.6052,0.9995,37.22,1,1.0000,1
audioseal,8,2,chinese:SSB0005,2,fwp,first_legitimate_watermarked_coalition_copy,4.6109,0.9995,36.06,1,1.0000,1
audioseal,8,3,chinese:SSB0009,0,mean,first_legitimate_watermarked_coalition_copy,4.5950,0.9996,33.00,1,1.0000,1
audioseal,8,3,chinese:SSB0009,0,fwp,first_legitimate_watermarked_coalition_copy,4.5540,0.9993,31.57,1,1.0000,1
audioseal,8,4,chinese:SSB0009,1,mean,first_legitimate_watermarked_coalition_copy,4.5921,0.9997,33.66,1,1.0000,1
audioseal,8,4,chinese:SSB0009,1,fwp,first_legitimate_watermarked_coalition_copy,4.5976,0.9998,34.86,1,1.0000,1
audioseal,8,5,chinese:SSB0009,2,mean,first_legitimate_watermarked_coalition_copy,4.6051,0.9997,34.36,1,1.0000,1
audioseal,8,5,chinese:SSB0009,2,fwp,first_legitimate_watermarked_coalition_copy,4.5895,0.9996,32.69,1,1.0000,1
audioseal,8,6,chinese:SSB0011,0,mean,first_legitimate_watermarked_coalition_copy,4.5480,0.9986,31.49,1,1.0000,1
audioseal,8,6,chinese:SSB0011,0,fwp,first_legitimate_watermarked_coalition_copy,4.5759,0.9990,33.18,1,1.0000,1
audioseal,8,7,chinese:SSB0011,1,mean,first_legitimate_watermarked_coalition_copy,4.5435,0.9986,33.04,1,1.0000,1
audioseal,8,7,chinese:SSB0011,1,fwp,first_legitimate_watermarked_coalition_copy,4.5045,0.9979,31.70,1,1.0000,1
audioseal,8,8,chinese:SSB0011,2,mean,first_legitimate_watermarked_coalition_copy,4.5638,0.9987,33.86,1,1.0000,1
audioseal,8,8,chinese:SSB0011,2,fwp,first_legitimate_watermarked_coalition_copy,4.5183,0.9980,31.92,1,1.0000,1
audioseal,8,9,chinese:SSB0012,0,mean,first_legitimate_watermarked_coalition_copy,4.5805,0.9994,33.43,1,1.0000,1
audioseal,8,9,chinese:SSB0012,0,fwp,first_legitimate_watermarked_coalition_copy,4.5603,0.9991,31.27,1,1.0000,1
audioseal,8,10,chinese:SSB0012,1,mean,first_legitimate_watermarked_coalition_copy,4.5960,0.9993,34.32,1,1.0000,1
audioseal,8,10,chinese:SSB0012,1,fwp,first_legitimate_watermarked_coalition_copy,4.5741,0.9989,32.62,1,1.0000,1
audioseal,8,11,chinese:SSB0012,2,mean,first_legitimate_watermarked_coalition_copy,4.5768,0.9994,32.02,1,1.0000,1
audioseal,8,11,chinese:SSB0012,2,fwp,first_legitimate_watermarked_coalition_copy,4.6082,0.9996,34.15,1,1.0000,1
audioseal,8,12,chinese:SSB0016,0,mean,first_legitimate_watermarked_coalition_copy,4.4613,0.9979,31.57,1,1.0000,1
audioseal,8,12,chinese:SSB0016,0,fwp,first_legitimate_watermarked_coalition_copy,4.4642,0.9965,29.00,1,1.0000,1
audioseal,8,13,chinese:SSB0016,1,mean,first_legitimate_watermarked_coalition_copy,4.5440,0.9983,32.03,1,1.0000,1
audioseal,8,13,chinese:SSB0016,1,fwp,first_legitimate_watermarked_coalition_copy,4.5172,0.9973,30.61,1,1.0000,1
audioseal,8,14,chinese:SSB0016,2,mean,first_legitimate_watermarked_coalition_copy,4.5159,0.9977,31.55,1,1.0000,1
audioseal,8,14,chinese:SSB0016,2,fwp,first_legitimate_watermarked_coalition_copy,4.5011,0.9970,29.88,1,1.0000,1
audioseal,8,15,chinese:SSB0018,0,mean,first_legitimate_watermarked_coalition_copy,4.5781,0.9996,34.16,1,1.0000,1
audioseal,8,15,chinese:SSB0018,0,fwp,first_legitimate_watermarked_coalition_copy,4.5952,0.9996,34.42,1,1.0000,1
audioseal,8,16,chinese:SSB0018,1,mean,first_legitimate_watermarked_coalition_copy,4.5812,0.9996,35.70,1,1.0000,1
audioseal,8,16,chinese:SSB0018,1,fwp,first_legitimate_watermarked_coalition_copy,4.5630,0.9995,33.35,1,1.0000,1
audioseal,8,17,chinese:SSB0018,2,mean,first_legitimate_watermarked_coalition_copy,4.5653,0.9996,34.40,1,1.0000,1
audioseal,8,17,chinese:SSB0018,2,fwp,first_legitimate_watermarked_coalition_copy,4.5450,0.9994,33.54,1,1.0000,1
audioseal,8,18,chinese:SSB0033,0,mean,first_legitimate_watermarked_coalition_copy,4.5856,0.9995,38.86,1,1.0000,1
audioseal,8,18,chinese:SSB0033,0,fwp,first_legitimate_watermarked_coalition_copy,4.6116,0.9996,40.29,1,1.0000,1
audioseal,8,19,chinese:SSB0033,1,mean,first_legitimate_watermarked_coalition_copy,4.5950,0.9994,39.27,1,1.0000,1
audioseal,8,19,chinese:SSB0033,1,fwp,first_legitimate_watermarked_coalition_copy,4.5769,0.9992,37.06,1,1.0000,1
audioseal,8,20,chinese:SSB0033,2,mean,first_legitimate_watermarked_coalition_copy,4.5825,0.9995,38.44,1,1.0000,1
audioseal,8,20,chinese:SSB0033,2,fwp,first_legitimate_watermarked_coalition_copy,4.5978,0.9996,39.80,1,1.0000,1
audioseal,8,21,chinese:SSB0038,0,mean,first_legitimate_watermarked_coalition_copy,4.5778,0.9990,31.06,1,1.0000,1
audioseal,8,21,chinese:SSB0038,0,fwp,first_legitimate_watermarked_coalition_copy,4.5945,0.9993,33.28,1,1.0000,1
audioseal,8,22,chinese:SSB0038,1,mean,first_legitimate_watermarked_coalition_copy,4.5952,0.9993,34.69,1,1.0000,1
audioseal,8,22,chinese:SSB0038,1,fwp,first_legitimate_watermarked_coalition_copy,4.5659,0.9986,32.71,1,0.9997,1
audioseal,8,23,chinese:SSB0038,2,mean,first_legitimate_watermarked_coalition_copy,4.5650,0.9987,34.17,1,1.0000,1
