model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
voicemark,8,15,chinese:SSB0018,0,mean,first_legitimate_watermarked_coalition_copy,4.1170,0.9693,15.69,1,0.5947,1
voicemark,8,15,chinese:SSB0018,0,fwp,first_legitimate_watermarked_coalition_copy,4.0026,0.9623,14.59,1,0.6593,1
voicemark,8,16,chinese:SSB0018,1,mean,first_legitimate_watermarked_coalition_copy,3.8607,0.9664,13.83,1,0.5562,1
voicemark,8,16,chinese:SSB0018,1,fwp,first_legitimate_watermarked_coalition_copy,3.6648,0.9649,14.01,1,0.6021,1
voicemark,8,17,chinese:SSB0018,2,mean,first_legitimate_watermarked_coalition_copy,4.2398,0.9714,16.90,1,0.6392,1
voicemark,8,17,chinese:SSB0018,2,fwp,first_legitimate_watermarked_coalition_copy,3.9637,0.9620,14.78,1,0.6376,1
voicemark,8,18,chinese:SSB0033,0,mean,first_legitimate_watermarked_coalition_copy,4.1043,0.9623,16.86,1,0.6790,1
voicemark,8,18,chinese:SSB0033,0,fwp,first_legitimate_watermarked_coalition_copy,3.8261,0.9541,16.12,1,0.6889,1
voicemark,8,19,chinese:SSB0033,1,mean,first_legitimate_watermarked_coalition_copy,3.9697,0.9723,18.32,1,0.6529,1
voicemark,8,19,chinese:SSB0033,1,fwp,first_legitimate_watermarked_coalition_copy,3.5666,0.9703,19.23,1,0.6528,1
voicemark,8,20,chinese:SSB0033,2,mean,first_legitimate_watermarked_coalition_copy,4.2617,0.9674,19.70,1,0.6549,1
voicemark,8,20,chinese:SSB0033,2,fwp,first_legitimate_watermarked_coalition_copy,3.8170,0.9562,16.37,1,0.6758,1
voicemark,8,21,chinese:SSB0038,0,mean,first_legitimate_watermarked_coalition_copy,4.0131,0.9643,15.52,1,0.6358,1
voicemark,8,21,chinese:SSB0038,0,fwp,first_legitimate_watermarked_coalition_copy,3.8269,0.9489,13.18,1,0.7280,1
voicemark,8,22,chinese:SSB0038,1,mean,first_legitimate_watermarked_coalition_copy,4.2376,0.9692,15.53,1,0.7032,1
voicemark,8,22,chinese:SSB0038,1,fwp,first_legitimate_watermarked_coalition_copy,4.2884,0.9845,17.61,1,0.7266,1
voicemark,8,23,chinese:SSB0038,2,mean,first_legitimate_watermarked_coalition_copy,4.1806,0.9666,17.24,1,0.7338,1
voicemark,8,23,chinese:SSB0038,2,fwp,first_legitimate_watermarked_coalition_copy,3.8521,0.9539,15.71,1,0.7475,1
voicemark,8,24,chinese:SSB0043,0,mean,first_legitimate_watermarked_coalition_copy,4.0489,0.9617,17.56,1,0.6269,1
voicemark,8,24,chinese:SSB0043,0,fwp,first_legitimate_watermarked_coalition_copy,3.5531,0.9496,14.94,1,0.6179,1
voicemark,8,25,chinese:SSB0043,1,mean,first_legitimate_watermarked_coalition_copy,4.0811,0.9664,16.97,1,0.5677,1
voicemark,8,25,chinese:SSB0043,1,fwp,first_legitimate_watermarked_coalition_copy,3.8105,0.9552,16.01,1,0.6638,1
voicemark,8,26,chinese:SSB0043,2,mean,first_legitimate_watermarked_coalition_copy,3.8456,0.9633,17.46,1,0.5977,1
voicemark,8,26,chinese:SSB0043,2,fwp,first_legitimate_watermarked_coalition_copy,3.4315,0.9498,17.76,1,0.6454,1
voicemark,8,27,chinese:SSB0057,0,mean,first_legitimate_watermarked_coalition_copy,3.8344,0.9590,12.30,1,0.5773,1
voicemark,8,27,chinese:SSB0057,0,fwp,first_legitimate_watermarked_coalition_copy,3.9665,0.9728,14.40,1,0.6167,1
voicemark,8,28,chinese:SSB0057,1,mean,first_legitimate_watermarked_coalition_copy,4.0756,0.9693,14.29,1,0.5954,1
voicemark,8,28,chinese:SSB0057,1,fwp,first_legitimate_watermarked_coalition_copy,3.7108,0.9509,11.95,1,0.6090,1
voicemark,8,29,chinese:SSB0057,2,mean,first_legitimate_watermarked_coalition_copy,4.0116,0.9618,13.92,1,0.5937,1
voicemark,8,29,chinese:SSB0057,2,fwp,first_legitimate_watermarked_coalition_copy,3.3810,0.9417,10.88,1,0.6638,1
voicemark,8,30,chinese:SSB0073,0,mean,first_legitimate_watermarked_coalition_copy,4.1692,0.9707,13.04,1,0.5931,1
voicemark,8,30,chinese:SSB0073,0,fwp,first_legitimate_watermarked_coalition_copy,3.4602,0.9450,9.41,1,0.6201,1
voicemark,8,31,chinese:SSB0073,1,mean,first_legitimate_watermarked_coalition_copy,4.1086,0.9682,11.36,1,0.5924,1
voicemark,8,31,chinese:SSB0073,1,fwp,first_legitimate_watermarked_coalition_copy,3.8612,0.9630,9.38,1,0.6302,1
voicemark,8,32,chinese:SSB0073,2,mean,first_legitimate_watermarked_coalition_copy,3.8997,0.9636,12.68,1,0.5702,1
voicemark,8,32,chinese:SSB0073,2,fwp,first_legitimate_watermarked_coalition_copy,3.3356,0.9470,11.72,1,0.5627,1
voicemark,8,33,chinese:SSB0080,0,mean,first_legitimate_watermarked_coalition_copy,4.1541,0.9613,13.64,1,0.5864,1
voicemark,8,33,chinese:SSB0080,0,fwp,first_legitimate_watermarked_coalition_copy,3.9622,0.9506,12.34,1,0.5808,1
voicemark,8,34,chinese:SSB0080,1,mean,first_legitimate_watermarked_coalition_copy,3.7834,0.9584,16.37,1,0.6253,1
voicemark,8,34,chinese:SSB0080,1,fwp,first_legitimate_watermarked_coalition_copy,3.4053,0.9541,14.95,1,0.6638,1
voicemark,8,35,chinese:SSB0080,2,mean,first_legitimate_watermarked_coalition_copy,4.0710,0.9602,16.00,1,0.5979,1
voicemark,8,35,chinese:SSB0080,2,fwp,first_legitimate_watermarked_coalition_copy,3.8117,0.9447,13.61,1,0.6350,1
voicemark,8,36,chinese:SSB0112,0,mean,first_legitimate_watermarked_coalition_copy,4.2441,0.9699,16.83,1,0.3583,0
voicemark,8,36,chinese:SSB0112,0,fwp,first_legitimate_watermarked_coalition_copy,3.7288,0.9564,13.92,1,0.3760,0
voicemark,8,37,chinese:SSB0112,1,mean,first_legitimate_watermarked_coalition_copy,4.2384,0.9693,12.51,1,0.4008,0
voicemark,8,37,chinese:SSB0112,1,fwp,first_legitimate_watermarked_coalition_copy,4.1669,0.9735,13.66,1,0.3812,0
voicemark,8,38,chinese:SSB0112,2,mean,first_legitimate_watermarked_coalition_copy,4.1067,0.9715,16.04,1,0.3652,0
voicemark,8,38,chinese:SSB0112,2,fwp,first_legitimate_watermarked_coalition_copy,3.5337,0.9610,13.18,1,0.3575,0
voicemark,8,39,chinese:SSB0122,0,mean,first_legitimate_watermarked_coalition_copy,4.1640,0.9656,13.53,1,0.6962,1
voicemark,8,39,chinese:SSB0122,0,fwp,first_legitimate_watermarked_coalition_copy,3.7271,0.9474,11.59,1,0.7361,1
voicemark,8,40,chinese:SSB0122,1,mean,first_legitimate_watermarked_coalition_copy,4.2706,0.9764,13.31,1,0.7418,1
voicemark,8,40,chinese:SSB0122,1,fwp,first_legitimate_watermarked_coalition_copy,3.7597,0.9595,11.17,1,0.7085,1
voicemark,8,41,chinese:SSB0122,2,mean,first_legitimate_watermarked_coalition_copy,4.1041,0.9727,13.84,1,0.7657,1
voicemark,8,41,chinese:SSB0122,2,fwp,first_legitimate_watermarked_coalition_copy,4.1793,0.9784,15.92,1,0.7700,1
voicemark,8,42,chinese:SSB0133,0,mean,first_legitimate_watermarked_coalition_copy,4.1221,0.9681,16.64,1,0.5484,1
voicemark,8,42,chinese:SSB0133,0,fwp,first_legitimate_watermarked_coalition_copy,3.5030,0.9565,13.97,1,0.5286,1
voicemark,8,43,chinese:SSB0133,1,mean,first_legitimate_watermarked_coalition_copy,3.2075,0.9582,15.23,1,0.4770,0
voicemark,8,43,chinese:SSB0133,1,fwp,first_legitimate_watermarked_coalition_copy,3.5217,0.9655,16.81,1,0.4563,0
voicemark,8,44,chinese:SSB0133,2,mean,first_legitimate_watermarked_coalition_copy,3.3641,0.9620,15.59,1,0.5115,1
voicemark,8,44,chinese:SSB0133,2,fwp,first_legitimate_watermarked_coalition_copy,3.2427,0.9614,15.82,1,0.5075,1
voicemark,8,45,chinese:SSB0139,0,mean,first_legitimate_watermarked_coalition_copy,4.1883,0.9777,15.60,1,0.6405,1
voicemark,8,45,chinese:SSB0139,0,fwp,first_legitimate_watermarked_coalition_copy,3.6286,0.9698,12.34,1,0.6632,1
voicemark,8,46,chinese:SSB0139,1,mean,first_legitimate_watermarked_coalition_copy,3.8331,0.9772,13.53,1,0.7035,1
voicemark,8,46,chinese:SSB0139,1,fwp,first_legitimate_watermarked_coalition_copy,3.7682,0.9700,12.33,1,0.7079,1
voicemark,8,47,chinese:SSB0139,2,mean,first_legitimate_watermarked_coalition_copy,3.5540,0.9657,13.11,1,0.6161,1
voicemark,8,47,chinese:SSB0139,2,fwp,first_legitimate_watermarked_coalition_copy,3.2266,0.9600,11.86,1,0.6136,1
voicemark,8,48,chinese:SSB0145,0,mean,first_legitimate_watermarked_coalition_copy,4.3282,0.9788,14.47,1,0.7312,1
voicemark,8,48,chinese:SSB0145,0,fwp,first_legitimate_watermarked_coalition_copy,4.2982,0.9780,15.35,1,0.7256,1
voicemark,8,49,chinese:SSB0145,1,mean,first_legitimate_watermarked_coalition_copy,4.1385,0.9645,14.83,1,0.7649,1
voicemark,8,49,chinese:SSB0145,1,fwp,first_legitimate_watermarked_coalition_copy,3.9294,0.9536,12.90,1,0.7691,1
voicemark,8,50,chinese:SSB0145,2,mean,first_legitimate_watermarked_coalition_copy,4.1887,0.9776,14.89,1,0.7375,1
voicemark,8,50,chinese:SSB0145,2,fwp,first_legitimate_watermarked_coalition_copy,3.8148,0.9648,12.42,1,0.7500,1
voicemark,8,51,chinese:SSB0149,0,mean,first_legitimate_watermarked_coalition_copy,4.2383,0.9792,11.37,1,0.5113,1
voicemark,8,51,chinese:SSB0149,0,fwp,first_legitimate_watermarked_coalition_copy,3.6758,0.9640,7.92,1,0.5317,1
voicemark,8,52,chinese:SSB0149,1,mean,first_legitimate_watermarked_coalition_copy,3.9276,0.9719,15.23,1,0.5032,1
voicemark,8,52,chinese:SSB0149,1,fwp,first_legitimate_watermarked_coalition_copy,3.7518,0.9663,12.42,1,0.4594,0
voicemark,8,53,chinese:SSB0149,2,mean,first_legitimate_watermarked_coalition_copy,3.9256,0.9705,12.83,1,0.5107,1
voicemark,8,53,chinese:SSB0149,2,fwp,first_legitimate_watermarked_coalition_copy,3.4891,0.9602,9.67,1,0.5334,1
voicemark,8,54,chinese:SSB0193,0,mean,first_legitimate_watermarked_coalition_copy,4.2974,0.9774,12.46,1,0.5286,1
voicemark,8,54,chinese:SSB0193,0,fwp,first_legitimate_watermarked_coalition_copy,3.7435,0.9609,10.05,1,0.4935,0
voicemark,8,55,chinese:SSB0193,1,mean,first_legitimate_watermarked_coalition_copy,4.1390,0.9703,12.55,1,0.5579,1
voicemark,8,55,chinese:SSB0193,1,fwp,first_legitimate_watermarked_coalition_copy,3.7844,0.9647,11.28,1,0.5855,1
voicemark,8,56,chinese:SSB0193,2,mean,first_legitimate_watermarked_coalition_copy,3.8912,0.9643,13.25,1,0.5330,1
voicemark,8,56,chinese:SSB0193,2,fwp,first_legitimate_watermarked_coalition_copy,3.8409,0.9666,14.10,1,0.5192,1
voicemark,8,57,chinese:SSB0197,0,mean,first_legitimate_watermarked_coalition_copy,4.0218,0.9633,17.79,1,0.1286,0
voicemark,8,57,chinese:SSB0197,0,fwp,first_legitimate_watermarked_coalition_copy,3.7060,0.9528,16.46,1,0.1665,0
voicemark,8,58,chinese:SSB0197,1,mean,first_legitimate_watermarked_coalition_copy,3.6854,0.9564,17.51,1,0.1346,0
voicemark,8,58,chinese:SSB0197,1,fwp,first_legitimate_watermarked_coalition_copy,2.9067,0.9384,14.03,1,0.1986,0
voicemark,8,59,chinese:SSB0197,2,mean,first_legitimate_watermarked_coalition_copy,3.9112,0.9682,18.36,1,0.1503,0
voicemark,8,59,chinese:SSB0197,2,fwp,first_legitimate_watermarked_coalition_copy,3.4134,0.9608,15.12,1,0.1516,0
voicemark,8,60,chinese:SSB0200,0,mean,first_legitimate_watermarked_coalition_copy,4.1904,0.9742,15.60,1,0.5271,1
voicemark,8,60,chinese:SSB0200,0,fwp,first_legitimate_watermarked_coalition_copy,3.6087,0.9666,14.62,1,0.5126,1
voicemark,8,61,chinese:SSB0200,1,mean,first_legitimate_watermarked_coalition_copy,4.0990,0.9641,14.29,1,0.5589,1
voicemark,8,61,chinese:SSB0200,1,fwp,first_legitimate_watermarked_coalition_copy,3.8863,0.9563,13.68,1,0.5599,1
voicemark,8,62,chinese:SSB0200,2,mean,first_legitimate_watermarked_coalition_copy,4.1169,0.9629,12.34,1,0.5529,1
voicemark,8,62,chinese:SSB0200,2,fwp,first_legitimate_watermarked_coalition_copy,4.3484,0.9776,14.00,1,0.5760,1
voicemark,8,63,chinese:SSB0241,0,mean,first_legitimate_watermarked_coalition_copy,3.7419,0.9525,12.29,1,0.6214,1
voicemark,8,63,chinese:SSB0241,0,fwp,first_legitimate_watermarked_coalition_copy,3.5953,0.9527,13.21,1,0.6255,1
voicemark,8,64,chinese:SSB0241,1,mean,first_legitimate_watermarked_coalition_copy,4.1195,0.9655,14.42,1,0.6338,1
voicemark,8,64,chinese:SSB0241,1,fwp,first_legitimate_watermarked_coalition_copy,3.4711,0.9455,11.52,1,0.6923,1
voicemark,8,65,chinese:SSB0241,2,mean,first_legitimate_watermarked_coalition_copy,3.4163,0.9543,12.33,1,0.6348,1
voicemark,8,65,chinese:SSB0241,2,fwp,first_legitimate_watermarked_coalition_copy,3.3027,0.9626,14.85,1,0.6572,1
voicemark,8,66,chinese:SSB0246,0,mean,first_legitimate_watermarked_coalition_copy,4.1556,0.9682,15.35,1,0.7537,1
voicemark,8,66,chinese:SSB0246,0,fwp,first_legitimate_watermarked_coalition_copy,4.2023,0.9724,16.58,1,0.7114,1
voicemark,8,67,chinese:SSB0246,1,mean,first_legitimate_watermarked_coalition_copy,4.1154,0.9780,19.32,1,0.7413,1
voicemark,8,67,chinese:SSB0246,1,fwp,first_legitimate_watermarked_coalition_copy,3.4230,0.9622,14.96,1,0.7210,1
voicemark,8,68,chinese:SSB0246,2,mean,first_legitimate_watermarked_coalition_copy,4.0323,0.9738,17.91,1,0.7146,1
voicemark,8,68,chinese:SSB0246,2,fwp,first_legitimate_watermarked_coalition_copy,3.3035,0.9601,14.61,1,0.6655,1
voicemark,8,69,chinese:SSB0261,0,mean,first_legitimate_watermarked_coalition_copy,3.8571,0.9643,13.10,1,0.6438,1
voicemark,8,69,chinese:SSB0261,0,fwp,first_legitimate_watermarked_coalition_copy,3.3114,0.9527,10.85,1,0.6210,1
voicemark,8,70,chinese:SSB0261,1,mean,first_legitimate_watermarked_coalition_copy,3.6239,0.9572,14.92,1,0.6461,1
voicemark,8,70,chinese:SSB0261,1,fwp,first_legitimate_watermarked_coalition_copy,3.1249,0.9373,11.72,1,0.6576,1
voicemark,8,71,chinese:SSB0261,2,mean,first_legitimate_watermarked_coalition_copy,4.3106,0.9702,14.86,1,0.6386,1
voicemark,8,71,chinese:SSB0261,2,fwp,first_legitimate_watermarked_coalition_copy,3.8627,0.9503,11.75,1,0.6462,1
voicemark,8,72,chinese:SSB0267,0,mean,first_legitimate_watermarked_coalition_copy,4.1966,0.9659,17.28,1,0.7467,1
voicemark,8,72,chinese:SSB0267,0,fwp,first_legitimate_watermarked_coalition_copy,3.7419,0.9402,14.56,1,0.7365,1
voicemark,8,73,chinese:SSB0267,1,mean,first_legitimate_watermarked_coalition_copy,4.3570,0.9706,17.99,1,0.8082,1
voicemark,8,73,chinese:SSB0267,1,fwp,first_legitimate_watermarked_coalition_copy,4.0704,0.9548,15.22,1,0.7974,1
voicemark,8,74,chinese:SSB0267,2,mean,first_legitimate_watermarked_coalition_copy,4.4279,0.9823,18.42,1,0.6826,1
voicemark,8,74,chinese:SSB0267,2,fwp,first_legitimate_watermarked_coalition_copy,4.1392,0.9666,15.58,1,0.7129,1
voicemark,8,75,chinese:SSB0273,0,mean,first_legitimate_watermarked_coalition_copy,4.2137,0.9647,15.46,1,0.8041,1
voicemark,8,75,chinese:SSB0273,0,fwp,first_legitimate_watermarked_coalition_copy,4.1068,0.9585,14.29,1,0.8227,1
voicemark,8,76,chinese:SSB0273,1,mean,first_legitimate_watermarked_coalition_copy,4.2682,0.9723,14.26,1,0.7910,1
voicemark,8,76,chinese:SSB0273,1,fwp,first_legitimate_watermarked_coalition_copy,4.0687,0.9626,13.83,1,0.8021,1
voicemark,8,77,chinese:SSB0273,2,mean,first_legitimate_watermarked_coalition_copy,4.4077,0.9793,17.23,1,0.7670,1
voicemark,8,77,chinese:SSB0273,2,fwp,first_legitimate_watermarked_coalition_copy,3.9234,0.9662,14.18,1,0.7088,1
voicemark,8,78,chinese:SSB0287,0,mean,first_legitimate_watermarked_coalition_copy,4.0635,0.9608,13.66,1,0.7705,1
voicemark,8,78,chinese:SSB0287,0,fwp,first_legitimate_watermarked_coalition_copy,3.7907,0.9426,11.40,1,0.7782,1
voicemark,8,79,chinese:SSB0287,1,mean,first_legitimate_watermarked_coalition_copy,3.9628,0.9643,13.82,1,0.7239,1
voicemark,8,79,chinese:SSB0287,1,fwp,first_legitimate_watermarked_coalition_copy,3.2856,0.9470,10.79,1,0.7081,1
voicemark,8,80,chinese:SSB0287,2,mean,first_legitimate_watermarked_coalition_copy,4.1925,0.9669,12.21,1,0.7080,1
voicemark,8,80,chinese:SSB0287,2,fwp,first_legitimate_watermarked_coalition_copy,4.0266,0.9653,11.65,1,0.7037,1
voicemark,8,81,chinese:SSB0288,0,mean,first_legitimate_watermarked_coalition_copy,4.0919,0.9723,16.65,1,0.5359,1
voicemark,8,81,chinese:SSB0288,0,fwp,first_legitimate_watermarked_coalition_copy,3.7716,0.9523,14.18,1,0.5754,1
voicemark,8,82,chinese:SSB0288,1,mean,first_legitimate_watermarked_coalition_copy,4.1855,0.9683,17.50,1,0.5004,1
voicemark,8,82,chinese:SSB0288,1,fwp,first_legitimate_watermarked_coalition_copy,3.9732,0.9610,14.78,1,0.5462,1
voicemark,8,83,chinese:SSB0288,2,mean,first_legitimate_watermarked_coalition_copy,4.2661,0.9728,18.46,1,0.5295,1
voicemark,8,83,chinese:SSB0288,2,fwp,first_legitimate_watermarked_coalition_copy,4.0115,0.9672,16.36,1,0.5449,1
voicemark,8,84,chinese:SSB0299,0,mean,first_legitimate_watermarked_coalition_copy,4.2821,0.9801,14.38,1,0.6145,1
voicemark,8,84,chinese:SSB0299,0,fwp,first_legitimate_watermarked_coalition_copy,4.1764,0.9813,14.70,1,0.6065,1
voicemark,8,85,chinese:SSB0299,1,mean,first_legitimate_watermarked_coalition_copy,4.1249,0.9770,14.58,1,0.5080,1
voicemark,8,85,chinese:SSB0299,1,fwp,first_legitimate_watermarked_coalition_copy,4.0642,0.9703,13.46,1,0.5764,1
voicemark,8,86,chinese:SSB0299,2,mean,first_legitimate_watermarked_coalition_copy,4.2826,0.9863,18.01,1,0.5970,1
voicemark,8,86,chinese:SSB0299,2,fwp,first_legitimate_watermarked_coalition_copy,3.5010,0.9742,14.39,1,0.6557,1
voicemark,8,87,chinese:SSB0307,0,mean,first_legitimate_watermarked_coalition_copy,3.7444,0.9502,16.12,1,0.1909,0
voicemark,8,87,chinese:SSB0307,0,fwp,first_legitimate_watermarked_coalition_copy,3.6369,0.9309,14.79,1,0.2226,0
voicemark,8,88,chinese:SSB0307,1,mean,first_legitimate_watermarked_coalition_copy,4.0260,0.9625,18.26,1,0.2175,0
voicemark,8,88,chinese:SSB0307,1,fwp,first_legitimate_watermarked_coalition_copy,3.8998,0.9484,15.80,1,0.1943,0
voicemark,8,89,chinese:SSB0307,2,mean,first_legitimate_watermarked_coalition_copy,3.7789,0.9433,14.77,1,0.2032,0
voicemark,8,89,chinese:SSB0307,2,fwp,first_legitimate_watermarked_coalition_copy,3.4816,0.9313,12.52,1,0.1567,0
voicemark,8,90,chinese:SSB0309,0,mean,first_legitimate_watermarked_coalition_copy,4.1206,0.9751,17.15,1,0.5895,1
voicemark,8,90,chinese:SSB0309,0,fwp,first_legitimate_watermarked_coalition_copy,3.5071,0.9653,13.85,1,0.6437,1
voicemark,8,91,chinese:SSB0309,1,mean,first_legitimate_watermarked_coalition_copy,3.9837,0.9742,15.21,1,0.6550,1
voicemark,8,91,chinese:SSB0309,1,fwp,first_legitimate_watermarked_coalition_copy,3.6289,0.9686,13.86,1,0.6589,1
voicemark,8,92,chinese:SSB0309,2,mean,first_legitimate_watermarked_coalition_copy,4.2666,0.9797,14.64,1,0.6207,1
voicemark,8,92,chinese:SSB0309,2,fwp,first_legitimate_watermarked_coalition_copy,4.1346,0.9699,13.58,1,0.6051,1
voicemark,8,93,chinese:SSB0315,0,mean,first_legitimate_watermarked_coalition_copy,3.8148,0.9706,13.44,1,0.5980,1
voicemark,8,93,chinese:SSB0315,0,fwp,first_legitimate_watermarked_coalition_copy,3.5744,0.9549,12.67,1,0.6068,1
voicemark,8,94,chinese:SSB0315,1,mean,first_legitimate_watermarked_coalition_copy,4.0523,0.9653,13.67,1,0.6268,1
voicemark,8,94,chinese:SSB0315,1,fwp,first_legitimate_watermarked_coalition_copy,3.8103,0.9583,11.37,1,0.6142,1
voicemark,8,95,chinese:SSB0315,2,mean,first_legitimate_watermarked_coalition_copy,4.0209,0.9747,14.17,1,0.6152,1
voicemark,8,95,chinese:SSB0315,2,fwp,first_legitimate_watermarked_coalition_copy,3.3701,0.9662,11.83,1,0.5820,1
voicemark,8,96,chinese:SSB0316,0,mean,first_legitimate_watermarked_coalition_copy,4.0768,0.9708,17.68,1,0.7227,1
voicemark,8,96,chinese:SSB0316,0,fwp,first_legitimate_watermarked_coalition_copy,3.5948,0.9585,13.74,1,0.7206,1
voicemark,8,97,chinese:SSB0316,1,mean,first_legitimate_watermarked_coalition_copy,4.2324,0.9651,15.93,1,0.7129,1
voicemark,8,97,chinese:SSB0316,1,fwp,first_legitimate_watermarked_coalition_copy,3.6699,0.9428,12.24,1,0.7500,1
voicemark,8,98,chinese:SSB0316,2,mean,first_legitimate_watermarked_coalition_copy,4.3137,0.9751,14.63,1,0.7118,1
voicemark,8,98,chinese:SSB0316,2,fwp,first_legitimate_watermarked_coalition_copy,4.3372,0.9775,16.10,1,0.7505,1
voicemark,8,99,chinese:SSB0323,0,mean,first_legitimate_watermarked_coalition_copy,3.9221,0.9570,12.87,1,0.8368,1
voicemark,8,99,chinese:SSB0323,0,fwp,first_legitimate_watermarked_coalition_copy,3.4587,0.9480,10.57,1,0.8441,1
voicemark,8,100,chinese:SSB0323,1,mean,first_legitimate_watermarked_coalition_copy,3.6865,0.9677,14.74,1,0.8443,1
voicemark,8,100,chinese:SSB0323,1,fwp,first_legitimate_watermarked_coalition_copy,3.4613,0.9625,15.70,1,0.8522,1
voicemark,8,101,chinese:SSB0323,2,mean,first_legitimate_watermarked_coalition_copy,4.1530,0.9732,12.48,1,0.7905,1
voicemark,8,101,chinese:SSB0323,2,fwp,first_legitimate_watermarked_coalition_copy,3.9998,0.9720,13.69,1,0.8445,1
voicemark,8,102,chinese:SSB0338,0,mean,first_legitimate_watermarked_coalition_copy,3.7029,0.9558,12.94,1,0.5114,1
voicemark,8,102,chinese:SSB0338,0,fwp,first_legitimate_watermarked_coalition_copy,3.5659,0.9687,13.63,1,0.4921,0
voicemark,8,103,chinese:SSB0338,1,mean,first_legitimate_watermarked_coalition_copy,4.1757,0.9687,12.25,1,0.4837,0
voicemark,8,103,chinese:SSB0338,1,fwp,first_legitimate_watermarked_coalition_copy,3.8567,0.9638,11.21,1,0.5647,1
