model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wavmark,3,21,chinese:SSB0038,0,mean,first_legitimate_watermarked_coalition_copy,4.5438,0.9998,43.15,1,1.0000,1
wavmark,3,21,chinese:SSB0038,0,fwp,first_legitimate_watermarked_coalition_copy,4.5438,0.9999,44.43,1,1.0000,1
wavmark,3,22,chinese:SSB0038,1,mean,first_legitimate_watermarked_coalition_copy,4.5555,0.9998,44.27,1,1.0000,1
wavmark,3,22,chinese:SSB0038,1,fwp,first_legitimate_watermarked_coalition_copy,4.4520,0.9997,40.74,1,1.0000,1
wavmark,3,23,chinese:SSB0038,2,mean,first_legitimate_watermarked_coalition_copy,4.4872,0.9998,43.70,1,1.0000,1
wavmark,3,23,chinese:SSB0038,2,fwp,first_legitimate_watermarked_coalition_copy,4.5101,0.9999,44.53,1,1.0000,1
wavmark,3,24,chinese:SSB0043,0,mean,first_legitimate_watermarked_coalition_copy,4.4984,0.9986,41.75,1,1.0000,1
wavmark,3,24,chinese:SSB0043,0,fwp,first_legitimate_watermarked_coalition_copy,4.5306,0.9990,42.98,1,1.0000,1
wavmark,3,25,chinese:SSB0043,1,mean,first_legitimate_watermarked_coalition_copy,4.5017,0.9989,43.16,1,1.0000,1
wavmark,3,25,chinese:SSB0043,1,fwp,first_legitimate_watermarked_coalition_copy,4.5040,0.9991,43.93,1,1.0000,1
wavmark,3,26,chinese:SSB0043,2,mean,first_legitimate_watermarked_coalition_copy,4.5341,0.9990,43.30,1,1.0000,1
wavmark,3,26,chinese:SSB0043,2,fwp,first_legitimate_watermarked_coalition_copy,4.4198,0.9977,39.78,1,1.0000,1
wavmark,3,27,chinese:SSB0057,0,mean,first_legitimate_watermarked_coalition_copy,4.5367,0.9950,43.82,1,1.0000,1
wavmark,3,27,chinese:SSB0057,0,fwp,first_legitimate_watermarked_coalition_copy,4.5058,0.9954,43.81,1,1.0000,1
wavmark,3,28,chinese:SSB0057,1,mean,first_legitimate_watermarked_coalition_copy,4.5319,0.9963,43.88,1,1.0000,1
wavmark,3,28,chinese:SSB0057,1,fwp,first_legitimate_watermarked_coalition_copy,4.5548,0.9968,44.11,1,1.0000,1
wavmark,3,29,chinese:SSB0057,2,mean,first_legitimate_watermarked_coalition_copy,4.4881,0.9960,44.00,1,1.0000,1
wavmark,3,29,chinese:SSB0057,2,fwp,first_legitimate_watermarked_coalition_copy,4.4791,0.9961,45.03,1,1.0000,1
wavmark,3,30,chinese:SSB0073,0,mean,first_legitimate_watermarked_coalition_copy,4.4138,0.9998,43.96,1,1.0000,1
wavmark,3,30,chinese:SSB0073,0,fwp,first_legitimate_watermarked_coalition_copy,4.4033,0.9998,44.64,1,1.0000,1
wavmark,3,31,chinese:SSB0073,1,mean,first_legitimate_watermarked_coalition_copy,4.4887,0.9999,45.05,1,1.0000,1
wavmark,3,31,chinese:SSB0073,1,fwp,first_legitimate_watermarked_coalition_copy,4.3768,0.9997,41.53,1,1.0000,1
wavmark,3,32,chinese:SSB0073,2,mean,first_legitimate_watermarked_coalition_copy,4.5497,0.9999,45.98,1,1.0000,1
wavmark,3,32,chinese:SSB0073,2,fwp,first_legitimate_watermarked_coalition_copy,4.4734,0.9998,42.46,1,1.0000,1
wavmark,3,33,chinese:SSB0080,0,mean,first_legitimate_watermarked_coalition_copy,4.5451,0.9968,44.24,1,1.0000,1
wavmark,3,33,chinese:SSB0080,0,fwp,first_legitimate_watermarked_coalition_copy,4.5373,0.9973,44.83,1,1.0000,1
wavmark,3,34,chinese:SSB0080,1,mean,first_legitimate_watermarked_coalition_copy,4.5582,0.9962,43.85,1,1.0000,1
wavmark,3,34,chinese:SSB0080,1,fwp,first_legitimate_watermarked_coalition_copy,4.5630,0.9972,44.47,1,1.0000,1
wavmark,3,35,chinese:SSB0080,2,mean,first_legitimate_watermarked_coalition_copy,4.5615,0.9969,43.92,1,1.0000,1
wavmark,3,35,chinese:SSB0080,2,fwp,first_legitimate_watermarked_coalition_copy,4.5832,0.9970,44.71,1,1.0000,1
wavmark,3,36,chinese:SSB0112,0,mean,first_legitimate_watermarked_coalition_copy,4.5275,0.9991,39.95,1,1.0000,1
wavmark,3,36,chinese:SSB0112,0,fwp,first_legitimate_watermarked_coalition_copy,4.4236,0.9981,36.43,1,1.0000,1
wavmark,3,37,chinese:SSB0112,1,mean,first_legitimate_watermarked_coalition_copy,4.4939,0.9987,38.63,1,1.0000,1
wavmark,3,37,chinese:SSB0112,1,fwp,first_legitimate_watermarked_coalition_copy,4.4991,0.9989,39.63,1,1.0000,1
wavmark,3,38,chinese:SSB0112,2,mean,first_legitimate_watermarked_coalition_copy,4.3750,0.9987,38.18,1,1.0000,1
wavmark,3,38,chinese:SSB0112,2,fwp,first_legitimate_watermarked_coalition_copy,4.3858,0.9988,39.14,1,1.0000,1
wavmark,3,39,chinese:SSB0122,0,mean,first_legitimate_watermarked_coalition_copy,4.4802,0.9998,42.07,1,1.0000,1
wavmark,3,39,chinese:SSB0122,0,fwp,first_legitimate_watermarked_coalition_copy,4.5138,0.9999,43.77,1,1.0000,1
wavmark,3,40,chinese:SSB0122,1,mean,first_legitimate_watermarked_coalition_copy,4.4649,0.9998,42.02,1,1.0000,1
wavmark,3,40,chinese:SSB0122,1,fwp,first_legitimate_watermarked_coalition_copy,4.5307,0.9999,43.77,1,1.0000,1
wavmark,3,41,chinese:SSB0122,2,mean,first_legitimate_watermarked_coalition_copy,4.4353,0.9998,42.49,1,1.0000,1
wavmark,3,41,chinese:SSB0122,2,fwp,first_legitimate_watermarked_coalition_copy,4.5017,0.9998,43.39,1,1.0000,1
wavmark,3,42,chinese:SSB0133,0,mean,first_legitimate_watermarked_coalition_copy,4.5029,0.9996,41.58,1,1.0000,1
wavmark,3,42,chinese:SSB0133,0,fwp,first_legitimate_watermarked_coalition_copy,4.5348,0.9997,42.70,1,1.0000,1
wavmark,3,43,chinese:SSB0133,1,mean,first_legitimate_watermarked_coalition_copy,4.5351,0.9997,43.94,1,1.0000,1
wavmark,3,43,chinese:SSB0133,1,fwp,first_legitimate_watermarked_coalition_copy,4.5470,0.9998,45.04,1,1.0000,1
wavmark,3,44,chinese:SSB0133,2,mean,first_legitimate_watermarked_coalition_copy,4.5202,0.9996,41.21,1,1.0000,1
wavmark,3,44,chinese:SSB0133,2,fwp,first_legitimate_watermarked_coalition_copy,4.5362,0.9997,42.68,1,1.0000,1
wavmark,3,45,chinese:SSB0139,0,mean,first_legitimate_watermarked_coalition_copy,4.5428,0.9999,46.18,1,1.0000,1
wavmark,3,45,chinese:SSB0139,0,fwp,first_legitimate_watermarked_coalition_copy,4.4511,0.9999,42.66,1,1.0000,1
wavmark,3,46,chinese:SSB0139,1,mean,first_legitimate_watermarked_coalition_copy,4.4621,0.9999,44.15,1,1.0000,1
wavmark,3,46,chinese:SSB0139,1,fwp,first_legitimate_watermarked_coalition_copy,4.3022,0.9998,40.63,1,1.0000,1
wavmark,3,47,chinese:SSB0139,2,mean,first_legitimate_watermarked_coalition_copy,4.4477,0.9999,43.53,1,1.0000,1
wavmark,3,47,chinese:SSB0139,2,fwp,first_legitimate_watermarked_coalition_copy,4.4851,0.9999,44.53,1,1.0000,1
wavmark,3,48,chinese:SSB0145,0,mean,first_legitimate_watermarked_coalition_copy,4.5739,1.0000,43.26,1,1.0000,1
wavmark,3,48,chinese:SSB0145,0,fwp,first_legitimate_watermarked_coalition_copy,4.5189,0.9999,39.74,1,1.0000,1
wavmark,3,49,chinese:SSB0145,1,mean,first_legitimate_watermarked_coalition_copy,4.5562,0.9999,42.98,1,1.0000,1
wavmark,3,49,chinese:SSB0145,1,fwp,first_legitimate_watermarked_coalition_copy,4.5693,1.0000,43.36,1,1.0000,1
wavmark,3,50,chinese:SSB0145,2,mean,first_legitimate_watermarked_coalition_copy,4.5560,0.9999,41.80,1,1.0000,1
wavmark,3,50,chinese:SSB0145,2,fwp,first_legitimate_watermarked_coalition_copy,4.5858,0.9999,42.85,1,1.0000,1
wavmark,3,51,chinese:SSB0149,0,mean,first_legitimate_watermarked_coalition_copy,4.4111,0.9997,44.95,1,1.0000,1
wavmark,3,51,chinese:SSB0149,0,fwp,first_legitimate_watermarked_coalition_copy,4.4159,0.9997,45.54,1,1.0000,1
wavmark,3,52,chinese:SSB0149,1,mean,first_legitimate_watermarked_coalition_copy,4.3285,0.9997,43.83,1,1.0000,1
wavmark,3,52,chinese:SSB0149,1,fwp,first_legitimate_watermarked_coalition_copy,4.4137,0.9998,44.79,1,1.0000,1
wavmark,3,53,chinese:SSB0149,2,mean,first_legitimate_watermarked_coalition_copy,4.4082,0.9997,42.74,1,1.0000,1
wavmark,3,53,chinese:SSB0149,2,fwp,first_legitimate_watermarked_coalition_copy,4.4788,0.9998,44.40,1,1.0000,1
wavmark,3,54,chinese:SSB0193,0,mean,first_legitimate_watermarked_coalition_copy,4.4802,0.9990,40.74,1,1.0000,1
wavmark,3,54,chinese:SSB0193,0,fwp,first_legitimate_watermarked_coalition_copy,4.5282,0.9991,41.65,1,1.0000,1
wavmark,3,55,chinese:SSB0193,1,mean,first_legitimate_watermarked_coalition_copy,4.5513,0.9994,41.69,1,1.0000,1
wavmark,3,55,chinese:SSB0193,1,fwp,first_legitimate_watermarked_coalition_copy,4.5360,0.9994,41.12,1,1.0000,1
wavmark,3,56,chinese:SSB0193,2,mean,first_legitimate_watermarked_coalition_copy,4.5627,0.9994,43.12,1,1.0000,1
wavmark,3,56,chinese:SSB0193,2,fwp,first_legitimate_watermarked_coalition_copy,4.4889,0.9985,39.60,1,1.0000,1
wavmark,3,57,chinese:SSB0197,0,mean,first_legitimate_watermarked_coalition_copy,4.5425,0.9934,37.59,1,1.0000,1
wavmark,3,57,chinese:SSB0197,0,fwp,first_legitimate_watermarked_coalition_copy,4.4358,0.9836,34.07,1,1.0000,1
wavmark,3,58,chinese:SSB0197,1,mean,first_legitimate_watermarked_coalition_copy,4.5301,0.9893,36.81,1,1.0000,1
wavmark,3,58,chinese:SSB0197,1,fwp,first_legitimate_watermarked_coalition_copy,4.5394,0.9893,37.20,1,1.0000,1
wavmark,3,59,chinese:SSB0197,2,mean,first_legitimate_watermarked_coalition_copy,4.5097,0.9890,35.19,1,1.0000,1
wavmark,3,59,chinese:SSB0197,2,fwp,first_legitimate_watermarked_coalition_copy,4.5449,0.9921,36.70,1,1.0000,1
wavmark,3,60,chinese:SSB0200,0,mean,first_legitimate_watermarked_coalition_copy,4.5706,0.9998,41.64,1,1.0000,1
wavmark,3,60,chinese:SSB0200,0,fwp,first_legitimate_watermarked_coalition_copy,4.5692,0.9998,42.27,1,1.0000,1
wavmark,3,61,chinese:SSB0200,1,mean,first_legitimate_watermarked_coalition_copy,4.4990,0.9998,42.98,1,1.0000,1
wavmark,3,61,chinese:SSB0200,1,fwp,first_legitimate_watermarked_coalition_copy,4.3407,0.9996,39.46,1,1.0000,1
wavmark,3,62,chinese:SSB0200,2,mean,first_legitimate_watermarked_coalition_copy,4.5086,0.9995,39.60,1,1.0000,1
wavmark,3,62,chinese:SSB0200,2,fwp,first_legitimate_watermarked_coalition_copy,4.5576,0.9997,41.22,1,1.0000,1
wavmark,3,63,chinese:SSB0241,0,mean,first_legitimate_watermarked_coalition_copy,4.5446,0.9999,45.75,1,1.0000,1
wavmark,3,63,chinese:SSB0241,0,fwp,first_legitimate_watermarked_coalition_copy,4.4777,0.9998,42.23,1,1.0000,1
wavmark,3,64,chinese:SSB0241,1,mean,first_legitimate_watermarked_coalition_copy,4.5194,0.9998,43.26,1,1.0000,1
wavmark,3,64,chinese:SSB0241,1,fwp,first_legitimate_watermarked_coalition_copy,4.4118,0.9996,39.74,1,1.0000,1
wavmark,3,65,chinese:SSB0241,2,mean,first_legitimate_watermarked_coalition_copy,4.5148,0.9998,44.27,1,1.0000,1
wavmark,3,65,chinese:SSB0241,2,fwp,first_legitimate_watermarked_coalition_copy,4.5461,0.9999,45.70,1,1.0000,1
wavmark,3,66,chinese:SSB0246,0,mean,first_legitimate_watermarked_coalition_copy,4.4522,0.9990,42.31,1,1.0000,1
wavmark,3,66,chinese:SSB0246,0,fwp,first_legitimate_watermarked_coalition_copy,4.2968,0.9979,38.79,1,1.0000,1
wavmark,3,67,chinese:SSB0246,1,mean,first_legitimate_watermarked_coalition_copy,4.5361,0.9994,42.94,1,1.0000,1
wavmark,3,67,chinese:SSB0246,1,fwp,first_legitimate_watermarked_coalition_copy,4.5786,0.9995,44.10,1,1.0000,1
wavmark,3,68,chinese:SSB0246,2,mean,first_legitimate_watermarked_coalition_copy,4.5813,0.9995,43.65,1,1.0000,1
wavmark,3,68,chinese:SSB0246,2,fwp,first_legitimate_watermarked_coalition_copy,4.5110,0.9989,40.13,1,1.0000,1
wavmark,3,69,chinese:SSB0261,0,mean,first_legitimate_watermarked_coalition_copy,4.4936,0.9998,42.05,1,1.0000,1
wavmark,3,69,chinese:SSB0261,0,fwp,first_legitimate_watermarked_coalition_copy,4.4885,0.9998,43.04,1,1.0000,1
wavmark,3,70,chinese:SSB0261,1,mean,first_legitimate_watermarked_coalition_copy,4.5121,0.9998,42.71,1,1.0000,1
wavmark,3,70,chinese:SSB0261,1,fwp,first_legitimate_watermarked_coalition_copy,4.3950,0.9997,39.18,1,1.0000,1
wavmark,3,71,chinese:SSB0261,2,mean,first_legitimate_watermarked_coalition_copy,4.5156,0.9999,42.80,1,1.0000,1
wavmark,3,71,chinese:SSB0261,2,fwp,first_legitimate_watermarked_coalition_copy,4.5161,0.9999,43.89,1,1.0000,1
wavmark,3,72,chinese:SSB0267,0,mean,first_legitimate_watermarked_coalition_copy,4.5544,0.9996,42.08,1,1.0000,1
wavmark,3,72,chinese:SSB0267,0,fwp,first_legitimate_watermarked_coalition_copy,4.5642,0.9996,43.07,1,1.0000,1
wavmark,3,73,chinese:SSB0267,1,mean,first_legitimate_watermarked_coalition_copy,4.5338,0.9997,43.89,1,1.0000,1
wavmark,3,73,chinese:SSB0267,1,fwp,first_legitimate_watermarked_coalition_copy,4.4165,0.9993,40.37,1,1.0000,1
wavmark,3,74,chinese:SSB0267,2,mean,first_legitimate_watermarked_coalition_copy,4.5888,0.9997,44.33,1,1.0000,1
wavmark,3,74,chinese:SSB0267,2,fwp,first_legitimate_watermarked_coalition_copy,4.5265,0.9995,40.81,1,1.0000,1
wavmark,3,75,chinese:SSB0273,0,mean,first_legitimate_watermarked_coalition_copy,4.4969,0.9995,44.93,1,1.0000,1
wavmark,3,75,chinese:SSB0273,0,fwp,first_legitimate_watermarked_coalition_copy,4.5308,0.9996,45.64,1,1.0000,1
wavmark,3,76,chinese:SSB0273,1,mean,first_legitimate_watermarked_coalition_copy,4.4821,0.9995,44.65,1,1.0000,1
wavmark,3,76,chinese:SSB0273,1,fwp,first_legitimate_watermarked_coalition_copy,4.4827,0.9996,44.96,1,1.0000,1
wavmark,3,77,chinese:SSB0273,2,mean,first_legitimate_watermarked_coalition_copy,4.5084,0.9995,44.26,1,1.0000,1
wavmark,3,77,chinese:SSB0273,2,fwp,first_legitimate_watermarked_coalition_copy,4.5146,0.9995,45.25,1,1.0000,1
wavmark,3,78,chinese:SSB0287,0,mean,first_legitimate_watermarked_coalition_copy,4.5728,0.9998,44.94,1,1.0000,1
wavmark,3,78,chinese:SSB0287,0,fwp,first_legitimate_watermarked_coalition_copy,4.5743,0.9998,45.73,1,1.0000,1
wavmark,3,79,chinese:SSB0287,1,mean,first_legitimate_watermarked_coalition_copy,4.5868,0.9999,46.29,1,1.0000,1
wavmark,3,79,chinese:SSB0287,1,fwp,first_legitimate_watermarked_coalition_copy,4.5959,0.9999,46.77,1,1.0000,1
wavmark,3,80,chinese:SSB0287,2,mean,first_legitimate_watermarked_coalition_copy,4.5336,0.9998,43.79,1,1.0000,1
wavmark,3,80,chinese:SSB0287,2,fwp,first_legitimate_watermarked_coalition_copy,4.5703,0.9998,45.26,1,1.0000,1
wavmark,3,81,chinese:SSB0288,0,mean,first_legitimate_watermarked_coalition_copy,4.5155,0.9960,43.05,1,1.0000,1
wavmark,3,81,chinese:SSB0288,0,fwp,first_legitimate_watermarked_coalition_copy,4.5164,0.9965,43.56,1,1.0000,1
wavmark,3,82,chinese:SSB0288,1,mean,first_legitimate_watermarked_coalition_copy,4.5452,0.9969,44.15,1,1.0000,1
wavmark,3,82,chinese:SSB0288,1,fwp,first_legitimate_watermarked_coalition_copy,4.4440,0.9934,40.62,1,1.0000,1
wavmark,3,83,chinese:SSB0288,2,mean,first_legitimate_watermarked_coalition_copy,4.4780,0.9959,42.99,1,1.0000,1
wavmark,3,83,chinese:SSB0288,2,fwp,first_legitimate_watermarked_coalition_copy,4.2937,0.9917,39.47,1,1.0000,1
wavmark,3,84,chinese:SSB0299,0,mean,first_legitimate_watermarked_coalition_copy,4.5340,0.9999,41.15,1,1.0000,1
wavmark,3,84,chinese:SSB0299,0,fwp,first_legitimate_watermarked_coalition_copy,4.5607,0.9999,42.24,1,1.0000,1
wavmark,3,85,chinese:SSB0299,1,mean,first_legitimate_watermarked_coalition_copy,4.5733,0.9999,41.74,1,1.0000,1
wavmark,3,85,chinese:SSB0299,1,fwp,first_legitimate_watermarked_coalition_copy,4.5831,0.9999,42.36,1,1.0000,1
wavmark,3,86,chinese:SSB0299,2,mean,first_legitimate_watermarked_coalition_copy,4.5684,0.9999,41.61,1,1.0000,1
wavmark,3,86,chinese:SSB0299,2,fwp,first_legitimate_watermarked_coalition_copy,4.4916,0.9998,38.09,1,1.0000,1
wavmark,3,87,chinese:SSB0307,0,mean,first_legitimate_watermarked_coalition_copy,4.4847,0.9966,37.79,1,1.0000,1
wavmark,3,87,chinese:SSB0307,0,fwp,first_legitimate_watermarked_coalition_copy,4.2849,0.9929,34.26,1,1.0000,1
wavmark,3,88,chinese:SSB0307,1,mean,first_legitimate_watermarked_coalition_copy,4.3723,0.9963,36.59,1,1.0000,1
wavmark,3,88,chinese:SSB0307,1,fwp,first_legitimate_watermarked_coalition_copy,4.3921,0.9977,37.92,1,1.0000,1
wavmark,3,89,chinese:SSB0307,2,mean,first_legitimate_watermarked_coalition_copy,4.4886,0.9980,39.92,1,1.0000,1
wavmark,3,89,chinese:SSB0307,2,fwp,first_legitimate_watermarked_coalition_copy,4.3447,0.9957,36.40,1,1.0000,1
wavmark,3,90,chinese:SSB0309,0,mean,first_legitimate_watermarked_coalition_copy,4.5674,0.9973,43.47,1,1.0000,1
wavmark,3,90,chinese:SSB0309,0,fwp,first_legitimate_watermarked_coalition_copy,4.5966,0.9980,44.70,1,1.0000,1
wavmark,3,91,chinese:SSB0309,1,mean,first_legitimate_watermarked_coalition_copy,4.5680,0.9976,43.41,1,1.0000,1
wavmark,3,91,chinese:SSB0309,1,fwp,first_legitimate_watermarked_coalition_copy,4.5837,0.9977,44.10,1,1.0000,1
wavmark,3,92,chinese:SSB0309,2,mean,first_legitimate_watermarked_coalition_copy,4.4705,0.9958,42.64,1,1.0000,1
wavmark,3,92,chinese:SSB0309,2,fwp,first_legitimate_watermarked_coalition_copy,4.4891,0.9964,44.05,1,1.0000,1
wavmark,3,93,chinese:SSB0315,0,mean,first_legitimate_watermarked_coalition_copy,4.4733,0.9998,43.89,1,1.0000,1
wavmark,3,93,chinese:SSB0315,0,fwp,first_legitimate_watermarked_coalition_copy,4.5169,0.9998,44.96,1,1.0000,1
wavmark,3,94,chinese:SSB0315,1,mean,first_legitimate_watermarked_coalition_copy,4.5152,0.9997,43.31,1,1.0000,1
wavmark,3,94,chinese:SSB0315,1,fwp,first_legitimate_watermarked_coalition_copy,4.5119,0.9998,44.36,1,1.0000,1
wavmark,3,95,chinese:SSB0315,2,mean,first_legitimate_watermarked_coalition_copy,4.5049,0.9998,44.49,1,1.0000,1
wavmark,3,95,chinese:SSB0315,2,fwp,first_legitimate_watermarked_coalition_copy,4.3662,0.9996,40.97,1,1.0000,1
wavmark,3,96,chinese:SSB0316,0,mean,first_legitimate_watermarked_coalition_copy,4.5789,0.9999,42.41,1,1.0000,1
wavmark,3,96,chinese:SSB0316,0,fwp,first_legitimate_watermarked_coalition_copy,4.5928,0.9999,44.03,1,1.0000,1
wavmark,3,97,chinese:SSB0316,1,mean,first_legitimate_watermarked_coalition_copy,4.5647,0.9998,42.62,1,1.0000,1
wavmark,3,97,chinese:SSB0316,1,fwp,first_legitimate_watermarked_coalition_copy,4.5825,0.9999,44.45,1,1.0000,1
wavmark,3,98,chinese:SSB0316,2,mean,first_legitimate_watermarked_coalition_copy,4.5819,0.9999,44.39,1,1.0000,1
wavmark,3,98,chinese:SSB0316,2,fwp,first_legitimate_watermarked_coalition_copy,4.5701,0.9999,45.53,1,1.0000,1
wavmark,3,99,chinese:SSB0323,0,mean,first_legitimate_watermarked_coalition_copy,4.5836,0.9999,41.96,1,1.0000,1
wavmark,3,99,chinese:SSB0323,0,fwp,first_legitimate_watermarked_coalition_copy,4.5976,0.9999,43.80,1,1.0000,1
wavmark,3,100,chinese:SSB0323,1,mean,first_legitimate_watermarked_coalition_copy,4.6145,0.9999,46.79,1,1.0000,1
wavmark,3,100,chinese:SSB0323,1,fwp,first_legitimate_watermarked_coalition_copy,4.5794,0.9999,43.26,1,1.0000,1
wavmark,3,101,chinese:SSB0323,2,mean,first_legitimate_watermarked_coalition_copy,4.5714,0.9999,43.05,1,1.0000,1
wavmark,3,101,chinese:SSB0323,2,fwp,first_legitimate_watermarked_coalition_copy,4.5894,0.9999,44.06,1,1.0000,1
wavmark,3,102,chinese:SSB0338,0,mean,first_legitimate_watermarked_coalition_copy,4.5386,0.9997,40.31,1,1.0000,1
wavmark,3,102,chinese:SSB0338,0,fwp,first_legitimate_watermarked_coalition_copy,4.5335,0.9997,40.57,1,1.0000,1
wavmark,3,103,chinese:SSB0338,1,mean,first_legitimate_watermarked_coalition_copy,4.4756,0.9996,39.59,1,1.0000,1
wavmark,3,103,chinese:SSB0338,1,fwp,first_legitimate_watermarked_coalition_copy,4.5340,0.9997,40.89,1,1.0000,1
