model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
voicemark,3,0,chinese:SSB0005,0,mean,first_legitimate_watermarked_coalition_copy,4.3595,0.9730,17.46,1,0.6812,1
voicemark,3,0,chinese:SSB0005,0,fwp,first_legitimate_watermarked_coalition_copy,4.4142,0.9770,16.98,1,0.6845,1
voicemark,3,1,chinese:SSB0005,1,mean,first_legitimate_watermarked_coalition_copy,4.3732,0.9765,16.19,1,0.7345,1
voicemark,3,1,chinese:SSB0005,1,fwp,first_legitimate_watermarked_coalition_copy,4.3811,0.9805,18.14,1,0.7394,1
voicemark,3,2,chinese:SSB0005,2,mean,first_legitimate_watermarked_coalition_copy,4.3604,0.9685,19.20,1,0.7215,1
voicemark,3,2,chinese:SSB0005,2,fwp,first_legitimate_watermarked_coalition_copy,4.1060,0.9541,15.73,1,0.7295,1
voicemark,3,3,chinese:SSB0009,0,mean,first_legitimate_watermarked_coalition_copy,4.4695,0.9905,16.77,1,0.7750,1
voicemark,3,3,chinese:SSB0009,0,fwp,first_legitimate_watermarked_coalition_copy,4.4393,0.9902,17.14,1,0.7843,1
voicemark,3,4,chinese:SSB0009,1,mean,first_legitimate_watermarked_coalition_copy,4.0315,0.9704,13.63,1,0.6963,1
voicemark,3,4,chinese:SSB0009,1,fwp,first_legitimate_watermarked_coalition_copy,3.9465,0.9744,14.23,1,0.6706,1
voicemark,3,5,chinese:SSB0009,2,mean,first_legitimate_watermarked_coalition_copy,4.3120,0.9806,12.53,1,0.7624,1
voicemark,3,5,chinese:SSB0009,2,fwp,first_legitimate_watermarked_coalition_copy,4.2445,0.9777,12.84,1,0.7994,1
voicemark,3,6,chinese:SSB0011,0,mean,first_legitimate_watermarked_coalition_copy,4.2842,0.9701,18.42,1,0.6700,1
voicemark,3,6,chinese:SSB0011,0,fwp,first_legitimate_watermarked_coalition_copy,4.3882,0.9789,19.07,1,0.6729,1
voicemark,3,7,chinese:SSB0011,1,mean,first_legitimate_watermarked_coalition_copy,4.0577,0.9703,17.70,1,0.6475,1
voicemark,3,7,chinese:SSB0011,1,fwp,first_legitimate_watermarked_coalition_copy,3.7802,0.9531,14.14,1,0.6551,1
voicemark,3,8,chinese:SSB0011,2,mean,first_legitimate_watermarked_coalition_copy,4.1856,0.9677,17.18,1,0.6616,1
voicemark,3,8,chinese:SSB0011,2,fwp,first_legitimate_watermarked_coalition_copy,4.1333,0.9676,17.64,1,0.6801,1
voicemark,3,9,chinese:SSB0012,0,mean,first_legitimate_watermarked_coalition_copy,4.3128,0.9783,15.65,1,0.7189,1
voicemark,3,9,chinese:SSB0012,0,fwp,first_legitimate_watermarked_coalition_copy,4.0081,0.9592,12.12,1,0.6800,1
voicemark,3,10,chinese:SSB0012,1,mean,first_legitimate_watermarked_coalition_copy,4.0134,0.9691,14.92,1,0.6989,1
voicemark,3,10,chinese:SSB0012,1,fwp,first_legitimate_watermarked_coalition_copy,4.0113,0.9703,15.23,1,0.7223,1
voicemark,3,11,chinese:SSB0012,2,mean,first_legitimate_watermarked_coalition_copy,4.0552,0.9700,13.25,1,0.7583,1
voicemark,3,11,chinese:SSB0012,2,fwp,first_legitimate_watermarked_coalition_copy,4.0699,0.9723,15.42,1,0.7657,1
voicemark,3,12,chinese:SSB0016,0,mean,first_legitimate_watermarked_coalition_copy,4.3628,0.9792,17.58,1,0.2781,0
voicemark,3,12,chinese:SSB0016,0,fwp,first_legitimate_watermarked_coalition_copy,4.0757,0.9649,14.09,1,0.2547,0
voicemark,3,13,chinese:SSB0016,1,mean,first_legitimate_watermarked_coalition_copy,4.4372,0.9837,16.45,1,0.2974,0
voicemark,3,13,chinese:SSB0016,1,fwp,first_legitimate_watermarked_coalition_copy,4.3245,0.9848,17.22,1,0.3385,0
voicemark,3,14,chinese:SSB0016,2,mean,first_legitimate_watermarked_coalition_copy,4.0378,0.9528,17.58,1,0.3598,0
voicemark,3,14,chinese:SSB0016,2,fwp,first_legitimate_watermarked_coalition_copy,4.1189,0.9572,18.33,1,0.3799,0
voicemark,3,15,chinese:SSB0018,0,mean,first_legitimate_watermarked_coalition_copy,4.3302,0.9778,15.17,1,0.5642,1
voicemark,3,15,chinese:SSB0018,0,fwp,first_legitimate_watermarked_coalition_copy,4.3002,0.9789,15.22,1,0.5338,1
voicemark,3,16,chinese:SSB0018,1,mean,first_legitimate_watermarked_coalition_copy,4.3949,0.9855,17.93,1,0.6749,1
voicemark,3,16,chinese:SSB0018,1,fwp,first_legitimate_watermarked_coalition_copy,4.1522,0.9746,14.48,1,0.6944,1
voicemark,3,17,chinese:SSB0018,2,mean,first_legitimate_watermarked_coalition_copy,4.1046,0.9774,15.42,1,0.5738,1
voicemark,3,17,chinese:SSB0018,2,fwp,first_legitimate_watermarked_coalition_copy,4.2282,0.9806,16.22,1,0.6467,1
voicemark,3,18,chinese:SSB0033,0,mean,first_legitimate_watermarked_coalition_copy,4.1144,0.9734,18.51,1,0.6869,1
voicemark,3,18,chinese:SSB0033,0,fwp,first_legitimate_watermarked_coalition_copy,4.1099,0.9748,19.05,1,0.6786,1
voicemark,3,19,chinese:SSB0033,1,mean,first_legitimate_watermarked_coalition_copy,4.2192,0.9787,19.38,1,0.6527,1
voicemark,3,19,chinese:SSB0033,1,fwp,first_legitimate_watermarked_coalition_copy,4.4549,0.9887,20.54,1,0.6494,1
voicemark,3,20,chinese:SSB0033,2,mean,first_legitimate_watermarked_coalition_copy,4.3067,0.9835,20.19,1,0.6751,1
voicemark,3,20,chinese:SSB0033,2,fwp,first_legitimate_watermarked_coalition_copy,4.3858,0.9857,20.96,1,0.6667,1
voicemark,3,21,chinese:SSB0038,0,mean,first_legitimate_watermarked_coalition_copy,4.0388,0.9715,16.34,1,0.7063,1
voicemark,3,21,chinese:SSB0038,0,fwp,first_legitimate_watermarked_coalition_copy,3.9670,0.9786,17.67,1,0.7190,1
voicemark,3,22,chinese:SSB0038,1,mean,first_legitimate_watermarked_coalition_copy,4.1892,0.9630,15.56,1,0.7168,1
voicemark,3,22,chinese:SSB0038,1,fwp,first_legitimate_watermarked_coalition_copy,4.3600,0.9766,17.19,1,0.7540,1
voicemark,3,23,chinese:SSB0038,2,mean,first_legitimate_watermarked_coalition_copy,4.2387,0.9726,17.71,1,0.6978,1
voicemark,3,23,chinese:SSB0038,2,fwp,first_legitimate_watermarked_coalition_copy,4.2908,0.9783,18.88,1,0.6845,1
voicemark,3,24,chinese:SSB0043,0,mean,first_legitimate_watermarked_coalition_copy,3.7606,0.9615,16.75,1,0.6165,1
voicemark,3,24,chinese:SSB0043,0,fwp,first_legitimate_watermarked_coalition_copy,3.8217,0.9728,17.94,1,0.5428,1
voicemark,3,25,chinese:SSB0043,1,mean,first_legitimate_watermarked_coalition_copy,4.0894,0.9658,16.37,1,0.6286,1
voicemark,3,25,chinese:SSB0043,1,fwp,first_legitimate_watermarked_coalition_copy,4.1147,0.9798,17.72,1,0.5858,1
voicemark,3,26,chinese:SSB0043,2,mean,first_legitimate_watermarked_coalition_copy,4.0856,0.9676,18.92,1,0.6361,1
voicemark,3,26,chinese:SSB0043,2,fwp,first_legitimate_watermarked_coalition_copy,3.5658,0.9467,15.32,1,0.6625,1
voicemark,3,27,chinese:SSB0057,0,mean,first_legitimate_watermarked_coalition_copy,4.4112,0.9814,18.10,1,0.6309,1
voicemark,3,27,chinese:SSB0057,0,fwp,first_legitimate_watermarked_coalition_copy,4.1668,0.9658,14.54,1,0.6364,1
voicemark,3,28,chinese:SSB0057,1,mean,first_legitimate_watermarked_coalition_copy,4.3850,0.9783,14.94,1,0.6107,1
voicemark,3,28,chinese:SSB0057,1,fwp,first_legitimate_watermarked_coalition_copy,4.3966,0.9851,16.49,1,0.5987,1
voicemark,3,29,chinese:SSB0057,2,mean,first_legitimate_watermarked_coalition_copy,4.3583,0.9744,16.59,1,0.6620,1
voicemark,3,29,chinese:SSB0057,2,fwp,first_legitimate_watermarked_coalition_copy,4.3657,0.9770,16.79,1,0.6804,1
voicemark,3,30,chinese:SSB0073,0,mean,first_legitimate_watermarked_coalition_copy,3.8047,0.9641,12.35,1,0.6060,1
voicemark,3,30,chinese:SSB0073,0,fwp,first_legitimate_watermarked_coalition_copy,3.7860,0.9629,13.57,1,0.6101,1
voicemark,3,31,chinese:SSB0073,1,mean,first_legitimate_watermarked_coalition_copy,3.7332,0.9660,15.54,1,0.5572,1
voicemark,3,31,chinese:SSB0073,1,fwp,first_legitimate_watermarked_coalition_copy,3.2045,0.9506,11.77,1,0.5514,1
voicemark,3,32,chinese:SSB0073,2,mean,first_legitimate_watermarked_coalition_copy,3.9058,0.9639,15.74,1,0.6010,1
voicemark,3,32,chinese:SSB0073,2,fwp,first_legitimate_watermarked_coalition_copy,3.5096,0.9414,12.13,1,0.6099,1
voicemark,3,33,chinese:SSB0080,0,mean,first_legitimate_watermarked_coalition_copy,3.7818,0.9632,18.14,1,0.5792,1
voicemark,3,33,chinese:SSB0080,0,fwp,first_legitimate_watermarked_coalition_copy,3.4217,0.9447,14.64,1,0.6040,1
voicemark,3,34,chinese:SSB0080,1,mean,first_legitimate_watermarked_coalition_copy,3.3889,0.9692,14.84,1,0.5632,1
voicemark,3,34,chinese:SSB0080,1,fwp,first_legitimate_watermarked_coalition_copy,3.8051,0.9708,16.15,1,0.5384,1
voicemark,3,35,chinese:SSB0080,2,mean,first_legitimate_watermarked_coalition_copy,4.4008,0.9701,18.09,1,0.4995,0
voicemark,3,35,chinese:SSB0080,2,fwp,first_legitimate_watermarked_coalition_copy,3.9555,0.9524,14.59,1,0.5110,1
voicemark,3,36,chinese:SSB0112,0,mean,first_legitimate_watermarked_coalition_copy,4.4784,0.9869,18.16,1,0.3964,0
voicemark,3,36,chinese:SSB0112,0,fwp,first_legitimate_watermarked_coalition_copy,4.4832,0.9873,17.03,1,0.3833,0
voicemark,3,37,chinese:SSB0112,1,mean,first_legitimate_watermarked_coalition_copy,4.3143,0.9726,15.26,1,0.3306,0
voicemark,3,37,chinese:SSB0112,1,fwp,first_legitimate_watermarked_coalition_copy,4.3130,0.9748,16.10,1,0.3533,0
voicemark,3,38,chinese:SSB0112,2,mean,first_legitimate_watermarked_coalition_copy,4.2399,0.9779,13.81,1,0.3532,0
voicemark,3,38,chinese:SSB0112,2,fwp,first_legitimate_watermarked_coalition_copy,4.3058,0.9819,15.02,1,0.3948,0
voicemark,3,39,chinese:SSB0122,0,mean,first_legitimate_watermarked_coalition_copy,3.6741,0.9655,13.75,1,0.7293,1
voicemark,3,39,chinese:SSB0122,0,fwp,first_legitimate_watermarked_coalition_copy,3.8542,0.9757,15.84,1,0.7482,1
voicemark,3,40,chinese:SSB0122,1,mean,first_legitimate_watermarked_coalition_copy,4.3202,0.9760,15.37,1,0.7109,1
voicemark,3,40,chinese:SSB0122,1,fwp,first_legitimate_watermarked_coalition_copy,4.3197,0.9818,15.94,1,0.7044,1
voicemark,3,41,chinese:SSB0122,2,mean,first_legitimate_watermarked_coalition_copy,4.2142,0.9788,13.49,1,0.6890,1
voicemark,3,41,chinese:SSB0122,2,fwp,first_legitimate_watermarked_coalition_copy,4.2371,0.9808,15.15,1,0.6725,1
voicemark,3,42,chinese:SSB0133,0,mean,first_legitimate_watermarked_coalition_copy,3.5643,0.9604,16.47,1,0.5256,1
voicemark,3,42,chinese:SSB0133,0,fwp,first_legitimate_watermarked_coalition_copy,3.8883,0.9706,17.46,1,0.5554,1
voicemark,3,43,chinese:SSB0133,1,mean,first_legitimate_watermarked_coalition_copy,3.6410,0.9692,17.59,1,0.5480,1
voicemark,3,43,chinese:SSB0133,1,fwp,first_legitimate_watermarked_coalition_copy,3.2553,0.9569,13.99,1,0.5321,1
voicemark,3,44,chinese:SSB0133,2,mean,first_legitimate_watermarked_coalition_copy,4.1629,0.9790,19.75,1,0.4966,0
voicemark,3,44,chinese:SSB0133,2,fwp,first_legitimate_watermarked_coalition_copy,3.7977,0.9650,16.14,1,0.4716,0
voicemark,3,45,chinese:SSB0139,0,mean,first_legitimate_watermarked_coalition_copy,3.9957,0.9720,15.83,1,0.6904,1
voicemark,3,45,chinese:SSB0139,0,fwp,first_legitimate_watermarked_coalition_copy,3.9404,0.9759,17.08,1,0.6770,1
voicemark,3,46,chinese:SSB0139,1,mean,first_legitimate_watermarked_coalition_copy,4.2796,0.9809,18.19,1,0.6677,1
voicemark,3,46,chinese:SSB0139,1,fwp,first_legitimate_watermarked_coalition_copy,3.8874,0.9701,14.45,1,0.6602,1
