model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wavmark,8,45,chinese:SSB0139,0,mean,first_legitimate_watermarked_coalition_copy,4.3906,0.9999,42.47,1,1.0000,1
wavmark,8,45,chinese:SSB0139,0,fwp,first_legitimate_watermarked_coalition_copy,4.3445,0.9999,41.79,1,1.0000,1
wavmark,8,46,chinese:SSB0139,1,mean,first_legitimate_watermarked_coalition_copy,4.4700,0.9999,42.16,1,1.0000,1
wavmark,8,46,chinese:SSB0139,1,fwp,first_legitimate_watermarked_coalition_copy,4.3649,0.9998,39.84,1,1.0000,1
wavmark,8,47,chinese:SSB0139,2,mean,first_legitimate_watermarked_coalition_copy,4.4211,0.9998,42.14,1,1.0000,1
wavmark,8,47,chinese:SSB0139,2,fwp,first_legitimate_watermarked_coalition_copy,4.4919,0.9999,44.02,1,1.0000,1
wavmark,8,48,chinese:SSB0145,0,mean,first_legitimate_watermarked_coalition_copy,4.5545,0.9999,41.14,1,1.0000,1
wavmark,8,48,chinese:SSB0145,0,fwp,first_legitimate_watermarked_coalition_copy,4.4937,0.9999,38.57,1,1.0000,1
wavmark,8,49,chinese:SSB0145,1,mean,first_legitimate_watermarked_coalition_copy,4.5125,0.9999,39.68,1,1.0000,1
wavmark,8,49,chinese:SSB0145,1,fwp,first_legitimate_watermarked_coalition_copy,4.5410,0.9999,41.65,1,1.0000,1
wavmark,8,50,chinese:SSB0145,2,mean,first_legitimate_watermarked_coalition_copy,4.4610,0.9999,40.92,1,1.0000,1
wavmark,8,50,chinese:SSB0145,2,fwp,first_legitimate_watermarked_coalition_copy,4.3737,0.9999,39.24,1,1.0000,1
wavmark,8,51,chinese:SSB0149,0,mean,first_legitimate_watermarked_coalition_copy,4.3549,0.9997,43.25,1,1.0000,1
wavmark,8,51,chinese:SSB0149,0,fwp,first_legitimate_watermarked_coalition_copy,4.3493,0.9998,44.57,1,1.0000,1
wavmark,8,52,chinese:SSB0149,1,mean,first_legitimate_watermarked_coalition_copy,4.3093,0.9996,42.80,1,1.0000,1
wavmark,8,52,chinese:SSB0149,1,fwp,first_legitimate_watermarked_coalition_copy,4.4588,0.9998,44.50,1,1.0000,1
