model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
audioseal,3,0,chinese:SSB0005,0,mean,first_legitimate_watermarked_coalition_copy,4.6051,0.9996,39.54,1,1.0000,1
audioseal,3,0,chinese:SSB0005,0,fwp,first_legitimate_watermarked_coalition_copy,4.5838,0.9992,36.02,1,1.0000,1
audioseal,3,1,chinese:SSB0005,1,mean,first_legitimate_watermarked_coalition_copy,4.5968,0.9992,35.65,1,1.0000,1
audioseal,3,1,chinese:SSB0005,1,fwp,first_legitimate_watermarked_coalition_copy,4.6101,0.9995,37.54,1,0.9999,1
audioseal,3,2,chinese:SSB0005,2,mean,first_legitimate_watermarked_coalition_copy,4.6055,0.9995,39.04,1,1.0000,1
audioseal,3,2,chinese:SSB0005,2,fwp,first_legitimate_watermarked_coalition_copy,4.5768,0.9990,35.52,1,1.0000,1
audioseal,3,3,chinese:SSB0009,0,mean,first_legitimate_watermarked_coalition_copy,4.6277,0.9999,39.71,1,1.0000,1
audioseal,3,3,chinese:SSB0009,0,fwp,first_legitimate_watermarked_coalition_copy,4.6291,0.9999,40.49,1,1.0000,1
audioseal,3,4,chinese:SSB0009,1,mean,first_legitimate_watermarked_coalition_copy,4.5819,0.9995,33.20,1,1.0000,1
audioseal,3,4,chinese:SSB0009,1,fwp,first_legitimate_watermarked_coalition_copy,4.5970,0.9997,33.92,1,1.0000,1
audioseal,3,5,chinese:SSB0009,2,mean,first_legitimate_watermarked_coalition_copy,4.5933,0.9996,33.64,1,1.0000,1
audioseal,3,5,chinese:SSB0009,2,fwp,first_legitimate_watermarked_coalition_copy,4.6038,0.9997,35.37,1,1.0000,1
audioseal,3,6,chinese:SSB0011,0,mean,first_legitimate_watermarked_coalition_copy,4.5844,0.9994,36.70,1,1.0000,1
audioseal,3,6,chinese:SSB0011,0,fwp,first_legitimate_watermarked_coalition_copy,4.6050,0.9994,36.84,1,1.0000,1
audioseal,3,7,chinese:SSB0011,1,mean,first_legitimate_watermarked_coalition_copy,4.5721,0.9991,33.98,1,1.0000,1
audioseal,3,7,chinese:SSB0011,1,fwp,first_legitimate_watermarked_coalition_copy,4.5530,0.9988,32.57,1,0.9999,1
audioseal,3,8,chinese:SSB0011,2,mean,first_legitimate_watermarked_coalition_copy,4.5718,0.9988,34.28,1,1.0000,1
audioseal,3,8,chinese:SSB0011,2,fwp,first_legitimate_watermarked_coalition_copy,4.5410,0.9985,33.67,1,1.0000,1
audioseal,3,9,chinese:SSB0012,0,mean,first_legitimate_watermarked_coalition_copy,4.5940,0.9995,33.26,1,1.0000,1
audioseal,3,9,chinese:SSB0012,0,fwp,first_legitimate_watermarked_coalition_copy,4.6147,0.9997,34.46,1,1.0000,1
audioseal,3,10,chinese:SSB0012,1,mean,first_legitimate_watermarked_coalition_copy,4.5984,0.9994,33.32,1,1.0000,1
audioseal,3,10,chinese:SSB0012,1,fwp,first_legitimate_watermarked_coalition_copy,4.6041,0.9994,34.04,1,1.0000,1
audioseal,3,11,chinese:SSB0012,2,mean,first_legitimate_watermarked_coalition_copy,4.5984,0.9995,32.41,1,1.0000,1
audioseal,3,11,chinese:SSB0012,2,fwp,first_legitimate_watermarked_coalition_copy,4.6150,0.9996,34.08,1,1.0000,1
audioseal,3,12,chinese:SSB0016,0,mean,first_legitimate_watermarked_coalition_copy,4.5750,0.9989,32.69,1,1.0000,1
