model,k,trial_id,speaker,clip_index,source_path,valid_copy_count,payloads_tested,mixing,escaped,closest_member_bits,closest_member_bit_accuracy,pesq,stoi,si_sdr
timbrewm,2,13,chinese:SSB0016,2,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,2,2,uniform,1,8,0.8000,4.5749,0.9977,29.01
timbrewm,2,14,chinese:SSB0016,3,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,2,2,uniform,0,10,1.0000,4.5792,0.9988,34.87
timbrewm,2,15,chinese:SSB0018,1,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,2,2,uniform,1,8,0.8000,4.5766,0.9981,36.82
timbrewm,2,16,chinese:SSB0018,2,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,2,2,uniform,1,7,0.7000,4.5384,0.9975,33.42
timbrewm,2,17,chinese:SSB0018,3,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,2,2,uniform,1,9,0.9000,4.5944,0.9991,38.44
timbrewm,2,18,chinese:SSB0033,1,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,2,2,uniform,1,8,0.8000,4.5400,0.9987,37.28
timbrewm,2,19,chinese:SSB0033,2,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,2,2,uniform,1,8,0.8000,4.5652,0.9981,38.48
timbrewm,2,20,chinese:SSB0033,3,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,2,2,uniform,1,9,0.9000,4.5730,0.9974,37.16
timbrewm,2,21,chinese:SSB0038,1,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,2,2,uniform,1,8,0.8000,4.5558,0.9971,33.04
timbrewm,2,22,chinese:SSB0038,2,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,2,2,uniform,1,8,0.8000,4.5768,0.9975,32.43
timbrewm,2,23,chinese:SSB0038,3,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,2,2,uniform,1,8,0.8000,4.5907,0.9976,32.43
timbrewm,2,24,chinese:SSB0043,1,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,2,2,uniform,1,8,0.8000,4.5721,0.9975,33.58
timbrewm,2,25,chinese:SSB0043,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,2,2,uniform,1,9,0.9000,4.5443,0.9950,30.46
timbrewm,2,26,chinese:SSB0043,3,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,2,2,uniform,1,8,0.8000,4.3699,0.9955,32.36
timbrewm,2,27,chinese:SSB0057,1,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,2,2,uniform,1,9,0.9000,4.5959,0.9983,36.34
timbrewm,2,28,chinese:SSB0057,2,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,2,2,uniform,0,10,1.0000,4.6120,0.9996,40.00
timbrewm,2,29,chinese:SSB0057,3,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,2,2,uniform,1,9,0.9000,4.6212,0.9996,40.43
timbrewm,2,30,chinese:SSB0073,1,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,2,2,uniform,0,10,1.0000,4.6017,0.9990,35.52
timbrewm,2,31,chinese:SSB0073,2,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,2,2,uniform,1,9,0.9000,4.6225,0.9992,37.40
timbrewm,2,32,chinese:SSB0073,3,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,2,2,uniform,1,8,0.8000,4.5460,0.9988,34.52
timbrewm,2,33,chinese:SSB0080,1,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,2,2,uniform,0,10,1.0000,4.5316,0.9970,32.14
timbrewm,2,34,chinese:SSB0080,2,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,2,2,uniform,1,7,0.7000,4.5005,0.9957,32.05
timbrewm,2,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,2,2,uniform,1,8,0.8000,4.5082,0.9976,33.45
timbrewm,2,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,2,2,uniform,0,10,1.0000,4.6229,0.9990,32.79
timbrewm,2,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,2,2,uniform,1,8,0.8000,4.5039,0.9973,28.31
timbrewm,2,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,2,2,uniform,1,9,0.9000,4.5779,0.9980,30.87
timbrewm,2,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,2,2,uniform,1,8,0.8000,4.6037,0.9985,34.09
timbrewm,2,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,2,2,uniform,0,10,1.0000,4.4888,0.9988,36.00
timbrewm,2,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,2,2,uniform,1,8,0.8000,4.5768,0.9986,33.92
timbrewm,2,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,2,2,uniform,1,9,0.9000,4.6157,0.9978,32.96
timbrewm,2,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,2,2,uniform,1,7,0.7000,4.4961,0.9971,31.64
timbrewm,2,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,2,2,uniform,1,9,0.9000,4.5279,0.9986,34.40
timbrewm,2,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,2,2,uniform,1,9,0.9000,4.4555,0.9988,34.61
timbrewm,2,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,2,2,uniform,1,9,0.9000,4.6138,0.9994,37.01
timbrewm,2,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,2,2,uniform,1,8,0.8000,4.5679,0.9992,36.58
timbrewm,2,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,2,2,uniform,1,8,0.8000,4.5830,0.9986,32.73
timbrewm,2,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,2,2,uniform,1,9,0.9000,4.6195,0.9993,35.85
timbrewm,2,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,2,2,uniform,1,8,0.8000,4.5268,0.9990,32.63
timbrewm,2,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,2,2,uniform,1,8,0.8000,4.5113,0.9985,34.20
timbrewm,2,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,2,2,uniform,1,7,0.7000,4.5464,0.9981,32.87
timbrewm,2,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,2,2,uniform,1,9,0.9000,4.5881,0.9984,34.81
timbrewm,2,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,2,2,uniform,1,9,0.9000,4.5658,0.9989,34.10
timbrewm,2,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,2,2,uniform,0,10,1.0000,4.5275,0.9960,28.66
timbrewm,2,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,2,2,uniform,1,7,0.7000,4.5188,0.9975,31.54
timbrewm,2,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,2,2,uniform,1,7,0.7000,4.4512,0.9952,26.25
timbrewm,2,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,2,2,uniform,0,10,1.0000,4.5990,0.9973,31.65
timbrewm,2,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,2,2,uniform,1,7,0.7000,4.3948,0.9939,26.39
timbrewm,2,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,2,2,uniform,1,8,0.8000,4.4740,0.9977,29.49
timbrewm,2,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,2,2,uniform,1,8,0.8000,4.5761,0.9979,29.57
timbrewm,2,62,chinese:SSB0200,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,2,2,uniform,1,8,0.8000,4.4140,0.9967,31.15
timbrewm,2,63,chinese:SSB0241,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,2,2,uniform,1,8,0.8000,4.5993,0.9994,35.67
timbrewm,2,64,chinese:SSB0241,2,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,2,2,uniform,1,9,0.9000,4.6142,0.9996,38.19
timbrewm,2,65,chinese:SSB0241,3,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,2,uniform,1,9,0.9000,4.5990,0.9992,36.28
timbrewm,2,66,chinese:SSB0246,1,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,2,2,uniform,0,10,1.0000,4.6170,0.9988,35.47
timbrewm,2,67,chinese:SSB0246,2,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,2,2,uniform,1,9,0.9000,4.5753,0.9985,31.48
timbrewm,2,68,chinese:SSB0246,3,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,2,2,uniform,1,8,0.8000,4.5797,0.9979,32.18
timbrewm,2,69,chinese:SSB0261,1,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,2,2,uniform,1,7,0.7000,4.5867,0.9974,33.57
timbrewm,2,70,chinese:SSB0261,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,2,2,uniform,1,8,0.8000,4.5831,0.9987,34.25
timbrewm,2,71,chinese:SSB0261,3,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,2,2,uniform,1,9,0.9000,4.6030,0.9986,31.98
timbrewm,2,72,chinese:SSB0267,1,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,2,2,uniform,1,8,0.8000,4.4614,0.9959,31.65
timbrewm,2,73,chinese:SSB0267,2,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,2,2,uniform,1,7,0.7000,4.5250,0.9960,29.77
timbrewm,2,74,chinese:SSB0267,3,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,2,2,uniform,1,9,0.9000,4.5884,0.9976,33.42
timbrewm,2,75,chinese:SSB0273,1,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,2,2,uniform,1,8,0.8000,4.6023,0.9991,38.77
timbrewm,2,76,chinese:SSB0273,2,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,2,2,uniform,1,9,0.9000,4.5297,0.9986,38.43
timbrewm,2,77,chinese:SSB0273,3,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,2,2,uniform,1,8,0.8000,4.5681,0.9978,38.30
timbrewm,2,78,chinese:SSB0287,1,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,2,2,uniform,1,9,0.9000,4.6002,0.9993,40.39
timbrewm,2,79,chinese:SSB0287,2,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,2,2,uniform,1,8,0.8000,4.5005,0.9963,30.52
timbrewm,2,80,chinese:SSB0287,3,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,2,2,uniform,1,8,0.8000,4.5149,0.9972,31.48
timbrewm,2,81,chinese:SSB0288,1,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,2,2,uniform,0,10,1.0000,4.5664,0.9967,32.55
timbrewm,2,82,chinese:SSB0288,2,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,2,2,uniform,0,10,1.0000,4.5722,0.9986,34.63
timbrewm,2,83,chinese:SSB0288,3,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,2,2,uniform,1,7,0.7000,4.4721,0.9967,31.92
timbrewm,2,84,chinese:SSB0299,1,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,2,2,uniform,1,9,0.9000,4.5864,0.9988,31.32
timbrewm,2,85,chinese:SSB0299,2,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,2,2,uniform,1,8,0.8000,4.4985,0.9977,31.32
timbrewm,2,86,chinese:SSB0299,3,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,2,2,uniform,1,9,0.9000,4.3896,0.9972,29.18
timbrewm,2,87,chinese:SSB0307,1,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,2,2,uniform,0,10,1.0000,3.9031,0.9948,26.67
timbrewm,2,88,chinese:SSB0307,2,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,2,2,uniform,0,10,1.0000,4.5632,0.9938,28.41
timbrewm,2,89,chinese:SSB0307,3,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,2,2,uniform,1,6,0.6000,4.5531,0.9944,29.48
timbrewm,2,90,chinese:SSB0309,1,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,2,2,uniform,1,9,0.9000,4.5093,0.9982,33.16
timbrewm,2,91,chinese:SSB0309,2,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,2,2,uniform,1,8,0.8000,4.5257,0.9986,33.81
timbrewm,2,92,chinese:SSB0309,3,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,2,2,uniform,1,8,0.8000,4.5523,0.9981,33.29
timbrewm,2,93,chinese:SSB0315,1,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,2,2,uniform,1,8,0.8000,4.5032,0.9984,34.72
timbrewm,2,94,chinese:SSB0315,2,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,2,2,uniform,1,8,0.8000,4.6038,0.9992,34.92
timbrewm,2,95,chinese:SSB0315,3,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,2,2,uniform,1,8,0.8000,4.6079,0.9996,37.15
timbrewm,2,96,chinese:SSB0316,1,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,2,2,uniform,1,8,0.8000,4.3899,0.9983,33.39
timbrewm,2,97,chinese:SSB0316,2,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,2,2,uniform,1,8,0.8000,4.5321,0.9979,33.89
timbrewm,2,98,chinese:SSB0316,3,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,2,2,uniform,1,8,0.8000,4.5607,0.9981,34.57
timbrewm,2,99,chinese:SSB0323,1,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,2,2,uniform,1,7,0.7000,4.5414,0.9979,31.93
timbrewm,2,100,chinese:SSB0323,2,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,2,2,uniform,1,8,0.8000,4.5394,0.9986,32.53
timbrewm,2,101,chinese:SSB0323,3,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,2,2,uniform,1,8,0.8000,4.5723,0.9984,32.92
timbrewm,2,102,chinese:SSB0338,1,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,2,2,uniform,1,8,0.8000,4.5138,0.9978,29.34
timbrewm,2,103,chinese:SSB0338,2,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,2,2,uniform,1,8,0.8000,4.4980,0.9977,27.93
timbrewm,2,104,chinese:SSB0338,3,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,2,2,uniform,1,9,0.9000,4.5720,0.9988,30.60
timbrewm,2,105,chinese:SSB0339,1,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,2,2,uniform,1,9,0.9000,4.5960,0.9983,30.73
timbrewm,2,106,chinese:SSB0339,2,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,2,2,uniform,1,9,0.9000,4.5830,0.9990,32.24
timbrewm,2,107,chinese:SSB0339,3,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,2,2,uniform,0,10,1.0000,4.5885,0.9986,32.74
timbrewm,2,108,chinese:SSB0341,1,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,2,2,uniform,1,6,0.6000,4.5776,0.9985,35.58
timbrewm,2,109,chinese:SSB0341,2,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,2,2,uniform,1,9,0.9000,4.6016,0.9986,35.82
timbrewm,2,110,chinese:SSB0341,3,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,2,2,uniform,1,7,0.7000,4.5860,0.9987,36.59
timbrewm,2,111,chinese:SSB0342,1,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,2,2,uniform,1,7,0.7000,4.5453,0.9969,32.85
timbrewm,2,112,chinese:SSB0342,2,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,2,2,uniform,1,9,0.9000,4.6132,0.9989,39.39
timbrewm,2,113,chinese:SSB0342,3,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_03.wav,2,2,uniform,1,8,0.8000,4.3922,0.9967,34.27
timbrewm,2,114,chinese:SSB0354,1,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_01.wav,2,2,uniform,1,8,0.8000,4.4536,0.9963,33.45
timbrewm,2,115,chinese:SSB0354,2,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_02.wav,2,2,uniform,1,9,0.9000,4.5885,0.9988,37.94
timbrewm,2,116,chinese:SSB0354,3,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_03.wav,2,2,uniform,0,10,1.0000,4.6114,0.9985,38.60
timbrewm,2,117,chinese:SSB0366,1,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_01.wav,2,2,uniform,1,8,0.8000,4.5483,0.9974,31.59
timbrewm,2,118,chinese:SSB0366,2,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_02.wav,2,2,uniform,1,9,0.9000,4.5883,0.9976,31.41
timbrewm,2,119,chinese:SSB0366,3,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,2,2,uniform,1,8,0.8000,4.5223,0.9975,29.85
timbrewm,2,120,chinese:SSB0375,1,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,2,2,uniform,1,9,0.9000,4.6216,0.9992,35.18
timbrewm,2,121,chinese:SSB0375,2,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,2,2,uniform,1,9,0.9000,4.6241,0.9997,36.90
timbrewm,2,122,chinese:SSB0375,3,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,2,2,uniform,0,10,1.0000,4.5736,0.9993,33.56
timbrewm,2,123,chinese:SSB0379,1,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,2,2,uniform,0,10,1.0000,4.5399,0.9970,30.51
timbrewm,2,124,chinese:SSB0379,2,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,2,2,uniform,1,8,0.8000,4.6075,0.9986,33.30
timbrewm,2,125,chinese:SSB0379,3,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,2,2,uniform,0,10,1.0000,4.6106,0.9990,35.47
timbrewm,2,126,chinese:SSB0380,1,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,2,2,uniform,1,8,0.8000,4.4917,0.9981,30.11
timbrewm,2,127,chinese:SSB0380,2,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,2,2,uniform,1,9,0.9000,4.4092,0.9977,28.98
timbrewm,2,128,chinese:SSB0380,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,2,2,uniform,1,8,0.8000,4.5621,0.9980,31.10
timbrewm,2,129,chinese:SSB0382,1,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,2,2,uniform,1,8,0.8000,4.5571,0.9979,31.24
timbrewm,2,130,chinese:SSB0382,2,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,2,2,uniform,1,9,0.9000,4.6269,0.9989,35.30
timbrewm,2,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,2,2,uniform,1,9,0.9000,4.5405,0.9984,29.82
timbrewm,2,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,2,2,uniform,1,9,0.9000,4.5669,0.9978,34.21
timbrewm,2,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,2,2,uniform,1,9,0.9000,4.5755,0.9991,33.59
timbrewm,2,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,2,2,uniform,0,10,1.0000,4.5116,0.9983,32.83
timbrewm,2,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,2,2,uniform,1,9,0.9000,4.5473,0.9981,32.34
timbrewm,2,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,2,2,uniform,1,8,0.8000,4.5524,0.9981,33.49
timbrewm,2,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,2,2,uniform,1,8,0.8000,4.5444,0.9986,34.64
timbrewm,2,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,2,2,uniform,1,8,0.8000,4.5904,0.9946,34.92
timbrewm,2,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,2,2,uniform,1,9,0.9000,4.6027,0.9987,35.09
timbrewm,2,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,2,2,uniform,1,7,0.7000,4.4060,0.9943,32.56
timbrewm,2,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,2,2,uniform,1,9,0.9000,4.6063,0.9982,36.52
timbrewm,2,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,2,2,uniform,1,9,0.9000,4.6292,0.9989,37.69
timbrewm,2,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,2,2,uniform,1,8,0.8000,4.6010,0.9983,34.34
timbrewm,2,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,2,2,uniform,1,7,0.7000,4.5570,0.9976,34.52
timbrewm,2,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,2,2,uniform,1,8,0.8000,4.5821,0.9971,35.85
timbrewm,2,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,2,2,uniform,1,8,0.8000,4.5165,0.9970,34.63
timbrewm,2,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,2,2,uniform,1,9,0.9000,4.5401,0.9981,34.80
timbrewm,2,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,2,2,uniform,1,7,0.7000,4.5493,0.9970,37.14
timbrewm,2,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,2,2,uniform,1,9,0.9000,4.5818,0.9981,35.29
timbrewm,2,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,2,2,uniform,1,8,0.8000,4.5638,0.9954,29.58
timbrewm,2,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,2,2,uniform,0,10,1.0000,4.6099,0.9990,30.45
timbrewm,2,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,2,2,uniform,1,8,0.8000,4.5169,0.9979,29.18
timbrewm,2,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,2,2,uniform,1,8,0.8000,4.6057,0.9935,38.26
timbrewm,2,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,2,2,uniform,1,7,0.7000,4.5669,0.9970,35.72
timbrewm,2,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,2,2,uniform,1,7,0.7000,4.5698,0.9983,33.85
timbrewm,2,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,2,2,uniform,1,7,0.7000,4.6114,0.9991,35.38
timbrewm,2,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,2,2,uniform,1,8,0.8000,4.5887,0.9988,32.95
