model,k,trial_id,speaker,clip_index,source_path,valid_copy_count,payloads_tested,mixing,escaped,closest_member_bits,closest_member_bit_accuracy,pesq,stoi,si_sdr
wavmark,2,79,chinese:SSB0287,2,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,2,2,uniform,1,11,0.6875,4.5466,0.9995,43.43
wavmark,2,80,chinese:SSB0287,3,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,2,2,uniform,1,13,0.8125,4.5470,0.9997,43.71
wavmark,2,81,chinese:SSB0288,1,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,2,2,uniform,1,12,0.7500,4.5565,0.9958,44.12
wavmark,2,82,chinese:SSB0288,2,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,2,2,uniform,1,13,0.8125,4.5968,0.9989,45.25
wavmark,2,83,chinese:SSB0288,3,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,2,2,uniform,1,11,0.6875,4.5602,0.9973,43.06
wavmark,2,84,chinese:SSB0299,1,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,2,2,uniform,1,13,0.8125,4.5529,0.9999,43.72
wavmark,2,85,chinese:SSB0299,2,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,2,2,uniform,1,14,0.8750,4.3764,0.9963,41.32
wavmark,2,86,chinese:SSB0299,3,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,2,2,uniform,1,13,0.8125,4.5116,0.9965,42.70
wavmark,2,87,chinese:SSB0307,1,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,2,2,uniform,1,13,0.8125,4.5172,0.9972,39.38
wavmark,2,88,chinese:SSB0307,2,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,2,2,uniform,1,15,0.9375,4.5635,0.9976,40.47
wavmark,2,89,chinese:SSB0307,3,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,2,2,uniform,1,9,0.5625,4.3627,0.9980,37.66
wavmark,2,90,chinese:SSB0309,1,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,2,2,uniform,1,12,0.7500,4.5824,0.9979,44.76
wavmark,2,91,chinese:SSB0309,2,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,2,2,uniform,1,12,0.7500,4.5217,0.9984,44.18
wavmark,2,92,chinese:SSB0309,3,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,2,2,uniform,1,14,0.8750,4.5745,0.9999,46.17
wavmark,2,93,chinese:SSB0315,1,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,2,2,uniform,1,14,0.8750,4.5524,0.9999,45.93
wavmark,2,94,chinese:SSB0315,2,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,2,2,uniform,1,14,0.8750,4.5996,1.0000,46.12
