model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,8,121,0,0,blind_minimax_cb,1,1,1,13,0.8125,4.5508,0.9992,29.13
audioseal,8,121,1,1,blind_minimax_cb,1,1,1,11,0.6875,4.5735,0.9996,29.84
audioseal,8,121,2,2,blind_minimax_cb,1,1,1,12,0.7500,4.5660,0.9994,30.49
audioseal,8,121,3,3,blind_minimax_cb,1,1,1,14,0.8750,4.5669,0.9996,30.71
audioseal,8,237,0,4,blind_minimax_cb,1,1,1,12,0.7500,4.5833,0.9998,33.06
audioseal,8,237,1,5,blind_minimax_cb,1,1,1,15,0.9375,4.6287,1.0000,44.16
audioseal,8,237,2,6,blind_minimax_cb,1,1,1,11,0.6875,4.5984,0.9999,38.00
audioseal,8,237,3,7,blind_minimax_cb,1,1,1,15,0.9375,4.5926,0.9999,36.26
audioseal,8,260,0,8,blind_minimax_cb,1,1,1,11,0.6875,4.5824,0.9990,34.31
audioseal,8,260,1,9,blind_minimax_cb,1,1,1,13,0.8125,4.5449,0.9987,33.29
audioseal,8,260,2,10,blind_minimax_cb,1,1,1,12,0.7500,4.6242,0.9996,38.74
audioseal,8,260,3,11,blind_minimax_cb,1,1,1,13,0.8125,4.6220,0.9996,38.14
audioseal,8,672,0,12,blind_minimax_cb,1,1,1,14,0.8750,4.5155,0.9975,28.24
audioseal,8,672,1,13,blind_minimax_cb,1,1,1,15,0.9375,4.5583,0.9979,32.17
audioseal,8,672,2,14,blind_minimax_cb,1,1,1,12,0.7500,4.5736,0.9989,30.37
audioseal,8,672,3,15,blind_minimax_cb,1,1,1,13,0.8125,4.5525,0.9984,29.94
audioseal,8,908,0,16,blind_minimax_cb,1,1,1,14,0.8750,4.5610,0.9984,32.83
audioseal,8,908,1,17,blind_minimax_cb,1,1,1,12,0.7500,4.5775,0.9983,33.50
audioseal,8,908,2,18,blind_minimax_cb,1,1,1,12,0.7500,4.5886,0.9984,33.16
audioseal,8,908,3,19,blind_minimax_cb,1,1,1,11,0.6875,4.6023,0.9992,35.36
audioseal,8,1089,0,20,blind_minimax_cb,1,1,1,14,0.8750,4.5595,0.9988,31.56
audioseal,8,1089,1,21,blind_minimax_cb,1,1,1,14,0.8750,4.6132,0.9995,34.93
audioseal,8,1089,2,22,blind_minimax_cb,1,1,1,12,0.7500,4.5725,0.9988,30.19
audioseal,8,1089,3,23,blind_minimax_cb,1,1,1,11,0.6875,4.5838,0.9988,32.04
audioseal,8,1188,0,24,blind_minimax_cb,1,1,1,10,0.6250,4.5987,0.9977,32.33
audioseal,8,1188,1,25,blind_minimax_cb,1,1,1,13,0.8125,4.5654,0.9952,28.95
audioseal,8,1188,2,26,blind_minimax_cb,1,1,1,12,0.7500,4.5567,0.9962,28.00
audioseal,8,1188,3,27,blind_minimax_cb,1,1,1,13,0.8125,4.5966,0.9979,32.55
audioseal,8,1221,0,28,blind_minimax_cb,1,1,0,14,0.8750,4.5653,0.9983,30.61
audioseal,8,1221,1,29,blind_minimax_cb,1,1,1,14,0.8750,4.6217,0.9997,33.28
audioseal,8,1221,2,30,blind_minimax_cb,1,1,1,12,0.7500,4.6043,0.9992,31.18
