model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
voicemark,3,121,0,0,blind_minimax_cb,1,1,1,11,0.6875,4.1036,0.9763,11.56
voicemark,3,121,1,1,blind_minimax_cb,1,1,1,9,0.5625,3.4194,0.9681,7.75
voicemark,3,121,2,2,blind_minimax_cb,1,1,1,12,0.7500,3.3270,0.9687,8.85
voicemark,3,121,3,3,blind_minimax_cb,1,1,1,14,0.8750,4.0104,0.9764,11.49
voicemark,3,237,0,4,blind_minimax_cb,0,0,0,16,1.0000,3.9992,0.9867,16.42
voicemark,3,237,1,5,blind_minimax_cb,1,1,1,10,0.6250,4.2697,0.9877,15.33
voicemark,3,237,2,6,blind_minimax_cb,1,1,1,11,0.6875,4.4898,0.9926,16.14
voicemark,3,237,3,7,blind_minimax_cb,1,1,1,14,0.8750,4.2649,0.9918,15.97
voicemark,3,260,0,8,blind_minimax_cb,1,1,1,11,0.6875,3.6021,0.9762,15.93
voicemark,3,260,1,9,blind_minimax_cb,1,1,1,12,0.7500,3.9171,0.9723,12.49
voicemark,3,260,2,10,blind_minimax_cb,1,1,1,11,0.6875,3.3360,0.9686,11.68
voicemark,3,260,3,11,blind_minimax_cb,1,1,1,8,0.5000,4.0572,0.9864,16.43
voicemark,3,672,0,12,blind_minimax_cb,1,1,1,14,0.8750,3.7742,0.9687,11.98
voicemark,3,672,1,13,blind_minimax_cb,1,1,1,8,0.5000,4.0278,0.9772,11.35
voicemark,3,672,2,14,blind_minimax_cb,1,1,1,12,0.7500,3.8076,0.9732,11.40
voicemark,3,672,3,15,blind_minimax_cb,1,1,1,10,0.6250,3.5426,0.9605,9.47
voicemark,3,908,0,16,blind_minimax_cb,1,1,1,12,0.7500,3.6319,0.9577,11.94
voicemark,3,908,1,17,blind_minimax_cb,1,1,1,12,0.7500,3.7407,0.9693,12.91
voicemark,3,908,2,18,blind_minimax_cb,1,1,1,12,0.7500,4.0784,0.9784,15.67
voicemark,3,908,3,19,blind_minimax_cb,1,1,1,14,0.8750,3.4960,0.9534,11.28
