model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,5,121,0,0,blind_minimax_cb,1,1,1,8,0.8000,4.3120,0.9979,23.65
timbrewm,5,121,1,1,blind_minimax_cb,1,1,1,7,0.7000,4.4633,0.9978,25.25
timbrewm,5,121,2,2,blind_minimax_cb,1,1,1,8,0.8000,4.5497,0.9986,27.76
timbrewm,5,121,3,3,blind_minimax_cb,1,1,1,8,0.8000,4.5109,0.9991,28.39
timbrewm,5,237,0,4,blind_minimax_cb,1,0,0,9,0.9000,4.4373,0.9986,32.91
timbrewm,5,237,1,5,blind_minimax_cb,1,1,1,8,0.8000,4.3488,0.9981,31.54
timbrewm,5,237,2,6,blind_minimax_cb,1,1,1,6,0.6000,4.5914,0.9995,36.18
timbrewm,5,237,3,7,blind_minimax_cb,1,1,1,9,0.9000,4.5871,0.9997,37.43
timbrewm,5,260,0,8,blind_minimax_cb,1,1,1,7,0.7000,4.5927,0.9988,33.32
timbrewm,5,260,1,9,blind_minimax_cb,1,1,1,8,0.8000,4.4935,0.9977,29.40
timbrewm,5,260,2,10,blind_minimax_cb,1,1,1,8,0.8000,4.5219,0.9982,31.82
timbrewm,5,260,3,11,blind_minimax_cb,1,1,1,8,0.8000,4.5511,0.9980,30.58
timbrewm,5,672,0,12,blind_minimax_cb,1,1,1,8,0.8000,4.6136,0.9980,32.34
timbrewm,5,672,1,13,blind_minimax_cb,1,1,1,8,0.8000,4.5223,0.9978,31.22
timbrewm,5,672,2,14,blind_minimax_cb,1,1,1,7,0.7000,4.5891,0.9978,31.43
timbrewm,5,672,3,15,blind_minimax_cb,1,0,0,9,0.9000,4.5053,0.9971,28.40
timbrewm,5,908,0,16,blind_minimax_cb,1,1,1,7,0.7000,4.5399,0.9960,31.01
timbrewm,5,908,1,17,blind_minimax_cb,1,1,1,7,0.7000,4.5755,0.9971,31.53
timbrewm,5,908,2,18,blind_minimax_cb,1,1,0,9,0.9000,4.5063,0.9948,29.57
timbrewm,5,908,3,19,blind_minimax_cb,1,1,1,8,0.8000,4.5514,0.9973,29.94
timbrewm,5,1089,0,20,blind_minimax_cb,1,1,1,8,0.8000,4.5940,0.9991,33.87
timbrewm,5,1089,1,21,blind_minimax_cb,1,0,0,9,0.9000,4.5080,0.9984,32.14
timbrewm,5,1089,2,22,blind_minimax_cb,0,0,0,10,1.0000,4.5465,0.9991,35.33
timbrewm,5,1089,3,23,blind_minimax_cb,1,1,1,7,0.7000,4.3952,0.9984,32.41
timbrewm,5,1188,0,24,blind_minimax_cb,1,1,1,8,0.8000,4.3624,0.9932,32.48
timbrewm,5,1188,1,25,blind_minimax_cb,1,1,1,8,0.8000,4.5942,0.9950,33.73
timbrewm,5,1188,2,26,blind_minimax_cb,1,1,1,6,0.6000,4.5749,0.9946,32.44
timbrewm,5,1188,3,27,blind_minimax_cb,1,1,1,8,0.8000,4.4077,0.9897,29.90
timbrewm,5,1221,0,28,blind_minimax_cb,1,1,1,8,0.8000,4.5295,0.9977,28.90
timbrewm,5,1221,1,29,blind_minimax_cb,1,0,0,9,0.9000,4.5188,0.9987,31.43
timbrewm,5,1221,2,30,blind_minimax_cb,1,1,1,8,0.8000,4.4795,0.9962,27.87
timbrewm,5,1221,3,31,blind_minimax_cb,1,1,1,8,0.8000,4.5225,0.9981,29.67
timbrewm,5,1284,0,32,blind_minimax_cb,1,1,1,9,0.9000,4.6200,0.9995,38.57
