model,K,trial_id,spk,local_t,method,shift_ms,shifted_colluder_index,ASR,attribution_margin,PESQ,STOI
voicemark,5,20,chinese:SSB0200,0,fwp,50,0,1,17.14408363,1.5669,0.6927
voicemark,5,21,chinese:SSB0241,0,mean,0,-1,1,26.38055409,3.7011,0.9584
voicemark,5,21,chinese:SSB0241,0,fwp,0,-1,1,22.46255475,3.2873,0.9454
voicemark,5,21,chinese:SSB0241,0,mean,-10,1,1,26.84474558,3.3705,0.9436
voicemark,5,21,chinese:SSB0241,0,fwp,-10,1,1,16.59674941,1.8120,0.8363
voicemark,5,21,chinese:SSB0241,0,mean,10,1,1,25.99373305,3.4961,0.9446
voicemark,5,21,chinese:SSB0241,0,fwp,10,1,1,10.06008875,1.8481,0.8350
voicemark,5,21,chinese:SSB0241,0,mean,-20,1,1,27.32264501,3.0314,0.9392
voicemark,5,21,chinese:SSB0241,0,fwp,-20,1,1,16.87757682,1.6718,0.8205
voicemark,5,21,chinese:SSB0241,0,mean,20,1,1,25.86315425,3.2865,0.9410
voicemark,5,21,chinese:SSB0241,0,fwp,20,1,1,9.89765115,1.7573,0.8269
voicemark,5,21,chinese:SSB0241,0,mean,-50,1,1,23.87060832,2.1892,0.9230
voicemark,5,21,chinese:SSB0241,0,fwp,-50,1,1,13.58963955,1.4904,0.7481
voicemark,5,21,chinese:SSB0241,0,mean,50,1,1,27.20897000,2.6666,0.9287
voicemark,5,21,chinese:SSB0241,0,fwp,50,1,0,-0.10532951,1.5720,0.7508
voicemark,5,22,chinese:SSB0246,0,mean,0,-1,1,19.46572328,4.1913,0.9779
voicemark,5,22,chinese:SSB0246,0,fwp,0,-1,1,28.83462548,4.3427,0.9816
voicemark,5,22,chinese:SSB0246,0,mean,-10,2,1,25.62900912,3.6716,0.9617
voicemark,5,22,chinese:SSB0246,0,fwp,-10,2,1,10.74811349,2.0073,0.8629
voicemark,5,22,chinese:SSB0246,0,mean,10,2,1,25.73959175,3.8734,0.9618
voicemark,5,22,chinese:SSB0246,0,fwp,10,2,1,11.22861491,1.9787,0.8674
voicemark,5,22,chinese:SSB0246,0,mean,-20,2,1,23.28524625,3.0610,0.9561
voicemark,5,22,chinese:SSB0246,0,fwp,-20,2,1,11.05350718,1.7601,0.8228
voicemark,5,22,chinese:SSB0246,0,mean,20,2,1,22.60341745,3.5756,0.9575
voicemark,5,22,chinese:SSB0246,0,fwp,20,2,1,11.87456171,1.7809,0.8185
voicemark,5,22,chinese:SSB0246,0,mean,-50,2,1,21.27317677,2.2098,0.9500
voicemark,5,22,chinese:SSB0246,0,fwp,-50,2,1,8.69489619,1.3111,0.7635
voicemark,5,22,chinese:SSB0246,0,mean,50,2,1,22.95781313,2.5731,0.9495
voicemark,5,22,chinese:SSB0246,0,fwp,50,2,1,10.53233455,1.3627,0.7385
voicemark,5,23,chinese:SSB0261,0,mean,0,-1,1,30.64364328,4.1048,0.9709
voicemark,5,23,chinese:SSB0261,0,fwp,0,-1,1,18.94509548,3.5867,0.9510
voicemark,5,23,chinese:SSB0261,0,mean,-10,3,1,22.49576806,3.7009,0.9565
voicemark,5,23,chinese:SSB0261,0,fwp,-10,3,1,13.74997314,1.8530,0.8317
voicemark,5,23,chinese:SSB0261,0,mean,10,3,1,21.99414304,3.7742,0.9562
voicemark,5,23,chinese:SSB0261,0,fwp,10,3,1,12.05784391,1.8624,0.8346
voicemark,5,23,chinese:SSB0261,0,mean,-20,3,1,28.42662670,3.3030,0.9489
voicemark,5,23,chinese:SSB0261,0,fwp,-20,3,1,10.77372947,1.8394,0.7985
voicemark,5,23,chinese:SSB0261,0,mean,20,3,1,29.01753569,3.4157,0.9519
voicemark,5,23,chinese:SSB0261,0,fwp,20,3,1,14.94083957,1.7472,0.7963
voicemark,5,23,chinese:SSB0261,0,mean,-50,3,1,30.80163602,2.2892,0.9430
voicemark,5,23,chinese:SSB0261,0,fwp,-50,3,1,12.04548519,1.4738,0.7096
voicemark,5,23,chinese:SSB0261,0,mean,50,3,1,30.73328401,2.6311,0.9428
voicemark,5,23,chinese:SSB0261,0,fwp,50,3,1,13.00771586,1.4336,0.7020
voicemark,5,24,chinese:SSB0267,0,mean,0,-1,1,30.13213720,4.2058,0.9611
voicemark,5,24,chinese:SSB0267,0,fwp,0,-1,1,29.00027934,3.9268,0.9503
voicemark,5,24,chinese:SSB0267,0,mean,-10,4,1,32.24883094,3.6606,0.9441
voicemark,5,24,chinese:SSB0267,0,fwp,-10,4,1,12.98813193,1.6822,0.8085
voicemark,5,24,chinese:SSB0267,0,mean,10,4,1,32.29519371,3.9317,0.9459
voicemark,5,24,chinese:SSB0267,0,fwp,10,4,1,12.25899453,1.7410,0.8082
voicemark,5,24,chinese:SSB0267,0,mean,-20,4,1,30.17206315,2.9438,0.9348
voicemark,5,24,chinese:SSB0267,0,fwp,-20,4,1,14.48190379,1.5461,0.7545
voicemark,5,24,chinese:SSB0267,0,mean,20,4,1,33.24472622,3.5927,0.9371
voicemark,5,24,chinese:SSB0267,0,fwp,20,4,1,11.59852503,1.5863,0.7470
voicemark,5,24,chinese:SSB0267,0,mean,-50,4,1,26.37913674,1.9137,0.9228
voicemark,5,24,chinese:SSB0267,0,fwp,-50,4,1,13.36995003,1.3465,0.6644
voicemark,5,24,chinese:SSB0267,0,mean,50,4,1,32.73145025,2.8602,0.9201
voicemark,5,24,chinese:SSB0267,0,fwp,50,4,1,15.47587053,1.3864,0.6416
voicemark,5,25,chinese:SSB0273,0,mean,0,-1,1,15.86662559,4.2488,0.9778
voicemark,5,25,chinese:SSB0273,0,fwp,0,-1,1,12.65662441,3.7577,0.9605
voicemark,5,25,chinese:SSB0273,0,mean,-10,0,1,17.30451463,3.7748,0.9564
voicemark,5,25,chinese:SSB0273,0,fwp,-10,0,1,14.38684811,1.7327,0.8263
voicemark,5,25,chinese:SSB0273,0,mean,10,0,1,18.22573165,3.8697,0.9569
voicemark,5,25,chinese:SSB0273,0,fwp,10,0,1,4.11339936,1.8634,0.8391
voicemark,5,25,chinese:SSB0273,0,mean,-20,0,1,17.60229222,3.0941,0.9504
voicemark,5,25,chinese:SSB0273,0,fwp,-20,0,1,13.92257918,1.6341,0.8215
voicemark,5,25,chinese:SSB0273,0,mean,20,0,1,14.68613401,3.4823,0.9520
voicemark,5,25,chinese:SSB0273,0,fwp,20,0,1,6.65130930,1.6762,0.8230
voicemark,5,25,chinese:SSB0273,0,mean,-50,0,1,18.41754464,2.0479,0.9435
voicemark,5,25,chinese:SSB0273,0,fwp,-50,0,1,16.70101213,1.3101,0.7452
voicemark,5,25,chinese:SSB0273,0,mean,50,0,1,17.85996228,2.5902,0.9435
voicemark,5,25,chinese:SSB0273,0,fwp,50,0,1,9.54067455,1.3277,0.7240
voicemark,5,26,chinese:SSB0287,0,mean,0,-1,1,29.15590996,4.2660,0.9653
voicemark,5,26,chinese:SSB0287,0,fwp,0,-1,1,16.92633201,3.9839,0.9536
voicemark,5,26,chinese:SSB0287,0,mean,-10,1,1,26.57831249,3.9150,0.9468
voicemark,5,26,chinese:SSB0287,0,fwp,-10,1,1,20.33763963,2.2124,0.8330
voicemark,5,26,chinese:SSB0287,0,mean,10,1,1,25.02480209,4.0212,0.9485
voicemark,5,26,chinese:SSB0287,0,fwp,10,1,1,26.25572463,2.3763,0.8338
voicemark,5,26,chinese:SSB0287,0,mean,-20,1,1,32.33155159,3.5297,0.9438
voicemark,5,26,chinese:SSB0287,0,fwp,-20,1,1,26.46873853,2.0019,0.8041
voicemark,5,26,chinese:SSB0287,0,mean,20,1,1,30.90553481,3.9302,0.9462
voicemark,5,26,chinese:SSB0287,0,fwp,20,1,1,24.79646289,2.0325,0.8063
voicemark,5,26,chinese:SSB0287,0,mean,-50,1,1,33.32698310,2.4046,0.9349
voicemark,5,26,chinese:SSB0287,0,fwp,-50,1,1,20.92012740,1.4754,0.6976
voicemark,5,26,chinese:SSB0287,0,mean,50,1,1,26.13277555,3.1387,0.9375
voicemark,5,26,chinese:SSB0287,0,fwp,50,1,1,27.91244094,1.5172,0.6755
voicemark,5,27,chinese:SSB0288,0,mean,0,-1,1,19.75846913,3.7405,0.9669
voicemark,5,27,chinese:SSB0288,0,fwp,0,-1,1,13.17990076,3.2509,0.9527
voicemark,5,27,chinese:SSB0288,0,mean,-10,2,1,22.00127866,3.3888,0.9558
voicemark,5,27,chinese:SSB0288,0,fwp,-10,2,1,10.66214394,2.0793,0.8721
voicemark,5,27,chinese:SSB0288,0,mean,10,2,1,20.42209192,3.5627,0.9575
voicemark,5,27,chinese:SSB0288,0,fwp,10,2,1,10.66474329,2.1083,0.8790
voicemark,5,27,chinese:SSB0288,0,mean,-20,2,1,21.76575666,2.6227,0.9510
voicemark,5,27,chinese:SSB0288,0,fwp,-20,2,1,16.79754716,1.6702,0.8238
voicemark,5,27,chinese:SSB0288,0,mean,20,2,1,18.89932606,3.1476,0.9506
voicemark,5,27,chinese:SSB0288,0,fwp,20,2,1,14.88563299,1.5994,0.8149
voicemark,5,27,chinese:SSB0288,0,mean,-50,2,1,19.68378511,1.9195,0.9357
voicemark,5,27,chinese:SSB0288,0,fwp,-50,2,1,11.17698015,1.3528,0.7485
voicemark,5,27,chinese:SSB0288,0,mean,50,2,1,17.01089291,2.4214,0.9367
voicemark,5,27,chinese:SSB0288,0,fwp,50,2,1,11.64173198,1.2936,0.7185
voicemark,5,28,chinese:SSB0299,0,mean,0,-1,1,26.78762247,4.1773,0.9816
voicemark,5,28,chinese:SSB0299,0,fwp,0,-1,1,10.22952425,3.9614,0.9743
voicemark,5,28,chinese:SSB0299,0,mean,-10,3,1,29.24391167,3.6842,0.9685
voicemark,5,28,chinese:SSB0299,0,fwp,-10,3,1,12.25900555,1.8698,0.8685
voicemark,5,28,chinese:SSB0299,0,mean,10,3,1,29.15192079,3.9300,0.9682
voicemark,5,28,chinese:SSB0299,0,fwp,10,3,1,11.08425975,1.9126,0.8650
voicemark,5,28,chinese:SSB0299,0,mean,-20,3,1,28.30115013,2.8994,0.9629
voicemark,5,28,chinese:SSB0299,0,fwp,-20,3,1,7.96709130,1.4950,0.8224
voicemark,5,28,chinese:SSB0299,0,mean,20,3,1,28.83276102,3.4966,0.9642
voicemark,5,28,chinese:SSB0299,0,fwp,20,3,1,7.08016805,1.5672,0.8234
voicemark,5,28,chinese:SSB0299,0,mean,-50,3,1,26.93497478,2.0134,0.9564
voicemark,5,28,chinese:SSB0299,0,fwp,-50,3,1,1.42600113,1.2803,0.7483
voicemark,5,28,chinese:SSB0299,0,mean,50,3,1,25.36380148,2.4221,0.9551
voicemark,5,28,chinese:SSB0299,0,fwp,50,3,1,1.41769788,1.2575,0.7211
voicemark,5,29,chinese:SSB0307,0,mean,0,-1,1,26.62844651,4.0128,0.9582
voicemark,5,29,chinese:SSB0307,0,fwp,0,-1,1,38.13268462,3.8130,0.9675
voicemark,5,29,chinese:SSB0307,0,mean,-10,4,1,20.01650989,3.5822,0.9427
voicemark,5,29,chinese:SSB0307,0,fwp,-10,4,1,15.12957588,2.3904,0.8361
voicemark,5,29,chinese:SSB0307,0,mean,10,4,1,21.56397151,3.6532,0.9411
voicemark,5,29,chinese:SSB0307,0,fwp,10,4,1,16.91964156,2.3354,0.8418
voicemark,5,29,chinese:SSB0307,0,mean,-20,4,1,21.70011583,3.0530,0.9306
voicemark,5,29,chinese:SSB0307,0,fwp,-20,4,1,13.68271783,1.7332,0.7771
voicemark,5,29,chinese:SSB0307,0,mean,20,4,1,22.72501535,3.4178,0.9348
voicemark,5,29,chinese:SSB0307,0,fwp,20,4,1,15.82391172,1.7197,0.7901
voicemark,5,29,chinese:SSB0307,0,mean,-50,4,1,19.62200885,2.4393,0.9215
voicemark,5,29,chinese:SSB0307,0,fwp,-50,4,1,16.20689914,1.5302,0.6981
voicemark,5,29,chinese:SSB0307,0,mean,50,4,1,20.45774664,2.9363,0.9224
voicemark,5,29,chinese:SSB0307,0,fwp,50,4,1,17.80761069,1.5653,0.6748
voicemark,5,30,chinese:SSB0309,0,mean,0,-1,0,-1.27043161,3.8172,0.9651
voicemark,5,30,chinese:SSB0309,0,fwp,0,-1,1,12.10877717,3.9081,0.9686
voicemark,5,30,chinese:SSB0309,0,mean,-10,0,0,-0.32635117,3.1986,0.9430
voicemark,5,30,chinese:SSB0309,0,fwp,-10,0,1,30.38738575,2.2465,0.8621
voicemark,5,30,chinese:SSB0309,0,mean,10,0,1,0.68528748,3.2666,0.9430
voicemark,5,30,chinese:SSB0309,0,fwp,10,0,1,29.88843233,2.2119,0.8643
voicemark,5,30,chinese:SSB0309,0,mean,-20,0,0,-0.42838675,2.7638,0.9368
voicemark,5,30,chinese:SSB0309,0,fwp,-20,0,1,20.40855407,1.9154,0.8143
voicemark,5,30,chinese:SSB0309,0,mean,20,0,1,0.87545767,3.0987,0.9387
voicemark,5,30,chinese:SSB0309,0,fwp,20,0,1,18.89510617,1.8544,0.8147
voicemark,5,30,chinese:SSB0309,0,mean,-50,0,0,-1.04450408,2.0179,0.9281
voicemark,5,30,chinese:SSB0309,0,fwp,-50,0,1,16.82251996,1.3976,0.7290
voicemark,5,30,chinese:SSB0309,0,mean,50,0,1,1.59385490,2.4251,0.9320
voicemark,5,30,chinese:SSB0309,0,fwp,50,0,1,10.37299204,1.4220,0.7089
voicemark,5,31,chinese:SSB0315,0,mean,0,-1,1,0.81359625,3.6145,0.9598
voicemark,5,31,chinese:SSB0315,0,fwp,0,-1,1,21.11932517,3.8806,0.9725
voicemark,5,31,chinese:SSB0315,0,mean,-10,1,1,18.31477826,3.3951,0.9483
voicemark,5,31,chinese:SSB0315,0,fwp,-10,1,1,10.54943786,2.3207,0.9043
voicemark,5,31,chinese:SSB0315,0,mean,10,1,1,20.05221311,3.3981,0.9482
voicemark,5,31,chinese:SSB0315,0,fwp,10,1,1,10.10664465,2.4315,0.9047
voicemark,5,31,chinese:SSB0315,0,mean,-20,1,1,10.54338725,2.9703,0.9428
voicemark,5,31,chinese:SSB0315,0,fwp,-20,1,1,6.77006704,1.7515,0.8693
voicemark,5,31,chinese:SSB0315,0,mean,20,1,1,15.19809386,3.2380,0.9430
voicemark,5,31,chinese:SSB0315,0,fwp,20,1,1,10.04968942,1.9364,0.8548
voicemark,5,31,chinese:SSB0315,0,mean,-50,1,1,1.26363277,2.1321,0.9356
voicemark,5,31,chinese:SSB0315,0,fwp,-50,1,1,9.73987277,1.4411,0.8032
voicemark,5,31,chinese:SSB0315,0,mean,50,1,1,12.21903951,2.6075,0.9377
voicemark,5,31,chinese:SSB0315,0,fwp,50,1,1,10.43845364,1.5285,0.8032
voicemark,5,32,chinese:SSB0316,0,mean,0,-1,1,6.47346108,4.3752,0.9753
voicemark,5,32,chinese:SSB0316,0,fwp,0,-1,1,25.15914838,4.1263,0.9653
voicemark,5,32,chinese:SSB0316,0,mean,-10,2,1,15.45449173,3.9212,0.9610
voicemark,5,32,chinese:SSB0316,0,fwp,-10,2,1,6.74928206,2.0219,0.8680
voicemark,5,32,chinese:SSB0316,0,mean,10,2,1,14.81163799,4.1083,0.9602
voicemark,5,32,chinese:SSB0316,0,fwp,10,2,1,9.74660148,1.9086,0.8526
voicemark,5,32,chinese:SSB0316,0,mean,-20,2,1,12.60481434,3.1470,0.9537
voicemark,5,32,chinese:SSB0316,0,fwp,-20,2,1,11.17924464,1.5546,0.7847
voicemark,5,32,chinese:SSB0316,0,mean,20,2,1,13.08725705,3.7633,0.9537
voicemark,5,32,chinese:SSB0316,0,fwp,20,2,1,9.60083141,1.5628,0.7749
voicemark,5,32,chinese:SSB0316,0,mean,-50,2,1,7.19868391,2.2473,0.9503
voicemark,5,32,chinese:SSB0316,0,fwp,-50,2,1,11.55445480,1.3705,0.7229
voicemark,5,32,chinese:SSB0316,0,mean,50,2,1,10.71938084,2.9992,0.9497
voicemark,5,32,chinese:SSB0316,0,fwp,50,2,1,7.64347568,1.3704,0.7041
voicemark,5,33,chinese:SSB0323,0,mean,0,-1,1,36.93095167,3.3097,0.9530
voicemark,5,33,chinese:SSB0323,0,fwp,0,-1,1,3.31903203,3.4087,0.9515
voicemark,5,33,chinese:SSB0323,0,mean,-10,3,1,29.75187997,2.9623,0.9358
voicemark,5,33,chinese:SSB0323,0,fwp,-10,3,0,-1.12594572,1.8834,0.8305
voicemark,5,33,chinese:SSB0323,0,mean,10,3,1,24.02585210,3.0750,0.9371
voicemark,5,33,chinese:SSB0323,0,fwp,10,3,1,2.43659389,1.8574,0.8319
voicemark,5,33,chinese:SSB0323,0,mean,-20,3,1,27.67098981,2.5476,0.9344
voicemark,5,33,chinese:SSB0323,0,fwp,-20,3,0,-0.22561502,1.4483,0.7837
voicemark,5,33,chinese:SSB0323,0,mean,20,3,1,25.86311002,2.8962,0.9343
voicemark,5,33,chinese:SSB0323,0,fwp,20,3,1,2.73721704,1.5211,0.7894
voicemark,5,33,chinese:SSB0323,0,mean,-50,3,1,22.82978447,1.8618,0.9244
voicemark,5,33,chinese:SSB0323,0,fwp,-50,3,0,-0.48819762,1.2608,0.6895
voicemark,5,33,chinese:SSB0323,0,mean,50,3,1,29.52312568,2.1168,0.9243
voicemark,5,33,chinese:SSB0323,0,fwp,50,3,1,3.82145252,1.2437,0.6693
voicemark,5,34,chinese:SSB0338,0,mean,0,-1,1,16.89295322,3.7758,0.9650
voicemark,5,34,chinese:SSB0338,0,fwp,0,-1,1,5.79478007,3.7841,0.9677
voicemark,5,34,chinese:SSB0338,0,mean,-10,4,1,17.69396747,3.5196,0.9510
voicemark,5,34,chinese:SSB0338,0,fwp,-10,4,1,15.62796057,2.0228,0.8809
voicemark,5,34,chinese:SSB0338,0,mean,10,4,1,18.47423379,3.6202,0.9515
voicemark,5,34,chinese:SSB0338,0,fwp,10,4,1,15.42247231,2.1212,0.8768
voicemark,5,34,chinese:SSB0338,0,mean,-20,4,1,21.41079610,2.6185,0.9471
voicemark,5,34,chinese:SSB0338,0,fwp,-20,4,1,17.88696537,1.6234,0.8445
voicemark,5,34,chinese:SSB0338,0,mean,20,4,1,20.45785957,3.1429,0.9467
voicemark,5,34,chinese:SSB0338,0,fwp,20,4,1,16.65999729,1.6394,0.8270
voicemark,5,34,chinese:SSB0338,0,mean,-50,4,1,17.43151375,1.7976,0.9360
voicemark,5,34,chinese:SSB0338,0,fwp,-50,4,1,10.52931022,1.3710,0.7762
voicemark,5,34,chinese:SSB0338,0,mean,50,4,1,15.10361788,2.3128,0.9350
voicemark,5,34,chinese:SSB0338,0,fwp,50,4,1,14.81651271,1.3110,0.7415
voicemark,5,35,chinese:SSB0339,0,mean,0,-1,1,13.52483215,4.1273,0.9706
voicemark,5,35,chinese:SSB0339,0,fwp,0,-1,1,21.06431364,3.8778,0.9473
voicemark,5,35,chinese:SSB0339,0,mean,-10,0,1,12.25789124,3.7432,0.9438
voicemark,5,35,chinese:SSB0339,0,fwp,-10,0,1,18.52916743,2.2842,0.8564
voicemark,5,35,chinese:SSB0339,0,mean,10,0,1,10.31703518,3.7958,0.9447
voicemark,5,35,chinese:SSB0339,0,fwp,10,0,1,17.41841903,2.3792,0.8625
voicemark,5,35,chinese:SSB0339,0,mean,-20,0,1,16.87883909,3.1057,0.9372
voicemark,5,35,chinese:SSB0339,0,fwp,-20,0,1,19.82160050,1.8233,0.8287
voicemark,5,35,chinese:SSB0339,0,mean,20,0,1,12.73122088,3.5546,0.9382
voicemark,5,35,chinese:SSB0339,0,fwp,20,0,1,16.55287721,2.0471,0.8245
voicemark,5,35,chinese:SSB0339,0,mean,-50,0,1,19.54663478,2.1348,0.9230
voicemark,5,35,chinese:SSB0339,0,fwp,-50,0,1,16.24979295,1.4306,0.7309
voicemark,5,35,chinese:SSB0339,0,mean,50,0,1,11.98537026,2.6987,0.9210
voicemark,5,35,chinese:SSB0339,0,fwp,50,0,1,17.90553823,1.4242,0.7079
voicemark,5,36,chinese:SSB0341,0,mean,0,-1,1,23.05295798,3.7437,0.9672
voicemark,5,36,chinese:SSB0341,0,fwp,0,-1,1,24.97149706,3.5419,0.9688
voicemark,5,36,chinese:SSB0341,0,mean,-10,1,1,15.51166132,3.0564,0.9513
voicemark,5,36,chinese:SSB0341,0,fwp,-10,1,1,14.47587423,1.8993,0.8854
voicemark,5,36,chinese:SSB0341,0,mean,10,1,1,13.92153083,3.2570,0.9513
voicemark,5,36,chinese:SSB0341,0,fwp,10,1,1,10.09984428,1.6749,0.8558
voicemark,5,36,chinese:SSB0341,0,mean,-20,1,1,12.87715947,2.6988,0.9436
voicemark,5,36,chinese:SSB0341,0,fwp,-20,1,1,13.24476394,1.7180,0.8413
voicemark,5,36,chinese:SSB0341,0,mean,20,1,1,19.01613007,3.0491,0.9455
voicemark,5,36,chinese:SSB0341,0,fwp,20,1,1,12.95049645,1.6617,0.8365
voicemark,5,36,chinese:SSB0341,0,mean,-50,1,1,21.75136461,1.8867,0.9371
voicemark,5,36,chinese:SSB0341,0,fwp,-50,1,1,11.72679111,1.3620,0.7674
voicemark,5,36,chinese:SSB0341,0,mean,50,1,1,22.03354445,2.4947,0.9386
voicemark,5,36,chinese:SSB0341,0,fwp,50,1,1,11.54438624,1.3698,0.7534
voicemark,5,37,chinese:SSB0342,0,mean,0,-1,1,36.86125156,4.1691,0.9749
voicemark,5,37,chinese:SSB0342,0,fwp,0,-1,1,15.36430069,3.9472,0.9785
voicemark,5,37,chinese:SSB0342,0,mean,-10,2,1,34.25821543,3.6875,0.9646
voicemark,5,37,chinese:SSB0342,0,fwp,-10,2,1,15.45003631,1.7789,0.8585
voicemark,5,37,chinese:SSB0342,0,mean,10,2,1,34.74953847,3.8980,0.9634
voicemark,5,37,chinese:SSB0342,0,fwp,10,2,1,14.55531301,1.8865,0.8498
voicemark,5,37,chinese:SSB0342,0,mean,-20,2,1,31.70148575,2.8030,0.9583
voicemark,5,37,chinese:SSB0342,0,fwp,-20,2,1,17.91911742,1.5323,0.8272
voicemark,5,37,chinese:SSB0342,0,mean,20,2,1,37.59751683,3.3647,0.9583
voicemark,5,37,chinese:SSB0342,0,fwp,20,2,1,14.23469356,1.4915,0.8228
voicemark,5,37,chinese:SSB0342,0,mean,-50,2,1,34.88608071,1.8647,0.9485
voicemark,5,37,chinese:SSB0342,0,fwp,-50,2,1,19.72291247,1.3511,0.7678
voicemark,5,37,chinese:SSB0342,0,mean,50,2,1,38.96040827,2.5485,0.9468
voicemark,5,37,chinese:SSB0342,0,fwp,50,2,1,16.37891245,1.2784,0.7325
voicemark,5,38,chinese:SSB0354,0,mean,0,-1,1,45.91176608,3.9452,0.9607
voicemark,5,38,chinese:SSB0354,0,fwp,0,-1,1,14.21772461,3.3180,0.9459
voicemark,5,38,chinese:SSB0354,0,mean,-10,3,1,37.67232893,3.3452,0.9381
voicemark,5,38,chinese:SSB0354,0,fwp,-10,3,1,16.14566395,1.5898,0.8387
voicemark,5,38,chinese:SSB0354,0,mean,10,3,1,38.97995378,3.1857,0.9385
voicemark,5,38,chinese:SSB0354,0,fwp,10,3,1,17.13426787,1.5072,0.8435
voicemark,5,38,chinese:SSB0354,0,mean,-20,3,1,41.06719448,2.6717,0.9323
voicemark,5,38,chinese:SSB0354,0,fwp,-20,3,1,17.25816712,1.6662,0.7971
voicemark,5,38,chinese:SSB0354,0,mean,20,3,1,40.70649002,3.0973,0.9315
voicemark,5,38,chinese:SSB0354,0,fwp,20,3,1,17.26543631,1.6679,0.7967
voicemark,5,38,chinese:SSB0354,0,mean,-50,3,1,42.56274876,1.9383,0.9082
voicemark,5,38,chinese:SSB0354,0,fwp,-50,3,1,20.56975009,1.3395,0.6516
voicemark,5,38,chinese:SSB0354,0,mean,50,3,1,38.37971070,2.3928,0.9068
voicemark,5,38,chinese:SSB0354,0,fwp,50,3,1,20.41775542,1.3197,0.6288
voicemark,5,39,chinese:SSB0366,0,mean,0,-1,1,16.04787800,4.2204,0.9719
voicemark,5,39,chinese:SSB0366,0,fwp,0,-1,1,30.45340120,3.5762,0.9315
voicemark,5,39,chinese:SSB0366,0,mean,-10,4,1,14.02824435,3.8375,0.9615
voicemark,5,39,chinese:SSB0366,0,fwp,-10,4,1,30.84284565,1.8889,0.8429
voicemark,5,39,chinese:SSB0366,0,mean,10,4,1,12.99990392,4.0461,0.9627
voicemark,5,39,chinese:SSB0366,0,fwp,10,4,1,22.74564688,1.9647,0.8487
voicemark,5,39,chinese:SSB0366,0,mean,-20,4,1,13.89018237,3.2394,0.9544
voicemark,5,39,chinese:SSB0366,0,fwp,-20,4,1,30.05416949,1.6836,0.7903
voicemark,5,39,chinese:SSB0366,0,mean,20,4,1,13.35578775,3.7986,0.9547
voicemark,5,39,chinese:SSB0366,0,fwp,20,4,1,28.24604804,1.8365,0.8224
voicemark,5,39,chinese:SSB0366,0,mean,-50,4,1,17.02456927,2.3661,0.9478
voicemark,5,39,chinese:SSB0366,0,fwp,-50,4,1,24.94116204,1.3828,0.7311
voicemark,5,39,chinese:SSB0366,0,mean,50,4,1,13.97011147,2.9126,0.9486
voicemark,5,39,chinese:SSB0366,0,fwp,50,4,1,24.15779542,1.4328,0.7138
voicemark,5,40,chinese:SSB0375,0,mean,0,-1,1,16.62401041,4.2635,0.9748
voicemark,5,40,chinese:SSB0375,0,fwp,0,-1,1,8.42390889,3.9712,0.9646
voicemark,5,40,chinese:SSB0375,0,mean,-10,0,1,19.06851190,3.8047,0.9581
voicemark,5,40,chinese:SSB0375,0,fwp,-10,0,1,14.43302146,2.1212,0.8684
voicemark,5,40,chinese:SSB0375,0,mean,10,0,1,21.36892519,3.9757,0.9585
voicemark,5,40,chinese:SSB0375,0,fwp,10,0,1,13.41079344,2.1982,0.8739
voicemark,5,40,chinese:SSB0375,0,mean,-20,0,1,18.69801586,3.2202,0.9492
voicemark,5,40,chinese:SSB0375,0,fwp,-20,0,1,12.61001217,1.9611,0.8333
voicemark,5,40,chinese:SSB0375,0,mean,20,0,1,19.98048109,3.6281,0.9515
voicemark,5,40,chinese:SSB0375,0,fwp,20,0,1,12.39293897,1.9457,0.8417
voicemark,5,40,chinese:SSB0375,0,mean,-50,0,1,12.63350242,2.1614,0.9397
voicemark,5,40,chinese:SSB0375,0,fwp,-50,0,1,11.64325762,1.4611,0.7541
voicemark,5,40,chinese:SSB0375,0,mean,50,0,1,15.97816269,2.7557,0.9417
voicemark,5,40,chinese:SSB0375,0,fwp,50,0,1,10.60961258,1.4322,0.7312
voicemark,5,41,chinese:SSB0379,0,mean,0,-1,1,12.34753442,3.6003,0.9683
voicemark,5,41,chinese:SSB0379,0,fwp,0,-1,1,10.09502344,3.5678,0.9679
voicemark,5,41,chinese:SSB0379,0,mean,-10,1,1,11.07489181,3.2337,0.9544
voicemark,5,41,chinese:SSB0379,0,fwp,-10,1,0,-5.09173023,1.7969,0.8491
voicemark,5,41,chinese:SSB0379,0,mean,10,1,1,12.01032265,3.4060,0.9554
voicemark,5,41,chinese:SSB0379,0,fwp,10,1,0,-4.02696582,1.7869,0.8615
voicemark,5,41,chinese:SSB0379,0,mean,-20,1,1,10.57801960,2.7482,0.9490
voicemark,5,41,chinese:SSB0379,0,fwp,-20,1,0,-1.78229521,1.6305,0.8222
voicemark,5,41,chinese:SSB0379,0,mean,20,1,1,12.31766086,3.1746,0.9523
voicemark,5,41,chinese:SSB0379,0,fwp,20,1,1,5.44199746,1.6975,0.8374
voicemark,5,41,chinese:SSB0379,0,mean,-50,1,1,9.16243970,1.9610,0.9425
voicemark,5,41,chinese:SSB0379,0,fwp,-50,1,0,-3.83694449,1.2965,0.7758
voicemark,5,41,chinese:SSB0379,0,mean,50,1,1,11.52370328,2.4323,0.9431
voicemark,5,41,chinese:SSB0379,0,fwp,50,1,1,3.81387327,1.3300,0.7553
voicemark,5,42,chinese:SSB0380,0,mean,0,-1,1,21.18557634,4.1070,0.9603
