model,K,trial_id,spk,local_t,method,shift_ms,shifted_colluder_index,ASR,attribution_margin,PESQ,STOI
timbrewm,5,20,chinese:SSB0200,0,fwp,-10,0,0,-0.01149607,2.5311,0.8475
timbrewm,5,20,chinese:SSB0200,0,mean,10,0,1,0.20701122,4.2811,0.9819
timbrewm,5,20,chinese:SSB0200,0,fwp,10,0,0,-0.08071184,2.4812,0.8479
timbrewm,5,20,chinese:SSB0200,0,mean,-20,0,1,0.23894024,3.3301,0.9764
timbrewm,5,20,chinese:SSB0200,0,fwp,-20,0,1,0.03130341,2.0027,0.8036
timbrewm,5,20,chinese:SSB0200,0,mean,20,0,1,0.15773392,3.9744,0.9763
timbrewm,5,20,chinese:SSB0200,0,fwp,20,0,0,-0.10992336,1.9869,0.8115
timbrewm,5,20,chinese:SSB0200,0,mean,-50,0,1,0.26913595,2.5285,0.9732
timbrewm,5,20,chinese:SSB0200,0,fwp,-50,0,1,0.00643301,1.4986,0.7328
timbrewm,5,20,chinese:SSB0200,0,mean,50,0,1,0.05335331,3.1238,0.9727
timbrewm,5,20,chinese:SSB0200,0,fwp,50,0,0,-0.13659143,1.4938,0.7118
timbrewm,5,21,chinese:SSB0241,0,mean,0,-1,1,0.67358017,4.5851,0.9986
timbrewm,5,21,chinese:SSB0241,0,fwp,0,-1,1,0.50415230,4.5963,0.9988
timbrewm,5,21,chinese:SSB0241,0,mean,-10,1,1,0.42313099,4.2738,0.9835
timbrewm,5,21,chinese:SSB0241,0,fwp,-10,1,1,0.20044899,2.5518,0.8696
timbrewm,5,21,chinese:SSB0241,0,mean,10,1,1,0.38757229,4.3784,0.9837
timbrewm,5,21,chinese:SSB0241,0,fwp,10,1,1,0.31106901,2.4488,0.8636
timbrewm,5,21,chinese:SSB0241,0,mean,-20,1,1,0.53331375,3.6381,0.9803
timbrewm,5,21,chinese:SSB0241,0,fwp,-20,1,1,0.16480541,2.0701,0.8450
timbrewm,5,21,chinese:SSB0241,0,mean,20,1,1,0.45809460,4.1123,0.9818
timbrewm,5,21,chinese:SSB0241,0,fwp,20,1,1,0.28766203,1.9994,0.8496
timbrewm,5,21,chinese:SSB0241,0,mean,-50,1,1,0.63508320,2.6742,0.9738
timbrewm,5,21,chinese:SSB0241,0,fwp,-50,1,1,0.15326262,1.7529,0.7544
timbrewm,5,21,chinese:SSB0241,0,mean,50,1,1,0.47410774,3.3456,0.9770
timbrewm,5,21,chinese:SSB0241,0,fwp,50,1,1,0.08415174,1.7340,0.7624
timbrewm,5,22,chinese:SSB0246,0,mean,0,-1,1,0.21819115,4.5511,0.9973
timbrewm,5,22,chinese:SSB0246,0,fwp,0,-1,1,0.03818893,4.5325,0.9974
timbrewm,5,22,chinese:SSB0246,0,mean,-10,2,1,0.03214931,4.0162,0.9835
timbrewm,5,22,chinese:SSB0246,0,fwp,-10,2,1,0.05177689,2.0023,0.8634
timbrewm,5,22,chinese:SSB0246,0,mean,10,2,1,0.02472782,4.3269,0.9831
timbrewm,5,22,chinese:SSB0246,0,fwp,10,2,0,-0.03855515,1.9952,0.8597
timbrewm,5,22,chinese:SSB0246,0,mean,-20,2,1,0.09869528,3.1665,0.9779
timbrewm,5,22,chinese:SSB0246,0,fwp,-20,2,1,0.05787325,1.7589,0.8172
timbrewm,5,22,chinese:SSB0246,0,mean,20,2,1,0.07433224,3.8257,0.9793
timbrewm,5,22,chinese:SSB0246,0,fwp,20,2,1,0.02206802,1.7527,0.8214
timbrewm,5,22,chinese:SSB0246,0,mean,-50,2,1,0.14652491,2.3216,0.9731
timbrewm,5,22,chinese:SSB0246,0,fwp,-50,2,0,-0.01392698,1.3360,0.7618
timbrewm,5,22,chinese:SSB0246,0,mean,50,2,1,0.08506536,2.7220,0.9745
timbrewm,5,22,chinese:SSB0246,0,fwp,50,2,1,0.02966499,1.3477,0.7441
timbrewm,5,23,chinese:SSB0261,0,mean,0,-1,1,0.19611120,4.4444,0.9957
timbrewm,5,23,chinese:SSB0261,0,fwp,0,-1,1,0.28341007,4.4802,0.9981
timbrewm,5,23,chinese:SSB0261,0,mean,-10,3,1,0.22497797,4.1550,0.9798
timbrewm,5,23,chinese:SSB0261,0,fwp,-10,3,1,0.09373236,2.0052,0.8460
timbrewm,5,23,chinese:SSB0261,0,mean,10,3,1,0.24119663,4.2381,0.9798
timbrewm,5,23,chinese:SSB0261,0,fwp,10,3,1,0.00231314,2.0361,0.8476
timbrewm,5,23,chinese:SSB0261,0,mean,-20,3,1,0.30657196,3.6182,0.9763
timbrewm,5,23,chinese:SSB0261,0,fwp,-20,3,1,0.00795698,1.9462,0.8094
timbrewm,5,23,chinese:SSB0261,0,mean,20,3,1,0.28585100,4.0035,0.9771
timbrewm,5,23,chinese:SSB0261,0,fwp,20,3,1,0.03124857,1.9522,0.8118
timbrewm,5,23,chinese:SSB0261,0,mean,-50,3,1,0.21201611,2.5639,0.9722
timbrewm,5,23,chinese:SSB0261,0,fwp,-50,3,0,-0.04876518,1.4702,0.7235
timbrewm,5,23,chinese:SSB0261,0,mean,50,3,1,0.25880194,3.0222,0.9720
timbrewm,5,23,chinese:SSB0261,0,fwp,50,3,1,0.22851610,1.4670,0.7105
timbrewm,5,24,chinese:SSB0267,0,mean,0,-1,1,0.45351362,4.4629,0.9913
timbrewm,5,24,chinese:SSB0267,0,fwp,0,-1,1,0.17445374,4.4046,0.9947
timbrewm,5,24,chinese:SSB0267,0,mean,-10,4,1,0.37356377,4.0012,0.9778
timbrewm,5,24,chinese:SSB0267,0,fwp,-10,4,1,0.23423100,1.8081,0.8531
timbrewm,5,24,chinese:SSB0267,0,mean,10,4,1,0.34118319,4.2804,0.9783
timbrewm,5,24,chinese:SSB0267,0,fwp,10,4,1,0.14770079,1.8368,0.8549
timbrewm,5,24,chinese:SSB0267,0,mean,-20,4,1,0.36677933,3.1887,0.9738
timbrewm,5,24,chinese:SSB0267,0,fwp,-20,4,1,0.42743778,1.5584,0.7916
timbrewm,5,24,chinese:SSB0267,0,mean,20,4,1,0.30234146,3.8624,0.9743
timbrewm,5,24,chinese:SSB0267,0,fwp,20,4,1,0.13890743,1.5757,0.7972
timbrewm,5,24,chinese:SSB0267,0,mean,-50,4,1,0.50545311,2.0690,0.9687
timbrewm,5,24,chinese:SSB0267,0,fwp,-50,4,1,0.42280197,1.3063,0.7270
timbrewm,5,24,chinese:SSB0267,0,mean,50,4,1,0.29901314,3.0127,0.9703
timbrewm,5,24,chinese:SSB0267,0,fwp,50,4,1,0.24749184,1.3229,0.7327
timbrewm,5,25,chinese:SSB0273,0,mean,0,-1,0,-0.05372620,4.5885,0.9990
timbrewm,5,25,chinese:SSB0273,0,fwp,0,-1,1,0.11461115,4.5750,0.9978
timbrewm,5,25,chinese:SSB0273,0,mean,-10,0,1,0.19350147,4.2873,0.9847
timbrewm,5,25,chinese:SSB0273,0,fwp,-10,0,0,-0.05911827,2.1903,0.8601
timbrewm,5,25,chinese:SSB0273,0,mean,10,0,1,0.23066854,4.3551,0.9851
timbrewm,5,25,chinese:SSB0273,0,fwp,10,0,0,-0.01969671,2.1285,0.8655
timbrewm,5,25,chinese:SSB0273,0,mean,-20,0,1,0.13119602,3.4787,0.9792
timbrewm,5,25,chinese:SSB0273,0,fwp,-20,0,1,0.03928041,1.7812,0.8352
timbrewm,5,25,chinese:SSB0273,0,mean,20,0,1,0.20249891,3.9011,0.9796
timbrewm,5,25,chinese:SSB0273,0,fwp,20,0,1,0.27263594,1.7832,0.8324
timbrewm,5,25,chinese:SSB0273,0,mean,-50,0,0,-0.03576040,2.3861,0.9738
timbrewm,5,25,chinese:SSB0273,0,fwp,-50,0,0,-0.00015831,1.3933,0.7523
timbrewm,5,25,chinese:SSB0273,0,mean,50,0,1,0.07014370,2.9341,0.9744
timbrewm,5,25,chinese:SSB0273,0,fwp,50,0,1,0.27941036,1.4049,0.7263
timbrewm,5,26,chinese:SSB0287,0,mean,0,-1,1,0.05107021,4.5143,0.9970
timbrewm,5,26,chinese:SSB0287,0,fwp,0,-1,1,0.02714586,4.4782,0.9979
timbrewm,5,26,chinese:SSB0287,0,mean,-10,1,1,0.19126797,4.2459,0.9806
timbrewm,5,26,chinese:SSB0287,0,fwp,-10,1,1,0.14988089,2.4437,0.8588
timbrewm,5,26,chinese:SSB0287,0,mean,10,1,1,0.20052814,4.3758,0.9811
timbrewm,5,26,chinese:SSB0287,0,fwp,10,1,1,0.19315958,2.4636,0.8582
timbrewm,5,26,chinese:SSB0287,0,mean,-20,1,1,0.14709711,3.6325,0.9780
timbrewm,5,26,chinese:SSB0287,0,fwp,-20,1,1,0.06914473,2.2234,0.8308
timbrewm,5,26,chinese:SSB0287,0,mean,20,1,1,0.19057941,4.2503,0.9789
timbrewm,5,26,chinese:SSB0287,0,fwp,20,1,1,0.14382458,2.2605,0.8388
timbrewm,5,26,chinese:SSB0287,0,mean,-50,1,1,0.06524134,2.5044,0.9730
timbrewm,5,26,chinese:SSB0287,0,fwp,-50,1,1,0.02405500,1.5872,0.7311
timbrewm,5,26,chinese:SSB0287,0,mean,50,1,1,0.14748192,3.3506,0.9750
timbrewm,5,26,chinese:SSB0287,0,fwp,50,1,1,0.15847540,1.5730,0.7092
timbrewm,5,27,chinese:SSB0288,0,mean,0,-1,1,0.27687454,4.5320,0.9971
timbrewm,5,27,chinese:SSB0288,0,fwp,0,-1,1,0.14142227,4.5528,0.9976
timbrewm,5,27,chinese:SSB0288,0,mean,-10,2,1,0.08105803,4.0713,0.9857
timbrewm,5,27,chinese:SSB0288,0,fwp,-10,2,1,0.00214577,2.4342,0.8938
timbrewm,5,27,chinese:SSB0288,0,mean,10,2,1,0.07084703,4.3173,0.9857
timbrewm,5,27,chinese:SSB0288,0,fwp,10,2,1,0.20215702,2.4553,0.9024
timbrewm,5,27,chinese:SSB0288,0,mean,-20,2,1,0.14779043,3.1583,0.9806
timbrewm,5,27,chinese:SSB0288,0,fwp,-20,2,1,0.01318598,1.7003,0.8331
timbrewm,5,27,chinese:SSB0288,0,mean,20,2,1,0.10338449,3.7990,0.9809
timbrewm,5,27,chinese:SSB0288,0,fwp,20,2,1,0.21622562,1.7182,0.8311
timbrewm,5,27,chinese:SSB0288,0,mean,-50,2,1,0.22581816,2.3123,0.9741
timbrewm,5,27,chinese:SSB0288,0,fwp,-50,2,0,-0.03223419,1.4680,0.7592
timbrewm,5,27,chinese:SSB0288,0,mean,50,2,1,0.12018013,2.8696,0.9736
timbrewm,5,27,chinese:SSB0288,0,fwp,50,2,1,0.05307102,1.4171,0.7411
timbrewm,5,28,chinese:SSB0299,0,mean,0,-1,1,0.45333576,4.4466,0.9973
timbrewm,5,28,chinese:SSB0299,0,fwp,0,-1,1,0.16574574,4.4405,0.9981
timbrewm,5,28,chinese:SSB0299,0,mean,-10,3,1,0.31590319,3.9678,0.9826
timbrewm,5,28,chinese:SSB0299,0,fwp,-10,3,1,0.41284990,2.2296,0.8684
timbrewm,5,28,chinese:SSB0299,0,mean,10,3,1,0.30221081,4.3104,0.9823
timbrewm,5,28,chinese:SSB0299,0,fwp,10,3,1,0.21753025,2.2018,0.8608
timbrewm,5,28,chinese:SSB0299,0,mean,-20,3,1,0.30468559,3.2561,0.9798
timbrewm,5,28,chinese:SSB0299,0,fwp,-20,3,1,0.35724258,1.6089,0.8313
timbrewm,5,28,chinese:SSB0299,0,mean,20,3,1,0.29275608,3.8091,0.9790
timbrewm,5,28,chinese:SSB0299,0,fwp,20,3,1,0.03066921,1.6215,0.8276
timbrewm,5,28,chinese:SSB0299,0,mean,-50,3,1,0.34155989,2.3117,0.9765
timbrewm,5,28,chinese:SSB0299,0,fwp,-50,3,1,0.23799372,1.3058,0.7565
timbrewm,5,28,chinese:SSB0299,0,mean,50,3,1,0.32146025,2.5009,0.9739
timbrewm,5,28,chinese:SSB0299,0,fwp,50,3,1,0.04428339,1.3182,0.7287
timbrewm,5,29,chinese:SSB0307,0,mean,0,-1,1,0.69230604,4.3367,0.9949
timbrewm,5,29,chinese:SSB0307,0,fwp,0,-1,1,0.25669479,4.3060,0.9928
timbrewm,5,29,chinese:SSB0307,0,mean,-10,4,1,0.62088108,4.2166,0.9827
timbrewm,5,29,chinese:SSB0307,0,fwp,-10,4,1,0.40854692,2.5749,0.8812
timbrewm,5,29,chinese:SSB0307,0,mean,10,4,1,0.58224392,4.3429,0.9819
timbrewm,5,29,chinese:SSB0307,0,fwp,10,4,1,0.20726681,2.6439,0.8805
timbrewm,5,29,chinese:SSB0307,0,mean,-20,4,1,0.71907234,3.5349,0.9761
timbrewm,5,29,chinese:SSB0307,0,fwp,-20,4,1,0.32592821,1.7211,0.8153
timbrewm,5,29,chinese:SSB0307,0,mean,20,4,1,0.60464668,4.1175,0.9760
timbrewm,5,29,chinese:SSB0307,0,fwp,20,4,1,0.14789867,1.7499,0.8234
timbrewm,5,29,chinese:SSB0307,0,mean,-50,4,1,0.61776590,2.6886,0.9710
timbrewm,5,29,chinese:SSB0307,0,fwp,-50,4,1,0.30530500,1.5249,0.7310
timbrewm,5,29,chinese:SSB0307,0,mean,50,4,1,0.67469406,3.3188,0.9718
timbrewm,5,29,chinese:SSB0307,0,fwp,50,4,1,0.08768272,1.5283,0.7230
timbrewm,5,30,chinese:SSB0309,0,mean,0,-1,0,-0.18548727,4.4946,0.9970
timbrewm,5,30,chinese:SSB0309,0,fwp,0,-1,1,0.34323740,4.5650,0.9984
timbrewm,5,30,chinese:SSB0309,0,mean,-10,0,0,-0.08662224,4.0325,0.9819
timbrewm,5,30,chinese:SSB0309,0,fwp,-10,0,1,0.28785849,2.3113,0.8806
timbrewm,5,30,chinese:SSB0309,0,mean,10,0,0,-0.06794357,4.1366,0.9824
timbrewm,5,30,chinese:SSB0309,0,fwp,10,0,1,0.34288406,2.3345,0.8799
timbrewm,5,30,chinese:SSB0309,0,mean,-20,0,0,-0.15807343,3.3401,0.9788
timbrewm,5,30,chinese:SSB0309,0,fwp,-20,0,1,0.23052454,1.8795,0.8469
timbrewm,5,30,chinese:SSB0309,0,mean,20,0,0,-0.12336349,3.8787,0.9796
timbrewm,5,30,chinese:SSB0309,0,fwp,20,0,1,0.20574760,1.8890,0.8547
timbrewm,5,30,chinese:SSB0309,0,mean,-50,0,0,-0.11824465,2.3832,0.9724
timbrewm,5,30,chinese:SSB0309,0,fwp,-50,0,1,0.12823391,1.3932,0.7770
timbrewm,5,30,chinese:SSB0309,0,mean,50,0,0,-0.10674334,2.9635,0.9732
timbrewm,5,30,chinese:SSB0309,0,fwp,50,0,1,0.16383743,1.3959,0.7568
timbrewm,5,31,chinese:SSB0315,0,mean,0,-1,0,-0.16672325,4.6098,0.9984
timbrewm,5,31,chinese:SSB0315,0,fwp,0,-1,1,0.15167284,4.5416,0.9976
timbrewm,5,31,chinese:SSB0315,0,mean,-10,1,0,-0.04307556,4.3386,0.9851
timbrewm,5,31,chinese:SSB0315,0,fwp,-10,1,1,0.13713288,2.4960,0.8819
timbrewm,5,31,chinese:SSB0315,0,mean,10,1,0,-0.02880192,4.4179,0.9852
timbrewm,5,31,chinese:SSB0315,0,fwp,10,1,1,0.10449481,2.4740,0.8829
timbrewm,5,31,chinese:SSB0315,0,mean,-20,1,0,-0.07447052,3.5694,0.9811
timbrewm,5,31,chinese:SSB0315,0,fwp,-20,1,1,0.08734512,2.0870,0.8412
timbrewm,5,31,chinese:SSB0315,0,mean,20,1,0,-0.04272795,4.1293,0.9813
timbrewm,5,31,chinese:SSB0315,0,fwp,20,1,0,-0.01067924,2.0904,0.8202
timbrewm,5,31,chinese:SSB0315,0,mean,-50,1,0,-0.20711899,2.4620,0.9744
timbrewm,5,31,chinese:SSB0315,0,fwp,-50,1,1,0.05651760,1.5610,0.7523
timbrewm,5,31,chinese:SSB0315,0,mean,50,1,0,-0.15227985,3.0868,0.9775
timbrewm,5,31,chinese:SSB0315,0,fwp,50,1,1,0.00060272,1.5556,0.7500
timbrewm,5,32,chinese:SSB0316,0,mean,0,-1,1,0.40571833,4.5422,0.9956
timbrewm,5,32,chinese:SSB0316,0,fwp,0,-1,1,0.23744535,4.5423,0.9976
timbrewm,5,32,chinese:SSB0316,0,mean,-10,2,1,0.02656555,4.1341,0.9812
timbrewm,5,32,chinese:SSB0316,0,fwp,-10,2,1,0.36209965,2.2158,0.8664
timbrewm,5,32,chinese:SSB0316,0,mean,10,2,1,0.02395010,4.3474,0.9819
timbrewm,5,32,chinese:SSB0316,0,fwp,10,2,1,0.25488281,2.2741,0.8763
timbrewm,5,32,chinese:SSB0316,0,mean,-20,2,1,0.08401299,3.4163,0.9760
timbrewm,5,32,chinese:SSB0316,0,fwp,-20,2,1,0.32317066,1.8209,0.7987
timbrewm,5,32,chinese:SSB0316,0,mean,20,2,1,0.07605171,3.9631,0.9769
timbrewm,5,32,chinese:SSB0316,0,fwp,20,2,1,0.23597527,1.8284,0.8042
timbrewm,5,32,chinese:SSB0316,0,mean,-50,2,1,0.23499298,2.6034,0.9726
timbrewm,5,32,chinese:SSB0316,0,fwp,-50,2,1,0.55741835,1.5000,0.7368
timbrewm,5,32,chinese:SSB0316,0,mean,50,2,1,0.17605352,3.2752,0.9723
timbrewm,5,32,chinese:SSB0316,0,fwp,50,2,1,0.32497215,1.5131,0.7203
timbrewm,5,33,chinese:SSB0323,0,mean,0,-1,1,0.12428761,4.4764,0.9972
timbrewm,5,33,chinese:SSB0323,0,fwp,0,-1,1,0.09887600,4.5485,0.9982
timbrewm,5,33,chinese:SSB0323,0,mean,-10,3,1,0.33671522,4.0931,0.9796
timbrewm,5,33,chinese:SSB0323,0,fwp,-10,3,1,0.14929485,2.4814,0.8614
timbrewm,5,33,chinese:SSB0323,0,mean,10,3,1,0.36378002,4.3555,0.9802
timbrewm,5,33,chinese:SSB0323,0,fwp,10,3,1,0.24450111,2.3649,0.8589
timbrewm,5,33,chinese:SSB0323,0,mean,-20,3,1,0.27893162,3.4183,0.9779
timbrewm,5,33,chinese:SSB0323,0,fwp,-20,3,1,0.05096102,1.7722,0.8252
timbrewm,5,33,chinese:SSB0323,0,mean,20,3,1,0.30958080,4.0453,0.9786
timbrewm,5,33,chinese:SSB0323,0,fwp,20,3,1,0.23084497,1.7786,0.8313
timbrewm,5,33,chinese:SSB0323,0,mean,-50,3,1,0.01335907,2.3320,0.9717
timbrewm,5,33,chinese:SSB0323,0,fwp,-50,3,1,0.15786743,1.3402,0.7426
timbrewm,5,33,chinese:SSB0323,0,mean,50,3,1,0.26524067,2.8493,0.9758
timbrewm,5,33,chinese:SSB0323,0,fwp,50,3,1,0.10942841,1.3427,0.7464
timbrewm,5,34,chinese:SSB0338,0,mean,0,-1,1,0.24957848,4.4547,0.9962
timbrewm,5,34,chinese:SSB0338,0,fwp,0,-1,1,0.08436155,4.2268,0.9939
timbrewm,5,34,chinese:SSB0338,0,mean,-10,4,1,0.12198591,3.9200,0.9832
timbrewm,5,34,chinese:SSB0338,0,fwp,-10,4,1,0.20774412,2.1813,0.8788
timbrewm,5,34,chinese:SSB0338,0,mean,10,4,1,0.09662247,4.0320,0.9831
timbrewm,5,34,chinese:SSB0338,0,fwp,10,4,1,0.12143660,2.1670,0.8789
timbrewm,5,34,chinese:SSB0338,0,mean,-20,4,1,0.14191818,3.2615,0.9799
timbrewm,5,34,chinese:SSB0338,0,fwp,-20,4,1,0.19821119,1.7838,0.8291
timbrewm,5,34,chinese:SSB0338,0,mean,20,4,1,0.10891056,3.7746,0.9803
timbrewm,5,34,chinese:SSB0338,0,fwp,20,4,1,0.06816959,1.7735,0.8290
timbrewm,5,34,chinese:SSB0338,0,mean,-50,4,1,0.19057178,2.2073,0.9756
timbrewm,5,34,chinese:SSB0338,0,fwp,-50,4,1,0.23955631,1.4643,0.7575
timbrewm,5,34,chinese:SSB0338,0,mean,50,4,1,0.14210367,3.1573,0.9771
timbrewm,5,34,chinese:SSB0338,0,fwp,50,4,1,0.02939224,1.4597,0.7442
timbrewm,5,35,chinese:SSB0339,0,mean,0,-1,1,0.61697674,4.5364,0.9958
timbrewm,5,35,chinese:SSB0339,0,fwp,0,-1,1,0.03860950,4.3274,0.9931
timbrewm,5,35,chinese:SSB0339,0,mean,-10,0,1,0.22201586,4.1979,0.9813
timbrewm,5,35,chinese:SSB0339,0,fwp,-10,0,1,0.18117428,2.2465,0.8717
timbrewm,5,35,chinese:SSB0339,0,mean,10,0,1,0.16297483,4.3005,0.9808
timbrewm,5,35,chinese:SSB0339,0,fwp,10,0,1,0.10355473,2.2768,0.8662
timbrewm,5,35,chinese:SSB0339,0,mean,-20,0,1,0.28940392,3.3881,0.9779
timbrewm,5,35,chinese:SSB0339,0,fwp,-20,0,1,0.17647934,1.9813,0.8419
timbrewm,5,35,chinese:SSB0339,0,mean,20,0,1,0.11690426,4.0648,0.9789
timbrewm,5,35,chinese:SSB0339,0,fwp,20,0,1,0.02427864,1.9973,0.8425
timbrewm,5,35,chinese:SSB0339,0,mean,-50,0,1,0.55379391,2.4038,0.9717
timbrewm,5,35,chinese:SSB0339,0,fwp,-50,0,1,0.09673023,1.3766,0.7523
timbrewm,5,35,chinese:SSB0339,0,mean,50,0,1,0.33019304,3.0105,0.9735
timbrewm,5,35,chinese:SSB0339,0,fwp,50,0,1,0.07992411,1.3988,0.7342
timbrewm,5,36,chinese:SSB0341,0,mean,0,-1,1,0.28405094,4.6003,0.9970
timbrewm,5,36,chinese:SSB0341,0,fwp,0,-1,1,0.19379139,4.5848,0.9956
timbrewm,5,36,chinese:SSB0341,0,mean,-10,1,1,0.38025713,4.2006,0.9838
timbrewm,5,36,chinese:SSB0341,0,fwp,-10,1,1,0.15794086,2.2520,0.8892
timbrewm,5,36,chinese:SSB0341,0,mean,10,1,1,0.40898800,4.3925,0.9840
timbrewm,5,36,chinese:SSB0341,0,fwp,10,1,1,0.29211903,2.2336,0.8919
timbrewm,5,36,chinese:SSB0341,0,mean,-20,1,1,0.34084082,3.4696,0.9810
timbrewm,5,36,chinese:SSB0341,0,fwp,-20,1,1,0.04832840,1.7852,0.8545
timbrewm,5,36,chinese:SSB0341,0,mean,20,1,1,0.36116028,3.9581,0.9808
timbrewm,5,36,chinese:SSB0341,0,fwp,20,1,1,0.19943190,1.7849,0.8465
timbrewm,5,36,chinese:SSB0341,0,mean,-50,1,1,0.22035313,2.3344,0.9759
timbrewm,5,36,chinese:SSB0341,0,fwp,-50,1,1,0.10698271,1.4776,0.7875
timbrewm,5,36,chinese:SSB0341,0,mean,50,1,1,0.26127720,3.1035,0.9752
timbrewm,5,36,chinese:SSB0341,0,fwp,50,1,1,0.21736479,1.4372,0.7590
timbrewm,5,37,chinese:SSB0342,0,mean,0,-1,1,0.27146578,4.5770,0.9975
timbrewm,5,37,chinese:SSB0342,0,fwp,0,-1,1,0.00328445,4.4671,0.9956
timbrewm,5,37,chinese:SSB0342,0,mean,-10,2,1,0.08110332,3.9976,0.9853
timbrewm,5,37,chinese:SSB0342,0,fwp,-10,2,1,0.30851555,2.1751,0.8780
timbrewm,5,37,chinese:SSB0342,0,mean,10,2,1,0.05635405,4.3518,0.9850
timbrewm,5,37,chinese:SSB0342,0,fwp,10,2,1,0.12712336,2.2130,0.8742
timbrewm,5,37,chinese:SSB0342,0,mean,-20,2,1,0.17761230,3.0593,0.9806
timbrewm,5,37,chinese:SSB0342,0,fwp,-20,2,1,0.26181364,1.7785,0.8475
timbrewm,5,37,chinese:SSB0342,0,mean,20,2,1,0.11882734,3.9214,0.9819
timbrewm,5,37,chinese:SSB0342,0,fwp,20,2,1,0.11483240,1.7728,0.8452
timbrewm,5,37,chinese:SSB0342,0,mean,-50,2,1,0.28236675,2.0887,0.9750
timbrewm,5,37,chinese:SSB0342,0,fwp,-50,2,1,0.27443504,1.3821,0.7745
timbrewm,5,37,chinese:SSB0342,0,mean,50,2,1,0.19777584,2.9136,0.9778
timbrewm,5,37,chinese:SSB0342,0,fwp,50,2,1,0.12062359,1.3780,0.7670
timbrewm,5,38,chinese:SSB0354,0,mean,0,-1,1,0.23291922,4.5758,0.9946
timbrewm,5,38,chinese:SSB0354,0,fwp,0,-1,1,0.21798515,4.5156,0.9915
timbrewm,5,38,chinese:SSB0354,0,mean,-10,3,1,0.59340477,3.9585,0.9813
timbrewm,5,38,chinese:SSB0354,0,fwp,-10,3,1,0.02044821,1.7695,0.8712
timbrewm,5,38,chinese:SSB0354,0,mean,10,3,1,0.65760517,4.2837,0.9813
timbrewm,5,38,chinese:SSB0354,0,fwp,10,3,1,0.03546381,1.7561,0.8736
timbrewm,5,38,chinese:SSB0354,0,mean,-20,3,1,0.36913204,3.0100,0.9787
timbrewm,5,38,chinese:SSB0354,0,fwp,-20,3,0,-0.04117393,1.6101,0.8500
timbrewm,5,38,chinese:SSB0354,0,mean,20,3,1,0.42017746,3.6663,0.9790
timbrewm,5,38,chinese:SSB0354,0,fwp,20,3,0,-0.05904150,1.6319,0.8527
timbrewm,5,38,chinese:SSB0354,0,mean,-50,3,1,0.21439934,2.1781,0.9728
timbrewm,5,38,chinese:SSB0354,0,fwp,-50,3,1,0.11182690,1.3296,0.7525
timbrewm,5,38,chinese:SSB0354,0,mean,50,3,1,0.46722698,2.7766,0.9736
timbrewm,5,38,chinese:SSB0354,0,fwp,50,3,0,-0.03657866,1.3393,0.7531
timbrewm,5,39,chinese:SSB0366,0,mean,0,-1,1,0.36135197,4.5160,0.9967
timbrewm,5,39,chinese:SSB0366,0,fwp,0,-1,1,0.26518726,4.3387,0.9926
timbrewm,5,39,chinese:SSB0366,0,mean,-10,4,1,0.20769072,4.2184,0.9831
timbrewm,5,39,chinese:SSB0366,0,fwp,-10,4,1,0.31548500,2.2567,0.8705
timbrewm,5,39,chinese:SSB0366,0,mean,10,4,1,0.17343903,4.3769,0.9829
timbrewm,5,39,chinese:SSB0366,0,fwp,10,4,1,0.21345329,2.2795,0.8702
timbrewm,5,39,chinese:SSB0366,0,mean,-20,4,1,0.26189899,3.5844,0.9777
timbrewm,5,39,chinese:SSB0366,0,fwp,-20,4,1,0.40053940,1.8320,0.8046
timbrewm,5,39,chinese:SSB0366,0,mean,20,4,1,0.18897057,4.0630,0.9787
timbrewm,5,39,chinese:SSB0366,0,fwp,20,4,1,0.24124765,1.8447,0.8078
timbrewm,5,39,chinese:SSB0366,0,mean,-50,4,1,0.41001844,2.5853,0.9729
timbrewm,5,39,chinese:SSB0366,0,fwp,-50,4,1,0.45977831,1.4387,0.7272
timbrewm,5,39,chinese:SSB0366,0,mean,50,4,1,0.27863884,3.2957,0.9750
timbrewm,5,39,chinese:SSB0366,0,fwp,50,4,1,0.20943356,1.4827,0.7271
timbrewm,5,40,chinese:SSB0375,0,mean,0,-1,1,0.28880215,4.5888,0.9987
timbrewm,5,40,chinese:SSB0375,0,fwp,0,-1,1,0.30451393,4.4771,0.9975
timbrewm,5,40,chinese:SSB0375,0,mean,-10,0,1,0.13556671,4.1507,0.9872
timbrewm,5,40,chinese:SSB0375,0,fwp,-10,0,1,0.02890205,2.4992,0.8890
timbrewm,5,40,chinese:SSB0375,0,mean,10,0,1,0.12338161,4.3671,0.9876
timbrewm,5,40,chinese:SSB0375,0,fwp,10,0,1,0.17168188,2.4924,0.9031
timbrewm,5,40,chinese:SSB0375,0,mean,-20,0,1,0.23116016,3.4577,0.9812
timbrewm,5,40,chinese:SSB0375,0,fwp,-20,0,1,0.07595730,2.0732,0.8598
timbrewm,5,40,chinese:SSB0375,0,mean,20,0,1,0.18309498,3.9806,0.9824
timbrewm,5,40,chinese:SSB0375,0,fwp,20,0,1,0.21453333,2.0788,0.8626
timbrewm,5,40,chinese:SSB0375,0,mean,-50,0,1,0.29433489,2.3900,0.9734
timbrewm,5,40,chinese:SSB0375,0,fwp,-50,0,1,0.07962894,1.4667,0.7807
