model,K,trial_id,spk,local_t,method,shift_ms,shifted_colluder_index,ASR,attribution_margin,PESQ,STOI
wavmark,5,20,chinese:SSB0200,0,mean,-50,0,1,4.00000000,2.3592,0.9763
wavmark,5,20,chinese:SSB0200,0,fwp,-50,0,1,5.00000000,1.5002,0.7472
wavmark,5,20,chinese:SSB0200,0,mean,50,0,1,4.00000000,3.2182,0.9758
wavmark,5,20,chinese:SSB0200,0,fwp,50,0,1,4.00000000,1.5010,0.7145
wavmark,5,21,chinese:SSB0241,0,mean,0,-1,1,2.00000000,4.3619,0.9998
wavmark,5,21,chinese:SSB0241,0,fwp,0,-1,1,5.00000000,4.4711,0.9999
wavmark,5,21,chinese:SSB0241,0,mean,-10,1,1,3.00000000,4.1365,0.9845
wavmark,5,21,chinese:SSB0241,0,fwp,-10,1,1,5.00000000,2.5058,0.8705
wavmark,5,21,chinese:SSB0241,0,mean,10,1,1,3.00000000,4.2110,0.9847
wavmark,5,21,chinese:SSB0241,0,fwp,10,1,1,4.00000000,2.4922,0.8644
wavmark,5,21,chinese:SSB0241,0,mean,-20,1,1,3.00000000,3.4447,0.9821
wavmark,5,21,chinese:SSB0241,0,fwp,-20,1,1,4.00000000,2.0438,0.8491
wavmark,5,21,chinese:SSB0241,0,mean,20,1,1,2.00000000,3.9802,0.9835
wavmark,5,21,chinese:SSB0241,0,fwp,20,1,1,4.00000000,2.0429,0.8525
wavmark,5,21,chinese:SSB0241,0,mean,-50,1,1,1.00000000,2.4137,0.9749
wavmark,5,21,chinese:SSB0241,0,fwp,-50,1,1,3.00000000,1.6754,0.7600
wavmark,5,21,chinese:SSB0241,0,mean,50,1,1,3.00000000,3.1436,0.9783
wavmark,5,21,chinese:SSB0241,0,fwp,50,1,1,4.00000000,1.6696,0.7651
wavmark,5,22,chinese:SSB0246,0,mean,0,-1,1,3.00000000,4.5514,0.9991
wavmark,5,22,chinese:SSB0246,0,fwp,0,-1,1,4.00000000,4.4637,0.9984
wavmark,5,22,chinese:SSB0246,0,mean,-10,2,1,3.00000000,3.9473,0.9842
wavmark,5,22,chinese:SSB0246,0,fwp,-10,2,1,2.00000000,1.9798,0.8628
wavmark,5,22,chinese:SSB0246,0,mean,10,2,1,3.00000000,4.3468,0.9838
wavmark,5,22,chinese:SSB0246,0,fwp,10,2,1,3.00000000,1.9770,0.8592
wavmark,5,22,chinese:SSB0246,0,mean,-20,2,1,3.00000000,3.0887,0.9787
wavmark,5,22,chinese:SSB0246,0,fwp,-20,2,1,2.00000000,1.7399,0.8170
wavmark,5,22,chinese:SSB0246,0,mean,20,2,1,3.00000000,3.8759,0.9803
wavmark,5,22,chinese:SSB0246,0,fwp,20,2,1,2.00000000,1.7445,0.8210
wavmark,5,22,chinese:SSB0246,0,mean,-50,2,1,3.00000000,2.1301,0.9735
wavmark,5,22,chinese:SSB0246,0,fwp,-50,2,1,1.00000000,1.3220,0.7631
wavmark,5,22,chinese:SSB0246,0,mean,50,2,1,3.00000000,2.7910,0.9755
wavmark,5,22,chinese:SSB0246,0,fwp,50,2,1,3.00000000,1.3206,0.7418
wavmark,5,23,chinese:SSB0261,0,mean,0,-1,1,2.00000000,4.5201,0.9998
wavmark,5,23,chinese:SSB0261,0,fwp,0,-1,1,3.00000000,4.5557,0.9998
wavmark,5,23,chinese:SSB0261,0,mean,-10,3,1,3.00000000,4.2816,0.9831
wavmark,5,23,chinese:SSB0261,0,fwp,-10,3,1,4.00000000,2.1496,0.8511
wavmark,5,23,chinese:SSB0261,0,mean,10,3,1,3.00000000,4.3457,0.9832
wavmark,5,23,chinese:SSB0261,0,fwp,10,3,1,4.00000000,2.1434,0.8528
wavmark,5,23,chinese:SSB0261,0,mean,-20,3,1,4.00000000,3.5865,0.9789
wavmark,5,23,chinese:SSB0261,0,fwp,-20,3,1,5.00000000,1.9951,0.8136
wavmark,5,23,chinese:SSB0261,0,mean,20,3,1,4.00000000,4.0594,0.9798
wavmark,5,23,chinese:SSB0261,0,fwp,20,3,1,4.00000000,2.0565,0.8170
wavmark,5,23,chinese:SSB0261,0,mean,-50,3,1,3.00000000,2.3928,0.9745
wavmark,5,23,chinese:SSB0261,0,fwp,-50,3,1,3.00000000,1.4976,0.7316
wavmark,5,23,chinese:SSB0261,0,mean,50,3,1,2.00000000,3.0202,0.9745
wavmark,5,23,chinese:SSB0261,0,fwp,50,3,1,3.00000000,1.5050,0.7184
wavmark,5,24,chinese:SSB0267,0,mean,0,-1,1,2.00000000,4.5079,0.9995
wavmark,5,24,chinese:SSB0267,0,fwp,0,-1,1,3.00000000,4.4354,0.9992
wavmark,5,24,chinese:SSB0267,0,mean,-10,4,1,2.00000000,3.9611,0.9855
wavmark,5,24,chinese:SSB0267,0,fwp,-10,4,1,4.00000000,1.8900,0.8605
wavmark,5,24,chinese:SSB0267,0,mean,10,4,1,2.00000000,4.3514,0.9856
wavmark,5,24,chinese:SSB0267,0,fwp,10,4,1,4.00000000,1.8842,0.8627
wavmark,5,24,chinese:SSB0267,0,mean,-20,4,1,2.00000000,3.0516,0.9809
wavmark,5,24,chinese:SSB0267,0,fwp,-20,4,1,4.00000000,1.6271,0.7989
wavmark,5,24,chinese:SSB0267,0,mean,20,4,1,3.00000000,3.9847,0.9815
wavmark,5,24,chinese:SSB0267,0,fwp,20,4,1,4.00000000,1.6318,0.8049
wavmark,5,24,chinese:SSB0267,0,mean,-50,4,1,2.00000000,1.8552,0.9755
wavmark,5,24,chinese:SSB0267,0,fwp,-50,4,1,3.00000000,1.3045,0.7347
wavmark,5,24,chinese:SSB0267,0,mean,50,4,1,3.00000000,3.0753,0.9777
wavmark,5,24,chinese:SSB0267,0,fwp,50,4,1,4.00000000,1.3066,0.7291
wavmark,5,25,chinese:SSB0273,0,mean,0,-1,1,3.00000000,4.5394,0.9995
wavmark,5,25,chinese:SSB0273,0,fwp,0,-1,1,6.00000000,4.4470,0.9990
wavmark,5,25,chinese:SSB0273,0,mean,-10,0,1,4.00000000,4.2754,0.9850
wavmark,5,25,chinese:SSB0273,0,fwp,-10,0,1,2.00000000,2.1760,0.8597
wavmark,5,25,chinese:SSB0273,0,mean,10,0,1,4.00000000,4.3229,0.9856
wavmark,5,25,chinese:SSB0273,0,fwp,10,0,1,2.00000000,2.1465,0.8667
wavmark,5,25,chinese:SSB0273,0,mean,-20,0,1,3.00000000,3.3263,0.9798
wavmark,5,25,chinese:SSB0273,0,fwp,-20,0,1,4.00000000,1.7861,0.8345
wavmark,5,25,chinese:SSB0273,0,mean,20,0,1,3.00000000,3.8860,0.9805
wavmark,5,25,chinese:SSB0273,0,fwp,20,0,1,2.00000000,1.7915,0.8346
wavmark,5,25,chinese:SSB0273,0,mean,-50,0,1,3.00000000,2.2382,0.9744
wavmark,5,25,chinese:SSB0273,0,fwp,-50,0,1,4.00000000,1.4082,0.7574
wavmark,5,25,chinese:SSB0273,0,mean,50,0,1,3.00000000,2.9498,0.9751
wavmark,5,25,chinese:SSB0273,0,fwp,50,0,1,3.00000000,1.4013,0.7292
wavmark,5,26,chinese:SSB0287,0,mean,0,-1,1,4.00000000,4.5362,0.9998
wavmark,5,26,chinese:SSB0287,0,fwp,0,-1,1,4.00000000,4.5498,0.9998
wavmark,5,26,chinese:SSB0287,0,mean,-10,1,1,4.00000000,4.2338,0.9833
wavmark,5,26,chinese:SSB0287,0,fwp,-10,1,1,4.00000000,2.5303,0.8611
wavmark,5,26,chinese:SSB0287,0,mean,10,1,1,5.00000000,4.4246,0.9840
wavmark,5,26,chinese:SSB0287,0,fwp,10,1,1,4.00000000,2.5347,0.8619
wavmark,5,26,chinese:SSB0287,0,mean,-20,1,1,4.00000000,3.4991,0.9809
wavmark,5,26,chinese:SSB0287,0,fwp,-20,1,1,4.00000000,2.2754,0.8344
wavmark,5,26,chinese:SSB0287,0,mean,20,1,1,5.00000000,4.2829,0.9816
wavmark,5,26,chinese:SSB0287,0,fwp,20,1,1,4.00000000,2.2691,0.8408
wavmark,5,26,chinese:SSB0287,0,mean,-50,1,1,5.00000000,2.3513,0.9753
wavmark,5,26,chinese:SSB0287,0,fwp,-50,1,1,3.00000000,1.5699,0.7385
wavmark,5,26,chinese:SSB0287,0,mean,50,1,1,4.00000000,3.2573,0.9770
wavmark,5,26,chinese:SSB0287,0,fwp,50,1,1,4.00000000,1.5633,0.7096
wavmark,5,27,chinese:SSB0288,0,mean,0,-1,1,2.00000000,4.5325,0.9958
wavmark,5,27,chinese:SSB0288,0,fwp,0,-1,1,4.00000000,4.5091,0.9955
wavmark,5,27,chinese:SSB0288,0,mean,-10,2,1,3.00000000,4.0186,0.9844
wavmark,5,27,chinese:SSB0288,0,fwp,-10,2,1,4.00000000,2.6204,0.9030
wavmark,5,27,chinese:SSB0288,0,mean,10,2,1,3.00000000,4.3550,0.9841
wavmark,5,27,chinese:SSB0288,0,fwp,10,2,1,4.00000000,2.6227,0.9047
wavmark,5,27,chinese:SSB0288,0,mean,-20,2,1,4.00000000,2.9920,0.9783
wavmark,5,27,chinese:SSB0288,0,fwp,-20,2,1,4.00000000,1.7948,0.8449
wavmark,5,27,chinese:SSB0288,0,mean,20,2,1,4.00000000,3.8707,0.9789
wavmark,5,27,chinese:SSB0288,0,fwp,20,2,1,4.00000000,1.7982,0.8347
wavmark,5,27,chinese:SSB0288,0,mean,-50,2,1,2.00000000,2.1286,0.9718
wavmark,5,27,chinese:SSB0288,0,fwp,-50,2,1,1.00000000,1.4664,0.7708
wavmark,5,27,chinese:SSB0288,0,mean,50,2,1,2.00000000,2.8855,0.9717
wavmark,5,27,chinese:SSB0288,0,fwp,50,2,1,1.00000000,1.3996,0.7409
wavmark,5,28,chinese:SSB0299,0,mean,0,-1,1,4.00000000,4.5500,0.9999
wavmark,5,28,chinese:SSB0299,0,fwp,0,-1,1,5.00000000,4.5672,0.9999
wavmark,5,28,chinese:SSB0299,0,mean,-10,3,1,5.00000000,3.9986,0.9843
wavmark,5,28,chinese:SSB0299,0,fwp,-10,3,1,5.00000000,2.2295,0.8700
wavmark,5,28,chinese:SSB0299,0,mean,10,3,1,5.00000000,4.3688,0.9840
wavmark,5,28,chinese:SSB0299,0,fwp,10,3,1,5.00000000,2.2386,0.8626
wavmark,5,28,chinese:SSB0299,0,mean,-20,3,1,5.00000000,3.1481,0.9816
wavmark,5,28,chinese:SSB0299,0,fwp,-20,3,1,3.00000000,1.6275,0.8337
wavmark,5,28,chinese:SSB0299,0,mean,20,3,1,6.00000000,3.8507,0.9813
wavmark,5,28,chinese:SSB0299,0,fwp,20,3,1,3.00000000,1.6309,0.8309
wavmark,5,28,chinese:SSB0299,0,mean,-50,3,1,4.00000000,2.0863,0.9778
wavmark,5,28,chinese:SSB0299,0,fwp,-50,3,1,4.00000000,1.2842,0.7680
wavmark,5,28,chinese:SSB0299,0,mean,50,3,1,4.00000000,2.4584,0.9758
wavmark,5,28,chinese:SSB0299,0,fwp,50,3,1,3.00000000,1.2907,0.7344
wavmark,5,29,chinese:SSB0307,0,mean,0,-1,1,4.00000000,4.4553,0.9957
wavmark,5,29,chinese:SSB0307,0,fwp,0,-1,1,2.00000000,4.4671,0.9970
wavmark,5,29,chinese:SSB0307,0,mean,-10,4,1,4.00000000,4.0951,0.9804
wavmark,5,29,chinese:SSB0307,0,fwp,-10,4,1,4.00000000,2.5308,0.8653
wavmark,5,29,chinese:SSB0307,0,mean,10,4,1,4.00000000,4.3287,0.9803
wavmark,5,29,chinese:SSB0307,0,fwp,10,4,1,3.00000000,2.4932,0.8635
wavmark,5,29,chinese:SSB0307,0,mean,-20,4,1,4.00000000,3.3093,0.9751
wavmark,5,29,chinese:SSB0307,0,fwp,-20,4,1,4.00000000,1.7435,0.8094
wavmark,5,29,chinese:SSB0307,0,mean,20,4,1,4.00000000,4.0820,0.9755
wavmark,5,29,chinese:SSB0307,0,fwp,20,4,1,4.00000000,1.7357,0.8133
wavmark,5,29,chinese:SSB0307,0,mean,-50,4,1,3.00000000,2.4506,0.9694
wavmark,5,29,chinese:SSB0307,0,fwp,-50,4,1,4.00000000,1.5443,0.7264
wavmark,5,29,chinese:SSB0307,0,mean,50,4,1,4.00000000,3.3211,0.9699
wavmark,5,29,chinese:SSB0307,0,fwp,50,4,1,3.00000000,1.5448,0.7125
wavmark,5,30,chinese:SSB0309,0,mean,0,-1,1,3.00000000,4.5225,0.9952
wavmark,5,30,chinese:SSB0309,0,fwp,0,-1,1,5.00000000,4.5623,0.9969
wavmark,5,30,chinese:SSB0309,0,mean,-10,0,1,3.00000000,4.0799,0.9797
wavmark,5,30,chinese:SSB0309,0,fwp,-10,0,1,2.00000000,2.3674,0.8801
wavmark,5,30,chinese:SSB0309,0,mean,10,0,1,3.00000000,4.3327,0.9802
wavmark,5,30,chinese:SSB0309,0,fwp,10,0,1,4.00000000,2.3975,0.8784
wavmark,5,30,chinese:SSB0309,0,mean,-20,0,1,1.00000000,3.2593,0.9774
wavmark,5,30,chinese:SSB0309,0,fwp,-20,0,1,3.00000000,1.9403,0.8500
wavmark,5,30,chinese:SSB0309,0,mean,20,0,1,1.00000000,4.0447,0.9783
wavmark,5,30,chinese:SSB0309,0,fwp,20,0,1,3.00000000,1.9402,0.8557
wavmark,5,30,chinese:SSB0309,0,mean,-50,0,1,2.00000000,2.1358,0.9703
wavmark,5,30,chinese:SSB0309,0,fwp,-50,0,1,3.00000000,1.4117,0.7837
wavmark,5,30,chinese:SSB0309,0,mean,50,0,1,3.00000000,3.0573,0.9719
wavmark,5,30,chinese:SSB0309,0,fwp,50,0,1,3.00000000,1.4051,0.7580
wavmark,5,31,chinese:SSB0315,0,mean,0,-1,1,2.00000000,4.5039,0.9998
wavmark,5,31,chinese:SSB0315,0,fwp,0,-1,1,4.00000000,4.4259,0.9997
wavmark,5,31,chinese:SSB0315,0,mean,-10,1,1,3.00000000,4.2655,0.9864
wavmark,5,31,chinese:SSB0315,0,fwp,-10,1,1,2.00000000,2.5096,0.8847
wavmark,5,31,chinese:SSB0315,0,mean,10,1,1,3.00000000,4.3732,0.9863
wavmark,5,31,chinese:SSB0315,0,fwp,10,1,1,1.00000000,2.5278,0.8840
wavmark,5,31,chinese:SSB0315,0,mean,-20,1,1,3.00000000,3.3909,0.9828
wavmark,5,31,chinese:SSB0315,0,fwp,-20,1,1,2.00000000,2.0427,0.8441
wavmark,5,31,chinese:SSB0315,0,mean,20,1,1,2.00000000,4.1015,0.9826
wavmark,5,31,chinese:SSB0315,0,fwp,20,1,1,2.00000000,2.0360,0.8226
wavmark,5,31,chinese:SSB0315,0,mean,-50,1,1,3.00000000,2.2353,0.9764
wavmark,5,31,chinese:SSB0315,0,fwp,-50,1,1,1.00000000,1.4614,0.7605
wavmark,5,31,chinese:SSB0315,0,mean,50,1,1,2.00000000,2.9926,0.9784
wavmark,5,31,chinese:SSB0315,0,fwp,50,1,1,2.00000000,1.4545,0.7508
wavmark,5,32,chinese:SSB0316,0,mean,0,-1,1,2.00000000,4.5827,0.9999
wavmark,5,32,chinese:SSB0316,0,fwp,0,-1,1,4.00000000,4.5517,0.9998
wavmark,5,32,chinese:SSB0316,0,mean,-10,2,1,2.00000000,4.1234,0.9849
wavmark,5,32,chinese:SSB0316,0,fwp,-10,2,1,2.00000000,2.2678,0.8695
wavmark,5,32,chinese:SSB0316,0,mean,10,2,1,3.00000000,4.3707,0.9855
wavmark,5,32,chinese:SSB0316,0,fwp,10,2,1,2.00000000,2.3457,0.8776
wavmark,5,32,chinese:SSB0316,0,mean,-20,2,1,2.00000000,3.2719,0.9796
wavmark,5,32,chinese:SSB0316,0,fwp,-20,2,1,2.00000000,1.7916,0.8018
wavmark,5,32,chinese:SSB0316,0,mean,20,2,1,2.00000000,3.9899,0.9804
wavmark,5,32,chinese:SSB0316,0,fwp,20,2,1,1.00000000,1.7934,0.8037
wavmark,5,32,chinese:SSB0316,0,mean,-50,2,1,2.00000000,2.4093,0.9746
wavmark,5,32,chinese:SSB0316,0,fwp,-50,2,1,3.00000000,1.4624,0.7426
wavmark,5,32,chinese:SSB0316,0,mean,50,2,1,2.00000000,3.2566,0.9758
wavmark,5,32,chinese:SSB0316,0,fwp,50,2,1,1.00000000,1.4633,0.7184
wavmark,5,33,chinese:SSB0323,0,mean,0,-1,1,3.00000000,4.5669,0.9999
wavmark,5,33,chinese:SSB0323,0,fwp,0,-1,1,5.00000000,4.5874,0.9999
wavmark,5,33,chinese:SSB0323,0,mean,-10,3,1,4.00000000,4.0703,0.9822
wavmark,5,33,chinese:SSB0323,0,fwp,-10,3,1,4.00000000,2.6408,0.8644
wavmark,5,33,chinese:SSB0323,0,mean,10,3,1,3.00000000,4.3969,0.9829
wavmark,5,33,chinese:SSB0323,0,fwp,10,3,1,3.00000000,2.5042,0.8629
wavmark,5,33,chinese:SSB0323,0,mean,-20,3,1,4.00000000,3.2549,0.9800
wavmark,5,33,chinese:SSB0323,0,fwp,-20,3,1,3.00000000,1.7748,0.8278
wavmark,5,33,chinese:SSB0323,0,mean,20,3,1,4.00000000,4.0823,0.9810
wavmark,5,33,chinese:SSB0323,0,fwp,20,3,1,3.00000000,1.7798,0.8359
wavmark,5,33,chinese:SSB0323,0,mean,-50,3,1,4.00000000,2.1367,0.9737
wavmark,5,33,chinese:SSB0323,0,fwp,-50,3,1,3.00000000,1.3495,0.7515
wavmark,5,33,chinese:SSB0323,0,mean,50,3,1,4.00000000,2.8462,0.9780
wavmark,5,33,chinese:SSB0323,0,fwp,50,3,1,3.00000000,1.3460,0.7504
wavmark,5,34,chinese:SSB0338,0,mean,0,-1,1,2.00000000,4.4230,0.9995
wavmark,5,34,chinese:SSB0338,0,fwp,0,-1,1,3.00000000,4.4452,0.9996
wavmark,5,34,chinese:SSB0338,0,mean,-10,4,1,2.00000000,3.8948,0.9859
wavmark,5,34,chinese:SSB0338,0,fwp,-10,4,1,3.00000000,2.2508,0.8838
wavmark,5,34,chinese:SSB0338,0,mean,10,4,1,2.00000000,4.0751,0.9862
wavmark,5,34,chinese:SSB0338,0,fwp,10,4,1,3.00000000,2.3032,0.8836
wavmark,5,34,chinese:SSB0338,0,mean,-20,4,1,2.00000000,3.0516,0.9827
wavmark,5,34,chinese:SSB0338,0,fwp,-20,4,1,2.00000000,1.8237,0.8358
wavmark,5,34,chinese:SSB0338,0,mean,20,4,1,2.00000000,3.8529,0.9834
wavmark,5,34,chinese:SSB0338,0,fwp,20,4,1,2.00000000,1.8245,0.8346
wavmark,5,34,chinese:SSB0338,0,mean,-50,4,1,2.00000000,2.0115,0.9775
wavmark,5,34,chinese:SSB0338,0,fwp,-50,4,1,3.00000000,1.4475,0.7678
wavmark,5,34,chinese:SSB0338,0,mean,50,4,1,2.00000000,3.0705,0.9798
wavmark,5,34,chinese:SSB0338,0,fwp,50,4,1,1.00000000,1.4312,0.7477
wavmark,5,35,chinese:SSB0339,0,mean,0,-1,1,5.00000000,4.2977,0.9989
wavmark,5,35,chinese:SSB0339,0,fwp,0,-1,1,3.00000000,4.3973,0.9991
wavmark,5,35,chinese:SSB0339,0,mean,-10,0,1,3.00000000,3.8160,0.9847
wavmark,5,35,chinese:SSB0339,0,fwp,-10,0,1,3.00000000,2.1685,0.8725
wavmark,5,35,chinese:SSB0339,0,mean,10,0,1,4.00000000,3.9669,0.9843
wavmark,5,35,chinese:SSB0339,0,fwp,10,0,1,3.00000000,2.1583,0.8687
wavmark,5,35,chinese:SSB0339,0,mean,-20,0,1,5.00000000,3.0023,0.9818
wavmark,5,35,chinese:SSB0339,0,fwp,-20,0,1,2.00000000,1.9352,0.8461
wavmark,5,35,chinese:SSB0339,0,mean,20,0,1,4.00000000,3.8406,0.9835
wavmark,5,35,chinese:SSB0339,0,fwp,20,0,1,3.00000000,1.9084,0.8498
wavmark,5,35,chinese:SSB0339,0,mean,-50,0,1,4.00000000,1.9940,0.9753
wavmark,5,35,chinese:SSB0339,0,fwp,-50,0,1,2.00000000,1.3597,0.7650
wavmark,5,35,chinese:SSB0339,0,mean,50,0,1,4.00000000,2.8878,0.9776
wavmark,5,35,chinese:SSB0339,0,fwp,50,0,1,4.00000000,1.3629,0.7435
wavmark,5,36,chinese:SSB0341,0,mean,0,-1,1,2.00000000,4.5150,0.9995
wavmark,5,36,chinese:SSB0341,0,fwp,0,-1,1,5.00000000,4.3833,0.9987
wavmark,5,36,chinese:SSB0341,0,mean,-10,1,1,2.00000000,4.1337,0.9869
wavmark,5,36,chinese:SSB0341,0,fwp,-10,1,1,5.00000000,2.2526,0.8925
wavmark,5,36,chinese:SSB0341,0,mean,10,1,1,2.00000000,4.3142,0.9871
wavmark,5,36,chinese:SSB0341,0,fwp,10,1,1,5.00000000,2.1911,0.8954
wavmark,5,36,chinese:SSB0341,0,mean,-20,1,1,3.00000000,3.2937,0.9830
wavmark,5,36,chinese:SSB0341,0,fwp,-20,1,1,5.00000000,1.7415,0.8561
wavmark,5,36,chinese:SSB0341,0,mean,20,1,1,3.00000000,3.9259,0.9836
wavmark,5,36,chinese:SSB0341,0,fwp,20,1,1,3.00000000,1.7601,0.8526
wavmark,5,36,chinese:SSB0341,0,mean,-50,1,1,2.00000000,2.1631,0.9769
wavmark,5,36,chinese:SSB0341,0,fwp,-50,1,1,4.00000000,1.4497,0.7903
wavmark,5,36,chinese:SSB0341,0,mean,50,1,1,2.00000000,3.0241,0.9782
wavmark,5,36,chinese:SSB0341,0,fwp,50,1,1,5.00000000,1.3987,0.7652
wavmark,5,37,chinese:SSB0342,0,mean,0,-1,1,1.00000000,4.5170,0.9991
wavmark,5,37,chinese:SSB0342,0,fwp,0,-1,1,3.00000000,4.4304,0.9986
wavmark,5,37,chinese:SSB0342,0,mean,-10,2,1,2.00000000,3.9920,0.9863
wavmark,5,37,chinese:SSB0342,0,fwp,-10,2,1,4.00000000,2.2329,0.8804
wavmark,5,37,chinese:SSB0342,0,mean,10,2,1,2.00000000,4.3274,0.9862
wavmark,5,37,chinese:SSB0342,0,fwp,10,2,1,4.00000000,2.2641,0.8721
wavmark,5,37,chinese:SSB0342,0,mean,-20,2,1,1.00000000,3.0164,0.9816
wavmark,5,37,chinese:SSB0342,0,fwp,-20,2,1,4.00000000,1.8000,0.8460
wavmark,5,37,chinese:SSB0342,0,mean,20,2,1,1.00000000,3.9865,0.9825
wavmark,5,37,chinese:SSB0342,0,fwp,20,2,1,1.00000000,1.7818,0.8438
wavmark,5,37,chinese:SSB0342,0,mean,-50,2,1,1.00000000,1.9499,0.9756
wavmark,5,37,chinese:SSB0342,0,fwp,-50,2,1,1.00000000,1.3698,0.7838
wavmark,5,37,chinese:SSB0342,0,mean,50,2,1,1.00000000,2.9321,0.9783
wavmark,5,37,chinese:SSB0342,0,fwp,50,2,1,4.00000000,1.3713,0.7643
wavmark,5,38,chinese:SSB0354,0,mean,0,-1,1,4.00000000,4.4405,0.9976
wavmark,5,38,chinese:SSB0354,0,fwp,0,-1,1,4.00000000,4.4584,0.9981
wavmark,5,38,chinese:SSB0354,0,mean,-10,3,1,4.00000000,3.8604,0.9836
wavmark,5,38,chinese:SSB0354,0,fwp,-10,3,1,2.00000000,1.7439,0.8754
wavmark,5,38,chinese:SSB0354,0,mean,10,3,1,4.00000000,4.1633,0.9839
wavmark,5,38,chinese:SSB0354,0,fwp,10,3,1,4.00000000,1.7703,0.8810
wavmark,5,38,chinese:SSB0354,0,mean,-20,3,1,4.00000000,2.8633,0.9801
wavmark,5,38,chinese:SSB0354,0,fwp,-20,3,1,4.00000000,1.5667,0.8415
wavmark,5,38,chinese:SSB0354,0,mean,20,3,1,4.00000000,3.6128,0.9815
wavmark,5,38,chinese:SSB0354,0,fwp,20,3,1,4.00000000,1.6272,0.8504
wavmark,5,38,chinese:SSB0354,0,mean,-50,3,1,5.00000000,2.0222,0.9740
wavmark,5,38,chinese:SSB0354,0,fwp,-50,3,1,1.00000000,1.3028,0.7539
wavmark,5,38,chinese:SSB0354,0,mean,50,3,1,4.00000000,2.7389,0.9756
wavmark,5,38,chinese:SSB0354,0,fwp,50,3,1,4.00000000,1.3132,0.7469
wavmark,5,39,chinese:SSB0366,0,mean,0,-1,1,4.00000000,4.4785,0.9975
wavmark,5,39,chinese:SSB0366,0,fwp,0,-1,1,3.00000000,4.4762,0.9977
wavmark,5,39,chinese:SSB0366,0,mean,-10,4,1,3.00000000,4.0789,0.9833
wavmark,5,39,chinese:SSB0366,0,fwp,-10,4,1,4.00000000,2.2990,0.8698
wavmark,5,39,chinese:SSB0366,0,mean,10,4,1,3.00000000,4.3669,0.9830
wavmark,5,39,chinese:SSB0366,0,fwp,10,4,1,3.00000000,2.2867,0.8667
wavmark,5,39,chinese:SSB0366,0,mean,-20,4,1,4.00000000,3.2907,0.9777
wavmark,5,39,chinese:SSB0366,0,fwp,-20,4,1,5.00000000,1.8872,0.8106
wavmark,5,39,chinese:SSB0366,0,mean,20,4,1,4.00000000,4.1858,0.9784
wavmark,5,39,chinese:SSB0366,0,fwp,20,4,1,5.00000000,1.8873,0.8041
wavmark,5,39,chinese:SSB0366,0,mean,-50,4,1,4.00000000,2.3467,0.9719
wavmark,5,39,chinese:SSB0366,0,fwp,-50,4,1,5.00000000,1.4749,0.7342
wavmark,5,39,chinese:SSB0366,0,mean,50,4,1,4.00000000,3.2935,0.9733
wavmark,5,39,chinese:SSB0366,0,fwp,50,4,1,4.00000000,1.4748,0.7291
wavmark,5,40,chinese:SSB0375,0,mean,0,-1,1,3.00000000,4.5322,0.9999
wavmark,5,40,chinese:SSB0375,0,fwp,0,-1,1,5.00000000,4.5487,0.9999
wavmark,5,40,chinese:SSB0375,0,mean,-10,0,1,3.00000000,4.0653,0.9889
wavmark,5,40,chinese:SSB0375,0,fwp,-10,0,1,3.00000000,2.4819,0.8897
wavmark,5,40,chinese:SSB0375,0,mean,10,0,1,3.00000000,4.3436,0.9892
wavmark,5,40,chinese:SSB0375,0,fwp,10,0,1,5.00000000,2.4380,0.9051
wavmark,5,40,chinese:SSB0375,0,mean,-20,0,1,3.00000000,3.2710,0.9829
wavmark,5,40,chinese:SSB0375,0,fwp,-20,0,1,3.00000000,2.0411,0.8618
wavmark,5,40,chinese:SSB0375,0,mean,20,0,1,3.00000000,3.9357,0.9843
wavmark,5,40,chinese:SSB0375,0,fwp,20,0,1,5.00000000,2.0451,0.8650
wavmark,5,40,chinese:SSB0375,0,mean,-50,0,1,3.00000000,2.2044,0.9747
wavmark,5,40,chinese:SSB0375,0,fwp,-50,0,1,3.00000000,1.4248,0.7877
wavmark,5,40,chinese:SSB0375,0,mean,50,0,1,3.00000000,2.8134,0.9768
wavmark,5,40,chinese:SSB0375,0,fwp,50,0,1,4.00000000,1.4070,0.7664
wavmark,5,41,chinese:SSB0379,0,mean,0,-1,1,4.00000000,4.5394,0.9981
wavmark,5,41,chinese:SSB0379,0,fwp,0,-1,1,5.00000000,4.4524,0.9959
wavmark,5,41,chinese:SSB0379,0,mean,-10,1,1,3.00000000,4.0115,0.9838
wavmark,5,41,chinese:SSB0379,0,fwp,-10,1,1,4.00000000,2.2202,0.8691
wavmark,5,41,chinese:SSB0379,0,mean,10,1,1,3.00000000,4.4029,0.9844
wavmark,5,41,chinese:SSB0379,0,fwp,10,1,1,5.00000000,2.1842,0.8759
wavmark,5,41,chinese:SSB0379,0,mean,-20,1,1,4.00000000,3.1765,0.9798
wavmark,5,41,chinese:SSB0379,0,fwp,-20,1,1,5.00000000,1.9013,0.8442
wavmark,5,41,chinese:SSB0379,0,mean,20,1,1,3.00000000,4.0190,0.9822
wavmark,5,41,chinese:SSB0379,0,fwp,20,1,1,5.00000000,1.8772,0.8539
wavmark,5,41,chinese:SSB0379,0,mean,-50,1,1,4.00000000,2.1096,0.9728
wavmark,5,41,chinese:SSB0379,0,fwp,-50,1,1,3.00000000,1.3499,0.7857
