model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
timbrewm,5,38,chinese:SSB0112,2,mean,mp3_128k,MP3 128 kbps,1,0.26422834,4.1920,0.9929,23.70
timbrewm,5,38,chinese:SSB0112,2,fwp,mp3_128k,MP3 128 kbps,1,0.32462883,4.0829,0.9952,24.58
timbrewm,5,38,chinese:SSB0112,2,mean,opus_64k,Opus 64 kbps,0,-0.00740623,4.3046,0.9927,24.77
timbrewm,5,38,chinese:SSB0112,2,fwp,opus_64k,Opus 64 kbps,1,0.46099043,4.1876,0.9950,25.57
timbrewm,5,39,chinese:SSB0122,0,mean,none,none,1,0.30235243,4.5511,0.9987,34.10
timbrewm,5,39,chinese:SSB0122,0,fwp,none,none,1,0.32217216,4.4946,0.9982,32.16
timbrewm,5,39,chinese:SSB0122,0,mean,mp3_128k,MP3 128 kbps,1,0.69561100,4.3256,0.9987,24.19
timbrewm,5,39,chinese:SSB0122,0,fwp,mp3_128k,MP3 128 kbps,1,0.22198296,4.2866,0.9982,23.94
timbrewm,5,39,chinese:SSB0122,0,mean,opus_64k,Opus 64 kbps,1,0.29055071,4.5383,0.9985,29.28
timbrewm,5,39,chinese:SSB0122,0,fwp,opus_64k,Opus 64 kbps,1,0.30648613,4.4800,0.9979,28.08
timbrewm,5,40,chinese:SSB0122,1,mean,none,none,1,0.86271763,4.5734,0.9985,33.45
timbrewm,5,40,chinese:SSB0122,1,fwp,none,none,1,0.03193045,4.4174,0.9969,30.22
timbrewm,5,40,chinese:SSB0122,1,mean,mp3_128k,MP3 128 kbps,1,0.98875666,4.3381,0.9985,24.06
timbrewm,5,40,chinese:SSB0122,1,fwp,mp3_128k,MP3 128 kbps,1,0.40815449,4.2147,0.9969,23.52
timbrewm,5,40,chinese:SSB0122,1,mean,opus_64k,Opus 64 kbps,1,0.85516691,4.5639,0.9983,28.99
timbrewm,5,40,chinese:SSB0122,1,fwp,opus_64k,Opus 64 kbps,1,0.20132637,4.5103,0.9972,27.59
timbrewm,5,41,chinese:SSB0122,2,mean,none,none,1,0.15386200,4.5362,0.9975,31.86
timbrewm,5,41,chinese:SSB0122,2,fwp,none,none,1,0.17450809,4.4012,0.9955,29.33
timbrewm,5,41,chinese:SSB0122,2,mean,mp3_128k,MP3 128 kbps,1,0.45854568,4.3292,0.9975,23.87
timbrewm,5,41,chinese:SSB0122,2,fwp,mp3_128k,MP3 128 kbps,1,0.57242823,4.3471,0.9983,24.07
timbrewm,5,41,chinese:SSB0122,2,mean,opus_64k,Opus 64 kbps,1,0.15614319,4.5294,0.9973,28.37
timbrewm,5,41,chinese:SSB0122,2,fwp,opus_64k,Opus 64 kbps,1,0.07536650,4.5518,0.9980,28.50
timbrewm,5,42,chinese:SSB0133,0,mean,none,none,1,0.14353561,4.4936,0.9942,29.05
timbrewm,5,42,chinese:SSB0133,0,fwp,none,none,1,0.35854244,4.5621,0.9966,31.23
timbrewm,5,42,chinese:SSB0133,0,mean,mp3_128k,MP3 128 kbps,1,0.43019199,4.2672,0.9942,23.03
timbrewm,5,42,chinese:SSB0133,0,fwp,mp3_128k,MP3 128 kbps,1,0.44883633,4.3011,0.9965,23.47
timbrewm,5,42,chinese:SSB0133,0,mean,opus_64k,Opus 64 kbps,1,0.14659357,4.4839,0.9940,26.73
timbrewm,5,42,chinese:SSB0133,0,fwp,opus_64k,Opus 64 kbps,1,0.18749523,4.5595,0.9961,27.58
timbrewm,5,43,chinese:SSB0133,1,mean,none,none,1,0.11878109,4.5389,0.9956,29.27
timbrewm,5,43,chinese:SSB0133,1,fwp,none,none,1,0.23792553,4.5494,0.9970,30.77
timbrewm,5,43,chinese:SSB0133,1,mean,mp3_128k,MP3 128 kbps,1,0.34364414,4.3197,0.9956,23.56
timbrewm,5,43,chinese:SSB0133,1,fwp,mp3_128k,MP3 128 kbps,1,0.37627649,4.3163,0.9970,23.89
timbrewm,5,43,chinese:SSB0133,1,mean,opus_64k,Opus 64 kbps,1,0.12519455,4.5327,0.9954,27.07
timbrewm,5,43,chinese:SSB0133,1,fwp,opus_64k,Opus 64 kbps,1,0.21466208,4.5338,0.9966,27.48
timbrewm,5,44,chinese:SSB0133,2,mean,none,none,1,0.16833878,4.5540,0.9955,30.55
timbrewm,5,44,chinese:SSB0133,2,fwp,none,none,1,0.16838646,4.4419,0.9930,28.54
timbrewm,5,44,chinese:SSB0133,2,mean,mp3_128k,MP3 128 kbps,1,0.45763922,4.3312,0.9955,23.77
timbrewm,5,44,chinese:SSB0133,2,fwp,mp3_128k,MP3 128 kbps,1,0.16532183,4.2704,0.9930,23.27
timbrewm,5,44,chinese:SSB0133,2,mean,opus_64k,Opus 64 kbps,1,0.16107368,4.5451,0.9953,27.74
timbrewm,5,44,chinese:SSB0133,2,fwp,opus_64k,Opus 64 kbps,1,0.15073347,4.4332,0.9926,26.31
timbrewm,5,45,chinese:SSB0139,0,mean,none,none,1,0.41881418,4.5915,0.9990,35.39
timbrewm,5,45,chinese:SSB0139,0,fwp,none,none,1,0.17753744,4.5356,0.9984,33.55
timbrewm,5,45,chinese:SSB0139,0,mean,mp3_128k,MP3 128 kbps,1,0.27658081,4.4810,0.9990,32.37
timbrewm,5,45,chinese:SSB0139,0,fwp,mp3_128k,MP3 128 kbps,1,0.19721508,4.4435,0.9984,31.34
timbrewm,5,45,chinese:SSB0139,0,mean,opus_64k,Opus 64 kbps,1,0.40237045,4.5820,0.9988,28.06
timbrewm,5,45,chinese:SSB0139,0,fwp,opus_64k,Opus 64 kbps,1,0.07444191,4.5635,0.9988,27.86
timbrewm,5,46,chinese:SSB0139,1,mean,none,none,1,0.12222052,4.5605,0.9993,34.61
timbrewm,5,46,chinese:SSB0139,1,fwp,none,none,1,0.14685249,4.4960,0.9983,31.63
timbrewm,5,46,chinese:SSB0139,1,mean,mp3_128k,MP3 128 kbps,1,0.36703730,4.4661,0.9993,31.92
timbrewm,5,46,chinese:SSB0139,1,fwp,mp3_128k,MP3 128 kbps,1,0.29359436,4.4288,0.9983,30.06
timbrewm,5,46,chinese:SSB0139,1,mean,opus_64k,Opus 64 kbps,1,0.13979149,4.5591,0.9991,27.91
timbrewm,5,46,chinese:SSB0139,1,fwp,opus_64k,Opus 64 kbps,0,-0.00819969,4.4940,0.9987,27.19
timbrewm,5,47,chinese:SSB0139,2,mean,none,none,1,0.01780319,4.5530,0.9987,33.29
timbrewm,5,47,chinese:SSB0139,2,fwp,none,none,1,0.09832573,4.5602,0.9992,35.55
timbrewm,5,47,chinese:SSB0139,2,mean,mp3_128k,MP3 128 kbps,1,0.22087479,4.4643,0.9987,31.21
timbrewm,5,47,chinese:SSB0139,2,fwp,mp3_128k,MP3 128 kbps,1,0.34514046,4.4696,0.9992,32.48
timbrewm,5,47,chinese:SSB0139,2,mean,opus_64k,Opus 64 kbps,1,0.04258442,4.5491,0.9985,27.63
timbrewm,5,47,chinese:SSB0139,2,fwp,opus_64k,Opus 64 kbps,1,0.09086275,4.5546,0.9990,27.84
timbrewm,5,48,chinese:SSB0145,0,mean,none,none,1,0.07979202,4.4832,0.9975,29.83
timbrewm,5,48,chinese:SSB0145,0,fwp,none,none,1,0.35282040,4.3877,0.9958,27.23
timbrewm,5,48,chinese:SSB0145,0,mean,mp3_128k,MP3 128 kbps,0,-0.13975668,4.3254,0.9975,23.20
timbrewm,5,48,chinese:SSB0145,0,fwp,mp3_128k,MP3 128 kbps,1,0.09260988,4.2556,0.9957,22.49
timbrewm,5,48,chinese:SSB0145,0,mean,opus_64k,Opus 64 kbps,1,0.03392696,4.4766,0.9973,27.39
timbrewm,5,48,chinese:SSB0145,0,fwp,opus_64k,Opus 64 kbps,1,0.29277372,4.3701,0.9955,25.44
timbrewm,5,49,chinese:SSB0145,1,mean,none,none,0,-0.05375099,4.4547,0.9956,28.11
timbrewm,5,49,chinese:SSB0145,1,fwp,none,none,1,0.28417253,4.5279,0.9971,30.61
timbrewm,5,49,chinese:SSB0145,1,mean,mp3_128k,MP3 128 kbps,1,0.01789474,4.3086,0.9956,22.78
timbrewm,5,49,chinese:SSB0145,1,fwp,mp3_128k,MP3 128 kbps,1,0.61610031,4.3663,0.9971,23.37
timbrewm,5,49,chinese:SSB0145,1,mean,opus_64k,Opus 64 kbps,0,-0.03094149,4.4501,0.9954,26.28
timbrewm,5,49,chinese:SSB0145,1,fwp,opus_64k,Opus 64 kbps,1,0.26329517,4.5235,0.9969,27.35
timbrewm,5,50,chinese:SSB0145,2,mean,none,none,1,0.11715031,4.5966,0.9977,30.76
timbrewm,5,50,chinese:SSB0145,2,fwp,none,none,1,0.35001183,4.5213,0.9975,30.34
timbrewm,5,50,chinese:SSB0145,2,mean,mp3_128k,MP3 128 kbps,1,0.36353350,4.4255,0.9977,23.48
timbrewm,5,50,chinese:SSB0145,2,fwp,mp3_128k,MP3 128 kbps,1,0.49508762,4.3648,0.9975,23.39
timbrewm,5,50,chinese:SSB0145,2,mean,opus_64k,Opus 64 kbps,1,0.12645054,4.5734,0.9976,27.92
timbrewm,5,50,chinese:SSB0145,2,fwp,opus_64k,Opus 64 kbps,1,0.35818624,4.5137,0.9973,27.27
timbrewm,5,51,chinese:SSB0149,0,mean,none,none,0,-0.00314140,4.4666,0.9971,32.36
timbrewm,5,51,chinese:SSB0149,0,fwp,none,none,1,0.20354557,4.2200,0.9949,29.08
timbrewm,5,51,chinese:SSB0149,0,mean,mp3_128k,MP3 128 kbps,1,0.25211716,4.4113,0.9970,31.28
timbrewm,5,51,chinese:SSB0149,0,fwp,mp3_128k,MP3 128 kbps,1,0.23620844,4.1843,0.9949,28.53
timbrewm,5,51,chinese:SSB0149,0,mean,opus_64k,Opus 64 kbps,0,-0.00743771,4.4567,0.9967,30.47
timbrewm,5,51,chinese:SSB0149,0,fwp,opus_64k,Opus 64 kbps,1,0.19471455,4.2002,0.9943,27.79
timbrewm,5,52,chinese:SSB0149,1,mean,none,none,1,0.52987719,4.5328,0.9969,33.34
timbrewm,5,52,chinese:SSB0149,1,fwp,none,none,1,0.36532974,4.4881,0.9955,30.82
timbrewm,5,52,chinese:SSB0149,1,mean,mp3_128k,MP3 128 kbps,1,0.18749189,4.4515,0.9969,31.80
timbrewm,5,52,chinese:SSB0149,1,fwp,mp3_128k,MP3 128 kbps,1,0.16454887,4.4253,0.9955,29.90
timbrewm,5,52,chinese:SSB0149,1,mean,opus_64k,Opus 64 kbps,1,0.52432299,4.5165,0.9965,30.94
timbrewm,5,52,chinese:SSB0149,1,fwp,opus_64k,Opus 64 kbps,1,0.32053328,4.4701,0.9949,28.93
timbrewm,5,53,chinese:SSB0149,2,mean,none,none,1,0.49283791,4.5642,0.9987,34.62
timbrewm,5,53,chinese:SSB0149,2,fwp,none,none,1,0.09680080,4.4875,0.9975,32.56
timbrewm,5,53,chinese:SSB0149,2,mean,mp3_128k,MP3 128 kbps,1,0.53141308,4.4796,0.9987,32.73
timbrewm,5,53,chinese:SSB0149,2,fwp,mp3_128k,MP3 128 kbps,1,0.25321150,4.4281,0.9975,31.27
timbrewm,5,53,chinese:SSB0149,2,mean,opus_64k,Opus 64 kbps,1,0.48321581,4.5539,0.9984,31.76
timbrewm,5,53,chinese:SSB0149,2,fwp,opus_64k,Opus 64 kbps,1,0.07641315,4.4690,0.9970,30.09
timbrewm,5,54,chinese:SSB0193,0,mean,none,none,1,0.44068623,4.5130,0.9937,27.19
timbrewm,5,54,chinese:SSB0193,0,fwp,none,none,1,0.19412470,4.4483,0.9961,28.86
timbrewm,5,54,chinese:SSB0193,0,mean,mp3_128k,MP3 128 kbps,1,0.38772345,4.4240,0.9937,25.61
timbrewm,5,54,chinese:SSB0193,0,fwp,mp3_128k,MP3 128 kbps,1,0.07543707,4.3563,0.9961,26.71
timbrewm,5,54,chinese:SSB0193,0,mean,opus_64k,Opus 64 kbps,1,0.42808628,4.5092,0.9935,26.17
timbrewm,5,54,chinese:SSB0193,0,fwp,opus_64k,Opus 64 kbps,1,0.21529579,4.4459,0.9957,27.01
timbrewm,5,55,chinese:SSB0193,1,mean,none,none,1,0.22028112,4.5048,0.9960,28.36
timbrewm,5,55,chinese:SSB0193,1,fwp,none,none,1,0.12243843,4.3834,0.9966,28.68
timbrewm,5,55,chinese:SSB0193,1,mean,mp3_128k,MP3 128 kbps,1,0.50387764,4.3951,0.9960,26.31
timbrewm,5,55,chinese:SSB0193,1,fwp,mp3_128k,MP3 128 kbps,1,0.34657860,4.2902,0.9966,26.50
timbrewm,5,55,chinese:SSB0193,1,mean,opus_64k,Opus 64 kbps,1,0.24770832,4.4992,0.9958,27.06
timbrewm,5,55,chinese:SSB0193,1,fwp,opus_64k,Opus 64 kbps,1,0.11850452,4.3707,0.9963,26.88
timbrewm,5,56,chinese:SSB0193,2,mean,none,none,0,-0.00596762,4.4731,0.9944,26.43
timbrewm,5,56,chinese:SSB0193,2,fwp,none,none,1,0.21521568,4.4613,0.9966,28.62
timbrewm,5,56,chinese:SSB0193,2,mean,mp3_128k,MP3 128 kbps,0,-0.23124838,4.3949,0.9944,25.06
timbrewm,5,56,chinese:SSB0193,2,fwp,mp3_128k,MP3 128 kbps,1,0.22673464,4.3663,0.9966,26.53
timbrewm,5,56,chinese:SSB0193,2,mean,opus_64k,Opus 64 kbps,0,-0.03535223,4.4714,0.9942,25.52
timbrewm,5,56,chinese:SSB0193,2,fwp,opus_64k,Opus 64 kbps,1,0.20997381,4.4520,0.9963,26.85
timbrewm,5,57,chinese:SSB0197,0,mean,none,none,1,0.14635563,4.4697,0.9908,24.18
timbrewm,5,57,chinese:SSB0197,0,fwp,none,none,1,0.27480221,4.4013,0.9934,25.94
timbrewm,5,57,chinese:SSB0197,0,mean,mp3_128k,MP3 128 kbps,1,0.28286171,4.2486,0.9908,20.98
timbrewm,5,57,chinese:SSB0197,0,fwp,mp3_128k,MP3 128 kbps,1,0.25924158,4.1841,0.9934,21.74
timbrewm,5,57,chinese:SSB0197,0,mean,opus_64k,Opus 64 kbps,1,0.14342213,4.4656,0.9906,23.12
timbrewm,5,57,chinese:SSB0197,0,fwp,opus_64k,Opus 64 kbps,1,0.22313690,4.3955,0.9929,24.05
timbrewm,5,58,chinese:SSB0197,1,mean,none,none,1,0.12907553,4.5020,0.9911,24.71
timbrewm,5,58,chinese:SSB0197,1,fwp,none,none,1,0.01934099,4.4446,0.9953,26.89
timbrewm,5,58,chinese:SSB0197,1,mean,mp3_128k,MP3 128 kbps,1,0.24310207,4.2754,0.9911,21.35
timbrewm,5,58,chinese:SSB0197,1,fwp,mp3_128k,MP3 128 kbps,1,0.43019676,4.2194,0.9953,22.23
timbrewm,5,58,chinese:SSB0197,1,mean,opus_64k,Opus 64 kbps,1,0.12732983,4.4970,0.9909,23.58
timbrewm,5,58,chinese:SSB0197,1,fwp,opus_64k,Opus 64 kbps,1,0.01560020,4.4383,0.9949,24.69
timbrewm,5,59,chinese:SSB0197,2,mean,none,none,1,0.44901657,4.4906,0.9931,25.65
timbrewm,5,59,chinese:SSB0197,2,fwp,none,none,1,0.20097542,4.4476,0.9951,26.70
timbrewm,5,59,chinese:SSB0197,2,mean,mp3_128k,MP3 128 kbps,1,0.07627726,4.2694,0.9931,21.74
timbrewm,5,59,chinese:SSB0197,2,fwp,mp3_128k,MP3 128 kbps,1,0.14555025,4.2288,0.9951,22.19
timbrewm,5,59,chinese:SSB0197,2,mean,opus_64k,Opus 64 kbps,1,0.43601942,4.4805,0.9929,24.26
timbrewm,5,59,chinese:SSB0197,2,fwp,opus_64k,Opus 64 kbps,1,0.17029715,4.4326,0.9947,24.72
timbrewm,5,60,chinese:SSB0200,0,mean,none,none,1,0.56032324,4.5129,0.9970,28.53
timbrewm,5,60,chinese:SSB0200,0,fwp,none,none,1,0.12237978,4.4188,0.9948,26.05
timbrewm,5,60,chinese:SSB0200,0,mean,mp3_128k,MP3 128 kbps,1,0.53463364,4.3835,0.9969,26.24
timbrewm,5,60,chinese:SSB0200,0,fwp,mp3_128k,MP3 128 kbps,1,0.55889034,4.3147,0.9948,24.61
timbrewm,5,60,chinese:SSB0200,0,mean,opus_64k,Opus 64 kbps,1,0.59307718,4.5110,0.9967,27.48
timbrewm,5,60,chinese:SSB0200,0,fwp,opus_64k,Opus 64 kbps,1,0.09326220,4.4141,0.9944,25.17
timbrewm,5,61,chinese:SSB0200,1,mean,none,none,1,0.41514778,4.4615,0.9956,27.53
timbrewm,5,61,chinese:SSB0200,1,fwp,none,none,1,0.12184763,4.3944,0.9965,28.46
timbrewm,5,61,chinese:SSB0200,1,mean,mp3_128k,MP3 128 kbps,1,0.27532101,4.3419,0.9956,25.62
timbrewm,5,61,chinese:SSB0200,1,fwp,mp3_128k,MP3 128 kbps,1,0.42983055,4.2760,0.9965,26.17
timbrewm,5,61,chinese:SSB0200,1,mean,opus_64k,Opus 64 kbps,1,0.44959402,4.4577,0.9954,26.67
timbrewm,5,61,chinese:SSB0200,1,fwp,opus_64k,Opus 64 kbps,1,0.11173248,4.3902,0.9961,26.99
timbrewm,5,62,chinese:SSB0200,2,mean,none,none,1,0.25138378,4.5373,0.9971,30.37
timbrewm,5,62,chinese:SSB0200,2,fwp,none,none,1,0.15537453,4.3933,0.9944,26.91
timbrewm,5,62,chinese:SSB0200,2,mean,mp3_128k,MP3 128 kbps,1,0.04025221,4.3958,0.9971,26.97
timbrewm,5,62,chinese:SSB0200,2,fwp,mp3_128k,MP3 128 kbps,1,0.51604462,4.2897,0.9944,25.05
timbrewm,5,62,chinese:SSB0200,2,mean,opus_64k,Opus 64 kbps,1,0.25137711,4.5327,0.9969,28.77
timbrewm,5,62,chinese:SSB0200,2,fwp,opus_64k,Opus 64 kbps,1,0.17121172,4.3894,0.9940,25.81
timbrewm,5,63,chinese:SSB0241,0,mean,none,none,1,0.67358017,4.5851,0.9986,33.08
timbrewm,5,63,chinese:SSB0241,0,fwp,none,none,1,0.50415230,4.5963,0.9988,33.96
timbrewm,5,63,chinese:SSB0241,0,mean,mp3_128k,MP3 128 kbps,1,0.36715031,4.5220,0.9986,31.61
timbrewm,5,63,chinese:SSB0241,0,fwp,mp3_128k,MP3 128 kbps,1,0.20549393,4.5260,0.9988,32.19
timbrewm,5,63,chinese:SSB0241,0,mean,opus_64k,Opus 64 kbps,1,0.65510559,4.5679,0.9983,29.08
timbrewm,5,63,chinese:SSB0241,0,fwp,opus_64k,Opus 64 kbps,1,0.48580885,4.5679,0.9984,28.86
timbrewm,5,64,chinese:SSB0241,1,mean,none,none,1,0.37428141,4.5934,0.9984,33.62
timbrewm,5,64,chinese:SSB0241,1,fwp,none,none,1,0.28172112,4.5330,0.9974,31.69
timbrewm,5,64,chinese:SSB0241,1,mean,mp3_128k,MP3 128 kbps,1,0.15297031,4.5232,0.9984,31.94
timbrewm,5,64,chinese:SSB0241,1,fwp,mp3_128k,MP3 128 kbps,1,0.21218395,4.4800,0.9974,30.54
timbrewm,5,64,chinese:SSB0241,1,mean,opus_64k,Opus 64 kbps,1,0.36314154,4.5796,0.9981,29.10
timbrewm,5,64,chinese:SSB0241,1,fwp,opus_64k,Opus 64 kbps,1,0.22944689,4.5245,0.9970,27.95
timbrewm,5,65,chinese:SSB0241,2,mean,none,none,0,-0.11212492,4.5181,0.9962,32.53
timbrewm,5,65,chinese:SSB0241,2,fwp,none,none,1,0.03468561,4.5269,0.9975,33.95
timbrewm,5,65,chinese:SSB0241,2,mean,mp3_128k,MP3 128 kbps,0,-0.01308393,4.4722,0.9962,31.28
timbrewm,5,65,chinese:SSB0241,2,fwp,mp3_128k,MP3 128 kbps,1,0.24426174,4.4768,0.9975,32.32
timbrewm,5,65,chinese:SSB0241,2,mean,opus_64k,Opus 64 kbps,0,-0.11105156,4.5133,0.9960,28.84
timbrewm,5,65,chinese:SSB0241,2,fwp,opus_64k,Opus 64 kbps,1,0.04425144,4.5188,0.9971,28.72
timbrewm,5,66,chinese:SSB0246,0,mean,none,none,1,0.21819115,4.5511,0.9973,31.57
timbrewm,5,66,chinese:SSB0246,0,fwp,none,none,1,0.03818893,4.5325,0.9974,31.29
timbrewm,5,66,chinese:SSB0246,0,mean,mp3_128k,MP3 128 kbps,0,-0.00048971,4.4063,0.9973,27.94
timbrewm,5,66,chinese:SSB0246,0,fwp,mp3_128k,MP3 128 kbps,1,0.48885441,4.3814,0.9974,27.82
timbrewm,5,66,chinese:SSB0246,0,mean,opus_64k,Opus 64 kbps,1,0.21976852,4.5396,0.9970,26.93
timbrewm,5,66,chinese:SSB0246,0,fwp,opus_64k,Opus 64 kbps,1,0.02145195,4.5162,0.9970,26.56
timbrewm,5,67,chinese:SSB0246,1,mean,none,none,1,0.28472042,4.5050,0.9979,32.27
timbrewm,5,67,chinese:SSB0246,1,fwp,none,none,1,0.25781775,4.3087,0.9960,29.36
timbrewm,5,67,chinese:SSB0246,1,mean,mp3_128k,MP3 128 kbps,1,0.12421083,4.3652,0.9979,28.44
timbrewm,5,67,chinese:SSB0246,1,fwp,mp3_128k,MP3 128 kbps,1,0.37730312,4.1991,0.9960,27.07
timbrewm,5,67,chinese:SSB0246,1,mean,opus_64k,Opus 64 kbps,1,0.26668787,4.4949,0.9977,27.35
timbrewm,5,67,chinese:SSB0246,1,fwp,opus_64k,Opus 64 kbps,1,0.22174311,4.2910,0.9957,26.01
timbrewm,5,68,chinese:SSB0246,2,mean,none,none,0,-0.09551382,4.5423,0.9971,30.38
timbrewm,5,68,chinese:SSB0246,2,fwp,none,none,1,0.18176985,4.5052,0.9973,30.59
timbrewm,5,68,chinese:SSB0246,2,mean,mp3_128k,MP3 128 kbps,1,0.03803253,4.3947,0.9971,27.07
timbrewm,5,68,chinese:SSB0246,2,fwp,mp3_128k,MP3 128 kbps,1,0.48127699,4.3481,0.9973,27.17
timbrewm,5,68,chinese:SSB0246,2,mean,opus_64k,Opus 64 kbps,0,-0.11875248,4.5297,0.9970,26.56
timbrewm,5,68,chinese:SSB0246,2,fwp,opus_64k,Opus 64 kbps,1,0.13792372,4.4863,0.9970,26.45
timbrewm,5,69,chinese:SSB0261,0,mean,none,none,1,0.19611120,4.4444,0.9957,28.93
timbrewm,5,69,chinese:SSB0261,0,fwp,none,none,1,0.28341007,4.4802,0.9981,31.23
timbrewm,5,69,chinese:SSB0261,0,mean,mp3_128k,MP3 128 kbps,1,0.73899460,4.3948,0.9957,28.18
timbrewm,5,69,chinese:SSB0261,0,fwp,mp3_128k,MP3 128 kbps,1,0.33505392,4.4248,0.9981,29.96
timbrewm,5,69,chinese:SSB0261,0,mean,opus_64k,Opus 64 kbps,1,0.21834469,4.4409,0.9955,27.59
timbrewm,5,69,chinese:SSB0261,0,fwp,opus_64k,Opus 64 kbps,1,0.27646494,4.4761,0.9977,28.65
timbrewm,5,70,chinese:SSB0261,1,mean,none,none,1,0.07446051,4.5160,0.9940,29.15
timbrewm,5,70,chinese:SSB0261,1,fwp,none,none,1,0.18532658,4.5037,0.9968,31.18
timbrewm,5,70,chinese:SSB0261,1,mean,mp3_128k,MP3 128 kbps,1,0.36491251,4.4482,0.9940,28.28
timbrewm,5,70,chinese:SSB0261,1,fwp,mp3_128k,MP3 128 kbps,1,0.04965019,4.4345,0.9968,29.84
timbrewm,5,70,chinese:SSB0261,1,mean,opus_64k,Opus 64 kbps,1,0.10395145,4.5104,0.9938,27.74
timbrewm,5,70,chinese:SSB0261,1,fwp,opus_64k,Opus 64 kbps,1,0.19557476,4.4994,0.9965,28.76
timbrewm,5,71,chinese:SSB0261,2,mean,none,none,1,0.20442200,4.5973,0.9978,31.76
timbrewm,5,71,chinese:SSB0261,2,fwp,none,none,1,0.25580931,4.5464,0.9969,29.84
timbrewm,5,71,chinese:SSB0261,2,mean,mp3_128k,MP3 128 kbps,1,0.35531855,4.5373,0.9978,30.82
timbrewm,5,71,chinese:SSB0261,2,fwp,mp3_128k,MP3 128 kbps,1,0.20249557,4.5057,0.9969,29.21
timbrewm,5,71,chinese:SSB0261,2,mean,opus_64k,Opus 64 kbps,1,0.25244808,4.5789,0.9976,29.43
timbrewm,5,71,chinese:SSB0261,2,fwp,opus_64k,Opus 64 kbps,1,0.23390722,4.5274,0.9966,27.85
timbrewm,5,72,chinese:SSB0267,0,mean,none,none,1,0.45351362,4.4629,0.9913,30.28
timbrewm,5,72,chinese:SSB0267,0,fwp,none,none,1,0.17445374,4.4046,0.9947,31.77
timbrewm,5,72,chinese:SSB0267,0,mean,mp3_128k,MP3 128 kbps,1,0.24807596,4.3026,0.9913,26.10
timbrewm,5,72,chinese:SSB0267,0,fwp,mp3_128k,MP3 128 kbps,1,0.23202372,4.2261,0.9947,26.56
timbrewm,5,72,chinese:SSB0267,0,mean,opus_64k,Opus 64 kbps,1,0.44806290,4.4622,0.9911,28.69
timbrewm,5,72,chinese:SSB0267,0,fwp,opus_64k,Opus 64 kbps,1,0.17161179,4.3987,0.9943,29.11
timbrewm,5,73,chinese:SSB0267,1,mean,none,none,1,0.06301975,4.5090,0.9937,30.65
timbrewm,5,73,chinese:SSB0267,1,fwp,none,none,1,0.08094168,4.4909,0.9965,32.80
timbrewm,5,73,chinese:SSB0267,1,mean,mp3_128k,MP3 128 kbps,1,0.38348055,4.3428,0.9937,26.61
timbrewm,5,73,chinese:SSB0267,1,fwp,mp3_128k,MP3 128 kbps,1,0.16123915,4.3080,0.9965,27.32
timbrewm,5,73,chinese:SSB0267,1,mean,opus_64k,Opus 64 kbps,1,0.07390499,4.5049,0.9935,28.90
timbrewm,5,73,chinese:SSB0267,1,fwp,opus_64k,Opus 64 kbps,1,0.07006502,4.4806,0.9961,29.64
timbrewm,5,74,chinese:SSB0267,2,mean,none,none,1,0.29037189,4.4656,0.9939,30.89
timbrewm,5,74,chinese:SSB0267,2,fwp,none,none,1,0.34896040,4.4997,0.9968,32.52
timbrewm,5,74,chinese:SSB0267,2,mean,mp3_128k,MP3 128 kbps,1,0.35687780,4.2909,0.9939,26.70
timbrewm,5,74,chinese:SSB0267,2,fwp,mp3_128k,MP3 128 kbps,1,0.34473658,4.3228,0.9968,27.24
timbrewm,5,74,chinese:SSB0267,2,mean,opus_64k,Opus 64 kbps,1,0.30634785,4.4607,0.9937,29.19
timbrewm,5,74,chinese:SSB0267,2,fwp,opus_64k,Opus 64 kbps,1,0.31717634,4.4783,0.9964,29.61
timbrewm,5,75,chinese:SSB0273,0,mean,none,none,0,-0.05372620,4.5885,0.9990,39.21
timbrewm,5,75,chinese:SSB0273,0,fwp,none,none,1,0.11461115,4.5750,0.9978,36.03
timbrewm,5,75,chinese:SSB0273,0,mean,mp3_128k,MP3 128 kbps,1,0.31780815,4.4743,0.9990,33.22
timbrewm,5,75,chinese:SSB0273,0,fwp,mp3_128k,MP3 128 kbps,1,0.18670082,4.4690,0.9978,32.18
timbrewm,5,75,chinese:SSB0273,0,mean,opus_64k,Opus 64 kbps,0,-0.03260612,4.5649,0.9988,31.27
timbrewm,5,75,chinese:SSB0273,0,fwp,opus_64k,Opus 64 kbps,1,0.09274054,4.5461,0.9975,30.08
timbrewm,5,76,chinese:SSB0273,1,mean,none,none,1,0.31031609,4.6082,0.9989,37.99
timbrewm,5,76,chinese:SSB0273,1,fwp,none,none,1,0.24482059,4.5256,0.9977,34.23
timbrewm,5,76,chinese:SSB0273,1,mean,mp3_128k,MP3 128 kbps,0,-0.04993010,4.4914,0.9989,32.98
timbrewm,5,76,chinese:SSB0273,1,fwp,mp3_128k,MP3 128 kbps,1,0.34105206,4.4377,0.9977,31.44
timbrewm,5,76,chinese:SSB0273,1,mean,opus_64k,Opus 64 kbps,1,0.30564594,4.5812,0.9987,30.95
timbrewm,5,76,chinese:SSB0273,1,fwp,opus_64k,Opus 64 kbps,1,0.23135614,4.5026,0.9974,29.54
