model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wmcodec,5,chinese:SSB0005,0,0,bdb,1,1,1,8,0.5000,4.1864,0.9787,14.80
wmcodec,5,chinese:SSB0005,1,1,bdb,1,1,1,11,0.6875,4.1073,0.9775,14.30
wmcodec,5,chinese:SSB0005,2,2,bdb,1,1,1,11,0.6875,4.1372,0.9773,14.17
wmcodec,5,chinese:SSB0009,0,3,bdb,1,1,1,15,0.9375,4.1056,0.9804,11.11
wmcodec,5,chinese:SSB0009,1,4,bdb,1,1,1,12,0.7500,4.0299,0.9790,10.96
wmcodec,5,chinese:SSB0009,2,5,bdb,1,1,1,11,0.6875,4.3697,0.9884,14.99
wmcodec,5,chinese:SSB0011,0,6,bdb,1,1,1,12,0.7500,4.4038,0.9886,18.79
wmcodec,5,chinese:SSB0011,1,7,bdb,1,1,1,10,0.6250,4.2490,0.9876,18.19
wmcodec,5,chinese:SSB0011,2,8,bdb,1,1,1,10,0.6250,3.9124,0.9727,13.76
wmcodec,5,chinese:SSB0012,0,9,bdb,1,1,1,12,0.7500,3.9930,0.9729,10.98
wmcodec,5,chinese:SSB0012,1,10,bdb,1,1,1,12,0.7500,3.9652,0.9747,10.65
wmcodec,5,chinese:SSB0012,2,11,bdb,1,1,1,12,0.7500,4.4227,0.9890,14.62
wmcodec,5,chinese:SSB0016,0,12,bdb,1,1,1,11,0.6875,3.9987,0.9762,13.13
wmcodec,5,chinese:SSB0016,1,13,bdb,1,1,1,11,0.6875,4.0359,0.9747,13.40
wmcodec,5,chinese:SSB0016,2,14,bdb,1,1,1,11,0.6875,4.2087,0.9876,17.39
wmcodec,5,chinese:SSB0018,0,15,bdb,1,1,1,10,0.6250,4.4011,0.9897,17.30
wmcodec,5,chinese:SSB0018,1,16,bdb,1,1,1,12,0.7500,4.0222,0.9784,12.09
wmcodec,5,chinese:SSB0018,2,17,bdb,1,1,1,9,0.5625,4.4049,0.9893,16.32
