model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
voicemark,8,chinese:SSB0005,0,0,bdb,1,1,1,15,0.9375,3.8448,0.9485,13.42
voicemark,8,chinese:SSB0005,1,1,bdb,1,1,1,12,0.7500,3.9748,0.9569,14.27
voicemark,8,chinese:SSB0005,2,2,bdb,1,1,1,11,0.6875,4.1929,0.9614,14.08
voicemark,8,chinese:SSB0009,0,3,bdb,1,1,1,11,0.6875,4.1207,0.9744,13.98
voicemark,8,chinese:SSB0009,1,4,bdb,1,1,1,13,0.8125,3.4896,0.9433,9.73
voicemark,8,chinese:SSB0009,2,5,bdb,1,1,1,13,0.8125,4.0849,0.9718,10.10
voicemark,8,chinese:SSB0011,0,6,bdb,1,1,1,10,0.6250,4.0228,0.9787,18.66
voicemark,8,chinese:SSB0011,1,7,bdb,1,1,1,11,0.6875,3.4586,0.9497,13.47
voicemark,8,chinese:SSB0011,2,8,bdb,1,1,1,13,0.8125,3.9065,0.9568,14.34
voicemark,8,chinese:SSB0012,0,9,bdb,1,1,1,13,0.8125,3.3962,0.9543,12.29
voicemark,8,chinese:SSB0012,1,10,bdb,1,1,1,11,0.6875,3.8048,0.9476,14.16
voicemark,8,chinese:SSB0012,2,11,bdb,1,1,1,12,0.7500,2.9785,0.9360,9.36
voicemark,8,chinese:SSB0016,0,12,bdb,1,1,1,14,0.8750,3.6900,0.9391,17.11
voicemark,8,chinese:SSB0016,1,13,bdb,1,1,1,12,0.7500,3.3806,0.9365,13.97
voicemark,8,chinese:SSB0016,2,14,bdb,1,1,1,11,0.6875,3.9900,0.9478,11.45
voicemark,8,chinese:SSB0018,0,15,bdb,1,1,1,14,0.8750,3.7164,0.9538,12.13
voicemark,8,chinese:SSB0018,1,16,bdb,1,1,1,11,0.6875,2.9750,0.9505,10.42
voicemark,8,chinese:SSB0018,2,17,bdb,1,1,1,13,0.8125,3.6365,0.9507,12.50
voicemark,8,chinese:SSB0033,0,18,bdb,1,1,1,14,0.8750,4.3363,0.9882,21.51
voicemark,8,chinese:SSB0033,1,19,bdb,1,1,1,12,0.7500,3.5666,0.9703,19.23
voicemark,8,chinese:SSB0033,2,20,bdb,1,1,1,10,0.6250,3.7527,0.9455,15.54
voicemark,8,chinese:SSB0038,0,21,bdb,1,0,0,14,0.8750,3.4614,0.9436,12.25
voicemark,8,chinese:SSB0038,1,22,bdb,1,1,1,11,0.6875,4.2146,0.9817,17.50
voicemark,8,chinese:SSB0038,2,23,bdb,1,1,1,11,0.6875,3.8398,0.9539,15.06
voicemark,8,chinese:SSB0043,0,24,bdb,1,1,1,14,0.8750,3.6057,0.9479,15.43
voicemark,8,chinese:SSB0043,1,25,bdb,1,1,1,10,0.6250,3.2046,0.9361,12.63
voicemark,8,chinese:SSB0043,2,26,bdb,1,1,1,14,0.8750,2.9541,0.9335,13.04
voicemark,8,chinese:SSB0057,0,27,bdb,1,1,1,11,0.6875,4.1109,0.9743,16.51
voicemark,8,chinese:SSB0057,1,28,bdb,1,1,1,14,0.8750,3.3776,0.9549,11.19
voicemark,8,chinese:SSB0057,2,29,bdb,1,1,1,11,0.6875,3.3810,0.9417,10.88
voicemark,8,chinese:SSB0073,0,30,bdb,1,1,1,10,0.6250,3.5690,0.9595,9.43
voicemark,8,chinese:SSB0073,1,31,bdb,1,1,1,14,0.8750,3.5520,0.9482,9.01
voicemark,8,chinese:SSB0073,2,32,bdb,1,1,1,12,0.7500,2.9749,0.9408,9.08
voicemark,8,chinese:SSB0080,0,33,bdb,1,1,1,9,0.5625,4.2743,0.9862,16.29
voicemark,8,chinese:SSB0080,1,34,bdb,1,1,0,14,0.8750,3.1866,0.9559,12.17
voicemark,8,chinese:SSB0080,2,35,bdb,1,1,1,9,0.5625,3.8366,0.9433,13.87
voicemark,8,chinese:SSB0112,0,36,bdb,1,1,1,12,0.7500,3.6848,0.9533,12.98
voicemark,8,chinese:SSB0112,1,37,bdb,1,1,1,12,0.7500,4.2677,0.9822,16.34
voicemark,8,chinese:SSB0112,2,38,bdb,1,1,1,12,0.7500,3.1733,0.9541,10.49
voicemark,8,chinese:SSB0122,0,39,bdb,1,1,1,10,0.6250,3.7271,0.9474,11.59
voicemark,8,chinese:SSB0122,1,40,bdb,1,1,1,12,0.7500,3.7597,0.9595,11.17
voicemark,8,chinese:SSB0122,2,41,bdb,1,1,1,13,0.8125,3.9467,0.9605,11.42
voicemark,8,chinese:SSB0133,0,42,bdb,1,1,1,12,0.7500,3.3517,0.9568,12.55
voicemark,8,chinese:SSB0133,1,43,bdb,1,1,1,12,0.7500,3.7144,0.9701,17.62
voicemark,8,chinese:SSB0133,2,44,bdb,1,1,1,11,0.6875,2.3947,0.9341,12.00
voicemark,8,chinese:SSB0139,0,45,bdb,1,1,1,12,0.7500,3.6286,0.9698,12.34
voicemark,8,chinese:SSB0139,1,46,bdb,1,1,1,11,0.6875,3.6599,0.9728,12.62
voicemark,8,chinese:SSB0139,2,47,bdb,1,1,1,12,0.7500,3.0135,0.9573,9.93
voicemark,8,chinese:SSB0145,0,48,bdb,1,1,1,12,0.7500,3.8096,0.9512,10.69
voicemark,8,chinese:SSB0145,1,49,bdb,1,1,1,13,0.8125,3.6559,0.9474,12.45
voicemark,8,chinese:SSB0145,2,50,bdb,1,1,1,12,0.7500,3.9413,0.9678,12.28
voicemark,8,chinese:SSB0149,0,51,bdb,1,1,1,13,0.8125,3.6758,0.9640,7.92
voicemark,8,chinese:SSB0149,1,52,bdb,1,1,1,12,0.7500,3.1783,0.9578,9.84
voicemark,8,chinese:SSB0149,2,53,bdb,1,1,1,12,0.7500,3.2320,0.9502,7.94
voicemark,8,chinese:SSB0193,0,54,bdb,1,1,1,11,0.6875,3.7435,0.9609,10.05
voicemark,8,chinese:SSB0193,1,55,bdb,1,1,1,13,0.8125,3.4972,0.9466,8.98
voicemark,8,chinese:SSB0193,2,56,bdb,1,0,0,12,0.7500,4.0006,0.9733,14.76
voicemark,8,chinese:SSB0197,0,57,bdb,1,1,1,12,0.7500,2.9530,0.9365,11.82
voicemark,8,chinese:SSB0197,1,58,bdb,1,1,1,14,0.8750,2.9067,0.9384,14.03
voicemark,8,chinese:SSB0197,2,59,bdb,1,1,1,11,0.6875,3.3057,0.9570,14.11
voicemark,8,chinese:SSB0200,0,60,bdb,1,1,1,13,0.8125,3.1830,0.9491,10.70
voicemark,8,chinese:SSB0200,1,61,bdb,1,1,1,13,0.8125,3.8863,0.9563,13.68
voicemark,8,chinese:SSB0200,2,62,bdb,1,0,0,15,0.9375,3.8887,0.9422,10.11
voicemark,8,chinese:SSB0241,0,63,bdb,1,1,1,12,0.7500,2.7335,0.9271,8.00
voicemark,8,chinese:SSB0241,1,64,bdb,1,1,1,13,0.8125,3.1898,0.9395,10.04
voicemark,8,chinese:SSB0241,2,65,bdb,1,1,1,12,0.7500,4.1028,0.9719,15.21
voicemark,8,chinese:SSB0246,0,66,bdb,1,1,1,11,0.6875,3.8439,0.9611,15.32
voicemark,8,chinese:SSB0246,1,67,bdb,1,1,1,12,0.7500,3.2622,0.9568,13.70
voicemark,8,chinese:SSB0246,2,68,bdb,1,1,1,9,0.5625,3.3035,0.9601,14.61
voicemark,8,chinese:SSB0261,0,69,bdb,0,0,0,16,1.0000,3.3028,0.9529,9.82
voicemark,8,chinese:SSB0261,1,70,bdb,0,0,0,16,1.0000,2.9394,0.9351,10.68
voicemark,8,chinese:SSB0261,2,71,bdb,1,1,1,11,0.6875,3.9930,0.9474,12.61
voicemark,8,chinese:SSB0267,0,72,bdb,1,1,1,10,0.6250,3.5030,0.9250,13.14
voicemark,8,chinese:SSB0267,1,73,bdb,1,1,1,14,0.8750,4.0704,0.9548,15.22
voicemark,8,chinese:SSB0267,2,74,bdb,1,1,1,13,0.8125,4.1392,0.9666,15.58
