model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wmcodec,5,chinese:SSB0005,0,0,median,1,1,1,13,0.8125,3.5073,0.9717,16.91
wmcodec,5,chinese:SSB0005,0,0,minimum,1,1,1,12,0.7500,2.6891,0.9261,13.88
wmcodec,5,chinese:SSB0005,0,0,maximum,1,1,1,11,0.6875,2.7318,0.9294,13.84
wmcodec,5,chinese:SSB0005,0,0,rand_minmax,1,1,1,12,0.7500,1.2592,0.8641,12.29
wmcodec,5,chinese:SSB0005,0,0,copy_paste,1,1,0,13,0.8125,3.6541,0.9724,13.70
wmcodec,5,chinese:SSB0005,1,1,median,1,1,1,12,0.7500,3.4488,0.9678,16.74
wmcodec,5,chinese:SSB0005,1,1,minimum,1,1,1,13,0.8125,2.6838,0.9299,13.84
wmcodec,5,chinese:SSB0005,1,1,maximum,1,1,1,13,0.8125,2.6895,0.9310,14.09
wmcodec,5,chinese:SSB0005,1,1,rand_minmax,1,1,1,10,0.6250,1.2344,0.8631,12.37
wmcodec,5,chinese:SSB0005,1,1,copy_paste,0,0,0,16,1.0000,3.5457,0.9731,14.38
wmcodec,5,chinese:SSB0005,2,2,median,1,1,1,11,0.6875,3.5496,0.9688,17.15
wmcodec,5,chinese:SSB0005,2,2,minimum,1,1,1,10,0.6250,2.6432,0.9274,14.08
wmcodec,5,chinese:SSB0005,2,2,maximum,1,1,1,11,0.6875,2.5728,0.9324,13.92
wmcodec,5,chinese:SSB0005,2,2,rand_minmax,1,1,1,12,0.7500,1.2279,0.8642,12.46
wmcodec,5,chinese:SSB0005,2,2,copy_paste,1,1,1,9,0.5625,3.6558,0.9731,14.69
wmcodec,5,chinese:SSB0009,0,3,median,1,1,1,11,0.6875,3.4682,0.9815,13.61
wmcodec,5,chinese:SSB0009,0,3,minimum,1,1,1,11,0.6875,2.1104,0.9439,10.31
wmcodec,5,chinese:SSB0009,0,3,maximum,1,1,1,10,0.6250,2.2194,0.9476,10.41
