model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
voicemark,2,121,0,0,median,1,1,1,13,0.8125,4.2237,0.9834,12.54
voicemark,2,121,0,0,minimum,1,1,1,13,0.8125,2.3527,0.9565,10.28
voicemark,2,121,0,0,maximum,1,1,1,13,0.8125,2.3414,0.9550,10.12
voicemark,2,121,0,0,rand_minmax,1,1,1,8,0.5000,1.8423,0.9427,9.50
voicemark,2,121,0,0,copy_paste,1,1,1,13,0.8125,3.2215,0.9593,9.73
voicemark,2,121,1,1,median,1,1,1,12,0.7500,3.8959,0.9912,12.39
voicemark,2,121,1,1,minimum,1,1,1,12,0.7500,2.2499,0.9716,10.21
voicemark,2,121,1,1,maximum,1,1,1,13,0.8125,2.2463,0.9699,10.07
voicemark,2,121,1,1,rand_minmax,1,1,1,9,0.5625,1.7623,0.9575,9.46
voicemark,2,121,1,1,copy_paste,1,1,1,13,0.8125,2.6806,0.9310,8.86
voicemark,2,121,2,2,median,1,1,1,9,0.5625,4.0578,0.9826,13.58
voicemark,2,121,2,2,minimum,1,1,1,9,0.5625,2.1776,0.9637,11.15
voicemark,2,121,2,2,maximum,1,1,1,10,0.6250,2.2076,0.9636,11.33
voicemark,2,121,2,2,rand_minmax,1,1,1,9,0.5625,1.6411,0.9538,10.49
voicemark,2,121,2,2,copy_paste,1,1,1,13,0.8125,2.9725,0.9458,10.28
voicemark,2,121,3,3,median,1,1,1,7,0.4375,4.3249,0.9819,10.87
voicemark,2,121,3,3,minimum,1,1,1,9,0.5625,2.4420,0.9579,8.72
voicemark,2,121,3,3,maximum,1,1,1,12,0.7500,2.4700,0.9593,8.45
voicemark,2,121,3,3,rand_minmax,1,1,1,12,0.7500,1.9071,0.9456,7.87
voicemark,2,121,3,3,copy_paste,1,1,1,10,0.6250,2.8275,0.9509,8.41
voicemark,2,237,0,4,median,1,1,1,12,0.7500,4.4464,0.9932,17.95
voicemark,2,237,0,4,minimum,1,1,1,11,0.6875,3.4963,0.9734,15.47
voicemark,2,237,0,4,maximum,1,1,1,12,0.7500,3.4707,0.9731,15.63
voicemark,2,237,0,4,rand_minmax,1,1,1,11,0.6875,2.6305,0.9681,14.70
voicemark,2,237,0,4,copy_paste,1,1,1,12,0.7500,3.7450,0.9709,14.97
voicemark,2,237,1,5,median,1,1,0,13,0.8125,4.4352,0.9921,18.10
voicemark,2,237,1,5,minimum,1,1,1,12,0.7500,3.6264,0.9768,16.01
voicemark,2,237,1,5,maximum,1,1,1,13,0.8125,3.6498,0.9770,15.91
voicemark,2,237,1,5,rand_minmax,1,1,1,12,0.7500,2.7741,0.9700,15.04
voicemark,2,237,1,5,copy_paste,1,1,1,11,0.6875,3.9778,0.9805,14.87
voicemark,2,237,2,6,median,1,1,1,12,0.7500,4.5021,0.9939,18.59
voicemark,2,237,2,6,minimum,1,1,1,10,0.6250,3.8283,0.9861,16.31
voicemark,2,237,2,6,maximum,1,1,1,10,0.6250,3.8518,0.9857,16.31
voicemark,2,237,2,6,rand_minmax,1,1,1,11,0.6875,2.9682,0.9816,15.54
voicemark,2,237,2,6,copy_paste,1,1,1,12,0.7500,4.1163,0.9766,16.05
voicemark,2,237,3,7,median,1,1,1,11,0.6875,4.3546,0.9931,17.17
voicemark,2,237,3,7,minimum,1,1,1,10,0.6250,3.3923,0.9753,14.88
voicemark,2,237,3,7,maximum,1,1,1,11,0.6875,3.3881,0.9735,15.00
voicemark,2,237,3,7,rand_minmax,1,1,1,10,0.6250,2.4454,0.9680,14.08
voicemark,2,237,3,7,copy_paste,1,1,1,12,0.7500,3.7345,0.9765,13.99
voicemark,2,260,0,8,median,1,1,1,12,0.7500,4.3095,0.9831,16.22
voicemark,2,260,0,8,minimum,1,1,1,14,0.8750,2.6631,0.9461,13.98
voicemark,2,260,0,8,maximum,1,1,1,12,0.7500,2.6949,0.9475,14.14
voicemark,2,260,0,8,rand_minmax,1,1,1,12,0.7500,1.7695,0.9192,13.11
voicemark,2,260,0,8,copy_paste,1,1,1,13,0.8125,3.3358,0.9585,13.55
voicemark,2,260,1,9,median,1,1,1,13,0.8125,4.2904,0.9910,17.99
voicemark,2,260,1,9,minimum,1,1,1,15,0.9375,2.8502,0.9635,15.72
voicemark,2,260,1,9,maximum,1,1,1,15,0.9375,2.9242,0.9650,15.96
voicemark,2,260,1,9,rand_minmax,1,1,1,10,0.6250,2.1044,0.9432,14.99
voicemark,2,260,1,9,copy_paste,1,0,0,15,0.9375,3.4794,0.9836,15.58
voicemark,2,260,2,10,median,1,1,1,10,0.6250,4.4286,0.9879,18.55
voicemark,2,260,2,10,minimum,1,1,1,8,0.5000,3.1321,0.9608,16.61
voicemark,2,260,2,10,maximum,1,1,1,8,0.5000,3.1253,0.9615,16.37
voicemark,2,260,2,10,rand_minmax,1,1,1,12,0.7500,2.0046,0.9371,15.50
voicemark,2,260,2,10,copy_paste,1,1,1,8,0.5000,3.9344,0.9712,15.66
voicemark,2,260,3,11,median,1,1,1,15,0.9375,4.2138,0.9839,17.63
voicemark,2,260,3,11,minimum,1,1,1,13,0.8125,2.9796,0.9629,15.47
voicemark,2,260,3,11,maximum,1,1,1,9,0.5625,3.0031,0.9623,15.49
voicemark,2,260,3,11,rand_minmax,1,1,1,7,0.4375,2.1038,0.9444,14.56
voicemark,2,260,3,11,copy_paste,1,1,1,12,0.7500,3.3067,0.9575,14.53
voicemark,2,672,0,12,median,1,1,1,12,0.7500,4.1896,0.9748,12.19
voicemark,2,672,0,12,minimum,1,1,1,12,0.7500,2.2293,0.9396,9.55
voicemark,2,672,0,12,maximum,1,1,1,12,0.7500,2.2606,0.9419,9.49
voicemark,2,672,0,12,rand_minmax,1,1,1,12,0.7500,1.7586,0.9149,8.84
voicemark,2,672,0,12,copy_paste,1,1,1,13,0.8125,3.0698,0.9466,8.32
voicemark,2,672,1,13,median,1,1,1,11,0.6875,4.0060,0.9812,11.81
voicemark,2,672,1,13,minimum,1,1,1,11,0.6875,2.1116,0.9536,9.11
voicemark,2,672,1,13,maximum,1,1,1,9,0.5625,2.1417,0.9517,9.32
voicemark,2,672,1,13,rand_minmax,1,1,1,8,0.5000,1.5175,0.9264,8.72
voicemark,2,672,1,13,copy_paste,0,0,0,16,1.0000,2.6297,0.9380,9.63
voicemark,2,672,2,14,median,1,1,1,11,0.6875,4.3056,0.9772,11.83
voicemark,2,672,2,14,minimum,1,1,1,11,0.6875,2.1622,0.9361,8.72
voicemark,2,672,2,14,maximum,1,1,1,10,0.6250,2.1649,0.9367,8.86
voicemark,2,672,2,14,rand_minmax,1,1,1,11,0.6875,1.6832,0.9051,8.25
voicemark,2,672,2,14,copy_paste,1,1,1,11,0.6875,2.9580,0.9576,10.83
voicemark,2,672,3,15,median,1,1,1,12,0.7500,4.1912,0.9896,12.30
voicemark,2,672,3,15,minimum,1,1,1,10,0.6250,2.2623,0.9624,9.60
voicemark,2,672,3,15,maximum,1,1,1,10,0.6250,2.2920,0.9632,9.79
voicemark,2,672,3,15,rand_minmax,1,1,1,9,0.5625,1.7630,0.9373,9.11
voicemark,2,672,3,15,copy_paste,1,1,1,11,0.6875,3.2295,0.9658,10.08
voicemark,2,908,0,16,median,1,1,1,13,0.8125,4.1708,0.9770,16.03
voicemark,2,908,0,16,minimum,1,0,0,13,0.8125,2.8345,0.9376,13.71
voicemark,2,908,0,16,maximum,1,1,1,13,0.8125,2.8357,0.9350,13.56
voicemark,2,908,0,16,rand_minmax,0,0,0,16,1.0000,1.8982,0.8917,12.98
voicemark,2,908,0,16,copy_paste,1,1,1,11,0.6875,3.3496,0.9386,12.61
voicemark,2,908,1,17,median,1,1,1,11,0.6875,3.9408,0.9810,15.04
voicemark,2,908,1,17,minimum,1,0,0,13,0.8125,2.6395,0.9402,12.64
voicemark,2,908,1,17,maximum,1,0,0,14,0.8750,2.6448,0.9392,12.62
voicemark,2,908,1,17,rand_minmax,0,0,0,16,1.0000,1.8519,0.9104,12.03
voicemark,2,908,1,17,copy_paste,0,0,0,16,1.0000,2.7177,0.9336,12.11
voicemark,2,908,2,18,median,1,0,0,13,0.8125,4.3999,0.9824,18.15
voicemark,2,908,2,18,minimum,1,1,1,13,0.8125,3.3462,0.9572,15.90
voicemark,2,908,2,18,maximum,1,0,0,13,0.8125,3.3669,0.9569,15.76
voicemark,2,908,2,18,rand_minmax,1,1,1,10,0.6250,2.1881,0.9284,15.16
voicemark,2,908,2,18,copy_paste,1,0,0,12,0.7500,3.7422,0.9511,15.88
voicemark,2,908,3,19,median,0,0,0,16,1.0000,4.0248,0.9706,15.72
voicemark,2,908,3,19,minimum,1,1,1,9,0.5625,2.7394,0.9402,13.33
voicemark,2,908,3,19,maximum,1,1,1,9,0.5625,2.7238,0.9400,13.38
voicemark,2,908,3,19,rand_minmax,1,1,1,9,0.5625,1.8053,0.9112,12.70
voicemark,2,908,3,19,copy_paste,1,1,1,13,0.8125,2.9632,0.9200,12.65
voicemark,2,1089,0,20,median,1,1,1,9,0.5625,4.4663,0.9890,18.01
voicemark,2,1089,0,20,minimum,1,1,1,10,0.6250,3.3412,0.9684,15.77
voicemark,2,1089,0,20,maximum,1,1,1,10,0.6250,3.3579,0.9688,15.74
voicemark,2,1089,0,20,rand_minmax,1,1,1,10,0.6250,2.1056,0.9522,14.88
voicemark,2,1089,0,20,copy_paste,1,1,1,14,0.8750,3.9293,0.9747,14.65
voicemark,2,1089,1,21,median,1,1,1,11,0.6875,4.3011,0.9857,16.81
voicemark,2,1089,1,21,minimum,1,1,1,14,0.8750,2.9848,0.9606,14.39
