model,K,spk,local_t,gi,restart,start_id,objective,weights
audioseal,5,chinese:SSB0018,0,5,3,4,0.0000010818,0.31903567;0.28649756;0.13493518;0.25953159;0.00000000
audioseal,5,chinese:SSB0018,0,5,3,5,0.0000010818,0.31903567;0.28649756;0.13493518;0.25953159;0.00000000
audioseal,5,chinese:SSB0018,0,5,3,6,0.0000010824,0.33083590;0.29812273;0.12571412;0.24532725;0.00000000
audioseal,5,chinese:SSB0033,0,6,0,0,0.0000008162,0.10522046;0.13514453;0.30259651;0.34733991;0.10969860
audioseal,5,chinese:SSB0033,0,6,0,1,0.0000008165,0.11238772;0.05190012;0.34227943;0.34227979;0.15115294
audioseal,5,chinese:SSB0033,0,6,0,2,0.0000008156,0.02392928;0.09222557;0.32826228;0.37127824;0.18430464
audioseal,5,chinese:SSB0033,0,6,0,3,0.0000008170,0.13067056;0.07439749;0.33920690;0.33489262;0.12083241
audioseal,5,chinese:SSB0033,0,6,0,4,0.0000008186,0.08893642;0.09530741;0.32125428;0.34595676;0.14854513
audioseal,5,chinese:SSB0033,0,6,0,5,0.0000008174,0.11787679;0.10593150;0.33171308;0.32660148;0.11787715
audioseal,5,chinese:SSB0033,0,6,0,6,0.0000008182,0.07264770;0.08448698;0.32035900;0.35164887;0.17085744
audioseal,5,chinese:SSB0033,0,6,1,0,0.0000008162,0.10522046;0.13514453;0.30259651;0.34733991;0.10969860
audioseal,5,chinese:SSB0033,0,6,1,1,0.0000008165,0.11238772;0.05190012;0.34227943;0.34227979;0.15115294
audioseal,5,chinese:SSB0033,0,6,1,2,0.0000008183,0.09611922;0.09700988;0.30970561;0.33871566;0.15844964
audioseal,5,chinese:SSB0033,0,6,1,3,0.0000008165,0.11238772;0.05190012;0.34227943;0.34227979;0.15115294
audioseal,5,chinese:SSB0033,0,6,1,4,0.0000008176,0.12660758;0.09271020;0.32274340;0.33093724;0.12700158
audioseal,5,chinese:SSB0033,0,6,1,5,0.0000008182,0.07264770;0.08448698;0.32035900;0.35164887;0.17085744
audioseal,5,chinese:SSB0033,0,6,1,6,0.0000008170,0.13067056;0.07439749;0.33920690;0.33489262;0.12083241
audioseal,5,chinese:SSB0033,0,6,2,0,0.0000008162,0.10522046;0.13514453;0.30259651;0.34733991;0.10969860
audioseal,5,chinese:SSB0033,0,6,2,1,0.0000008165,0.11238772;0.05190012;0.34227943;0.34227979;0.15115294
audioseal,5,chinese:SSB0033,0,6,2,2,0.0000008174,0.11787679;0.10593150;0.33171308;0.32660148;0.11787715
audioseal,5,chinese:SSB0033,0,6,2,3,0.0000008165,0.11238772;0.05190012;0.34227943;0.34227979;0.15115294
audioseal,5,chinese:SSB0033,0,6,2,4,0.0000008176,0.12660758;0.09271020;0.32274340;0.33093724;0.12700158
audioseal,5,chinese:SSB0033,0,6,2,5,0.0000008165,0.11238772;0.05190012;0.34227943;0.34227979;0.15115294
audioseal,5,chinese:SSB0033,0,6,2,6,0.0000008176,0.12660758;0.09271020;0.32274340;0.33093724;0.12700158
audioseal,5,chinese:SSB0033,0,6,3,0,0.0000008162,0.10522046;0.13514453;0.30259651;0.34733991;0.10969860
audioseal,5,chinese:SSB0033,0,6,3,1,0.0000008165,0.11238772;0.05190012;0.34227943;0.34227979;0.15115294
audioseal,5,chinese:SSB0033,0,6,3,2,0.0000008152,0.01986608;0.09135467;0.33060859;0.37025931;0.18791136
audioseal,5,chinese:SSB0033,0,6,3,3,0.0000008184,0.09304686;0.10838561;0.31359932;0.34133271;0.14363550
audioseal,5,chinese:SSB0033,0,6,3,4,0.0000008156,0.02392928;0.09222557;0.32826228;0.37127824;0.18430464
audioseal,5,chinese:SSB0033,0,6,3,5,0.0000008170,0.13067056;0.07439749;0.33920690;0.33489262;0.12083241
audioseal,5,chinese:SSB0033,0,6,3,6,0.0000008174,0.11787679;0.10593150;0.33171308;0.32660148;0.11787715
audioseal,5,chinese:SSB0038,0,7,0,0,0.0000010856,0.13638668;0.26019337;0.21470367;0.02038263;0.36833365
audioseal,5,chinese:SSB0038,0,7,0,1,0.0000010866,0.16253930;0.25711502;0.21752184;0.00000000;0.36282383
audioseal,5,chinese:SSB0038,0,7,0,2,0.0000010862,0.15039504;0.26890047;0.20052515;0.01221875;0.36796059
audioseal,5,chinese:SSB0038,0,7,0,3,0.0000010844,0.14625161;0.27574485;0.17527728;0.03791259;0.36481368
audioseal,5,chinese:SSB0038,0,7,0,4,0.0000010866,0.16449248;0.25788300;0.21518941;0.00031802;0.36211709
audioseal,5,chinese:SSB0038,0,7,0,5,0.0000010866,0.16253930;0.25711502;0.21752184;0.00000000;0.36282383
audioseal,5,chinese:SSB0038,0,7,0,6,0.0000010866,0.16449248;0.25788300;0.21518941;0.00031802;0.36211709
audioseal,5,chinese:SSB0038,0,7,1,0,0.0000010856,0.13638668;0.26019337;0.21470367;0.02038263;0.36833365
