model,K,spk,local_t,gi,restart,start_id,objective,weights
wmcodec,8,chinese:SSB0011,0,2,1,1,0.0000352342,0.21636562;0.05407681;0.07224761;0.10391380;0.14270780;0.10019265;0.10533002;0.20516568
wmcodec,8,chinese:SSB0011,0,2,1,2,0.0000352341,0.21658934;0.05408346;0.07152580;0.10399745;0.14312724;0.10019650;0.10519966;0.20528054
wmcodec,8,chinese:SSB0011,0,2,1,3,0.0000352341,0.21647667;0.05456993;0.07148206;0.10377337;0.14310123;0.10055794;0.10522664;0.20481216
wmcodec,8,chinese:SSB0011,0,2,1,4,0.0000352342,0.21636562;0.05407681;0.07224761;0.10391380;0.14270780;0.10019265;0.10533002;0.20516568
wmcodec,8,chinese:SSB0011,0,2,1,5,0.0000352342,0.21658397;0.05435064;0.07195142;0.10374534;0.14290082;0.09995447;0.10523643;0.20527692
wmcodec,8,chinese:SSB0011,0,2,1,6,0.0000352341,0.21645391;0.05390478;0.07142599;0.10361325;0.14375557;0.10047297;0.10561606;0.20475746
wmcodec,8,chinese:SSB0011,0,2,2,0,0.0000352341,0.21640084;0.05404631;0.07181659;0.10418223;0.14353959;0.10040620;0.10472790;0.20488034
wmcodec,8,chinese:SSB0011,0,2,2,1,0.0000352342,0.21636562;0.05407681;0.07224761;0.10391380;0.14270780;0.10019265;0.10533002;0.20516568
wmcodec,8,chinese:SSB0011,0,2,2,2,0.0000352342,0.21644632;0.05383449;0.07195831;0.10378529;0.14310002;0.10029447;0.10553937;0.20504172
wmcodec,8,chinese:SSB0011,0,2,2,3,0.0000352341,0.21658934;0.05408346;0.07152580;0.10399745;0.14312724;0.10019650;0.10519966;0.20528054
wmcodec,8,chinese:SSB0011,0,2,2,4,0.0000352342,0.21630456;0.05373488;0.07221492;0.10381224;0.14300586;0.10039069;0.10563512;0.20490174
wmcodec,8,chinese:SSB0011,0,2,2,5,0.0000352341,0.21689644;0.05364193;0.07189287;0.10347308;0.14313974;0.10019799;0.10537168;0.20538627
wmcodec,8,chinese:SSB0011,0,2,2,6,0.0000352342,0.21656982;0.05440525;0.07210669;0.10351825;0.14292764;0.10007315;0.10530805;0.20509115
wmcodec,8,chinese:SSB0011,0,2,3,0,0.0000352341,0.21640084;0.05404631;0.07181659;0.10418223;0.14353959;0.10040620;0.10472790;0.20488034
wmcodec,8,chinese:SSB0011,0,2,3,1,0.0000352342,0.21636562;0.05407681;0.07224761;0.10391380;0.14270780;0.10019265;0.10533002;0.20516568
wmcodec,8,chinese:SSB0011,0,2,3,2,0.0000352342,0.21642892;0.05420703;0.07209784;0.10376100;0.14288295;0.10029686;0.10533243;0.20499297
wmcodec,8,chinese:SSB0011,0,2,3,3,0.0000352341,0.21694318;0.05415455;0.07208419;0.10311622;0.14309536;0.09972297;0.10557422;0.20530930
wmcodec,8,chinese:SSB0011,0,2,3,4,0.0000352342,0.21634236;0.05379735;0.07206612;0.10379826;0.14312736;0.10031873;0.10558382;0.20496601
wmcodec,8,chinese:SSB0011,0,2,3,5,0.0000352341,0.21647667;0.05456993;0.07148206;0.10377337;0.14310123;0.10055794;0.10522664;0.20481216
wmcodec,8,chinese:SSB0011,0,2,3,6,0.0000352342,0.21649062;0.05398417;0.07195557;0.10375849;0.14303759;0.10037121;0.10539046;0.20501188
wmcodec,8,chinese:SSB0012,0,3,0,0,0.0002119238,0.13090361;0.17140591;0.21596561;0.00254444;0.16116048;0.02672698;0.13426959;0.15702338
wmcodec,8,chinese:SSB0012,0,3,0,1,0.0002119238,0.13091226;0.17135502;0.21593463;0.00252102;0.16121523;0.02677872;0.13428102;0.15700210
wmcodec,8,chinese:SSB0012,0,3,0,2,0.0002119238,0.13094777;0.17139250;0.21594033;0.00251907;0.16120937;0.02682884;0.13421789;0.15694421
wmcodec,8,chinese:SSB0012,0,3,0,3,0.0002119238,0.13090050;0.17138915;0.21596476;0.00247552;0.16121016;0.02679930;0.13427098;0.15698963
wmcodec,8,chinese:SSB0012,0,3,0,4,0.0002119238,0.13092971;0.17141162;0.21595756;0.00247351;0.16122564;0.02676178;0.13424859;0.15699160
wmcodec,8,chinese:SSB0012,0,3,0,5,0.0002119238,0.13091352;0.17140083;0.21595453;0.00249587;0.16119606;0.02679596;0.13423449;0.15700874
wmcodec,8,chinese:SSB0012,0,3,0,6,0.0002119238,0.13091228;0.17140596;0.21594063;0.00251293;0.16121853;0.02678508;0.13423210;0.15699250
wmcodec,8,chinese:SSB0012,0,3,1,0,0.0002119238,0.13090361;0.17140591;0.21596561;0.00254444;0.16116048;0.02672698;0.13426959;0.15702338
wmcodec,8,chinese:SSB0012,0,3,1,1,0.0002119238,0.13091226;0.17135502;0.21593463;0.00252102;0.16121523;0.02677872;0.13428102;0.15700210
wmcodec,8,chinese:SSB0012,0,3,1,2,0.0002119238,0.13091226;0.17135502;0.21593463;0.00252102;0.16121523;0.02677872;0.13428102;0.15700210
wmcodec,8,chinese:SSB0012,0,3,1,3,0.0002119238,0.13091228;0.17140596;0.21594063;0.00251293;0.16121853;0.02678508;0.13423210;0.15699250
wmcodec,8,chinese:SSB0012,0,3,1,4,0.0002119238,0.13090050;0.17138915;0.21596476;0.00247552;0.16121016;0.02679930;0.13427098;0.15698963
