model,K,spk,local_t,gi,restart,start_id,objective,weights
wavmark,5,chinese:SSB0016,0,4,2,1,0.0000000331,0.50000000;0.00000000;0.00000000;0.50000000;0.00000000
wavmark,5,chinese:SSB0016,0,4,2,2,0.0000000193,0.00000000;0.50000000;0.50000000;0.00000000;0.00000000
wavmark,5,chinese:SSB0016,0,4,2,3,0.0000000238,0.00000000;0.00000000;0.00000000;0.50000000;0.50000000
wavmark,5,chinese:SSB0016,0,4,2,4,0.0000000282,0.50000000;0.00000000;0.00000000;0.00000000;0.50000000
wavmark,5,chinese:SSB0016,0,4,2,5,0.0000000238,0.00000000;0.00000000;0.00000000;0.50000000;0.50000000
wavmark,5,chinese:SSB0016,0,4,2,6,0.0000000193,0.00000000;0.50000000;0.50000000;0.00000000;0.00000000
wavmark,5,chinese:SSB0016,0,4,3,0,0.0000000391,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0016,0,4,3,1,0.0000000331,0.50000000;0.00000000;0.00000000;0.50000000;0.00000000
wavmark,5,chinese:SSB0016,0,4,3,2,0.0000000331,0.50000000;0.00000000;0.00000000;0.50000000;0.00000000
wavmark,5,chinese:SSB0016,0,4,3,3,0.0000000238,0.00000000;0.00000000;0.00000000;0.50000000;0.50000000
wavmark,5,chinese:SSB0016,0,4,3,4,0.0000000230,0.00000000;0.00000000;0.50000000;0.50000000;0.00000000
wavmark,5,chinese:SSB0016,0,4,3,5,0.0000000286,0.00000000;0.00000000;0.50000000;0.00000000;0.50000000
wavmark,5,chinese:SSB0016,0,4,3,6,0.0000000232,0.50000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,5,chinese:SSB0018,0,5,0,0,0.0000001395,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0018,0,5,0,1,0.0000001412,0.24165825;0.08519991;0.24165876;0.24835193;0.18313115
wavmark,5,chinese:SSB0018,0,5,0,2,0.0000001374,0.18511993;0.18511957;0.36122703;0.17659577;0.09193771
wavmark,5,chinese:SSB0018,0,5,0,3,0.0000001421,0.13730367;0.03943896;0.27538803;0.27248154;0.27538780
wavmark,5,chinese:SSB0018,0,5,0,4,0.0000001412,0.24165825;0.08519991;0.24165876;0.24835193;0.18313115
wavmark,5,chinese:SSB0018,0,5,0,5,0.0000001415,0.21836124;0.08951624;0.33275414;0.21836136;0.14100702
wavmark,5,chinese:SSB0018,0,5,0,6,0.0000001421,0.13730367;0.03943896;0.27538803;0.27248154;0.27538780
wavmark,5,chinese:SSB0018,0,5,1,0,0.0000001395,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0018,0,5,1,1,0.0000001412,0.24165825;0.08519991;0.24165876;0.24835193;0.18313115
wavmark,5,chinese:SSB0018,0,5,1,2,0.0000001412,0.24165825;0.08519991;0.24165876;0.24835193;0.18313115
wavmark,5,chinese:SSB0018,0,5,1,3,0.0000001415,0.21836124;0.08951624;0.33275414;0.21836136;0.14100702
wavmark,5,chinese:SSB0018,0,5,1,4,0.0000001389,0.01102557;0.07968133;0.31548120;0.29690596;0.29690595
wavmark,5,chinese:SSB0018,0,5,1,5,0.0000001421,0.13730367;0.03943896;0.27538803;0.27248154;0.27538780
wavmark,5,chinese:SSB0018,0,5,1,6,0.0000001422,0.20258629;0.07756832;0.32998337;0.18727563;0.20258639
wavmark,5,chinese:SSB0018,0,5,2,0,0.0000001395,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0018,0,5,2,1,0.0000001412,0.24165825;0.08519991;0.24165876;0.24835193;0.18313115
wavmark,5,chinese:SSB0018,0,5,2,2,0.0000001393,0.20786671;0.20951514;0.20951575;0.19528869;0.17781371
wavmark,5,chinese:SSB0018,0,5,2,3,0.0000001412,0.24165825;0.08519991;0.24165876;0.24835193;0.18313115
wavmark,5,chinese:SSB0018,0,5,2,4,0.0000001412,0.24165825;0.08519991;0.24165876;0.24835193;0.18313115
wavmark,5,chinese:SSB0018,0,5,2,5,0.0000001393,0.20786671;0.20951514;0.20951575;0.19528869;0.17781371
wavmark,5,chinese:SSB0018,0,5,2,6,0.0000001397,0.06423931;0.18955337;0.27635592;0.28029757;0.18955383
wavmark,5,chinese:SSB0018,0,5,3,0,0.0000001395,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0018,0,5,3,1,0.0000001412,0.24165825;0.08519991;0.24165876;0.24835193;0.18313115
wavmark,5,chinese:SSB0018,0,5,3,2,0.0000001397,0.06423931;0.18955337;0.27635592;0.28029757;0.18955383
wavmark,5,chinese:SSB0018,0,5,3,3,0.0000001374,0.18511993;0.18511957;0.36122703;0.17659577;0.09193771
wavmark,5,chinese:SSB0018,0,5,3,4,0.0000001393,0.20786671;0.20951514;0.20951575;0.19528869;0.17781371
wavmark,5,chinese:SSB0018,0,5,3,5,0.0000001393,0.20786671;0.20951514;0.20951575;0.19528869;0.17781371
wavmark,5,chinese:SSB0018,0,5,3,6,0.0000001412,0.24165825;0.08519991;0.24165876;0.24835193;0.18313115
wavmark,5,chinese:SSB0033,0,6,0,0,0.0000003288,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0033,0,6,0,1,0.0000003257,0.16087497;0.25671978;0.07316148;0.25671994;0.25252383
