model,K,spk,local_t,gi,restart,start_id,objective,weights
timbrewm,8,chinese:SSB0018,0,5,0,0,0.0000014908,0.26390323;0.04269569;0.21683719;0.08682381;0.08716325;0.06305965;0.10533312;0.13418405
timbrewm,8,chinese:SSB0018,0,5,0,1,0.0000014927,0.25408254;0.03869894;0.24811340;0.09588173;0.11297178;0.00000002;0.13478897;0.11546263
timbrewm,8,chinese:SSB0018,0,5,0,2,0.0000014915,0.25203904;0.05602018;0.22485011;0.07175605;0.10918636;0.03586799;0.12550093;0.12477934
timbrewm,8,chinese:SSB0018,0,5,0,3,0.0000014925,0.25349727;0.03895526;0.22688873;0.08881304;0.10432100;0.03350302;0.12062108;0.13340059
timbrewm,8,chinese:SSB0018,0,5,0,4,0.0000014919,0.27436865;0.02137450;0.22022090;0.09969341;0.08973179;0.04580075;0.13199087;0.11681913
timbrewm,8,chinese:SSB0018,0,5,0,5,0.0000014925,0.26833257;0.02380453;0.24372914;0.09983535;0.09571560;0.02749993;0.11805147;0.12303140
timbrewm,8,chinese:SSB0018,0,5,0,6,0.0000014917,0.25915729;0.05409432;0.22564116;0.09473808;0.10376427;0.03642006;0.10582580;0.12035901
timbrewm,8,chinese:SSB0018,0,5,1,0,0.0000014908,0.26390323;0.04269569;0.21683719;0.08682381;0.08716325;0.06305965;0.10533312;0.13418405
timbrewm,8,chinese:SSB0018,0,5,1,1,0.0000014927,0.25408254;0.03869894;0.24811340;0.09588173;0.11297178;0.00000002;0.13478897;0.11546263
timbrewm,8,chinese:SSB0018,0,5,1,2,0.0000014915,0.25203904;0.05602018;0.22485011;0.07175605;0.10918636;0.03586799;0.12550093;0.12477934
timbrewm,8,chinese:SSB0018,0,5,1,3,0.0000014919,0.27276017;0.01895875;0.22286762;0.11277973;0.08893517;0.04271927;0.12710923;0.11387006
timbrewm,8,chinese:SSB0018,0,5,1,4,0.0000014926,0.24774976;0.04154658;0.24531965;0.08699542;0.10669298;0.01811064;0.12904416;0.12454080
timbrewm,8,chinese:SSB0018,0,5,1,5,0.0000014922,0.27433114;0.03130463;0.23339027;0.09367495;0.10073962;0.03889400;0.11865264;0.10901275
timbrewm,8,chinese:SSB0018,0,5,1,6,0.0000014926,0.26130424;0.01733155;0.23929058;0.10010962;0.10217394;0.01878144;0.13563254;0.12537609
timbrewm,8,chinese:SSB0018,0,5,2,0,0.0000014908,0.26390323;0.04269569;0.21683719;0.08682381;0.08716325;0.06305965;0.10533312;0.13418405
timbrewm,8,chinese:SSB0018,0,5,2,1,0.0000014927,0.25408254;0.03869894;0.24811340;0.09588173;0.11297178;0.00000002;0.13478897;0.11546263
timbrewm,8,chinese:SSB0018,0,5,2,2,0.0000014930,0.25909655;0.03450942;0.23716999;0.09278767;0.11060611;0.02077773;0.12514374;0.11990880
timbrewm,8,chinese:SSB0018,0,5,2,3,0.0000014930,0.26163545;0.03231809;0.23995201;0.09527852;0.10484461;0.02047964;0.12499892;0.12049275
timbrewm,8,chinese:SSB0018,0,5,2,4,0.0000014928,0.25072360;0.04458874;0.22998324;0.08722724;0.10673844;0.01832181;0.13454546;0.12787147
timbrewm,8,chinese:SSB0018,0,5,2,5,0.0000014926,0.26130424;0.01733155;0.23929058;0.10010962;0.10217394;0.01878144;0.13563254;0.12537609
timbrewm,8,chinese:SSB0018,0,5,2,6,0.0000014925,0.25349727;0.03895526;0.22688873;0.08881304;0.10432100;0.03350302;0.12062108;0.13340059
timbrewm,8,chinese:SSB0018,0,5,3,0,0.0000014908,0.26390323;0.04269569;0.21683719;0.08682381;0.08716325;0.06305965;0.10533312;0.13418405
timbrewm,8,chinese:SSB0018,0,5,3,1,0.0000014927,0.25408254;0.03869894;0.24811340;0.09588173;0.11297178;0.00000002;0.13478897;0.11546263
timbrewm,8,chinese:SSB0018,0,5,3,2,0.0000014927,0.26270105;0.02933332;0.22699686;0.09793037;0.09852844;0.03892916;0.11872270;0.12685809
timbrewm,8,chinese:SSB0018,0,5,3,3,0.0000014922,0.27433114;0.03130463;0.23339027;0.09367495;0.10073962;0.03889400;0.11865264;0.10901275
timbrewm,8,chinese:SSB0018,0,5,3,4,0.0000014917,0.25915729;0.05409432;0.22564116;0.09473808;0.10376427;0.03642006;0.10582580;0.12035901
timbrewm,8,chinese:SSB0018,0,5,3,5,0.0000014917,0.24633284;0.05110070;0.21239224;0.09895200;0.11326994;0.03665853;0.12705834;0.11423542
timbrewm,8,chinese:SSB0018,0,5,3,6,0.0000014927,0.25488678;0.04060965;0.22902714;0.09460692;0.11316527;0.02802925;0.11954950;0.12012548
timbrewm,8,chinese:SSB0033,0,6,0,0,0.0000023905,0.00000000;0.34810861;0.33532402;0.00000000;0.00000000;0.02175766;0.29480971;0.00000000
timbrewm,8,chinese:SSB0033,0,6,0,1,0.0000023905,0.00000000;0.34871322;0.33302159;0.00000000;0.00000000;0.02377074;0.29449444;0.00000000
timbrewm,8,chinese:SSB0033,0,6,0,2,0.0000023906,0.00000000;0.33632069;0.33471949;0.00000000;0.00000000;0.03884452;0.29011530;0.00000000
