model,K,spk,local_t,gi,restart,start_id,objective,weights
voicemark,8,chinese:SSB0033,0,6,0,4,0.0002211506,0.21929509;0.00000000;0.02062720;0.21321553;0.28064987;0.20174459;0.00000000;0.06446772
voicemark,8,chinese:SSB0033,0,6,0,5,0.0002211506,0.21929513;0.00000000;0.02062527;0.21321592;0.28064952;0.20174345;0.00000000;0.06447071
voicemark,8,chinese:SSB0033,0,6,0,6,0.0002211506,0.21939036;0.00000000;0.02103093;0.21306327;0.28037421;0.20177295;0.00000000;0.06436828
voicemark,8,chinese:SSB0033,0,6,1,0,0.0002211506,0.21929487;0.00000000;0.02062690;0.21321521;0.28065013;0.20174488;0.00000000;0.06446800
voicemark,8,chinese:SSB0033,0,6,1,1,0.0002211506,0.21929509;0.00000000;0.02062719;0.21321553;0.28064987;0.20174459;0.00000000;0.06446772
voicemark,8,chinese:SSB0033,0,6,1,2,0.0002211506,0.21929510;0.00000000;0.02062720;0.21321553;0.28064986;0.20174459;0.00000000;0.06446772
voicemark,8,chinese:SSB0033,0,6,1,3,0.0002211506,0.21929513;0.00000000;0.02062527;0.21321592;0.28064952;0.20174345;0.00000000;0.06447071
voicemark,8,chinese:SSB0033,0,6,1,4,0.0002211506,0.21929510;0.00000000;0.02062693;0.21321569;0.28065000;0.20174450;0.00000000;0.06446779
voicemark,8,chinese:SSB0033,0,6,1,5,0.0002211506,0.21929492;0.00000000;0.02062689;0.21321558;0.28065018;0.20174473;0.00000000;0.06446770
voicemark,8,chinese:SSB0033,0,6,1,6,0.0002211506,0.21929510;0.00000000;0.02062720;0.21321553;0.28064986;0.20174458;0.00000000;0.06446772
voicemark,8,chinese:SSB0033,0,6,2,0,0.0002211506,0.21929487;0.00000000;0.02062690;0.21321521;0.28065013;0.20174488;0.00000000;0.06446800
voicemark,8,chinese:SSB0033,0,6,2,1,0.0002211506,0.21929509;0.00000000;0.02062719;0.21321553;0.28064987;0.20174459;0.00000000;0.06446772
voicemark,8,chinese:SSB0033,0,6,2,2,0.0002211506,0.21929503;0.00000000;0.02062710;0.21321575;0.28065008;0.20174454;0.00000000;0.06446749
voicemark,8,chinese:SSB0033,0,6,2,3,0.0002211506,0.21929510;0.00000000;0.02062720;0.21321553;0.28064987;0.20174458;0.00000000;0.06446772
voicemark,8,chinese:SSB0033,0,6,2,4,0.0002211506,0.21929509;0.00000000;0.02062719;0.21321553;0.28064987;0.20174459;0.00000000;0.06446773
voicemark,8,chinese:SSB0033,0,6,2,5,0.0002211506,0.21929492;0.00000000;0.02062689;0.21321558;0.28065018;0.20174473;0.00000000;0.06446770
voicemark,8,chinese:SSB0033,0,6,2,6,0.0002211506,0.21929509;0.00000000;0.02062719;0.21321553;0.28064987;0.20174459;0.00000000;0.06446772
voicemark,8,chinese:SSB0033,0,6,3,0,0.0002211506,0.21929487;0.00000000;0.02062690;0.21321521;0.28065013;0.20174488;0.00000000;0.06446800
voicemark,8,chinese:SSB0033,0,6,3,1,0.0002211506,0.21929509;0.00000000;0.02062719;0.21321553;0.28064987;0.20174459;0.00000000;0.06446772
voicemark,8,chinese:SSB0033,0,6,3,2,0.0002211506,0.21929509;0.00000000;0.02062719;0.21321553;0.28064987;0.20174459;0.00000000;0.06446773
voicemark,8,chinese:SSB0033,0,6,3,3,0.0002211506,0.21929492;0.00000000;0.02062689;0.21321558;0.28065018;0.20174473;0.00000000;0.06446770
voicemark,8,chinese:SSB0033,0,6,3,4,0.0002211506,0.21929520;0.00000000;0.02062657;0.21321583;0.28064997;0.20174423;0.00000000;0.06446820
voicemark,8,chinese:SSB0033,0,6,3,5,0.0002211506,0.21929510;0.00000000;0.02062719;0.21321553;0.28064987;0.20174457;0.00000000;0.06446773
voicemark,8,chinese:SSB0033,0,6,3,6,0.0002211506,0.21929510;0.00000000;0.02062721;0.21321553;0.28064986;0.20174459;0.00000000;0.06446772
voicemark,8,chinese:SSB0038,0,7,0,0,0.0001639358,0.12800588;0.00000000;0.00000000;0.00385331;0.20849988;0.10525029;0.23885352;0.31553712
voicemark,8,chinese:SSB0038,0,7,0,1,0.0001639358,0.12800805;0.00000000;0.00000000;0.00385040;0.20849983;0.10525034;0.23885335;0.31553803
voicemark,8,chinese:SSB0038,0,7,0,2,0.0001639358,0.12800886;0.00000000;0.00000000;0.00385033;0.20849938;0.10525093;0.23885227;0.31553823
voicemark,8,chinese:SSB0038,0,7,0,3,0.0001639358,0.12800589;0.00000000;0.00000000;0.00385331;0.20849989;0.10525030;0.23885352;0.31553711
voicemark,8,chinese:SSB0038,0,7,0,4,0.0001639358,0.12800627;0.00000000;0.00000000;0.00385286;0.20849964;0.10525057;0.23885326;0.31553739
voicemark,8,chinese:SSB0038,0,7,0,5,0.0001639358,0.12800986;0.00000000;0.00000000;0.00382776;0.20855636;0.10519113;0.23887623;0.31553866
voicemark,8,chinese:SSB0038,0,7,0,6,0.0001639358,0.12800594;0.00000000;0.00000000;0.00385331;0.20849961;0.10525050;0.23885374;0.31553690
voicemark,8,chinese:SSB0038,0,7,1,0,0.0001639358,0.12800588;0.00000000;0.00000000;0.00385331;0.20849988;0.10525029;0.23885352;0.31553712
voicemark,8,chinese:SSB0038,0,7,1,1,0.0001639358,0.12800805;0.00000000;0.00000000;0.00385040;0.20849983;0.10525034;0.23885335;0.31553803
voicemark,8,chinese:SSB0038,0,7,1,2,0.0001639358,0.12792643;0.00000000;0.00000000;0.00390831;0.20849497;0.10529540;0.23885369;0.31552120
voicemark,8,chinese:SSB0038,0,7,1,3,0.0001639358,0.12800589;0.00000000;0.00000000;0.00385330;0.20849989;0.10525030;0.23885352;0.31553711
voicemark,8,chinese:SSB0038,0,7,1,4,0.0001639358,0.12800589;0.00000000;0.00000000;0.00385331;0.20849988;0.10525029;0.23885352;0.31553711
voicemark,8,chinese:SSB0038,0,7,1,5,0.0001639358,0.12800590;0.00000000;0.00000000;0.00385331;0.20849988;0.10525029;0.23885352;0.31553711
voicemark,8,chinese:SSB0038,0,7,1,6,0.0001639358,0.12800589;0.00000000;0.00000000;0.00385331;0.20849989;0.10525030;0.23885352;0.31553711
voicemark,8,chinese:SSB0038,0,7,2,0,0.0001639358,0.12800588;0.00000000;0.00000000;0.00385331;0.20849988;0.10525029;0.23885352;0.31553712
voicemark,8,chinese:SSB0038,0,7,2,1,0.0001639358,0.12800805;0.00000000;0.00000000;0.00385040;0.20849983;0.10525034;0.23885335;0.31553803
voicemark,8,chinese:SSB0038,0,7,2,2,0.0001639358,0.12795731;0.00000000;0.00000000;0.00389773;0.20849144;0.10527582;0.23885453;0.31552317
voicemark,8,chinese:SSB0038,0,7,2,3,0.0001639358,0.12800627;0.00000000;0.00000000;0.00385286;0.20849964;0.10525057;0.23885326;0.31553739
voicemark,8,chinese:SSB0038,0,7,2,4,0.0001639358,0.12800594;0.00000000;0.00000000;0.00385331;0.20849961;0.10525050;0.23885374;0.31553690
voicemark,8,chinese:SSB0038,0,7,2,5,0.0001639358,0.12800589;0.00000000;0.00000000;0.00385331;0.20849988;0.10525029;0.23885352;0.31553711
voicemark,8,chinese:SSB0038,0,7,2,6,0.0001639358,0.12785119;0.00000000;0.00000000;0.00394075;0.20858763;0.10522407;0.23890020;0.31549617
voicemark,8,chinese:SSB0038,0,7,3,0,0.0001639358,0.12800588;0.00000000;0.00000000;0.00385331;0.20849988;0.10525029;0.23885352;0.31553712
voicemark,8,chinese:SSB0038,0,7,3,1,0.0001639358,0.12800805;0.00000000;0.00000000;0.00385040;0.20849983;0.10525034;0.23885335;0.31553803
voicemark,8,chinese:SSB0038,0,7,3,2,0.0001639358,0.12800805;0.00000000;0.00000000;0.00385040;0.20849983;0.10525034;0.23885335;0.31553803
voicemark,8,chinese:SSB0038,0,7,3,3,0.0001639358,0.12800600;0.00000000;0.00000000;0.00385300;0.20849972;0.10525077;0.23885333;0.31553718
voicemark,8,chinese:SSB0038,0,7,3,4,0.0001639358,0.12795731;0.00000000;0.00000000;0.00389773;0.20849144;0.10527582;0.23885453;0.31552317
voicemark,8,chinese:SSB0038,0,7,3,5,0.0001639358,0.12800493;0.00000000;0.00000000;0.00385592;0.20849206;0.10526085;0.23885012;0.31553612
voicemark,8,chinese:SSB0038,0,7,3,6,0.0001639358,0.12800600;0.00000000;0.00000000;0.00385300;0.20849972;0.10525077;0.23885333;0.31553718
voicemark,8,chinese:SSB0043,0,8,0,0,0.0000617037,0.00000000;0.19852869;0.21748467;0.14415784;0.08635746;0.00000000;0.00000000;0.35347133
voicemark,8,chinese:SSB0043,0,8,0,1,0.0000617037,0.00000000;0.19852066;0.21748401;0.14416152;0.08636648;0.00000000;0.00000000;0.35346733
voicemark,8,chinese:SSB0043,0,8,0,2,0.0000617037,0.00000000;0.19852880;0.21748467;0.14415783;0.08635736;0.00000000;0.00000000;0.35347134
voicemark,8,chinese:SSB0043,0,8,0,3,0.0000617037,0.00000000;0.19852875;0.21748466;0.14415784;0.08635742;0.00000000;0.00000000;0.35347133
voicemark,8,chinese:SSB0043,0,8,0,4,0.0000617037,0.00000000;0.19853905;0.21748389;0.14415279;0.08635126;0.00000000;0.00000000;0.35347301
voicemark,8,chinese:SSB0043,0,8,0,5,0.0000617037,0.00000000;0.19853905;0.21748389;0.14415279;0.08635126;0.00000000;0.00000000;0.35347301
voicemark,8,chinese:SSB0043,0,8,0,6,0.0000617037,0.00000000;0.19852874;0.21748466;0.14415782;0.08635744;0.00000000;0.00000000;0.35347135
voicemark,8,chinese:SSB0043,0,8,1,0,0.0000617037,0.00000000;0.19852869;0.21748467;0.14415784;0.08635746;0.00000000;0.00000000;0.35347133
voicemark,8,chinese:SSB0043,0,8,1,1,0.0000617037,0.00000000;0.19852066;0.21748401;0.14416152;0.08636648;0.00000000;0.00000000;0.35346733
voicemark,8,chinese:SSB0043,0,8,1,2,0.0000617037,0.00000000;0.19853870;0.21748470;0.14415620;0.08634781;0.00000000;0.00000000;0.35347260
voicemark,8,chinese:SSB0043,0,8,1,3,0.0000617037,0.00000000;0.19852873;0.21748469;0.14415786;0.08635740;0.00000000;0.00000000;0.35347133
voicemark,8,chinese:SSB0043,0,8,1,4,0.0000617037,0.00000000;0.19852877;0.21748466;0.14415783;0.08635740;0.00000000;0.00000000;0.35347134
voicemark,8,chinese:SSB0043,0,8,1,5,0.0000617037,0.00000000;0.19852895;0.21748495;0.14415804;0.08635687;0.00000000;0.00000000;0.35347120
voicemark,8,chinese:SSB0043,0,8,1,6,0.0000617037,0.00000000;0.19852872;0.21748465;0.14415783;0.08635746;0.00000000;0.00000000;0.35347135
voicemark,8,chinese:SSB0043,0,8,2,0,0.0000617037,0.00000000;0.19852869;0.21748467;0.14415784;0.08635746;0.00000000;0.00000000;0.35347133
voicemark,8,chinese:SSB0043,0,8,2,1,0.0000617037,0.00000000;0.19852066;0.21748401;0.14416152;0.08636648;0.00000000;0.00000000;0.35346733
voicemark,8,chinese:SSB0043,0,8,2,2,0.0000617037,0.00000000;0.19852202;0.21748453;0.14415961;0.08636382;0.00000000;0.00000000;0.35347002
voicemark,8,chinese:SSB0043,0,8,2,3,0.0000617037,0.00000000;0.19852875;0.21748467;0.14415784;0.08635741;0.00000000;0.00000000;0.35347133
voicemark,8,chinese:SSB0043,0,8,2,4,0.0000617037,0.00000000;0.19852895;0.21748495;0.14415804;0.08635687;0.00000000;0.00000000;0.35347120
voicemark,8,chinese:SSB0043,0,8,2,5,0.0000617037,0.00000000;0.19852880;0.21748465;0.14415782;0.08635738;0.00000000;0.00000000;0.35347135
voicemark,8,chinese:SSB0043,0,8,2,6,0.0000617037,0.00000000;0.19853905;0.21748389;0.14415279;0.08635126;0.00000000;0.00000000;0.35347301
voicemark,8,chinese:SSB0043,0,8,3,0,0.0000617037,0.00000000;0.19852869;0.21748467;0.14415784;0.08635746;0.00000000;0.00000000;0.35347133
voicemark,8,chinese:SSB0043,0,8,3,1,0.0000617037,0.00000000;0.19852066;0.21748401;0.14416152;0.08636648;0.00000000;0.00000000;0.35346733
voicemark,8,chinese:SSB0043,0,8,3,2,0.0000617037,0.00000000;0.19852843;0.21748430;0.14415781;0.08635808;0.00000000;0.00000000;0.35347139
voicemark,8,chinese:SSB0043,0,8,3,3,0.0000617037,0.00000000;0.19852880;0.21748466;0.14415782;0.08635739;0.00000000;0.00000000;0.35347135
voicemark,8,chinese:SSB0043,0,8,3,4,0.0000617037,0.00000000;0.19852872;0.21748466;0.14415785;0.08635744;0.00000000;0.00000000;0.35347133
voicemark,8,chinese:SSB0043,0,8,3,5,0.0000617037,0.00000000;0.19852897;0.21748448;0.14415809;0.08635713;0.00000000;0.00000000;0.35347132
voicemark,8,chinese:SSB0043,0,8,3,6,0.0000617037,0.00000000;0.19852872;0.21748465;0.14415783;0.08635746;0.00000000;0.00000000;0.35347135
voicemark,8,chinese:SSB0057,0,9,0,0,0.0004377325,0.30164844;0.17875053;0.00000000;0.26543980;0.00000000;0.22567331;0.02848792;0.00000000
voicemark,8,chinese:SSB0057,0,9,0,1,0.0004377325,0.30164002;0.17876010;0.00000000;0.26545001;0.00000000;0.22565868;0.02849120;0.00000000
voicemark,8,chinese:SSB0057,0,9,0,2,0.0004377325,0.30164043;0.17875971;0.00000000;0.26544952;0.00000000;0.22565888;0.02849147;0.00000000
voicemark,8,chinese:SSB0057,0,9,0,3,0.0004377325,0.30164034;0.17875971;0.00000000;0.26544979;0.00000000;0.22566059;0.02848956;0.00000000
voicemark,8,chinese:SSB0057,0,9,0,4,0.0004377325,0.30164104;0.17875957;0.00000000;0.26544966;0.00000000;0.22565946;0.02849028;0.00000000
voicemark,8,chinese:SSB0057,0,9,0,5,0.0004377325,0.30164039;0.17875962;0.00000000;0.26544951;0.00000000;0.22565892;0.02849156;0.00000000
voicemark,8,chinese:SSB0057,0,9,0,6,0.0004377325,0.30164155;0.17875851;0.00000000;0.26545100;0.00000000;0.22565865;0.02849030;0.00000000
voicemark,8,chinese:SSB0057,0,9,1,0,0.0004377325,0.30164844;0.17875053;0.00000000;0.26543980;0.00000000;0.22567331;0.02848792;0.00000000
voicemark,8,chinese:SSB0057,0,9,1,1,0.0004377325,0.30164002;0.17876010;0.00000000;0.26545001;0.00000000;0.22565868;0.02849120;0.00000000
voicemark,8,chinese:SSB0057,0,9,1,2,0.0004377325,0.30164039;0.17875961;0.00000000;0.26544952;0.00000000;0.22565891;0.02849157;0.00000000
voicemark,8,chinese:SSB0057,0,9,1,3,0.0004377325,0.30164039;0.17875962;0.00000000;0.26544951;0.00000000;0.22565891;0.02849156;0.00000000
voicemark,8,chinese:SSB0057,0,9,1,4,0.0004377325,0.30163941;0.17876074;0.00000000;0.26544802;0.00000000;0.22565956;0.02849227;0.00000000
voicemark,8,chinese:SSB0057,0,9,1,5,0.0004377325,0.30164039;0.17875962;0.00000000;0.26544951;0.00000000;0.22565891;0.02849156;0.00000000
voicemark,8,chinese:SSB0057,0,9,1,6,0.0004377325,0.30164057;0.17875948;0.00000000;0.26544945;0.00000000;0.22565899;0.02849152;0.00000000
voicemark,8,chinese:SSB0057,0,9,2,0,0.0004377325,0.30164844;0.17875053;0.00000000;0.26543980;0.00000000;0.22567331;0.02848792;0.00000000
voicemark,8,chinese:SSB0057,0,9,2,1,0.0004377325,0.30164002;0.17876010;0.00000000;0.26545001;0.00000000;0.22565868;0.02849120;0.00000000
voicemark,8,chinese:SSB0057,0,9,2,2,0.0004377325,0.30164006;0.17875944;0.00000000;0.26544868;0.00000000;0.22565900;0.02849282;0.00000000
voicemark,8,chinese:SSB0057,0,9,2,3,0.0004377325,0.30164002;0.17876010;0.00000000;0.26545001;0.00000000;0.22565868;0.02849120;0.00000000
voicemark,8,chinese:SSB0057,0,9,2,4,0.0004377325,0.30163998;0.17876035;0.00000000;0.26544917;0.00000000;0.22565933;0.02849117;0.00000000
voicemark,8,chinese:SSB0057,0,9,2,5,0.0004377325,0.30164104;0.17875957;0.00000000;0.26544966;0.00000000;0.22565946;0.02849028;0.00000000
voicemark,8,chinese:SSB0057,0,9,2,6,0.0004377325,0.30164155;0.17875851;0.00000000;0.26545100;0.00000000;0.22565865;0.02849030;0.00000000
voicemark,8,chinese:SSB0057,0,9,3,0,0.0004377325,0.30164844;0.17875053;0.00000000;0.26543980;0.00000000;0.22567331;0.02848792;0.00000000
voicemark,8,chinese:SSB0057,0,9,3,1,0.0004377325,0.30164002;0.17876010;0.00000000;0.26545001;0.00000000;0.22565868;0.02849120;0.00000000
voicemark,8,chinese:SSB0057,0,9,3,2,0.0004377325,0.30164104;0.17875957;0.00000000;0.26544966;0.00000000;0.22565946;0.02849028;0.00000000
voicemark,8,chinese:SSB0057,0,9,3,3,0.0004377325,0.30163978;0.17876089;0.00000000;0.26544904;0.00000000;0.22566076;0.02848953;0.00000000
voicemark,8,chinese:SSB0057,0,9,3,4,0.0004377325,0.30164042;0.17875980;0.00000000;0.26544944;0.00000000;0.22565852;0.02849182;0.00000000
voicemark,8,chinese:SSB0057,0,9,3,5,0.0004377325,0.30163964;0.17875989;0.00000000;0.26544857;0.00000000;0.22566073;0.02849118;0.00000000
voicemark,8,chinese:SSB0057,0,9,3,6,0.0004377325,0.30164039;0.17875961;0.00000000;0.26544952;0.00000000;0.22565891;0.02849157;0.00000000
voicemark,8,chinese:SSB0073,0,10,0,0,0.0003759700,0.00000000;0.19836887;0.23915291;0.30728006;0.00000000;0.00000000;0.10666738;0.14853078
voicemark,8,chinese:SSB0073,0,10,0,1,0.0003759700,0.00000000;0.19836799;0.23915315;0.30728024;0.00000000;0.00000000;0.10666802;0.14853060
voicemark,8,chinese:SSB0073,0,10,0,2,0.0003759700,0.00000000;0.19836840;0.23915314;0.30728024;0.00000000;0.00000000;0.10666856;0.14852966
voicemark,8,chinese:SSB0073,0,10,0,3,0.0003759700,0.00000000;0.19836867;0.23915278;0.30728020;0.00000000;0.00000000;0.10666828;0.14853008
voicemark,8,chinese:SSB0073,0,10,0,4,0.0003759700,0.00000000;0.19836833;0.23915308;0.30728031;0.00000000;0.00000000;0.10666859;0.14852969
voicemark,8,chinese:SSB0073,0,10,0,5,0.0003759700,0.00000000;0.19836839;0.23915316;0.30728026;0.00000000;0.00000000;0.10666873;0.14852946
voicemark,8,chinese:SSB0073,0,10,0,6,0.0003759700,0.00000000;0.19836893;0.23915202;0.30728004;0.00000000;0.00000000;0.10666992;0.14852910
voicemark,8,chinese:SSB0073,0,10,1,0,0.0003759700,0.00000000;0.19836887;0.23915291;0.30728006;0.00000000;0.00000000;0.10666738;0.14853078
voicemark,8,chinese:SSB0073,0,10,1,1,0.0003759700,0.00000000;0.19836799;0.23915315;0.30728024;0.00000000;0.00000000;0.10666802;0.14853060
voicemark,8,chinese:SSB0073,0,10,1,2,0.0003759700,0.00000000;0.19836833;0.23915308;0.30728031;0.00000000;0.00000000;0.10666859;0.14852969
voicemark,8,chinese:SSB0073,0,10,1,3,0.0003759700,0.00000000;0.19836910;0.23915310;0.30727948;0.00000000;0.00000000;0.10666911;0.14852922
voicemark,8,chinese:SSB0073,0,10,1,4,0.0003759700,0.00000000;0.19836839;0.23915316;0.30728026;0.00000000;0.00000000;0.10666873;0.14852946
voicemark,8,chinese:SSB0073,0,10,1,5,0.0003759700,0.00000000;0.19836822;0.23915321;0.30728006;0.00000000;0.00000000;0.10666842;0.14853010
voicemark,8,chinese:SSB0073,0,10,1,6,0.0003759700,0.00000000;0.19836896;0.23915220;0.30728033;0.00000000;0.00000000;0.10666897;0.14852954
voicemark,8,chinese:SSB0073,0,10,2,0,0.0003759700,0.00000000;0.19836887;0.23915291;0.30728006;0.00000000;0.00000000;0.10666738;0.14853078
voicemark,8,chinese:SSB0073,0,10,2,1,0.0003759700,0.00000000;0.19836799;0.23915315;0.30728024;0.00000000;0.00000000;0.10666802;0.14853060
voicemark,8,chinese:SSB0073,0,10,2,2,0.0003759700,0.00000000;0.19836867;0.23915278;0.30728020;0.00000000;0.00000000;0.10666828;0.14853008
voicemark,8,chinese:SSB0073,0,10,2,3,0.0003759700,0.00000000;0.19836833;0.23915307;0.30728032;0.00000000;0.00000000;0.10666857;0.14852971
voicemark,8,chinese:SSB0073,0,10,2,4,0.0003759700,0.00000000;0.19836840;0.23915314;0.30728024;0.00000000;0.00000000;0.10666856;0.14852966
voicemark,8,chinese:SSB0073,0,10,2,5,0.0003759700,0.00000000;0.19836833;0.23915309;0.30728031;0.00000000;0.00000000;0.10666857;0.14852970
voicemark,8,chinese:SSB0073,0,10,2,6,0.0003759700,0.00000000;0.19836833;0.23915307;0.30728032;0.00000000;0.00000000;0.10666857;0.14852971
voicemark,8,chinese:SSB0073,0,10,3,0,0.0003759700,0.00000000;0.19836887;0.23915291;0.30728006;0.00000000;0.00000000;0.10666738;0.14853078
voicemark,8,chinese:SSB0073,0,10,3,1,0.0003759700,0.00000000;0.19836799;0.23915315;0.30728024;0.00000000;0.00000000;0.10666802;0.14853060
voicemark,8,chinese:SSB0073,0,10,3,2,0.0003759700,0.00000000;0.19836934;0.23915293;0.30727934;0.00000000;0.00000000;0.10666771;0.14853068
voicemark,8,chinese:SSB0073,0,10,3,3,0.0003759700,0.00000000;0.19836934;0.23915293;0.30727934;0.00000000;0.00000000;0.10666771;0.14853068
voicemark,8,chinese:SSB0073,0,10,3,4,0.0003759700,0.00000000;0.19836827;0.23915327;0.30728024;0.00000000;0.00000000;0.10666819;0.14853003
voicemark,8,chinese:SSB0073,0,10,3,5,0.0003759700,0.00000000;0.19836911;0.23915199;0.30728028;0.00000000;0.00000000;0.10667012;0.14852850
voicemark,8,chinese:SSB0073,0,10,3,6,0.0003759700,0.00000000;0.19836833;0.23915307;0.30728031;0.00000000;0.00000000;0.10666858;0.14852970
voicemark,8,chinese:SSB0080,0,11,0,0,0.0000888495,0.25089716;0.21726680;0.00000000;0.02144314;0.00000000;0.00000000;0.22143112;0.28896179
voicemark,8,chinese:SSB0080,0,11,0,1,0.0000888495,0.25089725;0.21726696;0.00000000;0.02144353;0.00000000;0.00000000;0.22143065;0.28896162
voicemark,8,chinese:SSB0080,0,11,0,2,0.0000888495,0.25089649;0.21726671;0.00000000;0.02144255;0.00000000;0.00000000;0.22143168;0.28896258
voicemark,8,chinese:SSB0080,0,11,0,3,0.0000888495,0.25089574;0.21726749;0.00000000;0.02143873;0.00000000;0.00000000;0.22143324;0.28896480
voicemark,8,chinese:SSB0080,0,11,0,4,0.0000888495,0.25089725;0.21726696;0.00000000;0.02144353;0.00000000;0.00000000;0.22143065;0.28896161
voicemark,8,chinese:SSB0080,0,11,0,5,0.0000888495,0.25089636;0.21726687;0.00000000;0.02144183;0.00000000;0.00000000;0.22143278;0.28896215
voicemark,8,chinese:SSB0080,0,11,0,6,0.0000888495,0.25089323;0.21726826;0.00000000;0.02144395;0.00000000;0.00000000;0.22143003;0.28896453
voicemark,8,chinese:SSB0080,0,11,1,0,0.0000888495,0.25089716;0.21726680;0.00000000;0.02144314;0.00000000;0.00000000;0.22143112;0.28896179
voicemark,8,chinese:SSB0080,0,11,1,1,0.0000888495,0.25089725;0.21726696;0.00000000;0.02144353;0.00000000;0.00000000;0.22143065;0.28896162
voicemark,8,chinese:SSB0080,0,11,1,2,0.0000888495,0.25089522;0.21726607;0.00000000;0.02144034;0.00000000;0.00000000;0.22143456;0.28896381
voicemark,8,chinese:SSB0080,0,11,1,3,0.0000888495,0.25089726;0.21726696;0.00000000;0.02144354;0.00000000;0.00000000;0.22143063;0.28896160
voicemark,8,chinese:SSB0080,0,11,1,4,0.0000888495,0.25089725;0.21726696;0.00000000;0.02144353;0.00000000;0.00000000;0.22143064;0.28896161
voicemark,8,chinese:SSB0080,0,11,1,5,0.0000888495,0.25089722;0.21726700;0.00000000;0.02144356;0.00000000;0.00000000;0.22143065;0.28896157
voicemark,8,chinese:SSB0080,0,11,1,6,0.0000888495,0.25089649;0.21726671;0.00000000;0.02144255;0.00000000;0.00000000;0.22143168;0.28896258
voicemark,8,chinese:SSB0080,0,11,2,0,0.0000888495,0.25089716;0.21726680;0.00000000;0.02144314;0.00000000;0.00000000;0.22143112;0.28896179
voicemark,8,chinese:SSB0080,0,11,2,1,0.0000888495,0.25089725;0.21726696;0.00000000;0.02144353;0.00000000;0.00000000;0.22143065;0.28896162
voicemark,8,chinese:SSB0080,0,11,2,2,0.0000888495,0.25089724;0.21726697;0.00000000;0.02144353;0.00000000;0.00000000;0.22143065;0.28896162
voicemark,8,chinese:SSB0080,0,11,2,3,0.0000888495,0.25089725;0.21726696;0.00000000;0.02144353;0.00000000;0.00000000;0.22143064;0.28896161
voicemark,8,chinese:SSB0080,0,11,2,4,0.0000888495,0.25089681;0.21726657;0.00000000;0.02144384;0.00000000;0.00000000;0.22143076;0.28896201
voicemark,8,chinese:SSB0080,0,11,2,5,0.0000888495,0.25089706;0.21726678;0.00000000;0.02144252;0.00000000;0.00000000;0.22143167;0.28896197
voicemark,8,chinese:SSB0080,0,11,2,6,0.0000888495,0.25089636;0.21726687;0.00000000;0.02144183;0.00000000;0.00000000;0.22143278;0.28896215
voicemark,8,chinese:SSB0080,0,11,3,0,0.0000888495,0.25089716;0.21726680;0.00000000;0.02144314;0.00000000;0.00000000;0.22143112;0.28896179
voicemark,8,chinese:SSB0080,0,11,3,1,0.0000888495,0.25089725;0.21726696;0.00000000;0.02144353;0.00000000;0.00000000;0.22143065;0.28896162
voicemark,8,chinese:SSB0080,0,11,3,2,0.0000888495,0.25089636;0.21726687;0.00000000;0.02144183;0.00000000;0.00000000;0.22143278;0.28896215
voicemark,8,chinese:SSB0080,0,11,3,3,0.0000888495,0.25089723;0.21726692;0.00000000;0.02144350;0.00000000;0.00000000;0.22143069;0.28896166
voicemark,8,chinese:SSB0080,0,11,3,4,0.0000888495,0.25089706;0.21726678;0.00000000;0.02144252;0.00000000;0.00000000;0.22143167;0.28896197
voicemark,8,chinese:SSB0080,0,11,3,5,0.0000888495,0.25089574;0.21726749;0.00000000;0.02143873;0.00000000;0.00000000;0.22143324;0.28896480
voicemark,8,chinese:SSB0080,0,11,3,6,0.0000888495,0.25089598;0.21726767;0.00000000;0.02144378;0.00000000;0.00000000;0.22143147;0.28896110
voicemark,8,chinese:SSB0112,0,12,0,0,0.0000434623,0.04246491;0.00000000;0.00000000;0.35179889;0.06915744;0.14222518;0.10782475;0.28652882
voicemark,8,chinese:SSB0112,0,12,0,1,0.0000434623,0.04246255;0.00000000;0.00000000;0.35179846;0.06915735;0.14222764;0.10782639;0.28652761
voicemark,8,chinese:SSB0112,0,12,0,2,0.0000434623,0.04246374;0.00000000;0.00000000;0.35179897;0.06915871;0.14222559;0.10782444;0.28652855
voicemark,8,chinese:SSB0112,0,12,0,3,0.0000434623,0.04246441;0.00000000;0.00000000;0.35179942;0.06915737;0.14222526;0.10782357;0.28652998
voicemark,8,chinese:SSB0112,0,12,0,4,0.0000434623,0.04246368;0.00000000;0.00000000;0.35179866;0.06915787;0.14222624;0.10782570;0.28652786
voicemark,8,chinese:SSB0112,0,12,0,5,0.0000434623,0.04246994;0.00000000;0.00000000;0.35179623;0.06915703;0.14222110;0.10782441;0.28653129
voicemark,8,chinese:SSB0112,0,12,0,6,0.0000434623,0.04246902;0.00000000;0.00000000;0.35180070;0.06916413;0.14221713;0.10782268;0.28652635
voicemark,8,chinese:SSB0112,0,12,1,0,0.0000434623,0.04246491;0.00000000;0.00000000;0.35179889;0.06915744;0.14222518;0.10782475;0.28652882
voicemark,8,chinese:SSB0112,0,12,1,1,0.0000434623,0.04246255;0.00000000;0.00000000;0.35179846;0.06915735;0.14222764;0.10782639;0.28652761
voicemark,8,chinese:SSB0112,0,12,1,2,0.0000434623,0.04246367;0.00000000;0.00000000;0.35179865;0.06915786;0.14222625;0.10782569;0.28652788
