model,K,spk,local_t,gi,restart,start_id,objective,weights
wavmark,8,chinese:SSB0033,0,6,0,4,0.0000003332,0.23142030;0.00000000;0.07092246;0.14194743;0.11015796;0.05989809;0.24342028;0.14223348
wavmark,8,chinese:SSB0033,0,6,0,5,0.0000003289,0.17482416;0.07545453;0.15774106;0.15774091;0.00000005;0.07776641;0.25601676;0.10045612
wavmark,8,chinese:SSB0033,0,6,0,6,0.0000003335,0.21519008;0.01340199;0.08222387;0.13434279;0.10239513;0.06417385;0.25107858;0.13719369
wavmark,8,chinese:SSB0033,0,6,1,0,0.0000003337,0.19441491;0.03969138;0.14479425;0.11333546;0.07291202;0.06631899;0.22791891;0.14061407
wavmark,8,chinese:SSB0033,0,6,1,1,0.0000003323,0.19434990;0.01493868;0.11166861;0.13555814;0.08053236;0.02696363;0.24163935;0.19434932
wavmark,8,chinese:SSB0033,0,6,1,2,0.0000003323,0.19434990;0.01493868;0.11166861;0.13555814;0.08053236;0.02696363;0.24163935;0.19434932
wavmark,8,chinese:SSB0033,0,6,1,3,0.0000003289,0.17482416;0.07545453;0.15774106;0.15774091;0.00000005;0.07776641;0.25601676;0.10045612
wavmark,8,chinese:SSB0033,0,6,1,4,0.0000003334,0.22161232;0.00000000;0.08631227;0.12658404;0.11110428;0.04151852;0.25152736;0.16134121
wavmark,8,chinese:SSB0033,0,6,1,5,0.0000003328,0.20905720;0.04068153;0.14077539;0.09319281;0.08921375;0.05255788;0.25319990;0.12132154
wavmark,8,chinese:SSB0033,0,6,1,6,0.0000003301,0.21309206;0.00000000;0.11701743;0.13361764;0.00000009;0.14452539;0.24722152;0.14452588
wavmark,8,chinese:SSB0033,0,6,2,0,0.0000003337,0.19441491;0.03969138;0.14479425;0.11333546;0.07291202;0.06631899;0.22791891;0.14061407
wavmark,8,chinese:SSB0033,0,6,2,1,0.0000003323,0.19434990;0.01493868;0.11166861;0.13555814;0.08053236;0.02696363;0.24163935;0.19434932
wavmark,8,chinese:SSB0033,0,6,2,2,0.0000003311,0.23673868;0.01105354;0.13289036;0.08133399;0.14959567;0.01463508;0.23673861;0.13701406
wavmark,8,chinese:SSB0033,0,6,2,3,0.0000003341,0.19987026;0.00000000;0.11023832;0.14514936;0.09963869;0.06734257;0.20874696;0.16901386
wavmark,8,chinese:SSB0033,0,6,2,4,0.0000003339,0.22922476;0.00000001;0.10525137;0.13183621;0.10870091;0.04182146;0.22032969;0.16283560
wavmark,8,chinese:SSB0033,0,6,2,5,0.0000003328,0.20905720;0.04068153;0.14077539;0.09319281;0.08921375;0.05255788;0.25319990;0.12132154
wavmark,8,chinese:SSB0033,0,6,2,6,0.0000003335,0.22052893;0.00000000;0.10881891;0.12148131;0.08586839;0.09553905;0.24624955;0.12151386
wavmark,8,chinese:SSB0033,0,6,3,0,0.0000003337,0.19441491;0.03969138;0.14479425;0.11333546;0.07291202;0.06631899;0.22791891;0.14061407
wavmark,8,chinese:SSB0033,0,6,3,1,0.0000003323,0.19434990;0.01493868;0.11166861;0.13555814;0.08053236;0.02696363;0.24163935;0.19434932
wavmark,8,chinese:SSB0033,0,6,3,2,0.0000003310,0.15896868;0.00000000;0.11445753;0.18986436;0.12969715;0.05639306;0.18986503;0.16075418
wavmark,8,chinese:SSB0033,0,6,3,3,0.0000003328,0.20905720;0.04068153;0.14077539;0.09319281;0.08921375;0.05255788;0.25319990;0.12132154
wavmark,8,chinese:SSB0033,0,6,3,4,0.0000003320,0.22514894;0.05184318;0.17286530;0.10581356;0.07592803;0.01302495;0.21738919;0.13798685
wavmark,8,chinese:SSB0033,0,6,3,5,0.0000003341,0.21506818;0.00000000;0.14025823;0.13005919;0.06598741;0.08820934;0.21758430;0.14283335
wavmark,8,chinese:SSB0033,0,6,3,6,0.0000003317,0.23162364;0.05793493;0.17061464;0.12123473;0.05477921;0.00481913;0.21379706;0.14519665
wavmark,8,chinese:SSB0038,0,7,0,0,0.0000001496,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0038,0,7,0,1,0.0000001446,0.15997603;0.00000005;0.02575523;0.26427772;0.00000004;0.26427749;0.13831802;0.14739542
wavmark,8,chinese:SSB0038,0,7,0,2,0.0000001412,0.00000002;0.00000011;0.22624096;0.17503807;0.21347848;0.22624121;0.08635093;0.07265023
wavmark,8,chinese:SSB0038,0,7,0,3,0.0000001473,0.00000004;0.12914430;0.21763182;0.00044038;0.28200759;0.10363356;0.04951055;0.21763177
wavmark,8,chinese:SSB0038,0,7,0,4,0.0000001421,0.00000004;0.17437230;0.20132732;0.20132754;0.03118176;0.23020340;0.07295597;0.08863167
wavmark,8,chinese:SSB0038,0,7,0,5,0.0000001487,0.11146772;0.14941722;0.01902449;0.17267861;0.17267849;0.15835392;0.04924309;0.16713646
wavmark,8,chinese:SSB0038,0,7,0,6,0.0000001451,0.24347309;0.16489486;0.00000000;0.24347350;0.00000007;0.16865523;0.07026588;0.10923738
wavmark,8,chinese:SSB0038,0,7,1,0,0.0000001496,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0038,0,7,1,1,0.0000001446,0.15997603;0.00000005;0.02575523;0.26427772;0.00000004;0.26427749;0.13831802;0.14739542
wavmark,8,chinese:SSB0038,0,7,1,2,0.0000001444,0.11968921;0.18689206;0.13685816;0.18643098;0.13122458;0.00000007;0.18689173;0.05201321
wavmark,8,chinese:SSB0038,0,7,1,3,0.0000001452,0.06649174;0.00000008;0.21073396;0.10400035;0.20229102;0.20229095;0.04497781;0.16921409
wavmark,8,chinese:SSB0038,0,7,1,4,0.0000001430,0.00000004;0.17187249;0.18629026;0.00452683;0.20062675;0.16360802;0.18628985;0.08678576
wavmark,8,chinese:SSB0038,0,7,1,5,0.0000001454,0.23121327;0.18040436;0.01092056;0.00316031;0.23121357;0.02923125;0.07201867;0.24183801
wavmark,8,chinese:SSB0038,0,7,1,6,0.0000001473,0.00000004;0.12914430;0.21763182;0.00044038;0.28200759;0.10363356;0.04951055;0.21763177
wavmark,8,chinese:SSB0038,0,7,2,0,0.0000001496,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0038,0,7,2,1,0.0000001446,0.15997603;0.00000005;0.02575523;0.26427772;0.00000004;0.26427749;0.13831802;0.14739542
wavmark,8,chinese:SSB0038,0,7,2,2,0.0000001471,0.11867390;0.06546153;0.07398168;0.15164996;0.21908446;0.04004783;0.16555016;0.16555049
wavmark,8,chinese:SSB0038,0,7,2,3,0.0000001421,0.00000004;0.17437230;0.20132732;0.20132754;0.03118176;0.23020340;0.07295597;0.08863167
wavmark,8,chinese:SSB0038,0,7,2,4,0.0000001451,0.24347309;0.16489486;0.00000000;0.24347350;0.00000007;0.16865523;0.07026588;0.10923738
wavmark,8,chinese:SSB0038,0,7,2,5,0.0000001430,0.00000004;0.17187249;0.18629026;0.00452683;0.20062675;0.16360802;0.18628985;0.08678576
wavmark,8,chinese:SSB0038,0,7,2,6,0.0000001456,0.21559629;0.21717360;0.02288724;0.21717396;0.00196324;0.08978833;0.10153972;0.13387762
wavmark,8,chinese:SSB0038,0,7,3,0,0.0000001496,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0038,0,7,3,1,0.0000001446,0.15997603;0.00000005;0.02575523;0.26427772;0.00000004;0.26427749;0.13831802;0.14739542
wavmark,8,chinese:SSB0038,0,7,3,2,0.0000001477,0.14640810;0.13542579;0.17135249;0.00000003;0.25127780;0.01766073;0.02659749;0.25127756
wavmark,8,chinese:SSB0038,0,7,3,3,0.0000001463,0.22461056;0.09741484;0.00000001;0.16428590;0.23617271;0.00000013;0.05290517;0.22461068
wavmark,8,chinese:SSB0038,0,7,3,4,0.0000001471,0.11867390;0.06546153;0.07398168;0.15164996;0.21908446;0.04004783;0.16555016;0.16555049
wavmark,8,chinese:SSB0038,0,7,3,5,0.0000001469,0.00000003;0.17839839;0.25480568;0.00000002;0.25480584;0.10216431;0.03053888;0.17928684
wavmark,8,chinese:SSB0038,0,7,3,6,0.0000001463,0.22461056;0.09741484;0.00000001;0.16428590;0.23617271;0.00000013;0.05290517;0.22461068
wavmark,8,chinese:SSB0043,0,8,0,0,0.0000000590,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0043,0,8,0,1,0.0000000476,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,0,2,0.0000000386,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,0,3,0.0000000474,0.00000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.50000000;0.00000000
wavmark,8,chinese:SSB0043,0,8,0,4,0.0000000361,0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,0,5,0.0000000361,0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,0,6,0.0000000340,0.00000000;0.00000000;0.50000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0043,0,8,1,0,0.0000000590,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0043,0,8,1,1,0.0000000476,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,1,2,0.0000000582,0.13039141;0.03655626;0.05940624;0.00000001;0.14103804;0.14103798;0.28470697;0.20686310
wavmark,8,chinese:SSB0043,0,8,1,3,0.0000000387,0.50000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0043,0,8,1,4,0.0000000589,0.21971896;0.00000001;0.14563157;0.00000003;0.21971897;0.00000000;0.22340249;0.19152798
wavmark,8,chinese:SSB0043,0,8,1,5,0.0000000611,0.19277146;0.14416519;0.02739818;0.11155535;0.00000000;0.11155529;0.21604595;0.19650858
wavmark,8,chinese:SSB0043,0,8,1,6,0.0000000385,0.00000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,2,0,0.0000000590,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0043,0,8,2,1,0.0000000476,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,2,2,0.0000000381,0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0043,0,8,2,3,0.0000000386,0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,2,4,0.0000000611,0.19277146;0.14416519;0.02739818;0.11155535;0.00000000;0.11155529;0.21604595;0.19650858
wavmark,8,chinese:SSB0043,0,8,2,5,0.0000000588,0.00000002;0.22556340;0.05658246;0.00000004;0.22556335;0.00000000;0.26957360;0.22271712
wavmark,8,chinese:SSB0043,0,8,2,6,0.0000000361,0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,3,0,0.0000000590,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0043,0,8,3,1,0.0000000476,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0043,0,8,3,2,0.0000000383,0.00000000;0.50000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0043,0,8,3,3,0.0000000598,0.27090034;0.08767689;0.15037018;0.00000001;0.00000000;0.15037021;0.13528220;0.20540017
wavmark,8,chinese:SSB0043,0,8,3,4,0.0000000407,0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.50000000;0.00000000
wavmark,8,chinese:SSB0043,0,8,3,5,0.0000000374,0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000
wavmark,8,chinese:SSB0043,0,8,3,6,0.0000000385,0.00000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.50000000
wavmark,8,chinese:SSB0057,0,9,0,0,0.0000003439,0.13385488;0.14534722;0.12220346;0.14071483;0.18522196;0.09127659;0.07763040;0.10375065
wavmark,8,chinese:SSB0057,0,9,0,1,0.0000003446,0.09586249;0.15175083;0.14197134;0.14579834;0.23588216;0.04776694;0.03638307;0.14458482
wavmark,8,chinese:SSB0057,0,9,0,2,0.0000003441,0.14666880;0.10716088;0.18706340;0.13980650;0.20976208;0.00000002;0.08992033;0.11961799
wavmark,8,chinese:SSB0057,0,9,0,3,0.0000003419,0.10254110;0.18127396;0.09150315;0.12809759;0.20757745;0.13150166;0.04977273;0.10773235
wavmark,8,chinese:SSB0057,0,9,0,4,0.0000003444,0.08607049;0.17297085;0.14125005;0.14929766;0.21045815;0.06832180;0.00941235;0.16221865
wavmark,8,chinese:SSB0057,0,9,0,5,0.0000003379,0.05200436;0.21978422;0.04694877;0.14930449;0.16677099;0.16677048;0.10295241;0.09546430
wavmark,8,chinese:SSB0057,0,9,0,6,0.0000003441,0.15507668;0.07260353;0.18165139;0.12963471;0.20420193;0.03340878;0.07595520;0.14746777
wavmark,8,chinese:SSB0057,0,9,1,0,0.0000003439,0.13385488;0.14534722;0.12220346;0.14071483;0.18522196;0.09127659;0.07763040;0.10375065
wavmark,8,chinese:SSB0057,0,9,1,1,0.0000003446,0.09586249;0.15175083;0.14197134;0.14579834;0.23588216;0.04776694;0.03638307;0.14458482
wavmark,8,chinese:SSB0057,0,9,1,2,0.0000003442,0.08936246;0.15607861;0.15607854;0.12271532;0.20610653;0.09691769;0.00000002;0.17274083
wavmark,8,chinese:SSB0057,0,9,1,3,0.0000003415,0.08623675;0.18072327;0.11002766;0.09914707;0.17380501;0.12391059;0.10643610;0.11971355
wavmark,8,chinese:SSB0057,0,9,1,4,0.0000003433,0.09091760;0.16210033;0.12830121;0.16942188;0.19836148;0.09407948;0.06246031;0.09435771
wavmark,8,chinese:SSB0057,0,9,1,5,0.0000003415,0.08623675;0.18072327;0.11002766;0.09914707;0.17380501;0.12391059;0.10643610;0.11971355
wavmark,8,chinese:SSB0057,0,9,1,6,0.0000003443,0.10326529;0.15601054;0.10348658;0.14497925;0.20401340;0.07387716;0.04707905;0.16728873
wavmark,8,chinese:SSB0057,0,9,2,0,0.0000003439,0.13385488;0.14534722;0.12220346;0.14071483;0.18522196;0.09127659;0.07763040;0.10375065
wavmark,8,chinese:SSB0057,0,9,2,1,0.0000003446,0.09586249;0.15175083;0.14197134;0.14579834;0.23588216;0.04776694;0.03638307;0.14458482
wavmark,8,chinese:SSB0057,0,9,2,2,0.0000003431,0.11924166;0.12698634;0.11865115;0.16555659;0.15894597;0.09437216;0.07480375;0.14144237
wavmark,8,chinese:SSB0057,0,9,2,3,0.0000003424,0.14834562;0.10419424;0.18646015;0.13766310;0.21049762;0.06475164;0.08212046;0.06596718
wavmark,8,chinese:SSB0057,0,9,2,4,0.0000003425,0.11188898;0.12073282;0.14791011;0.16118086;0.16878361;0.08044378;0.12717425;0.08188559
wavmark,8,chinese:SSB0057,0,9,2,5,0.0000003444,0.08607049;0.17297085;0.14125005;0.14929766;0.21045815;0.06832180;0.00941235;0.16221865
wavmark,8,chinese:SSB0057,0,9,2,6,0.0000003441,0.15507668;0.07260353;0.18165139;0.12963471;0.20420193;0.03340878;0.07595520;0.14746777
wavmark,8,chinese:SSB0057,0,9,3,0,0.0000003439,0.13385488;0.14534722;0.12220346;0.14071483;0.18522196;0.09127659;0.07763040;0.10375065
wavmark,8,chinese:SSB0057,0,9,3,1,0.0000003446,0.09586249;0.15175083;0.14197134;0.14579834;0.23588216;0.04776694;0.03638307;0.14458482
wavmark,8,chinese:SSB0057,0,9,3,2,0.0000003444,0.08607049;0.17297085;0.14125005;0.14929766;0.21045815;0.06832180;0.00941235;0.16221865
wavmark,8,chinese:SSB0057,0,9,3,3,0.0000003430,0.05946910;0.19810985;0.13953863;0.12237799;0.19856063;0.10749783;0.03187274;0.14257323
wavmark,8,chinese:SSB0057,0,9,3,4,0.0000003391,0.19075976;0.11650429;0.23227113;0.03417422;0.21640515;0.01912518;0.00000002;0.19076025
wavmark,8,chinese:SSB0057,0,9,3,5,0.0000003416,0.07913790;0.11802279;0.10075109;0.17601052;0.19282134;0.10341182;0.12170706;0.10813748
wavmark,8,chinese:SSB0057,0,9,3,6,0.0000003442,0.08936246;0.15607861;0.15607854;0.12271532;0.20610653;0.09691769;0.00000002;0.17274083
wavmark,8,chinese:SSB0073,0,10,0,0,0.0000001519,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0073,0,10,0,1,0.0000001485,0.00143074;0.26344485;0.17758919;0.26344497;0.03187108;0.15330869;0.07941948;0.02949100
wavmark,8,chinese:SSB0073,0,10,0,2,0.0000001478,0.14831162;0.12235299;0.00000010;0.17025424;0.17220427;0.17220466;0.00000005;0.21467207
wavmark,8,chinese:SSB0073,0,10,0,3,0.0000001537,0.23117532;0.00000007;0.23117530;0.24006394;0.00000000;0.12636007;0.02944031;0.14178499
wavmark,8,chinese:SSB0073,0,10,0,4,0.0000001484,0.22911865;0.03761660;0.00000009;0.24417434;0.13632662;0.08193496;0.13632688;0.13450187
wavmark,8,chinese:SSB0073,0,10,0,5,0.0000001485,0.00143074;0.26344485;0.17758919;0.26344497;0.03187108;0.15330869;0.07941948;0.02949100
wavmark,8,chinese:SSB0073,0,10,0,6,0.0000001451,0.01604856;0.19492331;0.02874624;0.30981697;0.19492290;0.19557164;0.00407356;0.05589683
wavmark,8,chinese:SSB0073,0,10,1,0,0.0000001519,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0073,0,10,1,1,0.0000001485,0.00143074;0.26344485;0.17758919;0.26344497;0.03187108;0.15330869;0.07941948;0.02949100
wavmark,8,chinese:SSB0073,0,10,1,2,0.0000001484,0.22911865;0.03761660;0.00000009;0.24417434;0.13632662;0.08193496;0.13632688;0.13450187
wavmark,8,chinese:SSB0073,0,10,1,3,0.0000001482,0.12094901;0.18893283;0.00797949;0.32087436;0.00000002;0.11991865;0.18893267;0.05241298
wavmark,8,chinese:SSB0073,0,10,1,4,0.0000001485,0.00143074;0.26344485;0.17758919;0.26344497;0.03187108;0.15330869;0.07941948;0.02949100
wavmark,8,chinese:SSB0073,0,10,1,5,0.0000001546,0.20827883;0.11876193;0.19375076;0.11619622;0.00000000;0.19375065;0.00000003;0.16926158
wavmark,8,chinese:SSB0073,0,10,1,6,0.0000001515,0.19714743;0.00000007;0.12412975;0.26697076;0.00000000;0.09676357;0.19714706;0.11784136
wavmark,8,chinese:SSB0073,0,10,2,0,0.0000001519,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0073,0,10,2,1,0.0000001485,0.00143074;0.26344485;0.17758919;0.26344497;0.03187108;0.15330869;0.07941948;0.02949100
wavmark,8,chinese:SSB0073,0,10,2,2,0.0000001537,0.23117532;0.00000007;0.23117530;0.24006394;0.00000000;0.12636007;0.02944031;0.14178499
wavmark,8,chinese:SSB0073,0,10,2,3,0.0000001555,0.17589020;0.09455168;0.15397970;0.17799662;0.08415102;0.15338277;0.00666529;0.15338271
wavmark,8,chinese:SSB0073,0,10,2,4,0.0000001478,0.14831162;0.12235299;0.00000010;0.17025424;0.17220427;0.17220466;0.00000005;0.21467207
wavmark,8,chinese:SSB0073,0,10,2,5,0.0000001526,0.21919580;0.07520736;0.12627558;0.20958676;0.12627508;0.10028053;0.00000005;0.14317884
wavmark,8,chinese:SSB0073,0,10,2,6,0.0000001555,0.17589020;0.09455168;0.15397970;0.17799662;0.08415102;0.15338277;0.00666529;0.15338271
wavmark,8,chinese:SSB0073,0,10,3,0,0.0000001519,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0073,0,10,3,1,0.0000001485,0.00143074;0.26344485;0.17758919;0.26344497;0.03187108;0.15330869;0.07941948;0.02949100
wavmark,8,chinese:SSB0073,0,10,3,2,0.0000001498,0.22922965;0.00000008;0.02075177;0.22520777;0.00427314;0.15490932;0.18281413;0.18281415
wavmark,8,chinese:SSB0073,0,10,3,3,0.0000001498,0.22922965;0.00000008;0.02075177;0.22520777;0.00427314;0.15490932;0.18281413;0.18281415
wavmark,8,chinese:SSB0073,0,10,3,4,0.0000001525,0.27272474;0.06601775;0.16612052;0.18477642;0.00000000;0.02382700;0.16612033;0.12041325
wavmark,8,chinese:SSB0073,0,10,3,5,0.0000001536,0.11588089;0.20567005;0.20567007;0.29305215;0.00000000;0.12559735;0.00000002;0.05412948
wavmark,8,chinese:SSB0073,0,10,3,6,0.0000001490,0.12789653;0.20223050;0.02848525;0.17020642;0.17020578;0.11143182;0.05804466;0.13149904
wavmark,8,chinese:SSB0080,0,11,0,0,0.0000000696,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0080,0,11,0,1,0.0000000530,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,0,2,0.0000000530,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,0,3,0.0000000659,0.23409550;0.19344177;0.14471420;0.11611064;0.00000002;0.00000002;0.07754240;0.23409546
wavmark,8,chinese:SSB0080,0,11,0,4,0.0000000462,0.00000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.50000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,0,5,0.0000000667,0.00000001;0.22378667;0.06636721;0.13523227;0.24077978;0.00000004;0.09305430;0.24077972
wavmark,8,chinese:SSB0080,0,11,0,6,0.0000000660,0.14012037;0.00000001;0.00000003;0.27926303;0.17877149;0.12258217;0.27926289;0.00000002
wavmark,8,chinese:SSB0080,0,11,1,0,0.0000000696,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0080,0,11,1,1,0.0000000530,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,1,2,0.0000000667,0.00000001;0.24602171;0.13428744;0.10892719;0.00000004;0.24217497;0.02641380;0.24217484
wavmark,8,chinese:SSB0080,0,11,1,3,0.0000000504,0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,1,4,0.0000000660,0.15218102;0.05818311;0.00000001;0.21078766;0.18004699;0.12544929;0.06256442;0.21078749
wavmark,8,chinese:SSB0080,0,11,1,5,0.0000000661,0.18413865;0.14268402;0.17237282;0.19331874;0.00000001;0.18413874;0.07988973;0.04345727
wavmark,8,chinese:SSB0080,0,11,1,6,0.0000000530,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,2,0,0.0000000696,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0080,0,11,2,1,0.0000000530,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,2,2,0.0000000659,0.00000001;0.11338641;0.19693235;0.16131731;0.00657504;0.26089449;0.26089435;0.00000003
wavmark,8,chinese:SSB0080,0,11,2,3,0.0000000660,0.15218102;0.05818311;0.00000001;0.21078766;0.18004699;0.12544929;0.06256442;0.21078749
wavmark,8,chinese:SSB0080,0,11,2,4,0.0000000525,0.00000000;0.00000000;0.00000000;0.50000000;0.50000000;0.00000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,2,5,0.0000000446,0.00000000;0.50000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,2,6,0.0000000667,0.00000001;0.22378667;0.06636721;0.13523227;0.24077978;0.00000004;0.09305430;0.24077972
wavmark,8,chinese:SSB0080,0,11,3,0,0.0000000696,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0080,0,11,3,1,0.0000000530,0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,3,2,0.0000000667,0.00000001;0.22378667;0.06636721;0.13523227;0.24077978;0.00000004;0.09305430;0.24077972
wavmark,8,chinese:SSB0080,0,11,3,3,0.0000000477,0.50000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,3,4,0.0000000446,0.00000000;0.50000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0080,0,11,3,5,0.0000000659,0.23409550;0.19344177;0.14471420;0.11611064;0.00000002;0.00000002;0.07754240;0.23409546
wavmark,8,chinese:SSB0080,0,11,3,6,0.0000000668,0.20697290;0.20697287;0.12952896;0.07134957;0.00000003;0.01611739;0.10889761;0.26016067
wavmark,8,chinese:SSB0112,0,12,0,0,0.0000000674,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0112,0,12,0,1,0.0000000529,0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000
wavmark,8,chinese:SSB0112,0,12,0,2,0.0000000469,0.00000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.50000000;0.00000000
wavmark,8,chinese:SSB0112,0,12,0,3,0.0000000364,0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000;0.00000000
wavmark,8,chinese:SSB0112,0,12,0,4,0.0000000646,0.10876793;0.01020896;0.33204301;0.00395722;0.09294474;0.22447453;0.22447471;0.00312891
wavmark,8,chinese:SSB0112,0,12,0,5,0.0000000691,0.11396773;0.00000001;0.25764326;0.22013309;0.10017110;0.00000000;0.22013312;0.08795170
wavmark,8,chinese:SSB0112,0,12,0,6,0.0000000648,0.11734623;0.20912625;0.29121936;0.00000001;0.00000002;0.20912610;0.01567614;0.15750589
wavmark,8,chinese:SSB0112,0,12,1,0,0.0000000674,0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000;0.12500000
wavmark,8,chinese:SSB0112,0,12,1,1,0.0000000529,0.00000000;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.50000000;0.00000000
wavmark,8,chinese:SSB0112,0,12,1,2,0.0000000680,0.00000003;0.17988605;0.21993288;0.16760571;0.09695623;0.04490829;0.07077798;0.21993284
