model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
audioseal,3,chinese:SSB0009,0,3,37604,tct,1.414214,0,-2.499765
audioseal,3,chinese:SSB0009,1,4,43380,mean,0.933992,0,-5.878336
audioseal,3,chinese:SSB0009,1,4,43380,tct,0.933992,0,-1.957753
audioseal,3,chinese:SSB0009,1,4,36763,mean,0.957427,0,-5.161274
audioseal,3,chinese:SSB0009,1,4,36763,tct,0.957427,0,-2.674279
audioseal,3,chinese:SSB0009,1,4,34745,mean,1.148542,0,-4.896228
audioseal,3,chinese:SSB0009,1,4,34745,tct,1.148542,0,-2.511362
audioseal,3,chinese:SSB0009,1,4,50077,mean,1.154701,0,-1.791671
audioseal,3,chinese:SSB0009,1,4,50077,tct,1.154701,0,-0.891484
audioseal,3,chinese:SSB0009,1,4,33781,mean,1.185013,0,-3.343968
audioseal,3,chinese:SSB0009,1,4,33781,tct,1.185013,0,-2.161783
audioseal,3,chinese:SSB0009,1,4,10549,mean,1.220394,0,-4.624004
audioseal,3,chinese:SSB0009,1,4,10549,tct,1.220394,0,-1.274720
audioseal,3,chinese:SSB0009,1,4,33563,mean,1.288245,0,-3.532548
audioseal,3,chinese:SSB0009,1,4,33563,tct,1.288245,0,-1.636090
audioseal,3,chinese:SSB0009,1,4,36762,mean,1.290994,0,-6.558133
audioseal,3,chinese:SSB0009,1,4,36762,tct,1.290994,0,-3.963381
audioseal,3,chinese:SSB0009,1,4,33701,mean,1.320864,0,-3.496768
audioseal,3,chinese:SSB0009,1,4,33701,tct,1.320864,0,-1.813688
audioseal,3,chinese:SSB0009,1,4,17301,mean,1.320864,0,-3.037542
audioseal,3,chinese:SSB0009,1,4,17301,tct,1.320864,0,-1.558231
audioseal,3,chinese:SSB0009,2,5,38138,mean,1.237929,0,-3.191367
audioseal,3,chinese:SSB0009,2,5,38138,tct,1.237929,0,-0.697433
audioseal,3,chinese:SSB0009,2,5,14413,mean,1.237929,0,-5.762404
audioseal,3,chinese:SSB0009,2,5,14413,tct,1.237929,0,-1.741767
audioseal,3,chinese:SSB0009,2,5,41045,mean,1.247219,0,-5.566714
audioseal,3,chinese:SSB0009,2,5,41045,tct,1.247219,0,-3.505463
audioseal,3,chinese:SSB0009,2,5,63949,mean,1.309307,0,-7.782744
audioseal,3,chinese:SSB0009,2,5,63949,tct,1.309307,0,-1.754757
audioseal,3,chinese:SSB0009,2,5,63823,mean,1.309307,0,-7.918048
audioseal,3,chinese:SSB0009,2,5,63823,tct,1.309307,0,-1.659725
audioseal,3,chinese:SSB0009,2,5,31180,mean,1.309307,0,-7.001323
audioseal,3,chinese:SSB0009,2,5,31180,tct,1.309307,0,-4.299049
audioseal,3,chinese:SSB0009,2,5,38810,mean,1.309307,0,-7.755223
audioseal,3,chinese:SSB0009,2,5,38810,tct,1.309307,0,-4.500643
audioseal,3,chinese:SSB0009,2,5,58454,mean,1.348400,0,-4.896312
audioseal,3,chinese:SSB0009,2,5,58454,tct,1.348400,0,-1.880489
audioseal,3,chinese:SSB0009,2,5,42180,mean,1.348400,0,-4.006310
audioseal,3,chinese:SSB0009,2,5,42180,tct,1.348400,0,-2.098496
audioseal,3,chinese:SSB0009,2,5,41076,mean,1.348400,0,-3.278059
audioseal,3,chinese:SSB0009,2,5,41076,tct,1.348400,0,-1.116727
audioseal,3,chinese:SSB0011,0,6,44149,mean,1.092496,0,-2.150335
audioseal,3,chinese:SSB0011,0,6,44149,tct,1.092496,0,-2.270983
audioseal,3,chinese:SSB0011,0,6,15605,mean,1.191367,0,-1.071380
audioseal,3,chinese:SSB0011,0,6,15605,tct,1.191367,0,-1.033735
audioseal,3,chinese:SSB0011,0,6,13685,mean,1.295152,0,-2.104405
audioseal,3,chinese:SSB0011,0,6,13685,tct,1.295152,0,-1.652695
audioseal,3,chinese:SSB0011,0,6,11645,mean,1.307546,0,-3.351801
audioseal,3,chinese:SSB0011,0,6,11645,tct,1.307546,0,-3.365708
audioseal,3,chinese:SSB0011,0,6,27961,mean,1.309307,0,-5.665843
audioseal,3,chinese:SSB0011,0,6,27961,tct,1.309307,0,-2.637224
audioseal,3,chinese:SSB0011,0,6,12407,mean,1.331989,0,-3.312150
audioseal,3,chinese:SSB0011,0,6,12407,tct,1.331989,0,-2.423707
audioseal,3,chinese:SSB0011,0,6,46163,mean,1.341641,0,-5.172268
audioseal,3,chinese:SSB0011,0,6,46163,tct,1.341641,0,-3.148058
audioseal,3,chinese:SSB0011,0,6,11369,mean,1.362770,0,-4.383378
audioseal,3,chinese:SSB0011,0,6,11369,tct,1.362770,0,-3.515243
audioseal,3,chinese:SSB0011,0,6,19569,mean,1.362770,0,-3.602430
