model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
voicemark,8,121,0,0,bdb,1,1,1,12,0.7500,3.2244,0.9661,7.02
voicemark,8,121,1,1,bdb,1,1,1,12,0.7500,4.0681,0.9812,10.68
voicemark,8,121,2,2,bdb,1,1,1,10,0.6250,3.4865,0.9706,8.31
voicemark,8,121,3,3,bdb,1,1,1,10,0.6250,3.1424,0.9686,7.32
voicemark,8,237,0,4,bdb,1,0,0,13,0.8125,4.0110,0.9793,12.00
voicemark,8,237,1,5,bdb,1,0,0,13,0.8125,3.5083,0.9831,10.32
voicemark,8,237,2,6,bdb,1,1,1,12,0.7500,3.6652,0.9768,11.16
voicemark,8,237,3,7,bdb,1,1,1,11,0.6875,4.0920,0.9880,12.48
voicemark,8,260,0,8,bdb,1,1,1,12,0.7500,3.7956,0.9679,11.38
voicemark,8,260,1,9,bdb,1,1,1,13,0.8125,4.3571,0.9855,17.24
voicemark,8,260,2,10,bdb,1,1,1,11,0.6875,3.4395,0.9575,10.57
voicemark,8,260,3,11,bdb,1,1,1,11,0.6875,3.8949,0.9701,12.92
voicemark,8,672,0,12,bdb,1,1,1,11,0.6875,3.6902,0.9753,10.65
voicemark,8,672,1,13,bdb,1,1,0,14,0.8750,3.4790,0.9518,7.29
voicemark,8,672,2,14,bdb,1,1,1,14,0.8750,3.1094,0.9406,8.25
voicemark,8,672,3,15,bdb,0,0,0,16,1.0000,3.5323,0.9486,9.46
voicemark,8,908,0,16,bdb,1,1,1,12,0.7500,2.9472,0.9475,10.26
voicemark,8,908,1,17,bdb,1,1,1,14,0.8750,3.8477,0.9627,12.01
voicemark,8,908,2,18,bdb,1,1,1,11,0.6875,4.0325,0.9612,11.57
voicemark,8,908,3,19,bdb,1,1,1,11,0.6875,4.0137,0.9709,13.66
voicemark,8,1089,0,20,bdb,1,1,1,12,0.7500,3.6002,0.9609,11.36
voicemark,8,1089,1,21,bdb,1,0,0,15,0.9375,3.6155,0.9673,12.88
