model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,3,121,0,0,bdb,1,1,1,12,0.7500,4.5694,0.9997,31.97
audioseal,3,121,1,1,bdb,1,1,1,12,0.7500,4.5987,0.9997,32.62
audioseal,3,121,2,2,bdb,1,1,1,13,0.8125,4.5900,0.9996,31.13
audioseal,3,121,3,3,bdb,1,1,1,12,0.7500,4.6092,0.9998,33.69
audioseal,3,237,0,4,bdb,1,1,1,12,0.7500,4.6018,0.9999,36.86
audioseal,3,237,1,5,bdb,1,1,1,10,0.6250,4.6024,0.9999,38.04
audioseal,3,237,2,6,bdb,1,1,1,14,0.8750,4.6037,0.9999,39.15
audioseal,3,237,3,7,bdb,1,1,1,13,0.8125,4.6242,1.0000,43.44
audioseal,3,260,0,8,bdb,1,1,1,15,0.9375,4.6261,0.9997,37.37
audioseal,3,260,1,9,bdb,1,1,1,14,0.8750,4.6125,0.9996,39.59
audioseal,3,260,2,10,bdb,1,1,1,12,0.7500,4.6091,0.9996,38.77
audioseal,3,260,3,11,bdb,1,1,1,11,0.6875,4.6056,0.9995,37.65
audioseal,3,672,0,12,bdb,1,1,1,12,0.7500,4.5936,0.9986,33.47
audioseal,3,672,1,13,bdb,1,1,1,11,0.6875,4.6181,0.9992,36.06
audioseal,3,672,2,14,bdb,1,1,1,11,0.6875,4.5832,0.9990,34.49
audioseal,3,672,3,15,bdb,1,1,1,12,0.7500,4.6129,0.9991,33.75
audioseal,3,908,0,16,bdb,1,1,1,10,0.6250,4.6057,0.9990,37.08
audioseal,3,908,1,17,bdb,1,1,1,14,0.8750,4.5708,0.9982,33.04
audioseal,3,908,2,18,bdb,1,1,1,13,0.8125,4.6132,0.9992,36.03
audioseal,3,908,3,19,bdb,1,1,1,13,0.8125,4.6136,0.9992,37.28
audioseal,3,1089,0,20,bdb,1,1,1,14,0.8750,4.5745,0.9989,34.27
audioseal,3,1089,1,21,bdb,1,1,1,12,0.7500,4.6198,0.9995,34.99
audioseal,3,1089,2,22,bdb,1,1,1,14,0.8750,4.5992,0.9995,34.34
audioseal,3,1089,3,23,bdb,1,1,1,13,0.8125,4.6064,0.9996,37.99
audioseal,3,1188,0,24,bdb,1,1,1,15,0.9375,4.6113,0.9984,31.97
