model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wavmark,3,121,0,0,bdb,1,1,1,11,0.6875,4.4393,1.0000,39.54
wavmark,3,121,1,1,bdb,1,1,1,15,0.9375,4.5262,1.0000,42.55
wavmark,3,121,2,2,bdb,1,1,1,13,0.8125,4.4545,1.0000,39.01
wavmark,3,121,3,3,bdb,1,1,1,13,0.8125,4.5490,1.0000,41.24
wavmark,3,237,0,4,bdb,1,1,1,12,0.7500,4.5786,0.9999,42.49
wavmark,3,237,1,5,bdb,1,1,1,10,0.6250,4.5791,0.9999,41.78
wavmark,3,237,2,6,bdb,1,1,1,12,0.7500,4.6172,0.9999,45.24
wavmark,3,237,3,7,bdb,1,0,0,15,0.9375,4.6246,1.0000,46.49
wavmark,3,260,0,8,bdb,1,1,1,15,0.9375,4.5891,0.9996,45.53
wavmark,3,260,1,9,bdb,1,1,1,13,0.8125,4.6137,0.9996,46.30
wavmark,3,260,2,10,bdb,1,1,1,14,0.8750,4.6213,0.9998,45.45
wavmark,3,260,3,11,bdb,1,1,1,12,0.7500,4.6240,0.9998,45.59
wavmark,3,672,0,12,bdb,1,1,1,13,0.8125,4.5829,0.9970,41.01
wavmark,3,672,1,13,bdb,1,1,1,11,0.6875,4.6010,0.9983,43.78
wavmark,3,672,2,14,bdb,1,1,1,11,0.6875,4.6210,0.9989,43.98
wavmark,3,672,3,15,bdb,1,1,1,12,0.7500,4.6225,0.9989,43.88
wavmark,3,908,0,16,bdb,1,1,1,11,0.6875,4.5881,0.9994,43.19
wavmark,3,908,1,17,bdb,1,1,1,12,0.7500,4.5438,0.9990,40.14
wavmark,3,908,2,18,bdb,1,1,1,15,0.9375,4.6003,0.9996,44.69
wavmark,3,908,3,19,bdb,1,1,1,11,0.6875,4.5258,0.9987,39.48
wavmark,3,1089,0,20,bdb,1,1,1,12,0.7500,4.6259,0.9999,46.03
wavmark,3,1089,1,21,bdb,1,1,1,11,0.6875,4.6169,0.9998,44.96
wavmark,3,1089,2,22,bdb,1,1,1,13,0.8125,4.5956,0.9998,44.23
wavmark,3,1089,3,23,bdb,1,1,1,14,0.8750,4.6279,0.9999,46.43
