model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wmcodec,5,121,0,0,bdb,1,1,1,11,0.6875,4.1830,0.9874,9.54
wmcodec,5,121,1,1,bdb,1,1,1,11,0.6875,4.0725,0.9869,9.36
wmcodec,5,121,2,2,bdb,1,1,1,11,0.6875,4.0528,0.9851,9.70
wmcodec,5,121,3,3,bdb,1,1,1,12,0.7500,4.3264,0.9933,14.12
wmcodec,5,237,0,4,bdb,1,1,1,13,0.8125,4.0898,0.9906,13.97
wmcodec,5,237,1,5,bdb,1,1,1,9,0.5625,4.2110,0.9922,14.07
wmcodec,5,237,2,6,bdb,1,1,1,14,0.8750,4.4836,0.9968,19.26
wmcodec,5,237,3,7,bdb,1,1,1,8,0.5000,4.3144,0.9925,14.73
wmcodec,5,260,0,8,bdb,1,1,1,13,0.8125,4.4297,0.9925,17.55
wmcodec,5,260,1,9,bdb,1,1,1,11,0.6875,4.0507,0.9857,13.25
wmcodec,5,260,2,10,bdb,1,1,1,14,0.8750,4.2064,0.9852,12.35
wmcodec,5,260,3,11,bdb,1,1,1,13,0.8125,4.0451,0.9850,12.79
wmcodec,5,672,0,12,bdb,1,1,1,9,0.5625,4.1596,0.9784,7.20
wmcodec,5,672,1,13,bdb,1,1,1,11,0.6875,4.4087,0.9910,10.81
wmcodec,5,672,2,14,bdb,1,1,1,10,0.6250,4.0709,0.9790,5.30
wmcodec,5,672,3,15,bdb,1,1,1,9,0.5625,4.3353,0.9913,10.56
wmcodec,5,908,0,16,bdb,1,1,1,11,0.6875,4.0167,0.9777,12.73
wmcodec,5,908,1,17,bdb,1,1,1,13,0.8125,4.3928,0.9882,17.02
wmcodec,5,908,2,18,bdb,1,1,1,11,0.6875,4.0456,0.9795,12.52
wmcodec,5,908,3,19,bdb,1,1,1,14,0.8750,4.4163,0.9911,17.86
wmcodec,5,1089,0,20,bdb,1,1,1,12,0.7500,4.1447,0.9814,11.85
wmcodec,5,1089,1,21,bdb,1,1,1,10,0.6250,4.1758,0.9804,11.91
wmcodec,5,1089,2,22,bdb,1,1,1,11,0.6875,4.2165,0.9826,12.20
wmcodec,5,1089,3,23,bdb,1,1,1,10,0.6250,3.9603,0.9825,12.23
wmcodec,5,1188,0,24,bdb,1,1,1,12,0.7500,4.0125,0.9726,12.82
wmcodec,5,1188,1,25,bdb,1,1,1,12,0.7500,4.4389,0.9883,17.73
wmcodec,5,1188,2,26,bdb,1,1,1,11,0.6875,4.4338,0.9886,18.24
wmcodec,5,1188,3,27,bdb,1,1,1,10,0.6250,4.4274,0.9868,17.26
wmcodec,5,1221,0,28,bdb,1,1,1,13,0.8125,4.2469,0.9877,9.13
wmcodec,5,1221,1,29,bdb,1,1,1,12,0.7500,4.4225,0.9932,13.09
wmcodec,5,1221,2,30,bdb,1,1,1,13,0.8125,4.4555,0.9948,14.53
wmcodec,5,1221,3,31,bdb,1,1,1,10,0.6250,4.2263,0.9867,9.67
wmcodec,5,1284,0,32,bdb,1,1,1,12,0.7500,4.1468,0.9887,15.80
wmcodec,5,1284,1,33,bdb,1,1,1,10,0.6250,4.2016,0.9884,15.71
wmcodec,5,1284,2,34,bdb,1,1,1,11,0.6875,4.4686,0.9947,19.94
wmcodec,5,1284,3,35,bdb,1,1,1,15,0.9375,4.0975,0.9890,15.53
wmcodec,5,1320,0,36,bdb,1,1,1,10,0.6250,4.0540,0.9893,14.27
wmcodec,5,1320,1,37,bdb,1,1,0,14,0.8750,4.1429,0.9899,14.27
wmcodec,5,1320,2,38,bdb,1,1,1,13,0.8125,4.3488,0.9894,15.27
wmcodec,5,1320,3,39,bdb,1,1,1,13,0.8125,4.5105,0.9952,19.84
wmcodec,5,1580,0,40,bdb,1,1,1,10,0.6250,4.3847,0.9923,10.26
wmcodec,5,1580,1,41,bdb,1,1,1,11,0.6875,4.4768,0.9937,11.29
wmcodec,5,1580,2,42,bdb,1,1,1,14,0.8750,4.5246,0.9949,11.86
wmcodec,5,1580,3,43,bdb,1,1,1,9,0.5625,4.3003,0.9909,10.12
wmcodec,5,1995,0,44,bdb,1,1,1,11,0.6875,4.2343,0.9837,18.36
wmcodec,5,1995,1,45,bdb,1,1,1,11,0.6875,4.3160,0.9807,17.42
wmcodec,5,1995,2,46,bdb,1,0,0,15,0.9375,4.4509,0.9922,22.14
wmcodec,5,1995,3,47,bdb,1,1,1,13,0.8125,4.4379,0.9937,22.97
wmcodec,5,2300,0,48,bdb,1,1,1,10,0.6250,4.2249,0.9853,14.87
wmcodec,5,2300,1,49,bdb,1,1,1,10,0.6250,4.2889,0.9839,15.17
wmcodec,5,2300,2,50,bdb,1,1,1,11,0.6875,4.2662,0.9851,14.97
wmcodec,5,2300,3,51,bdb,1,1,1,10,0.6250,4.1816,0.9848,14.54
wmcodec,5,2830,0,52,bdb,1,1,1,12,0.7500,4.1106,0.9869,14.26
wmcodec,5,2830,1,53,bdb,1,1,1,13,0.8125,4.4903,0.9932,17.89
wmcodec,5,2830,2,54,bdb,1,1,1,11,0.6875,4.2478,0.9859,13.55
wmcodec,5,2830,3,55,bdb,1,1,1,10,0.6250,4.2038,0.9850,14.22
wmcodec,5,2961,0,56,bdb,1,1,1,11,0.6875,4.1996,0.9850,13.10
wmcodec,5,2961,1,57,bdb,1,1,1,10,0.6250,4.0719,0.9859,12.33
wmcodec,5,2961,2,58,bdb,1,1,1,12,0.7500,4.2494,0.9866,13.44
wmcodec,5,2961,3,59,bdb,1,1,1,11,0.6875,4.1527,0.9861,12.97
wmcodec,5,3570,0,60,bdb,1,1,1,12,0.7500,4.1944,0.9901,16.89
wmcodec,5,3570,1,61,bdb,1,1,1,13,0.8125,4.1909,0.9888,16.25
wmcodec,5,3570,2,62,bdb,1,1,1,12,0.7500,4.2417,0.9891,17.36
wmcodec,5,3570,3,63,bdb,1,1,1,11,0.6875,4.1793,0.9895,17.41
wmcodec,5,3575,0,64,bdb,1,1,1,12,0.7500,4.2137,0.9872,13.53
wmcodec,5,3575,1,65,bdb,1,1,1,9,0.5625,4.2116,0.9878,14.32
wmcodec,5,3575,2,66,bdb,1,1,1,10,0.6250,4.4548,0.9931,17.05
wmcodec,5,3575,3,67,bdb,1,1,1,11,0.6875,4.4035,0.9924,16.91
wmcodec,5,3729,0,68,bdb,1,1,1,12,0.7500,4.4940,0.9940,15.20
wmcodec,5,3729,1,69,bdb,1,1,1,14,0.8750,4.4756,0.9952,14.89
wmcodec,5,3729,2,70,bdb,1,1,1,12,0.7500,4.4505,0.9938,15.39
wmcodec,5,3729,3,71,bdb,1,1,1,12,0.7500,4.1939,0.9853,11.95
wmcodec,5,4077,0,72,bdb,1,1,1,8,0.5000,4.1686,0.9840,11.18
wmcodec,5,4077,1,73,bdb,1,1,1,10,0.6250,4.2049,0.9839,10.11
wmcodec,5,4077,2,74,bdb,1,1,1,11,0.6875,4.4472,0.9922,14.36
wmcodec,5,4077,3,75,bdb,1,1,1,10,0.6250,4.2465,0.9832,10.52
wmcodec,5,4446,0,76,bdb,1,1,1,11,0.6875,4.4141,0.9933,10.82
wmcodec,5,4446,1,77,bdb,1,1,1,10,0.6250,4.1692,0.9913,6.96
wmcodec,5,4446,2,78,bdb,1,1,1,11,0.6875,4.0298,0.9887,6.73
wmcodec,5,4446,3,79,bdb,1,1,1,9,0.5625,4.4654,0.9958,11.93
wmcodec,5,4507,0,80,bdb,1,1,1,11,0.6875,4.3370,0.9857,14.87
wmcodec,5,4507,1,81,bdb,1,1,1,11,0.6875,4.4979,0.9933,19.76
wmcodec,5,4507,2,82,bdb,1,1,1,12,0.7500,4.5256,0.9930,19.41
