dataset,model,K,method,trial_id,spk,local_t,clip_index,source_path,shard_id,num_shards,coalition_payloads,source_exact_count,source_payload_attempts,target_rank,target,target_selection_policy,selection_N_registry,N_registry,selection_score,hull_distance,weights,effective_K,max_weight,solver_success,decoded_identity,target_top1,target_margin,hits_selected_10,tracing_failure,NCA,presence,decoded_bits,target_bit_accuracy,quality_reference,PESQ,STOI,SI_SDR,elapsed_sec
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,1,1492,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85539892,0.85539892,"[0.22727272549772978, 1.084756424694843e-15, 0.0, 0.49999999999999917, 0.27272727450226997]",2.65934066,0.50000000,1,1364,0,-14.19143301,0,0,1.00000000,,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",0.93750000,first_source_correct_coalition_copy,4.3839,0.9878,17.73,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,2,10584,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86447199,0.86447199,"[0.0, 0.22340425682430046, 0.04255319048083277, 0.2340425526948669, 0.49999999999999994]",2.80507936,0.50000000,1,11736,0,-17.01518606,0,1,0.93750000,,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",0.87500000,first_source_correct_coalition_copy,4.2500,0.9813,16.10,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,3,8664,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86602540,0.86602540,"[4.338553139523978e-16, 0.2499999999999986, 0.0, 0.25000000000000094, 0.5]",2.66666667,0.50000000,1,11736,0,-17.40254510,0,1,0.93750000,,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",0.87500000,first_source_correct_coalition_copy,4.2502,0.9811,16.08,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,4,41224,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87066900,0.87066900,"[2.992471989773254e-17, 0.5000000000000002, 0.20000000057008116, 0.06666666988491195, 0.23333332954500674]",2.86624205,0.50000000,1,41736,0,-12.12096381,0,0,1.00000000,,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",0.93750000,first_source_correct_coalition_copy,4.2478,0.9825,16.27,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,5,43784,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87358909,0.87358909,"[0.0, 0.4999999999999971, 0.22222222203887232, 0.0, 0.27777777796113057]",2.65573770,0.50000000,1,44040,0,-8.56501734,0,1,0.81250000,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.2327,0.9819,16.10,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,6,41800,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.88293255,0.88293255,"[0.17073170180228522, 0.5000000000000011, 0.0, 0.02439025153342253, 0.3048780466642912]",2.68316044,0.50000000,1,42968,0,-13.95678762,0,1,0.75000000,,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.3584,0.9856,17.54,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,7,41864,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.88317609,0.88317609,"[0.181818177869786, 0.4999999999999988, 4.163336342344337e-16, 7.632783294297951e-17, 0.3181818221302147]",2.60215053,0.50000000,1,42968,0,-29.22678622,0,1,0.75000000,,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.3576,0.9856,17.56,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,8,1360,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89201958,0.89201958,"[0.05999999542394149, 0.060000002982040855, 0.10000000254576785, 0.5000000000000006, 0.2799999990482493]",2.89351852,0.50000000,1,1460,0,-20.57721652,0,1,0.81250000,,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",0.75000000,first_source_correct_coalition_copy,4.2965,0.9843,16.55,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,9,1372,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89201958,0.89201958,"[0.05999999588679666, 0.060000004253341385, 0.10000000096941435, 0.49999999999999784, 0.27999999889044985]",2.89351852,0.50000000,1,1460,0,-11.68764962,0,1,0.81250000,,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",0.75000000,first_source_correct_coalition_copy,4.2965,0.9843,16.55,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,10,40202,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89418620,0.89418620,"[0.1881720362791615, 0.19892473518365403, 0.5000000000000004, 0.026881727414847588, 0.08602150112233656]",3.00208262,0.50000000,1,39946,0,-18.88313510,0,0,1.00000000,,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",0.93750000,first_source_correct_coalition_copy,4.3437,0.9866,17.54,11.232
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,1,47828,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.79471941,0.79471941,"[0.4999999999999994, 0.214285719987692, 0.0, 1.381703322853942e-16, 0.28571428001230836]",2.64864865,0.50000000,1,46612,0,-2.05789174,0,1,0.81250000,,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1]",0.75000000,first_source_correct_coalition_copy,4.4671,0.9904,19.00,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,2,8672,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.81503725,0.81503725,"[1.4143345898922158e-16, 0.14893617385101451, 0.4999999999999999, 0.31914893631250496, 0.03191488983648054]",2.66626433,0.50000000,1,8576,0,-15.50748324,0,1,0.93750000,,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",0.87500000,first_source_correct_coalition_copy,4.1378,0.9755,12.96,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,3,15316,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84437134,0.84437134,"[0.3548387048623296, 0.032258066703733615, 0.11290322843393738, 0.0, 0.49999999999999956]",2.56608814,0.50000000,1,14068,0,-11.66709565,0,1,0.81250000,,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",0.75000000,first_source_correct_coalition_copy,4.3600,0.9869,16.50,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,4,48020,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84515425,0.84515425,"[0.4999999999999995, 0.0, 0.1250000006635102, 1.9892647180404364e-16, 0.37499999933649025]",2.46153846,0.50000000,1,54804,0,-20.66382130,0,1,0.68750000,,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",0.62500000,first_source_correct_coalition_copy,4.4549,0.9905,18.82,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,5,16276,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84515425,0.84515425,"[0.37499999948632645, 1.1553258350005533e-15, 0.12500000051367247, 0.0, 0.49999999999999983]",2.46153846,0.50000000,1,14068,0,-13.16500199,0,1,0.81250000,,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",0.75000000,first_source_correct_coalition_copy,4.3662,0.9872,16.67,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,6,9632,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84515425,0.84515425,"[1.2502767553643845e-08, 0.0, 0.5000000000000001, 0.37500000404362754, 0.12499998345360473]",2.46153847,0.50000000,1,56864,0,-12.83073234,0,1,0.62500000,,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",0.50000000,first_source_correct_coalition_copy,4.1327,0.9760,12.94,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,7,9704,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84515425,0.84515425,"[0.0, 5.802537557675629e-09, 0.37500000560672286, 0.5, 0.12499998859073952]",2.46153845,0.50000000,1,1504,0,-16.37612672,0,1,0.81250000,,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",0.87500000,first_source_correct_coalition_copy,4.1421,0.9759,12.80,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,8,26080,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84515425,0.84515425,"[1.8819730258429408e-16, 5.478853418694646e-09, 0.37500000559108954, 0.5000000000000002, 0.12499998893005677]",2.46153845,0.50000000,1,1504,0,-11.28466229,0,1,0.81250000,,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",0.87500000,first_source_correct_coalition_copy,4.1421,0.9759,12.80,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,9,14996,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84515425,0.84515425,"[0.4999999999999999, 2.1028440788668895e-16, 0.1250000004809448, 1.7847636039366862e-16, 0.37499999951905494]",2.46153846,0.50000000,1,54804,0,-14.36871179,0,1,0.68750000,,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",0.62500000,first_source_correct_coalition_copy,4.4549,0.9905,18.82,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,10,43712,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85096294,0.85096294,"[0.3124999957051754, 0.5000000000000001, 0.06250001280802958, 0.12499999148679507, 0.0]",2.72340428,0.50000000,1,35376,0,-14.70674001,0,1,0.75000000,,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",0.68750000,first_source_correct_coalition_copy,4.2958,0.9839,15.52,11.090
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,1,47162,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.79471941,0.79471941,"[1.1435646897796379e-16, 0.28571428259720594, 0.0, 0.4999999999999997, 0.21428571740279434]",2.64864865,0.50000000,1,47242,0,-5.98329449,1,1,0.87500000,,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.1890,0.9745,12.90,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,2,47274,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.81649658,0.81649658,"[0.1000000009493961, 0.2999999994449843, 0.09999999960561946, 0.5000000000000001, 0.0]",2.77777778,0.50000000,1,47144,0,-4.83869433,1,1,0.93750000,,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0.87500000,first_source_correct_coalition_copy,4.2725,0.9775,13.39,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,3,63674,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.83526907,0.83526907,"[7.756179628733159e-17, 0.4999999999999999, 0.1538461536118567, 0.3076923061966106, 0.03846154019153282]",2.70400001,0.50000000,1,63578,0,-5.16875166,1,1,0.75000000,,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0.81250000,first_source_correct_coalition_copy,4.2640,0.9752,12.64,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,4,63530,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.83666003,0.83666003,"[1.85027754068806e-16, 0.33333334186995506, 0.16666665813004428, 0.5000000000000006, 0.0]",2.57142855,0.50000000,1,47146,0,-5.45325697,1,0,1.00000000,,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0.93750000,first_source_correct_coalition_copy,4.2140,0.9745,12.57,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,5,63656,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.83666003,0.83666003,"[0.0, 0.499999999999999, 0.1666666643344671, 0.33333333566553236, 1.5711793685130642e-15]",2.57142857,0.50000000,1,63560,0,-3.05631167,1,1,0.75000000,,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0.81250000,first_source_correct_coalition_copy,4.2600,0.9749,12.53,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,6,43050,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84515425,0.84515425,"[0.08167330673880109, 0.017928285014514725, 0.15737051554992038, 0.5000000000000003, 0.24302789269676348]",2.93410021,0.50000000,1,47146,0,-10.74732044,1,0,1.00000000,,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0.93750000,first_source_correct_coalition_copy,4.1957,0.9771,13.63,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,7,47402,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85485041,0.85485041,"[0.0, 0.03030302855190673, 0.19696969509130258, 0.5000000000000004, 0.2727272763567904]",2.74653215,0.50000000,1,47146,0,-19.30001627,1,0,1.00000000,,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0.93750000,first_source_correct_coalition_copy,4.1553,0.9748,12.96,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,8,47288,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85660156,0.85660156,"[0.036585365409800376, 0.49999999999999817, 7.098804492924488e-16, 0.3780487762159498, 0.08536585837425106]",2.49037039,0.50000000,1,63576,0,-5.76309219,1,1,0.81250000,,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0.75000000,first_source_correct_coalition_copy,4.2528,0.9754,12.81,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,9,63544,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85839508,0.85839508,"[1.0049590953345021e-17, 0.5, 6.24183796336264e-18, 0.39999999781123996, 0.10000000218876]",2.38095239,0.50000000,1,47194,0,-6.25898132,1,1,0.81250000,,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0.75000000,first_source_correct_coalition_copy,4.2265,0.9742,12.53,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,10,47144,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86602540,0.86602540,"[0.024590163456218377, 0.4180327838436724, 1.6581479586886496e-16, 0.4999999999999998, 0.05737705270010926]",2.33291537,0.50000000,1,47144,1,0.01176751,1,1,0.93750000,,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1.00000000,first_source_correct_coalition_copy,4.2201,0.9745,12.65,10.763
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,1,56410,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86110197,0.86110197,"[0.1447368390629182, 0.1973684237553882, 1.3444106938820265e-16, 0.5000000000000004, 0.1578947371816931]",2.98655636,0.50000000,1,56488,0,-13.87041558,0,1,0.81250000,,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1]",0.68750000,first_source_correct_coalition_copy,4.1246,0.9821,12.28,10.987
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,2,40346,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86110197,0.86110197,"[0.5000000000000011, 0.1973684214961574, 2.0575518540677607e-17, 0.14473684227734543, 0.157894736226496]",2.98655636,0.50000000,1,47512,0,-27.08420778,0,1,0.87500000,,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.5262,0.9929,17.90,10.987
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,3,35322,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86220428,0.86220428,"[0.2720588215729884, 0.49999999999999917, 0.19852941361469603, 3.421965457415204e-16, 0.029411764812316155]",2.74502820,0.50000000,1,35194,0,-20.88404912,0,0,1.00000000,,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0.93750000,first_source_correct_coalition_copy,4.3456,0.9872,14.40,10.987
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,4,56440,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87151706,0.87151706,"[4.548378879050879e-16, 0.24603174594508356, 0.04761904839724543, 0.49999999999999495, 0.20634920565767562]",2.81389578,0.50000000,1,56392,0,-11.19174051,0,1,0.93750000,,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",0.87500000,first_source_correct_coalition_copy,3.9907,0.9785,11.15,10.987
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,5,56536,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87210285,0.87210285,"[0.23529411519241727, 0.0, 0.1176470600926709, 0.5000000000000004, 0.1470588247149114]",2.93401016,0.50000000,1,56488,0,-7.87048703,0,1,0.81250000,,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1]",0.81250000,first_source_correct_coalition_copy,4.2083,0.9842,12.84,10.987
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,6,56664,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87328475,0.87328475,"[0.23404255048104386, 0.1702127685470113, 0.09574468097194518, 0.4999999999999995, 2.2427403113350054e-16]",2.91617162,0.50000000,1,53608,0,-29.40484065,0,1,0.68750000,,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",0.75000000,first_source_correct_coalition_copy,4.2171,0.9841,13.00,10.987
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,7,48570,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87358909,0.87358909,"[0.4999999999999984, 0.27777777910664225, 0.0, 3.145956445141533e-16, 0.22222222089335905]",2.65573770,0.50000000,1,47512,0,-25.25826011,0,1,0.87500000,,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.5026,0.9925,17.68,10.987
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,8,51578,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87588559,0.87588559,"[2.397517895255458e-16, 0.4999999999999996, 0.18032786914917762, 0.2540983613104059, 0.06557376954041659]",2.84588910,0.50000000,1,35194,0,-3.88002392,0,0,1.00000000,,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0.93750000,first_source_correct_coalition_copy,4.1036,0.9800,11.71,10.987
