dataset,model,K,method,trial_id,spk,local_t,clip_index,source_path,shard_id,num_shards,coalition_payloads,source_exact_count,source_payload_attempts,target_rank,target,target_selection_policy,selection_N_registry,N_registry,selection_score,hull_distance,weights,effective_K,max_weight,solver_success,decoded_identity,target_top1,target_margin,hits_selected_10,tracing_failure,NCA,presence,decoded_bits,target_bit_accuracy,quality_reference,PESQ,STOI,SI_SDR,elapsed_sec
collusion_300_shared4_source_correct_v21,voicemark,5,pm,63,chinese:SSB0241,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,0,7,"[63879, 52961, 22258, 46738, 4898]",5,64,8,13970,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87705802,0.87705802,"[0.039999997956036246, 1.6981603467593453e-16, 0.31999999998372936, 0.5000000000000004, 0.1400000020602338]",2.67665953,0.50000000,1,46834,0,-32.36132132,1,1,0.87500000,0.672671,"[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",0.81250000,first_source_correct_coalition_copy,2.8135,0.9411,10.20,3.227
collusion_300_shared4_source_correct_v21,voicemark,5,pm,63,chinese:SSB0241,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,0,7,"[63879, 52961, 22258, 46738, 4898]",5,64,9,5026,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.88083033,0.88083033,"[0.1538461520692565, 1.2749765002280698e-18, 0.269230767857454, 0.07692308007328955, 0.5]",2.84033614,0.50000000,1,5986,0,-31.90023544,1,1,0.87500000,0.670308,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",0.81250000,first_source_correct_coalition_copy,3.2392,0.9554,12.33,3.227
collusion_300_shared4_source_correct_v21,voicemark,5,pm,63,chinese:SSB0241,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,0,7,"[63879, 52961, 22258, 46738, 4898]",5,64,10,52963,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.88317609,0.88317609,"[0.18181818090933466, 0.49999999999999956, 0.3181818190906657, 0.0, 0.0]",2.60215054,0.50000000,1,52977,0,-18.50473807,1,1,0.93750000,0.654946,"[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",0.87500000,first_source_correct_coalition_copy,3.3247,0.9551,12.74,3.227
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,1,23905,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.81649658,0.81649658,"[0.2500000067399414, 0.0, 0.4999999999999999, 0.12500000015264418, 0.12499999310741441]",2.90909089,0.50000000,1,20321,0,-15.22945392,0,1,0.93750000,0.671955,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0.87500000,first_source_correct_coalition_copy,3.8704,0.9776,13.48,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,2,23840,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.81649658,0.81649658,"[0.5000000000000001, 0.021505382485977324, 0.2473118372239684, 0.11827956643151677, 0.11290321385853758]",2.95540747,0.50000000,1,18720,0,-10.04933947,0,1,0.93750000,0.655268,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0.87500000,first_source_correct_coalition_copy,4.3438,0.9903,17.98,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,3,22784,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.83045480,0.83045480,"[0.5000000000000001, 0.26666666778436987, 0.03333333264858032, 0.19999999956704972, 0.0]",2.76073619,0.50000000,1,20259,0,-13.36352177,0,1,0.81250000,0.658943,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0.62500000,first_source_correct_coalition_copy,4.2888,0.9904,17.20,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,4,22817,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.83666003,0.83666003,"[0.49999999999999983, 0.05263158286937043, 0.3157894769291616, 4.2203224782446087e-16, 0.13157894020146774]",2.70411985,0.50000000,1,20327,0,-12.79015185,0,1,0.81250000,0.653006,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0.62500000,first_source_correct_coalition_copy,4.2155,0.9881,17.20,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,5,19808,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.83666003,0.83666003,"[0.3333333344644604, 2.343021124493209e-15, 0.49999999999999584, 0.16666666553554146, 0.0]",2.57142857,0.50000000,1,19809,0,-12.98737884,0,0,1.00000000,0.673581,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0]",0.93750000,first_source_correct_coalition_copy,3.9301,0.9778,13.92,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,6,19745,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.83666003,0.83666003,"[0.33333333581685837, 0.0, 0.5000000000000001, 3.0964816278479195e-16, 0.1666666641831411]",2.57142857,0.50000000,1,20321,0,-18.75472156,0,1,0.93750000,0.656497,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0.87500000,first_source_correct_coalition_copy,3.8829,0.9794,14.00,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,7,22880,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.83666003,0.83666003,"[0.5000000000000001, 0.06666666750543386, 0.2999999993349853, 0.13333333315958085, 3.621933171752659e-17]",2.76073620,0.50000000,1,18784,0,-4.42546836,0,1,0.87500000,0.662051,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0.93750000,first_source_correct_coalition_copy,4.2734,0.9886,17.35,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,8,22820,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85485041,0.85485041,"[0.5000000000000001, 0.2631578992398532, 0.07894737125534833, 0.0, 0.1578947295047985]",2.85375494,0.50000000,1,20259,0,-19.53963773,0,1,0.81250000,0.637081,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0.62500000,first_source_correct_coalition_copy,4.1214,0.9866,16.89,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,9,31008,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85485041,0.85485041,"[0.4999999999999997, 0.2631578991015594, 0.07894737225420252, 1.728201879447814e-16, 0.15789472864423817]",2.85375494,0.50000000,1,20259,0,-27.67125909,0,1,0.81250000,0.637081,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0.62500000,first_source_correct_coalition_copy,4.1214,0.9866,16.89,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,64,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,1,7,"[22816, 63492, 19809, 7624, 32677]",5,64,10,22944,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86602540,0.86602540,"[0.49999999999999906, 0.042553195482576196, 0.0, 0.23404255535183638, 0.2234042491655884]",2.80507938,0.50000000,1,7971,0,-26.02172895,0,1,0.68750000,0.643831,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",0.62500000,first_source_correct_coalition_copy,4.3166,0.9884,17.21,3.356
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,1,29265,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89037248,0.89037248,"[0.1825396797628382, 0.499999999999999, 0.1190476144182683, 3.130712652995107e-16, 0.19841270581889428]",2.96858638,0.50000000,1,47925,0,-46.69398619,0,1,0.75000000,0.590478,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1]",0.56250000,first_source_correct_coalition_copy,4.0576,0.9750,11.79,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,2,31236,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89037248,0.89037248,"[0.1190476164247783, 0.19841270387240126, 0.18253967970282, 3.3024120622834384e-16, 0.5000000000000001]",2.96858638,0.50000000,1,30725,0,-25.51502645,0,1,0.93750000,0.605306,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0.87500000,first_source_correct_coalition_copy,3.6488,0.9643,10.98,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,3,7160,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89371251,0.89371251,"[0.09523809230800308, 0.15873016461633727, 0.2460317430756593, 0.5000000000000003, 7.080716119764371e-17]",2.90025576,0.50000000,1,64503,0,-19.20796227,0,1,0.68750000,0.584901,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0.56250000,first_source_correct_coalition_copy,4.1587,0.9638,11.30,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,4,64360,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89606875,0.89606875,"[0.035593216550479256, 0.05932203536276109, 0.5000000000000001, 0.23559321900654415, 0.16949152908021542]",2.94970003,0.50000000,1,64362,0,-16.37767678,0,0,1.00000000,0.608025,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",0.93750000,first_source_correct_coalition_copy,4.0612,0.9611,12.10,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,5,23032,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89675340,0.89675340,"[2.5107659830347662e-16, 0.18085106425867056, 0.24468085106897347, 0.49999999999999983, 0.07446808467235586]",2.87256177,0.50000000,1,64503,0,-35.12232276,0,1,0.68750000,0.585934,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0.56250000,first_source_correct_coalition_copy,4.0505,0.9558,10.45,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,6,23121,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89675340,0.89675340,"[0.007485027845555602, 0.5000000000000016, 0.0733532873538634, 0.17814371519227348, 0.24101796960830602]",2.89635474,0.50000000,1,7166,0,-46.61920799,0,1,0.81250000,0.614406,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]",0.50000000,first_source_correct_coalition_copy,3.8620,0.9555,9.70,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,7,30788,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89675340,0.89675340,"[4.989739113628941e-16, 0.24468085519549296, 0.18085105891467074, 0.07446808588983934, 0.4999999999999965]",2.87256177,0.50000000,1,30724,0,-12.42271459,0,0,1.00000000,0.601609,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0.93750000,first_source_correct_coalition_copy,3.5812,0.9557,9.96,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,8,31594,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89675340,0.89675340,"[0.0, 0.07446808579992602, 0.49999999999999856, 0.24468084811431856, 0.1808510660857568]",2.87256177,0.50000000,1,64362,0,-15.43203592,0,0,1.00000000,0.607131,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",0.93750000,first_source_correct_coalition_copy,4.0167,0.9587,11.73,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,9,6520,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89675340,0.89675340,"[2.66733293059053e-16, 0.18085106457526356, 0.2446808438244546, 0.4999999999999986, 0.07446809160028296]",2.87256179,0.50000000,1,64503,0,-37.19417928,0,1,0.68750000,0.585950,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0.43750000,first_source_correct_coalition_copy,4.0505,0.9558,10.45,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,65,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,7,"[46997, 21073, 64362, 6648, 30724]",5,64,10,21072,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.89675340,0.89675340,"[0.007485026472506435, 0.4999999999999987, 0.07335328794667215, 0.17814371499361334, 0.24101797058720936]",2.89635474,0.50000000,1,7166,0,-49.58967997,0,1,0.81250000,0.614409,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]",0.50000000,first_source_correct_coalition_copy,3.8620,0.9555,9.70,3.160
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,1,45200,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.80439967,0.80439967,"[0.49999999999999595, 0.2916666664653807, 2.8760208895227537e-15, 0.16666666398165428, 0.04166666955296621]",2.74285715,0.50000000,1,61598,0,-27.78777501,0,1,0.68750000,0.716722,"[0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",0.75000000,first_source_correct_coalition_copy,4.2886,0.9827,17.73,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,2,45440,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.82245077,0.82245077,"[0.33809524442943695, 0.49999999999999967, 0.13571428401226823, 0.004761895730609946, 0.021428575827685193]",2.60954463,0.50000000,1,64814,0,-45.85325001,0,1,0.56250000,0.704727,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",0.50000000,first_source_correct_coalition_copy,4.0125,0.9709,14.86,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,3,45188,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84453259,0.84453259,"[0.3589743653329493, 0.5000000000000001, 5.551115123125784e-17, 0.025641015966314653, 0.11538461870073585]",2.54560666,0.50000000,1,63012,0,-37.51064725,0,1,0.62500000,0.718300,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",0.68750000,first_source_correct_coalition_copy,4.0072,0.9709,15.18,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,4,12416,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84515425,0.84515425,"[0.4999999999999996, 0.3750000014418926, 1.0180388950138822e-16, 6.152856791471088e-17, 0.12499999855810764]",2.46153846,0.50000000,1,63017,0,-51.44202990,0,1,0.56250000,0.720129,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",0.50000000,first_source_correct_coalition_copy,4.1832,0.9805,17.47,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,5,45460,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85972695,0.85972695,"[0.40196079087917475, 0.4999999999999994, 0.029411765605299362, 0.06862744351552653, 4.68375338513738e-17]",2.39723500,0.50000000,1,63022,0,-33.76353224,0,1,0.50000000,0.705853,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",0.43750000,first_source_correct_coalition_copy,4.0971,0.9733,15.52,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,6,12688,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86135677,0.86135677,"[0.4999999999999996, 0.40909091220617716, 0.04545454742233947, 0.04545454037148348, 3.521036219106979e-16]",2.37254901,0.50000000,1,63022,0,-53.81531252,0,1,0.50000000,0.706962,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",0.31250000,first_source_correct_coalition_copy,4.2300,0.9806,17.16,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,7,12676,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86602540,0.86602540,"[0.45000000409984076, 0.5000000000000004, 0.0499999959001588, 0.0, 0.0]",2.19780218,0.50000000,1,63022,0,-55.60457045,0,1,0.50000000,0.707384,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",0.43750000,first_source_correct_coalition_copy,4.1229,0.9756,16.06,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,8,12436,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86602540,0.86602540,"[0.4999999999999991, 0.4375000043986293, 1.8572544234851775e-16, 0.062499995601371316, 0.0]",2.24561402,0.50000000,1,63022,0,-35.20390431,0,1,0.50000000,0.707416,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",0.43750000,first_source_correct_coalition_copy,4.2140,0.9796,16.98,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,9,35840,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86979799,0.86979799,"[0.09810127496886564, 0.028481009281361505, 0.25632911579606815, 0.11708859995370532, 0.4999999999999994]",2.94247996,0.50000000,1,64257,0,-34.38729330,0,1,0.75000000,0.723718,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",0.56250000,first_source_correct_coalition_copy,3.7703,0.9638,13.40,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,66,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,7,"[12432, 45444, 51521, 48370, 35848]",5,64,10,34824,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87866878,0.87866878,"[0.17741935714868087, 0.032258062414381374, 0.29032258043693954, 1.1288152191463761e-15, 0.4999999999999971]",2.72624113,0.50000000,1,64257,0,-19.75868072,0,1,0.75000000,0.736478,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",0.56250000,first_source_correct_coalition_copy,3.7845,0.9664,14.03,3.512
collusion_300_shared4_source_correct_v21,voicemark,5,pm,67,chinese:SSB0246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,4,7,"[8034, 23106, 19956, 45067, 2626]",5,64,1,6722,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.63548891,0.63548891,"[0.13461537900984827, 0.40384614724081813, 3.3799480620538974e-16, 0.057692307276577925, 0.4038461664727553]",2.87659572,0.40384617,1,4146,0,-8.45442761,0,1,0.62500000,0.686973,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.68750000,first_source_correct_coalition_copy,4.0358,0.9718,15.51,3.466
collusion_300_shared4_source_correct_v21,voicemark,5,pm,67,chinese:SSB0246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,4,7,"[8034, 23106, 19956, 45067, 2626]",5,64,2,19010,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.68599434,0.68599434,"[2.792850922403196e-17, 0.470588231288879, 0.058823522784319945, 1.0528926913632227e-16, 0.4705882459268009]",2.24031005,0.47058825,1,23106,0,-10.61206669,0,0,1.00000000,0.679120,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",0.93750000,first_source_correct_coalition_copy,3.8078,0.9616,14.07,3.466
collusion_300_shared4_source_correct_v21,voicemark,5,pm,67,chinese:SSB0246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,4,7,"[8034, 23106, 19956, 45067, 2626]",5,64,3,24418,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.81649658,0.81649658,"[0.4999999999999995, 0.3333333359681775, 0.1666666640318226, 0.0, 5.383976093900471e-16]",2.57142857,0.50000000,1,8034,0,-7.31381208,0,0,1.00000000,0.696277,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",0.93750000,first_source_correct_coalition_copy,4.4503,0.9895,20.73,3.466
collusion_300_shared4_source_correct_v21,voicemark,5,pm,67,chinese:SSB0246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,4,7,"[8034, 23106, 19956, 45067, 2626]",5,64,4,3938,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.81649658,0.81649658,"[0.49999999999999983, 3.708509462672644e-16, 0.1666666621771484, 4.37841068621804e-16, 0.3333333378228511]",2.57142856,0.50000000,1,8034,0,-18.02342704,0,0,1.00000000,0.707558,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",0.93750000,first_source_correct_coalition_copy,4.4242,0.9868,20.43,3.466
collusion_300_shared4_source_correct_v21,voicemark,5,pm,67,chinese:SSB0246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,4,7,"[8034, 23106, 19956, 45067, 2626]",5,64,5,7010,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84352739,0.84352739,"[0.4999999999999991, 0.22047243524346422, 0.027559052262396744, 0.03149606185590373, 0.22047245063823617]",2.86559473,0.50000000,1,4194,0,-10.70766422,0,1,0.75000000,0.692236,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.81250000,first_source_correct_coalition_copy,4.4533,0.9890,20.82,3.466
