dataset,model,K,method,trial_id,spk,local_t,clip_index,source_path,shard_id,num_shards,coalition_payloads,source_exact_count,source_payload_attempts,target_rank,target,target_selection_policy,selection_N_registry,N_registry,selection_score,hull_distance,weights,effective_K,max_weight,solver_success,decoded_identity,target_top1,target_margin,hits_selected_10,tracing_failure,NCA,presence,decoded_bits,target_bit_accuracy,quality_reference,PESQ,STOI,SI_SDR,elapsed_sec
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,1,8536,mrc_global_top10_over_full_native_registry,65531,65536,-0.12213776,,"[0.000286034455449982, 0.30527406366973725, 0.0056347511272772585, 0.3064356206647383, 0.38236953008279734]",3.00000000,0.38236953,1,9176,0,-17.60967874,0,1,0.87500000,0.713231,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",0.87500000,first_source_correct_coalition_copy,3.7823,0.9571,14.25,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,2,1492,mrc_global_top10_over_full_native_registry,65531,65536,-0.12849986,,"[0.2687270437098419, 0.011303436467255531, 0.011433622679210222, 0.4244429267982739, 0.2840929703454185]",3.00000000,0.42444293,1,1879,0,-33.77184465,0,1,0.81250000,0.714891,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",0.75000000,first_source_correct_coalition_copy,4.1995,0.9740,17.00,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,3,43272,mrc_global_top10_over_full_native_registry,65531,65536,-0.13065577,,"[0.00017557108375181475, 0.39042474886803125, 0.28938935370353835, 0.008426280311136316, 0.3115840460335423]",3.00000000,0.39042475,1,11015,0,-16.83396136,0,1,0.62500000,0.744630,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",0.62500000,first_source_correct_coalition_copy,3.4554,0.9580,13.80,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,4,10584,mrc_global_top10_over_full_native_registry,65531,65536,-0.13384866,,"[7.147959446635254e-06, 0.18809290394439018, 0.11138979202754226, 0.2084991828792403, 0.49201097318938064]",3.00000000,0.49201097,1,10712,0,-12.73408150,0,0,1.00000000,0.722181,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]",0.93750000,first_source_correct_coalition_copy,3.7715,0.9597,14.22,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,5,41224,mrc_global_top10_over_full_native_registry,65531,65536,-0.13607554,,"[0.00054107405583683, 0.4948299920984552, 0.19632834967493143, 0.1194597061438176, 0.18884087802695898]",3.00000000,0.49482999,1,8968,0,-23.42436027,0,1,0.93750000,0.734211,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",0.87500000,first_source_correct_coalition_copy,3.4826,0.9569,14.00,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,6,3416,mrc_global_top10_over_full_native_registry,65531,65536,-0.14151904,,"[0.0004181564958761649, 0.008303017759142727, 0.27595696403700853, 0.35883787735509565, 0.35648398435287687]",3.01144215,0.35883788,1,39895,0,-45.96585469,0,1,0.81250000,0.721925,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",0.43750000,first_source_correct_coalition_copy,3.7885,0.9668,14.69,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,7,8664,mrc_global_top10_over_full_native_registry,65531,65536,-0.14339365,,"[0.09247880850208264, 0.2173694603782402, 0.0005346242818788033, 0.20383806331290102, 0.4857790435248973]",3.00000000,0.48577904,1,10200,0,-17.05840383,0,1,0.81250000,0.725943,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]",0.87500000,first_source_correct_coalition_copy,3.9162,0.9612,14.80,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,8,41928,mrc_global_top10_over_full_native_registry,65531,65536,-0.14494616,,"[0.26624439871890165, 0.39681651886485286, 0.0033804529792723667, 0.00970959016623007, 0.32384903927074316]",3.00000000,0.39681652,1,9992,0,-29.70456047,0,1,0.87500000,0.736958,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0]",0.75000000,first_source_correct_coalition_copy,3.9281,0.9671,16.05,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,9,38666,mrc_global_top10_over_full_native_registry,65531,65536,-0.14593519,,"[0.29986350594773215, 0.32697518016176647, 0.3627180746006781, 0.010200260742050892, 0.00024297854777242353]",3.04414562,0.36271807,1,39687,0,-4.32867635,0,1,0.75000000,0.744000,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1]",0.68750000,first_source_correct_coalition_copy,3.6415,0.9754,16.37,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,0,chinese:SSB0005,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,0,7,"[38855, 41736, 39946, 1364, 10712]",5,64,10,34628,mrc_global_top10_over_full_native_registry,65531,65536,-0.14597478,,"[0.32714331227832544, 0.2997052374110874, 0.010234782985111665, 0.36256205085526627, 0.000354616470209259]",3.04504758,0.36256205,1,10071,0,-37.89897937,0,1,0.75000000,0.714204,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",0.68750000,first_source_correct_coalition_copy,4.0970,0.9761,17.84,8.837
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,1,47828,mrc_global_top10_over_full_native_registry,65531,65536,-0.09048811,,"[0.4121846793757953, 0.2727742294986735, 0.0018091220239421087, 0.015246014283971864, 0.29798595481761725]",3.00000000,0.41218468,1,64174,0,-16.59890242,0,1,0.68750000,0.669778,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]",0.62500000,first_source_correct_coalition_copy,4.4182,0.9847,17.23,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,2,8672,mrc_global_top10_over_full_native_registry,65531,65536,-0.09903825,,"[0.0005962578973598884, 0.20087962222141253, 0.4441459738676144, 0.2915095332792144, 0.06286861273439885]",3.06232854,0.44414597,1,43712,0,-18.73417816,0,1,0.93750000,0.685300,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0.68750000,first_source_correct_coalition_copy,4.1748,0.9622,12.78,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,3,9696,mrc_global_top10_over_full_native_registry,65531,65536,-0.11173015,,"[0.00030359913067279294, 0.04592305279879379, 0.35274216089673815, 0.376762859523223, 0.2242683276505723]",3.13693421,0.37676286,1,2648,0,-29.69378855,0,1,0.75000000,0.677077,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0.43750000,first_source_correct_coalition_copy,4.1001,0.9597,12.66,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,4,15252,mrc_global_top10_over_full_native_registry,65531,65536,-0.11375952,,"[0.36660888433877126, 0.008164612032385995, 0.25449364387648593, 0.004567982781119904, 0.366164876971237]",3.00000000,0.36660888,1,64174,0,-53.82248726,0,1,0.68750000,0.687231,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]",0.56250000,first_source_correct_coalition_copy,4.3491,0.9822,15.10,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,5,43648,mrc_global_top10_over_full_native_registry,65531,65536,-0.11974332,,"[0.337725614516571, 0.381608449723493, 0.27125373434248784, 0.008370153783353923, 0.001042047634094357]",3.00000000,0.38160845,1,64163,0,-31.75051345,0,1,0.62500000,0.691082,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]",0.68750000,first_source_correct_coalition_copy,4.4697,0.9840,16.19,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,6,43712,mrc_global_top10_over_full_native_registry,65531,65536,-0.12045486,,"[0.24300700740147732, 0.46813789188646426, 0.09065984051098426, 0.1430864846616945, 0.05510877553937963]",3.22647863,0.46813789,1,35529,0,-4.96180350,0,1,0.87500000,0.670530,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.3765,0.9773,15.77,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,7,15316,mrc_global_top10_over_full_native_registry,65531,65536,-0.12870834,,"[0.23865023002409455, 0.11436613768340334, 0.15469933895430352, 0.0030413554450440467, 0.4892429378931546]",3.00000000,0.48924294,1,15070,0,-20.65735917,0,1,0.75000000,0.689231,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0.81250000,first_source_correct_coalition_copy,4.2087,0.9733,14.03,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,8,11200,mrc_global_top10_over_full_native_registry,65531,65536,-0.14080545,,"[0.011238692063695177, 0.3510255866949817, 0.2735559691895278, 0.06550204993780116, 0.29867770211399425]",3.42844964,0.35102559,1,15065,0,-34.74806258,0,1,0.68750000,0.694890,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0.68750000,first_source_correct_coalition_copy,4.1435,0.9636,12.92,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,9,12224,mrc_global_top10_over_full_native_registry,65531,65536,-0.14520761,,"[0.0016236903892875548, 0.30281985001146905, 0.08380879605561467, 0.25000866385532294, 0.3617389996883058]",3.42365098,0.36173900,1,15065,0,-39.05729256,0,1,0.68750000,0.679340,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0.62500000,first_source_correct_coalition_copy,4.0583,0.9617,13.12,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,1,chinese:SSB0005,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,1,7,"[47764, 35520, 8608, 26088, 16340]",5,64,10,14996,mrc_global_top10_over_full_native_registry,65531,65536,-0.15039209,,"[0.4648793311692329, 0.05161181501437891, 0.18255360411870455, 0.016418101131063293, 0.28453714856662027]",3.00000000,0.46487933,1,64164,0,-24.95631037,0,1,0.81250000,0.680762,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]",0.75000000,first_source_correct_coalition_copy,4.4481,0.9881,16.89,9.251
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,1,47162,mrc_global_top10_over_full_native_registry,65531,65536,-0.08967402,,"[0.011335153798799118, 0.3040439465823753, 0.0036605190421783447, 0.4071705449548745, 0.2737898356217727]",3.00000000,0.40717054,1,30762,0,-24.23330553,0,1,0.87500000,0.769524,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0.81250000,first_source_correct_coalition_copy,3.8522,0.9624,11.47,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,2,63658,mrc_global_top10_over_full_native_registry,65531,65536,-0.09797766,,"[0.03436232574869176, 0.36040809434701715, 0.2618966645939572, 0.34284350817860715, 0.0004894071317267427]",3.15252015,0.36040809,1,30762,0,-30.65613972,0,1,0.87500000,0.796787,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0.87500000,first_source_correct_coalition_copy,4.0297,0.9642,12.52,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,3,47274,mrc_global_top10_over_full_native_registry,65531,65536,-0.10361385,,"[0.1690140489567236, 0.27268288413418623, 0.1091497563078409, 0.44292857452132783, 0.006224736079921626]",3.21481549,0.44292857,1,30762,0,-34.72365391,0,1,0.87500000,0.809888,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0.81250000,first_source_correct_coalition_copy,4.1520,0.9664,13.27,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,4,43306,mrc_global_top10_over_full_native_registry,65531,65536,-0.11217608,,"[0.011672295297689986, 0.0016256275304546825, 0.28994993396793106, 0.37089074245281917, 0.3258614007511052]",3.04919469,0.37089074,1,31530,0,-36.35120490,0,1,0.75000000,0.786256,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",0.75000000,first_source_correct_coalition_copy,3.6690,0.9587,11.25,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,5,63674,mrc_global_top10_over_full_native_registry,65531,65536,-0.12246521,,"[0.02982476934970727, 0.4825551576273477, 0.1668957123967005, 0.20203454721255706, 0.11868981341368753]",3.15947375,0.48255516,1,30762,0,-22.93494793,0,1,0.87500000,0.782048,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0.81250000,first_source_correct_coalition_copy,4.0765,0.9668,12.89,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,6,43050,mrc_global_top10_over_full_native_registry,65531,65536,-0.12316456,,"[0.13408056769568685, 0.015993487565328517, 0.16607746471109364, 0.4631679429682306, 0.22068053705966034]",3.23583171,0.46316794,1,30762,0,-21.92729104,0,1,0.87500000,0.793275,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0.81250000,first_source_correct_coalition_copy,3.9103,0.9624,12.19,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,7,59834,mrc_global_top10_over_full_native_registry,65531,65536,-0.12770261,,"[0.005086146801845019, 0.33924330997389346, 0.3405222243473826, 0.009149055734634853, 0.30599926314224407]",3.07894541,0.34052222,1,11178,0,-54.46102863,0,1,0.81250000,0.757992,"[0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",0.75000000,first_source_correct_coalition_copy,3.8424,0.9651,12.74,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,8,41002,mrc_global_top10_over_full_native_registry,65531,65536,-0.13425295,,"[0.2425655957018907, 0.010321443152706462, 0.03299878115505908, 0.37505556144784513, 0.3390586185424987]",3.16795609,0.37505556,1,30242,0,-29.91345605,0,1,0.62500000,0.786022,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",0.62500000,first_source_correct_coalition_copy,3.9484,0.9655,13.11,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,9,60330,mrc_global_top10_over_full_native_registry,65531,65536,-0.13457761,,"[0.14299158911527443, 0.1634075206760185, 0.49163054886201996, 0.07143649936898319, 0.13053384197770387]",3.21552232,0.49163055,1,11178,0,-20.32564531,0,1,0.81250000,0.786272,"[0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",0.87500000,first_source_correct_coalition_copy,3.9986,0.9674,13.63,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,2,chinese:SSB0005,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,2,7,"[9931, 63672, 52138, 47146, 41266]",5,64,10,60074,mrc_global_top10_over_full_native_registry,65531,65536,-0.13683529,,"[0.22617456660341428, 0.2448256020301544, 0.39786428754725534, 0.12284982299530962, 0.008285720823866367]",3.51430562,0.39786429,1,11050,0,-41.43285766,0,1,0.75000000,0.792041,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",0.75000000,first_source_correct_coalition_copy,4.1887,0.9714,14.86,8.965
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,1,40282,mrc_global_top10_over_full_native_registry,65531,65536,-0.11533666,,"[0.3320788238206674, 0.3327966656791342, 0.000284869283817995, 0.3319905604176021, 0.0028490807987782934]",3.01881419,0.33279667,1,48730,0,-27.02496735,0,1,0.75000000,0.693150,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.1237,0.9755,13.59,8.985
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,2,35322,mrc_global_top10_over_full_native_registry,65531,65536,-0.12364142,,"[0.24319899038973258, 0.46939274340313786, 0.2233070386994942, 0.0009257070832841348, 0.06317552042435132]",3.00000000,0.46939274,1,33658,0,-15.56591195,0,1,0.87500000,0.695892,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.0987,0.9718,12.65,8.985
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,3,56474,mrc_global_top10_over_full_native_registry,65531,65536,-0.12714854,,"[0.34144475584832795, 0.005045795498314116, 0.0047755862071771635, 0.33998016369946776, 0.30875369874671305]",3.05298630,0.34144476,1,60503,0,-38.03668391,0,1,0.62500000,0.726081,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",0.56250000,first_source_correct_coalition_copy,4.1993,0.9757,13.02,8.985
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,4,56410,mrc_global_top10_over_full_native_registry,65531,65536,-0.12852334,,"[0.14614621522207583, 0.18896472803458647, 0.0001159468823973406, 0.48811967763699426, 0.1766534322239461]",3.06247148,0.48811968,1,56407,0,-10.41605696,0,1,0.75000000,0.719892,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",0.81250000,first_source_correct_coalition_copy,3.9804,0.9627,11.21,8.985
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,5,40346,mrc_global_top10_over_full_native_registry,65531,65536,-0.13044528,,"[0.48824357177810157, 0.17596224314055664, 0.024865873936133973, 0.14362390782406284, 0.1673044033211451]",3.13891522,0.48824357,1,45370,0,-31.65412761,0,1,0.75000000,0.708500,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",0.68750000,first_source_correct_coalition_copy,4.3690,0.9859,16.70,8.985
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,6,56442,mrc_global_top10_over_full_native_registry,65531,65536,-0.13131716,,"[0.0136038295604055, 0.3080663572258852, 0.0032643325253614032, 0.39089947377724416, 0.2841660069111038]",3.04271992,0.39089947,1,56407,0,-28.86954214,0,1,0.75000000,0.708316,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",0.75000000,first_source_correct_coalition_copy,3.8090,0.9543,10.39,8.985
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,7,40378,mrc_global_top10_over_full_native_registry,65531,65536,-0.13328455,,"[0.39277078085448774, 0.29115441407467374, 0.027593168469707437, 0.013741054603700913, 0.27474058199743023]",3.16984975,0.39277078,1,48458,0,-33.65491688,0,1,0.81250000,0.715950,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0.68750000,first_source_correct_coalition_copy,4.2531,0.9792,14.89,8.985
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,8,56536,mrc_global_top10_over_full_native_registry,65531,65536,-0.13664290,,"[0.19948884275901216, 0.00043766619170177345, 0.1572185962792741, 0.4942888922534379, 0.14856600251657412]",3.02199672,0.49428889,1,60504,0,-24.92161493,0,1,0.87500000,0.709233,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",0.81250000,first_source_correct_coalition_copy,4.1033,0.9686,11.38,8.985
collusion_300_shared4_source_correct_v21,voicemark,5,mrc,3,chinese:SSB0009,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,3,7,"[48538, 35194, 17396, 56408, 23723]",5,64,9,51576,mrc_global_top10_over_full_native_registry,65531,65536,-0.13791031,,"[0.0020903130244842427, 0.3961297219008623, 0.27579964841706367, 0.3166345169308459, 0.009345799726743832]",3.00000000,0.39612972,1,17652,0,-45.07176507,0,1,0.81250000,0.666480,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",0.56250000,first_source_correct_coalition_copy,3.8438,0.9603,10.47,8.985
