model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wavmark,8,ecc1,16,11,2048,chinese:SSB0005,0,0,mean,1,1,0,10,0.9091,4.5219,0.9964,43.51
wavmark,8,ecc1,16,11,2048,chinese:SSB0005,0,0,fwp,1,1,1,8,0.7273,4.5574,0.9979,45.07
wavmark,8,ecc1,16,11,2048,chinese:SSB0005,1,1,mean,0,0,0,11,1.0000,4.5373,0.9967,44.15
wavmark,8,ecc1,16,11,2048,chinese:SSB0005,1,1,fwp,1,1,1,8,0.7273,4.5074,0.9955,42.73
wavmark,8,ecc1,16,11,2048,chinese:SSB0005,2,2,mean,1,1,1,9,0.8182,4.5448,0.9970,44.55
wavmark,8,ecc1,16,11,2048,chinese:SSB0005,2,2,fwp,1,1,0,9,0.8182,4.5212,0.9958,42.66
wavmark,8,ecc1,16,11,2048,chinese:SSB0009,0,3,mean,1,1,1,9,0.8182,4.5986,0.9999,43.15
wavmark,8,ecc1,16,11,2048,chinese:SSB0009,0,3,fwp,1,1,1,8,0.7273,4.5702,0.9999,40.68
wavmark,8,ecc1,16,11,2048,chinese:SSB0009,1,4,mean,1,1,0,9,0.8182,4.5696,0.9999,41.85
wavmark,8,ecc1,16,11,2048,chinese:SSB0009,1,4,fwp,1,1,1,9,0.8182,4.5867,0.9999,43.56
wavmark,8,ecc1,16,11,2048,chinese:SSB0009,2,5,mean,0,0,0,11,1.0000,4.5604,0.9999,42.36
wavmark,8,ecc1,16,11,2048,chinese:SSB0009,2,5,fwp,1,1,1,9,0.8182,4.5087,0.9998,40.38
wavmark,8,ecc1,16,11,2048,chinese:SSB0011,0,6,mean,1,1,1,8,0.7273,4.4931,0.9995,43.17
wavmark,8,ecc1,16,11,2048,chinese:SSB0011,0,6,fwp,1,1,1,7,0.6364,4.4095,0.9991,40.44
wavmark,8,ecc1,16,11,2048,chinese:SSB0011,1,7,mean,1,1,1,8,0.7273,4.4238,0.9993,41.59
wavmark,8,ecc1,16,11,2048,chinese:SSB0011,1,7,fwp,1,1,1,7,0.6364,4.3318,0.9992,40.02
wavmark,8,ecc1,16,11,2048,chinese:SSB0011,2,8,mean,1,1,1,9,0.8182,4.3986,0.9993,41.79
wavmark,8,ecc1,16,11,2048,chinese:SSB0011,2,8,fwp,1,1,1,10,0.9091,4.4895,0.9995,43.18
wavmark,8,ecc1,16,11,2048,chinese:SSB0012,0,9,mean,1,1,1,9,0.8182,4.4624,0.9998,42.59
wavmark,8,ecc1,16,11,2048,chinese:SSB0012,0,9,fwp,1,1,1,8,0.7273,4.3376,0.9996,40.08
wavmark,8,ecc1,16,11,2048,chinese:SSB0012,1,10,mean,1,1,1,7,0.6364,4.5365,0.9997,41.92
wavmark,8,ecc1,16,11,2048,chinese:SSB0012,1,10,fwp,1,1,1,8,0.7273,4.4976,0.9996,41.12
wavmark,8,ecc1,16,11,2048,chinese:SSB0012,2,11,mean,1,1,1,8,0.7273,4.4578,0.9998,42.25
wavmark,8,ecc1,16,11,2048,chinese:SSB0012,2,11,fwp,1,1,1,8,0.7273,4.3103,0.9996,39.98
wavmark,8,ecc1,16,11,2048,chinese:SSB0016,0,12,mean,1,1,1,8,0.7273,4.3668,0.9979,38.87
wavmark,8,ecc1,16,11,2048,chinese:SSB0016,0,12,fwp,1,1,1,7,0.6364,4.2263,0.9971,37.09
wavmark,8,ecc1,16,11,2048,chinese:SSB0016,1,13,mean,1,1,1,9,0.8182,4.1041,0.9968,37.40
wavmark,8,ecc1,16,11,2048,chinese:SSB0016,1,13,fwp,1,1,1,7,0.6364,4.0734,0.9976,38.47
wavmark,8,ecc1,16,11,2048,chinese:SSB0016,2,14,mean,1,1,1,8,0.7273,4.3661,0.9984,38.91
wavmark,8,ecc1,16,11,2048,chinese:SSB0016,2,14,fwp,1,1,1,9,0.8182,4.1540,0.9976,36.46
wavmark,8,ecc1,16,11,2048,chinese:SSB0018,0,15,mean,1,1,1,8,0.7273,4.5131,0.9994,43.35
wavmark,8,ecc1,16,11,2048,chinese:SSB0018,0,15,fwp,1,1,1,8,0.7273,4.5363,0.9995,44.78
wavmark,8,ecc1,16,11,2048,chinese:SSB0018,1,16,mean,1,1,1,8,0.7273,4.5049,0.9993,42.97
wavmark,8,ecc1,16,11,2048,chinese:SSB0018,1,16,fwp,1,1,1,9,0.8182,4.5386,0.9996,45.07
wavmark,8,ecc1,16,11,2048,chinese:SSB0018,2,17,mean,1,0,0,8,0.7273,4.5203,0.9995,44.37
wavmark,8,ecc1,16,11,2048,chinese:SSB0018,2,17,fwp,1,1,1,8,0.7273,4.4794,0.9992,41.93
wavmark,8,ecc1,16,11,2048,chinese:SSB0033,0,18,mean,1,1,1,9,0.8182,4.3392,0.9995,43.20
wavmark,8,ecc1,16,11,2048,chinese:SSB0033,0,18,fwp,1,1,0,10,0.9091,4.1994,0.9993,41.28
wavmark,8,ecc1,16,11,2048,chinese:SSB0033,1,19,mean,1,1,0,10,0.9091,4.4319,0.9996,43.02
wavmark,8,ecc1,16,11,2048,chinese:SSB0033,1,19,fwp,1,1,1,7,0.6364,4.4406,0.9995,42.16
wavmark,8,ecc1,16,11,2048,chinese:SSB0033,2,20,mean,1,1,1,9,0.8182,4.3281,0.9995,43.02
wavmark,8,ecc1,16,11,2048,chinese:SSB0033,2,20,fwp,1,1,1,8,0.7273,4.3915,0.9997,44.50
wavmark,8,ecc1,16,11,2048,chinese:SSB0038,0,21,mean,1,1,1,8,0.7273,4.4126,0.9997,41.59
wavmark,8,ecc1,16,11,2048,chinese:SSB0038,0,21,fwp,1,1,1,8,0.7273,4.4254,0.9998,43.55
wavmark,8,ecc1,16,11,2048,chinese:SSB0038,1,22,mean,1,1,1,8,0.7273,4.4792,0.9998,42.25
wavmark,8,ecc1,16,11,2048,chinese:SSB0038,1,22,fwp,1,1,1,8,0.7273,4.5437,0.9999,43.74
