model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wmcodec,3,ecc1,16,11,2048,chinese:SSB0122,2,41,fwp,1,1,1,9,0.8182,4.2369,0.9860,14.38
wmcodec,3,ecc1,16,11,2048,chinese:SSB0133,0,42,mean,1,1,1,8,0.7273,4.2546,0.9872,17.21
wmcodec,3,ecc1,16,11,2048,chinese:SSB0133,0,42,fwp,1,1,1,7,0.6364,3.8828,0.9781,13.65
wmcodec,3,ecc1,16,11,2048,chinese:SSB0133,1,43,mean,1,1,1,11,1.0000,4.3274,0.9881,16.88
wmcodec,3,ecc1,16,11,2048,chinese:SSB0133,1,43,fwp,1,1,1,10,0.9091,4.3777,0.9887,17.91
wmcodec,3,ecc1,16,11,2048,chinese:SSB0133,2,44,mean,1,1,1,8,0.7273,4.3125,0.9867,16.70
wmcodec,3,ecc1,16,11,2048,chinese:SSB0133,2,44,fwp,1,1,1,8,0.7273,3.9400,0.9762,13.02
wmcodec,3,ecc1,16,11,2048,chinese:SSB0139,0,45,mean,1,1,1,5,0.4545,4.4554,0.9944,18.37
wmcodec,3,ecc1,16,11,2048,chinese:SSB0139,0,45,fwp,1,1,1,8,0.7273,4.4769,0.9952,19.03
wmcodec,3,ecc1,16,11,2048,chinese:SSB0139,1,46,mean,1,1,1,8,0.7273,4.4899,0.9947,18.49
wmcodec,3,ecc1,16,11,2048,chinese:SSB0139,1,46,fwp,1,0,0,8,0.7273,4.2820,0.9902,14.98
wmcodec,3,ecc1,16,11,2048,chinese:SSB0139,2,47,mean,1,1,1,8,0.7273,4.4418,0.9945,17.91
wmcodec,3,ecc1,16,11,2048,chinese:SSB0139,2,47,fwp,1,1,1,7,0.6364,4.4814,0.9956,19.17
wmcodec,3,ecc1,16,11,2048,chinese:SSB0145,0,48,mean,1,1,1,8,0.7273,4.4039,0.9889,16.23
wmcodec,3,ecc1,16,11,2048,chinese:SSB0145,0,48,fwp,1,1,1,5,0.4545,4.1141,0.9813,12.67
wmcodec,3,ecc1,16,11,2048,chinese:SSB0145,1,49,mean,0,0,0,10,0.9091,4.3775,0.9872,15.84
wmcodec,3,ecc1,16,11,2048,chinese:SSB0145,1,49,fwp,1,1,1,5,0.4545,4.3623,0.9881,16.37
wmcodec,3,ecc1,16,11,2048,chinese:SSB0145,2,50,mean,1,1,1,6,0.5455,4.4345,0.9888,16.17
wmcodec,3,ecc1,16,11,2048,chinese:SSB0145,2,50,fwp,1,1,1,8,0.7273,4.1065,0.9798,12.53
wmcodec,3,ecc1,16,11,2048,chinese:SSB0149,0,51,mean,1,1,1,10,0.9091,4.3904,0.9891,13.59
wmcodec,3,ecc1,16,11,2048,chinese:SSB0149,0,51,fwp,1,1,1,9,0.8182,4.3804,0.9909,14.78
wmcodec,3,ecc1,16,11,2048,chinese:SSB0149,1,52,mean,1,0,0,9,0.8182,4.3715,0.9888,13.05
wmcodec,3,ecc1,16,11,2048,chinese:SSB0149,1,52,fwp,1,1,1,9,0.8182,4.4181,0.9897,14.25
wmcodec,3,ecc1,16,11,2048,chinese:SSB0149,2,53,mean,1,1,1,10,0.9091,4.3076,0.9907,14.73
wmcodec,3,ecc1,16,11,2048,chinese:SSB0149,2,53,fwp,1,1,1,7,0.6364,4.0306,0.9837,11.02
wmcodec,3,ecc1,16,11,2048,chinese:SSB0193,0,54,mean,0,0,0,10,0.9091,4.3416,0.9878,15.63
wmcodec,3,ecc1,16,11,2048,chinese:SSB0193,0,54,fwp,1,1,1,9,0.8182,4.3807,0.9901,16.87
wmcodec,3,ecc1,16,11,2048,chinese:SSB0193,1,55,mean,1,1,1,7,0.6364,4.4129,0.9865,15.28
wmcodec,3,ecc1,16,11,2048,chinese:SSB0193,1,55,fwp,1,1,1,8,0.7273,4.4861,0.9893,16.11
wmcodec,3,ecc1,16,11,2048,chinese:SSB0193,2,56,mean,1,1,1,7,0.6364,4.4620,0.9882,15.57
wmcodec,3,ecc1,16,11,2048,chinese:SSB0193,2,56,fwp,1,1,1,8,0.7273,4.4596,0.9911,16.64
wmcodec,3,ecc1,16,11,2048,chinese:SSB0197,0,57,mean,1,1,0,7,0.6364,4.4116,0.9848,15.13
wmcodec,3,ecc1,16,11,2048,chinese:SSB0197,0,57,fwp,1,0,0,7,0.6364,4.4777,0.9880,16.41
wmcodec,3,ecc1,16,11,2048,chinese:SSB0197,1,58,mean,0,0,0,8,0.7273,4.4005,0.9847,15.20
wmcodec,3,ecc1,16,11,2048,chinese:SSB0197,1,58,fwp,1,1,1,7,0.6364,4.4057,0.9885,16.66
wmcodec,3,ecc1,16,11,2048,chinese:SSB0197,2,59,mean,1,1,1,9,0.8182,4.2448,0.9831,14.66
wmcodec,3,ecc1,16,11,2048,chinese:SSB0197,2,59,fwp,0,0,0,11,1.0000,4.3444,0.9878,15.67
wmcodec,3,ecc1,16,11,2048,chinese:SSB0200,0,60,mean,1,1,1,9,0.8182,4.3069,0.9830,14.13
wmcodec,3,ecc1,16,11,2048,chinese:SSB0200,0,60,fwp,1,1,1,7,0.6364,4.3372,0.9862,15.19
wmcodec,3,ecc1,16,11,2048,chinese:SSB0200,1,61,mean,0,0,0,10,0.9091,4.3877,0.9859,15.08
wmcodec,3,ecc1,16,11,2048,chinese:SSB0200,1,61,fwp,1,0,0,6,0.5455,4.1245,0.9744,11.40
wmcodec,3,ecc1,16,11,2048,chinese:SSB0200,2,62,mean,0,0,0,10,0.9091,4.1891,0.9830,14.22
wmcodec,3,ecc1,16,11,2048,chinese:SSB0200,2,62,fwp,1,1,1,10,0.9091,4.2545,0.9869,15.47
wmcodec,3,ecc1,16,11,2048,chinese:SSB0241,0,63,mean,1,1,1,7,0.6364,4.3355,0.9879,15.86
wmcodec,3,ecc1,16,11,2048,chinese:SSB0241,0,63,fwp,1,1,1,8,0.7273,4.4102,0.9887,16.88
wmcodec,3,ecc1,16,11,2048,chinese:SSB0241,1,64,mean,1,1,1,6,0.5455,4.4032,0.9901,16.00
wmcodec,3,ecc1,16,11,2048,chinese:SSB0241,1,64,fwp,0,0,0,10,0.9091,4.4344,0.9921,17.22
wmcodec,3,ecc1,16,11,2048,chinese:SSB0241,2,65,mean,1,1,1,6,0.5455,4.2622,0.9895,16.40
wmcodec,3,ecc1,16,11,2048,chinese:SSB0241,2,65,fwp,1,1,1,3,0.2727,4.3515,0.9911,17.58
wmcodec,3,ecc1,16,11,2048,chinese:SSB0246,0,66,mean,1,1,1,9,0.8182,4.3168,0.9874,16.57
wmcodec,3,ecc1,16,11,2048,chinese:SSB0246,0,66,fwp,1,1,1,8,0.7273,4.3628,0.9901,18.04
wmcodec,3,ecc1,16,11,2048,chinese:SSB0246,1,67,mean,1,1,1,7,0.6364,4.4654,0.9913,18.72
wmcodec,3,ecc1,16,11,2048,chinese:SSB0246,1,67,fwp,1,1,1,6,0.5455,4.2615,0.9831,15.08
wmcodec,3,ecc1,16,11,2048,chinese:SSB0246,2,68,mean,1,1,1,6,0.5455,4.3045,0.9876,18.30
wmcodec,3,ecc1,16,11,2048,chinese:SSB0246,2,68,fwp,1,1,1,6,0.5455,4.3689,0.9915,19.39
wmcodec,3,ecc1,16,11,2048,chinese:SSB0261,0,69,mean,1,1,1,9,0.8182,4.3560,0.9867,15.14
wmcodec,3,ecc1,16,11,2048,chinese:SSB0261,0,69,fwp,1,1,1,8,0.7273,3.9735,0.9760,11.46
wmcodec,3,ecc1,16,11,2048,chinese:SSB0261,1,70,mean,1,1,1,9,0.8182,4.4381,0.9840,14.92
wmcodec,3,ecc1,16,11,2048,chinese:SSB0261,1,70,fwp,1,1,1,8,0.7273,4.4799,0.9865,15.77
wmcodec,3,ecc1,16,11,2048,chinese:SSB0261,2,71,mean,0,0,0,8,0.7273,4.2998,0.9849,14.82
wmcodec,3,ecc1,16,11,2048,chinese:SSB0261,2,71,fwp,1,1,0,8,0.7273,4.3232,0.9871,16.08
wmcodec,3,ecc1,16,11,2048,chinese:SSB0267,0,72,mean,1,1,1,7,0.6364,4.1420,0.9836,17.58
wmcodec,3,ecc1,16,11,2048,chinese:SSB0267,0,72,fwp,1,1,1,8,0.7273,4.1372,0.9860,18.64
wmcodec,3,ecc1,16,11,2048,chinese:SSB0267,1,73,mean,1,1,1,9,0.8182,4.2089,0.9809,17.28
wmcodec,3,ecc1,16,11,2048,chinese:SSB0267,1,73,fwp,1,1,1,9,0.8182,4.3410,0.9859,18.65
wmcodec,3,ecc1,16,11,2048,chinese:SSB0267,2,74,mean,1,0,0,9,0.8182,4.1769,0.9848,17.93
wmcodec,3,ecc1,16,11,2048,chinese:SSB0267,2,74,fwp,0,0,0,9,0.8182,4.2373,0.9872,18.79
wmcodec,3,ecc1,16,11,2048,chinese:SSB0273,0,75,mean,1,1,1,8,0.7273,4.4254,0.9897,18.04
wmcodec,3,ecc1,16,11,2048,chinese:SSB0273,0,75,fwp,1,1,1,7,0.6364,4.1178,0.9824,14.41
wmcodec,3,ecc1,16,11,2048,chinese:SSB0273,1,76,mean,1,1,1,8,0.7273,4.3998,0.9900,17.26
wmcodec,3,ecc1,16,11,2048,chinese:SSB0273,1,76,fwp,1,1,1,8,0.7273,4.3605,0.9920,18.58
wmcodec,3,ecc1,16,11,2048,chinese:SSB0273,2,77,mean,1,1,0,10,0.9091,4.2010,0.9887,16.68
wmcodec,3,ecc1,16,11,2048,chinese:SSB0273,2,77,fwp,1,1,1,9,0.8182,4.3086,0.9914,18.31
wmcodec,3,ecc1,16,11,2048,chinese:SSB0287,0,78,mean,1,1,1,7,0.6364,4.2649,0.9867,14.98
wmcodec,3,ecc1,16,11,2048,chinese:SSB0287,0,78,fwp,1,1,1,9,0.8182,4.3090,0.9892,16.08
wmcodec,3,ecc1,16,11,2048,chinese:SSB0287,1,79,mean,0,0,0,9,0.8182,4.4225,0.9896,14.70
wmcodec,3,ecc1,16,11,2048,chinese:SSB0287,1,79,fwp,1,1,1,9,0.8182,4.5149,0.9917,15.19
wmcodec,3,ecc1,16,11,2048,chinese:SSB0287,2,80,mean,1,1,1,9,0.8182,4.4627,0.9877,15.52
wmcodec,3,ecc1,16,11,2048,chinese:SSB0287,2,80,fwp,1,1,1,9,0.8182,4.4908,0.9894,16.48
