model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,8,ecc1,10,6,64,english:1246,2,185,mean,1,0,0,6,1.0000,4.5626,0.9971,26.26
timbrewm,8,ecc1,10,6,64,english:1246,2,185,fwp,1,0,0,5,0.8333,4.5764,0.9983,28.10
timbrewm,8,ecc1,10,6,64,english:125,0,186,mean,0,0,0,6,1.0000,4.5523,0.9966,27.92
timbrewm,8,ecc1,10,6,64,english:125,0,186,fwp,1,0,0,4,0.6667,4.4492,0.9941,24.75
timbrewm,8,ecc1,10,6,64,english:125,1,187,mean,0,0,0,6,1.0000,4.5008,0.9966,25.26
timbrewm,8,ecc1,10,6,64,english:125,1,187,fwp,1,0,0,5,0.8333,4.5113,0.9981,27.39
timbrewm,8,ecc1,10,6,64,english:125,2,188,mean,1,0,0,5,0.8333,4.5203,0.9970,26.34
timbrewm,8,ecc1,10,6,64,english:125,2,188,fwp,1,0,0,5,0.8333,4.5171,0.9981,27.72
timbrewm,8,ecc1,10,6,64,english:1263,0,189,mean,1,0,0,5,0.8333,4.5587,0.9980,29.27
timbrewm,8,ecc1,10,6,64,english:1263,0,189,fwp,1,0,0,5,0.8333,4.5437,0.9989,31.27
timbrewm,8,ecc1,10,6,64,english:1263,1,190,mean,0,0,0,6,1.0000,4.5832,0.9979,29.35
timbrewm,8,ecc1,10,6,64,english:1263,1,190,fwp,0,0,0,5,0.8333,4.5739,0.9985,30.69
timbrewm,8,ecc1,10,6,64,english:1263,2,191,mean,0,0,0,6,1.0000,4.5652,0.9991,31.41
timbrewm,8,ecc1,10,6,64,english:1263,2,191,fwp,1,1,1,4,0.6667,4.4076,0.9984,28.37
timbrewm,8,ecc1,10,6,64,english:1334,0,192,mean,0,0,0,5,0.8333,4.5287,0.9952,28.97
timbrewm,8,ecc1,10,6,64,english:1334,0,192,fwp,1,1,0,5,0.8333,4.5952,0.9973,31.25
timbrewm,8,ecc1,10,6,64,english:1334,1,193,mean,1,0,0,5,0.8333,4.5734,0.9961,30.38
timbrewm,8,ecc1,10,6,64,english:1334,1,193,fwp,1,0,0,5,0.8333,4.5168,0.9946,28.83
timbrewm,8,ecc1,10,6,64,english:1334,2,194,mean,0,0,0,6,1.0000,4.5850,0.9961,30.41
timbrewm,8,ecc1,10,6,64,english:1334,2,194,fwp,1,0,0,5,0.8333,4.4783,0.9942,28.53
timbrewm,8,ecc1,10,6,64,english:1355,0,195,mean,1,0,0,5,0.8333,4.5353,0.9975,32.70
timbrewm,8,ecc1,10,6,64,english:1355,0,195,fwp,1,0,0,5,0.8333,4.5232,0.9979,32.56
timbrewm,8,ecc1,10,6,64,english:1355,1,196,mean,1,0,0,5,0.8333,4.5801,0.9980,34.63
timbrewm,8,ecc1,10,6,64,english:1355,1,196,fwp,1,0,0,5,0.8333,4.4536,0.9967,32.12
timbrewm,8,ecc1,10,6,64,english:1355,2,197,mean,1,0,0,5,0.8333,4.5466,0.9974,32.51
timbrewm,8,ecc1,10,6,64,english:1355,2,197,fwp,1,1,1,5,0.8333,4.6002,0.9985,34.73
timbrewm,8,ecc1,10,6,64,english:1363,0,198,mean,0,0,0,5,0.8333,4.5591,0.9957,36.51
timbrewm,8,ecc1,10,6,64,english:1363,0,198,fwp,1,0,0,4,0.6667,4.4566,0.9923,33.93
timbrewm,8,ecc1,10,6,64,english:1363,1,199,mean,0,0,0,6,1.0000,4.6123,0.9972,38.52
timbrewm,8,ecc1,10,6,64,english:1363,1,199,fwp,0,0,0,5,0.8333,4.5831,0.9959,36.63
timbrewm,8,ecc1,10,6,64,english:1363,2,200,mean,0,0,0,6,1.0000,4.5877,0.9946,35.23
timbrewm,8,ecc1,10,6,64,english:1363,2,200,fwp,1,1,0,5,0.8333,4.6059,0.9963,37.30
timbrewm,8,ecc1,10,6,64,english:1447,0,201,mean,1,0,0,6,1.0000,4.5685,0.9893,30.12
timbrewm,8,ecc1,10,6,64,english:1447,0,201,fwp,1,1,0,6,1.0000,4.4632,0.9824,27.70
timbrewm,8,ecc1,10,6,64,english:1447,1,202,mean,1,0,0,4,0.6667,4.4530,0.9864,28.19
timbrewm,8,ecc1,10,6,64,english:1447,1,202,fwp,0,0,0,4,0.6667,4.5233,0.9914,28.85
timbrewm,8,ecc1,10,6,64,english:1447,2,203,mean,0,0,0,5,0.8333,4.5555,0.9893,29.66
timbrewm,8,ecc1,10,6,64,english:1447,2,203,fwp,1,0,0,5,0.8333,4.5368,0.9882,29.00
timbrewm,8,ecc1,10,6,64,english:1455,0,204,mean,0,0,0,6,1.0000,4.5728,0.9977,29.62
timbrewm,8,ecc1,10,6,64,english:1455,0,204,fwp,0,0,0,6,1.0000,4.5386,0.9977,29.45
timbrewm,8,ecc1,10,6,64,english:1455,1,205,mean,0,0,0,6,1.0000,4.5774,0.9976,29.24
timbrewm,8,ecc1,10,6,64,english:1455,1,205,fwp,1,0,0,6,1.0000,4.5063,0.9963,26.57
timbrewm,8,ecc1,10,6,64,english:1455,2,206,mean,0,0,0,6,1.0000,4.5714,0.9972,28.49
timbrewm,8,ecc1,10,6,64,english:1455,2,206,fwp,1,0,0,5,0.8333,4.5376,0.9967,27.41
timbrewm,8,ecc1,10,6,64,english:150,0,207,mean,0,0,0,5,0.8333,4.5452,0.9959,27.83
timbrewm,8,ecc1,10,6,64,english:150,0,207,fwp,1,0,0,5,0.8333,4.4693,0.9939,25.81
timbrewm,8,ecc1,10,6,64,english:150,1,208,mean,1,0,0,5,0.8333,4.5794,0.9968,28.41
timbrewm,8,ecc1,10,6,64,english:150,1,208,fwp,1,0,0,5,0.8333,4.5629,0.9970,28.94
timbrewm,8,ecc1,10,6,64,english:150,2,209,mean,0,0,0,6,1.0000,4.5791,0.9973,29.28
timbrewm,8,ecc1,10,6,64,english:150,2,209,fwp,1,0,0,5,0.8333,4.5208,0.9957,26.87
timbrewm,8,ecc1,10,6,64,english:1502,0,210,mean,0,0,0,6,1.0000,4.5939,0.9964,34.37
timbrewm,8,ecc1,10,6,64,english:1502,0,210,fwp,1,1,1,5,0.8333,4.5208,0.9927,31.45
timbrewm,8,ecc1,10,6,64,english:1502,1,211,mean,0,0,0,5,0.8333,4.5246,0.9908,30.35
timbrewm,8,ecc1,10,6,64,english:1502,1,211,fwp,1,0,0,5,0.8333,4.5749,0.9960,32.98
timbrewm,8,ecc1,10,6,64,english:1502,2,212,mean,1,0,0,5,0.8333,4.5614,0.9951,34.03
timbrewm,8,ecc1,10,6,64,english:1502,2,212,fwp,1,1,1,4,0.6667,4.4322,0.9901,30.71
timbrewm,8,ecc1,10,6,64,english:1553,0,213,mean,0,0,0,6,1.0000,4.5201,0.9976,28.40
timbrewm,8,ecc1,10,6,64,english:1553,0,213,fwp,1,0,0,6,1.0000,4.3944,0.9956,26.62
timbrewm,8,ecc1,10,6,64,english:1553,1,214,mean,0,0,0,6,1.0000,4.5915,0.9989,30.14
timbrewm,8,ecc1,10,6,64,english:1553,1,214,fwp,0,0,0,6,1.0000,4.5279,0.9979,27.26
timbrewm,8,ecc1,10,6,64,english:1553,2,215,mean,0,0,0,6,1.0000,4.5900,0.9982,30.35
timbrewm,8,ecc1,10,6,64,english:1553,2,215,fwp,1,0,0,5,0.8333,4.4589,0.9960,26.65
timbrewm,8,ecc1,10,6,64,english:1578,0,216,mean,1,1,0,5,0.8333,4.5012,0.9955,29.91
timbrewm,8,ecc1,10,6,64,english:1578,0,216,fwp,1,0,0,6,1.0000,4.4407,0.9973,31.59
timbrewm,8,ecc1,10,6,64,english:1578,1,217,mean,1,0,0,5,0.8333,4.4993,0.9956,29.67
timbrewm,8,ecc1,10,6,64,english:1578,1,217,fwp,0,0,0,6,1.0000,4.4779,0.9971,30.86
timbrewm,8,ecc1,10,6,64,english:1578,2,218,mean,0,0,0,6,1.0000,4.5683,0.9967,31.32
timbrewm,8,ecc1,10,6,64,english:1578,2,218,fwp,0,0,0,6,1.0000,4.5543,0.9968,31.12
timbrewm,8,ecc1,10,6,64,english:1594,0,219,mean,0,0,0,6,1.0000,4.5596,0.9979,26.80
timbrewm,8,ecc1,10,6,64,english:1594,0,219,fwp,1,0,0,5,0.8333,4.4677,0.9966,24.30
timbrewm,8,ecc1,10,6,64,english:1594,1,220,mean,0,0,0,6,1.0000,4.4930,0.9980,25.75
timbrewm,8,ecc1,10,6,64,english:1594,1,220,fwp,0,0,0,6,1.0000,4.4084,0.9974,24.43
timbrewm,8,ecc1,10,6,64,english:1594,2,221,mean,0,0,0,6,1.0000,4.5625,0.9985,27.38
timbrewm,8,ecc1,10,6,64,english:1594,2,221,fwp,0,0,0,5,0.8333,4.4882,0.9980,25.55
timbrewm,8,ecc1,10,6,64,english:1624,0,222,mean,0,0,0,6,1.0000,4.5739,0.9981,30.85
timbrewm,8,ecc1,10,6,64,english:1624,0,222,fwp,1,0,0,5,0.8333,4.6093,0.9989,32.56
timbrewm,8,ecc1,10,6,64,english:1624,1,223,mean,0,0,0,6,1.0000,4.5418,0.9974,30.30
timbrewm,8,ecc1,10,6,64,english:1624,1,223,fwp,0,0,0,5,0.8333,4.4829,0.9969,29.25
timbrewm,8,ecc1,10,6,64,english:1624,2,224,mean,0,0,0,4,0.6667,4.5600,0.9983,31.38
