model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wmcodec,3,chinese:SSB0011,0,6,dm,1,,-28.0653,-27.3020,4.3763,0.9880,18.71,-0.5000,-0.9850,-22.1726,-22.1726
wmcodec,3,chinese:SSB0011,0,6,tct,1,,-22.7899,-22.1726,3.9072,0.9866,18.06,-0.5000,-0.9850,-22.1726,-22.1726
wmcodec,3,chinese:SSB0011,0,6,payload_farthest,1,,-20.9098,-19.5023,3.9504,0.9784,14.95,-0.5000,-0.9850,-22.1726,-22.1726
wmcodec,3,chinese:SSB0011,1,7,single_copy,1,,-2.7973,-2.6353,4.6439,1.0000,140.57,-0.5000,-0.9192,-20.0165,-20.0151
wmcodec,3,chinese:SSB0011,1,7,mean,1,,-17.7520,-17.6306,3.9192,0.9865,16.74,-0.5000,-0.9192,-20.0165,-20.0151
wmcodec,3,chinese:SSB0011,1,7,rp,1,,-28.9140,-28.1235,3.9781,0.9893,18.53,-0.5000,-0.9192,-20.0165,-20.0151
wmcodec,3,chinese:SSB0011,1,7,random_dirichlet,1,,-9.9961,-9.7203,3.6285,0.9809,14.54,-0.5000,-0.9192,-20.0165,-20.0151
wmcodec,3,chinese:SSB0011,1,7,eep,1,,-28.9140,-28.1235,3.9781,0.9893,18.53,-0.5000,-0.9192,-20.0165,-20.0151
wmcodec,3,chinese:SSB0011,1,7,fwp,1,,-17.0711,-16.4396,4.2411,0.9892,18.10,-0.5000,-0.9192,-20.0165,-20.0151
wmcodec,3,chinese:SSB0011,1,7,dm,1,,-17.7615,-17.3252,3.9509,0.9877,17.35,-0.5000,-0.9192,-20.0165,-20.0151
wmcodec,3,chinese:SSB0011,1,7,tct,1,,-21.0948,-20.0165,4.0007,0.9901,18.91,-0.5000,-0.9192,-20.0165,-20.0151
wmcodec,3,chinese:SSB0011,1,7,payload_farthest,1,,-28.9140,-28.1235,3.9781,0.9893,18.53,-0.5000,-0.9192,-20.0165,-20.0151
wmcodec,3,chinese:SSB0011,2,8,single_copy,0,,-0.2401,1.3127,4.6439,1.0000,140.55,-1.0000,0.8056,-10.6689,-10.6689
wmcodec,3,chinese:SSB0011,2,8,mean,1,,-11.8664,-11.4220,4.3601,0.9875,17.67,-1.0000,0.8056,-10.6689,-10.6689
wmcodec,3,chinese:SSB0011,2,8,rp,1,,-10.6613,-10.1703,3.7496,0.9778,14.14,-1.0000,0.8056,-10.6689,-10.6689
wmcodec,3,chinese:SSB0011,2,8,random_dirichlet,0,,-0.0068,5.2498,4.1863,0.9840,15.63,-1.0000,0.8056,-10.6689,-10.6689
wmcodec,3,chinese:SSB0011,2,8,eep,1,,-10.6613,-10.1703,3.7496,0.9778,14.14,-1.0000,0.8056,-10.6689,-10.6689
wmcodec,3,chinese:SSB0011,2,8,fwp,1,,-13.0204,-12.4110,4.4503,0.9901,18.84,-1.0000,0.8056,-10.6689,-10.6689
wmcodec,3,chinese:SSB0011,2,8,dm,1,,-13.6433,-12.7850,4.3720,0.9878,17.76,-1.0000,0.8056,-10.6689,-10.6689
wmcodec,3,chinese:SSB0011,2,8,tct,1,,-11.1797,-10.6689,4.3937,0.9895,18.82,-1.0000,0.8056,-10.6689,-10.6689
wmcodec,3,chinese:SSB0011,2,8,payload_farthest,1,,-5.4517,-4.6183,4.4153,0.9904,19.23,-1.0000,0.8056,-10.6689,-10.6689
wmcodec,3,chinese:SSB0012,0,9,single_copy,1,,-4.9481,-4.8920,4.6439,1.0000,145.64,-0.8660,0.0033,-9.3362,-9.3362
wmcodec,3,chinese:SSB0012,0,9,mean,1,,-17.9788,-17.9705,4.4448,0.9853,14.36,-0.8660,0.0033,-9.3362,-9.3362
wmcodec,3,chinese:SSB0012,0,9,rp,1,,-10.1726,-9.8494,4.4665,0.9889,15.88,-0.8660,0.0033,-9.3362,-9.3362
wmcodec,3,chinese:SSB0012,0,9,random_dirichlet,1,,-11.2537,-10.8589,4.1647,0.9751,11.01,-0.8660,0.0033,-9.3362,-9.3362
wmcodec,3,chinese:SSB0012,0,9,eep,1,,-10.1726,-9.8494,4.4665,0.9889,15.88,-0.8660,0.0033,-9.3362,-9.3362
wmcodec,3,chinese:SSB0012,0,9,fwp,1,,-32.5622,-31.9253,4.4632,0.9878,15.62,-0.8660,0.0033,-9.3362,-9.3362
wmcodec,3,chinese:SSB0012,0,9,dm,1,,-19.2271,-19.2175,4.4551,0.9858,14.56,-0.8660,0.0033,-9.3362,-9.3362
wmcodec,3,chinese:SSB0012,0,9,tct,1,,-9.7197,-9.3362,4.5315,0.9907,16.92,-0.8660,0.0033,-9.3362,-9.3362
