model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
timbrewm,3,chinese:SSB0009,0,3,tct,1,,-4.4128,-0.0491,4.5826,0.9989,32.33,1.0000,-0.3591,-0.0491,-0.0491
timbrewm,3,chinese:SSB0009,0,3,payload_farthest,1,,-4.6756,-0.0347,4.5712,0.9987,32.33,1.0000,-0.3591,-0.0491,-0.0491
timbrewm,3,chinese:SSB0009,1,4,single_copy,0,,-3.2855,0.7323,4.6439,1.0000,145.16,0.8660,-0.9889,-0.1112,-0.1112
timbrewm,3,chinese:SSB0009,1,4,mean,1,,-4.7667,-0.2617,4.5511,0.9984,30.73,0.8660,-0.9889,-0.1112,-0.1112
timbrewm,3,chinese:SSB0009,1,4,rp,1,,-5.0367,-0.2472,4.5609,0.9990,33.04,0.8660,-0.9889,-0.1112,-0.1112
timbrewm,3,chinese:SSB0009,1,4,random_dirichlet,0,,-4.0016,0.2973,4.4530,0.9975,29.00,0.8660,-0.9889,-0.1112,-0.1112
timbrewm,3,chinese:SSB0009,1,4,eep,0,,-3.8221,0.0983,4.3877,0.9964,27.21,0.8660,-0.9889,-0.1112,-0.1112
timbrewm,3,chinese:SSB0009,1,4,fwp,1,,-5.0125,-0.2659,4.5908,0.9988,32.28,0.8660,-0.9889,-0.1112,-0.1112
timbrewm,3,chinese:SSB0009,1,4,dm,1,,-5.0077,-0.3256,4.5838,0.9988,32.01,0.8660,-0.9889,-0.1112,-0.1112
timbrewm,3,chinese:SSB0009,1,4,tct,1,,-4.1539,-0.1112,4.4468,0.9971,28.16,0.8660,-0.9889,-0.1112,-0.1112
timbrewm,3,chinese:SSB0009,1,4,payload_farthest,1,,-5.0367,-0.2472,4.5609,0.9990,33.04,0.8660,-0.9889,-0.1112,-0.1112
timbrewm,3,chinese:SSB0009,2,5,single_copy,0,,-3.1870,0.7694,4.6439,1.0000,145.15,-0.5000,-0.9231,-0.4382,-0.4382
timbrewm,3,chinese:SSB0009,2,5,mean,1,,-5.9303,-0.7240,4.5824,0.9983,30.48,-0.5000,-0.9231,-0.4382,-0.4382
timbrewm,3,chinese:SSB0009,2,5,rp,1,,-5.8135,-0.1330,4.5995,0.9988,31.87,-0.5000,-0.9231,-0.4382,-0.4382
timbrewm,3,chinese:SSB0009,2,5,random_dirichlet,0,,-4.5192,0.0758,4.4948,0.9967,27.33,-0.5000,-0.9231,-0.4382,-0.4382
timbrewm,3,chinese:SSB0009,2,5,eep,1,,-5.5963,-0.1315,4.5965,0.9989,31.65,-0.5000,-0.9231,-0.4382,-0.4382
timbrewm,3,chinese:SSB0009,2,5,fwp,1,,-5.5963,-0.1315,4.5965,0.9989,31.65,-0.5000,-0.9231,-0.4382,-0.4382
timbrewm,3,chinese:SSB0009,2,5,dm,1,,-5.9028,-0.6951,4.5833,0.9984,30.53,-0.5000,-0.9231,-0.4382,-0.4382
timbrewm,3,chinese:SSB0009,2,5,tct,1,,-5.7143,-0.4382,4.5643,0.9980,29.72,-0.5000,-0.9231,-0.4382,-0.4382
timbrewm,3,chinese:SSB0009,2,5,payload_farthest,1,,-5.8135,-0.1330,4.5995,0.9988,31.87,-0.5000,-0.9231,-0.4382,-0.4382
timbrewm,3,chinese:SSB0011,0,6,single_copy,0,,-3.2653,0.7882,4.6439,1.0000,140.67,0.8660,-0.9990,-0.0698,-0.0698
timbrewm,3,chinese:SSB0011,0,6,mean,1,,-5.2815,-0.6794,4.5919,0.9969,32.96,0.8660,-0.9990,-0.0698,-0.0698
timbrewm,3,chinese:SSB0011,0,6,rp,1,,-4.5858,-0.0351,4.5757,0.9980,34.40,0.8660,-0.9990,-0.0698,-0.0698
timbrewm,3,chinese:SSB0011,0,6,random_dirichlet,1,,-5.1798,-0.4383,4.5831,0.9965,32.58,0.8660,-0.9990,-0.0698,-0.0698
timbrewm,3,chinese:SSB0011,0,6,eep,1,,-4.9536,-0.0698,4.5926,0.9975,33.97,0.8660,-0.9990,-0.0698,-0.0698
timbrewm,3,chinese:SSB0011,0,6,fwp,1,,-4.9536,-0.0698,4.5926,0.9975,33.97,0.8660,-0.9990,-0.0698,-0.0698
timbrewm,3,chinese:SSB0011,0,6,dm,1,,-5.3299,-0.7136,4.5904,0.9968,32.84,0.8660,-0.9990,-0.0698,-0.0698
timbrewm,3,chinese:SSB0011,0,6,tct,1,,-4.9536,-0.0698,4.5926,0.9975,33.97,0.8660,-0.9990,-0.0698,-0.0698
