model,K,spk,local_t,gi,target,method,target_top1
audioseal,3,121,0,0,27118,mean,0
audioseal,3,121,0,0,27118,framing_cb,0
audioseal,3,121,0,0,8686,mean,0
audioseal,3,121,0,0,8686,framing_cb,0
audioseal,3,121,0,0,65267,mean,0
audioseal,3,121,0,0,65267,framing_cb,0
audioseal,3,121,0,0,15985,mean,0
audioseal,3,121,0,0,15985,framing_cb,0
audioseal,3,121,0,0,29433,mean,0
audioseal,3,121,0,0,29433,framing_cb,0
audioseal,3,121,0,0,25063,mean,0
audioseal,3,121,0,0,25063,framing_cb,0
audioseal,3,121,0,0,25064,mean,0
audioseal,3,121,0,0,25064,framing_cb,0
audioseal,3,121,0,0,46706,mean,0
audioseal,3,121,0,0,46706,framing_cb,0
audioseal,3,121,0,0,12782,mean,0
audioseal,3,121,0,0,12782,framing_cb,0
audioseal,3,121,0,0,31345,mean,0
audioseal,3,121,0,0,31345,framing_cb,1
audioseal,3,121,1,1,34800,mean,0
audioseal,3,121,1,1,34800,framing_cb,0
audioseal,3,121,1,1,31940,mean,0
audioseal,3,121,1,1,31940,framing_cb,0
audioseal,3,121,1,1,26304,mean,0
audioseal,3,121,1,1,26304,framing_cb,0
audioseal,3,121,1,1,17568,mean,0
audioseal,3,121,1,1,17568,framing_cb,0
audioseal,3,121,1,1,17544,mean,0
audioseal,3,121,1,1,17544,framing_cb,0
audioseal,3,121,1,1,60644,mean,0
audioseal,3,121,1,1,60644,framing_cb,0
audioseal,3,121,1,1,28388,mean,0
audioseal,3,121,1,1,28388,framing_cb,0
audioseal,3,121,1,1,25988,mean,0
audioseal,3,121,1,1,25988,framing_cb,0
audioseal,3,121,1,1,9348,mean,0
audioseal,3,121,1,1,9348,framing_cb,0
audioseal,3,121,1,1,25668,mean,0
audioseal,3,121,1,1,25668,framing_cb,0
audioseal,3,121,2,2,60618,mean,0
audioseal,3,121,2,2,60618,framing_cb,0
audioseal,3,121,2,2,44258,mean,0
audioseal,3,121,2,2,44258,framing_cb,0
audioseal,3,121,2,2,39015,mean,0
audioseal,3,121,2,2,39015,framing_cb,0
audioseal,3,121,2,2,56554,mean,0
audioseal,3,121,2,2,56554,framing_cb,0
audioseal,3,121,2,2,6503,mean,0
audioseal,3,121,2,2,6503,framing_cb,0
audioseal,3,121,2,2,59882,mean,0
audioseal,3,121,2,2,59882,framing_cb,0
audioseal,3,121,2,2,60907,mean,0
audioseal,3,121,2,2,60907,framing_cb,0
audioseal,3,121,2,2,35154,mean,0
audioseal,3,121,2,2,35154,framing_cb,0
audioseal,3,121,2,2,52322,mean,0
audioseal,3,121,2,2,52322,framing_cb,1
audioseal,3,121,2,2,36131,mean,0
audioseal,3,121,2,2,36131,framing_cb,0
audioseal,3,121,3,3,13605,mean,0
audioseal,3,121,3,3,13605,framing_cb,0
audioseal,3,121,3,3,46402,mean,0
audioseal,3,121,3,3,46402,framing_cb,0
audioseal,3,121,3,3,13664,mean,0
audioseal,3,121,3,3,13664,framing_cb,0
audioseal,3,121,3,3,63040,mean,0
audioseal,3,121,3,3,63040,framing_cb,0
audioseal,3,121,3,3,45666,mean,0
audioseal,3,121,3,3,45666,framing_cb,0
audioseal,3,121,3,3,46951,mean,0
audioseal,3,121,3,3,46951,framing_cb,0
audioseal,3,121,3,3,14309,mean,0
audioseal,3,121,3,3,14309,framing_cb,0
audioseal,3,121,3,3,12641,mean,0
audioseal,3,121,3,3,12641,framing_cb,0
audioseal,3,121,3,3,46176,mean,0
audioseal,3,121,3,3,46176,framing_cb,0
audioseal,3,121,3,3,46675,mean,0
audioseal,3,121,3,3,46675,framing_cb,0
audioseal,3,237,0,4,48222,mean,0
audioseal,3,237,0,4,48222,framing_cb,0
audioseal,3,237,0,4,11835,mean,0
audioseal,3,237,0,4,11835,framing_cb,0
audioseal,3,237,0,4,11131,mean,0
audioseal,3,237,0,4,11131,framing_cb,0
audioseal,3,237,0,4,16233,mean,0
audioseal,3,237,0,4,16233,framing_cb,0
audioseal,3,237,0,4,12152,mean,0
audioseal,3,237,0,4,12152,framing_cb,0
audioseal,3,237,0,4,12382,mean,0
audioseal,3,237,0,4,12382,framing_cb,0
audioseal,3,237,0,4,11870,mean,0
audioseal,3,237,0,4,11870,framing_cb,0
audioseal,3,237,0,4,12283,mean,0
audioseal,3,237,0,4,12283,framing_cb,0
audioseal,3,237,0,4,45151,mean,0
audioseal,3,237,0,4,45151,framing_cb,0
audioseal,3,237,0,4,48214,mean,0
audioseal,3,237,0,4,48214,framing_cb,0
audioseal,3,237,1,5,13742,mean,0
audioseal,3,237,1,5,13742,framing_cb,1
audioseal,3,237,1,5,9574,mean,0
audioseal,3,237,1,5,9574,framing_cb,1
audioseal,3,237,1,5,30694,mean,0
audioseal,3,237,1,5,30694,framing_cb,0
audioseal,3,237,1,5,9386,mean,0
audioseal,3,237,1,5,9386,framing_cb,0
audioseal,3,237,1,5,10222,mean,0
audioseal,3,237,1,5,10222,framing_cb,0
audioseal,3,237,1,5,10030,mean,0
audioseal,3,237,1,5,10030,framing_cb,0
audioseal,3,237,1,5,59239,mean,0
audioseal,3,237,1,5,59239,framing_cb,0
audioseal,3,237,1,5,28519,mean,0
audioseal,3,237,1,5,28519,framing_cb,0
audioseal,3,237,1,5,26215,mean,0
audioseal,3,237,1,5,26215,framing_cb,0
audioseal,3,237,1,5,26212,mean,0
audioseal,3,237,1,5,26212,framing_cb,0
audioseal,3,237,2,6,18282,mean,0
audioseal,3,237,2,6,18282,framing_cb,0
audioseal,3,237,2,6,53380,mean,0
audioseal,3,237,2,6,53380,framing_cb,0
audioseal,3,237,2,6,16514,mean,0
audioseal,3,237,2,6,16514,framing_cb,0
audioseal,3,237,2,6,57536,mean,0
audioseal,3,237,2,6,57536,framing_cb,0
audioseal,3,237,2,6,30784,mean,0
audioseal,3,237,2,6,30784,framing_cb,0
audioseal,3,237,2,6,64448,mean,0
audioseal,3,237,2,6,64448,framing_cb,0
audioseal,3,237,2,6,26440,mean,0
audioseal,3,237,2,6,26440,framing_cb,0
audioseal,3,237,2,6,14528,mean,0
audioseal,3,237,2,6,14528,framing_cb,0
audioseal,3,237,2,6,22362,mean,0
audioseal,3,237,2,6,22362,framing_cb,0
audioseal,3,237,2,6,22214,mean,0
audioseal,3,237,2,6,22214,framing_cb,0
audioseal,3,237,3,7,56893,mean,0
audioseal,3,237,3,7,56893,framing_cb,0
audioseal,3,237,3,7,18973,mean,0
audioseal,3,237,3,7,18973,framing_cb,0
audioseal,3,237,3,7,20109,mean,0
audioseal,3,237,3,7,20109,framing_cb,0
audioseal,3,237,3,7,35341,mean,0
audioseal,3,237,3,7,35341,framing_cb,0
audioseal,3,237,3,7,51772,mean,0
audioseal,3,237,3,7,51772,framing_cb,0
audioseal,3,237,3,7,3749,mean,0
audioseal,3,237,3,7,3749,framing_cb,0
audioseal,3,237,3,7,36495,mean,0
audioseal,3,237,3,7,36495,framing_cb,0
audioseal,3,237,3,7,3821,mean,0
audioseal,3,237,3,7,3821,framing_cb,0
audioseal,3,237,3,7,6684,mean,0
audioseal,3,237,3,7,6684,framing_cb,0
audioseal,3,237,3,7,23613,mean,0
audioseal,3,237,3,7,23613,framing_cb,0
audioseal,3,260,0,8,23902,mean,0
audioseal,3,260,0,8,23902,framing_cb,0
audioseal,3,260,0,8,23810,mean,0
audioseal,3,260,0,8,23810,framing_cb,0
audioseal,3,260,0,8,21826,mean,0
audioseal,3,260,0,8,21826,framing_cb,0
audioseal,3,260,0,8,40038,mean,0
audioseal,3,260,0,8,40038,framing_cb,0
audioseal,3,260,0,8,23839,mean,0
audioseal,3,260,0,8,23839,framing_cb,0
audioseal,3,260,0,8,19522,mean,0
audioseal,3,260,0,8,19522,framing_cb,0
audioseal,3,260,0,8,52482,mean,0
audioseal,3,260,0,8,52482,framing_cb,0
audioseal,3,260,0,8,23914,mean,0
audioseal,3,260,0,8,23914,framing_cb,0
audioseal,3,260,0,8,50962,mean,0
audioseal,3,260,0,8,50962,framing_cb,0
audioseal,3,260,0,8,18240,mean,0
audioseal,3,260,0,8,18240,framing_cb,0
audioseal,3,260,1,9,34954,mean,0
audioseal,3,260,1,9,34954,framing_cb,0
audioseal,3,260,1,9,35017,mean,0
audioseal,3,260,1,9,35017,framing_cb,0
audioseal,3,260,1,9,18566,mean,0
audioseal,3,260,1,9,18566,framing_cb,0
audioseal,3,260,1,9,22659,mean,0
audioseal,3,260,1,9,22659,framing_cb,0
audioseal,3,260,1,9,47234,mean,0
audioseal,3,260,1,9,47234,framing_cb,0
audioseal,3,260,1,9,26758,mean,0
audioseal,3,260,1,9,26758,framing_cb,0
audioseal,3,260,1,9,6144,mean,0
audioseal,3,260,1,9,6144,framing_cb,0
audioseal,3,260,1,9,22535,mean,0
audioseal,3,260,1,9,22535,framing_cb,0
audioseal,3,260,1,9,2266,mean,0
audioseal,3,260,1,9,2266,framing_cb,0
audioseal,3,260,1,9,10437,mean,0
audioseal,3,260,1,9,10437,framing_cb,0
audioseal,3,260,2,10,59578,mean,0
audioseal,3,260,2,10,59578,framing_cb,0
audioseal,3,260,2,10,13875,mean,0
audioseal,3,260,2,10,13875,framing_cb,0
audioseal,3,260,2,10,59579,mean,0
audioseal,3,260,2,10,59579,framing_cb,0
audioseal,3,260,2,10,29491,mean,0
audioseal,3,260,2,10,29491,framing_cb,0
audioseal,3,260,2,10,29208,mean,0
audioseal,3,260,2,10,29208,framing_cb,0
audioseal,3,260,2,10,63800,mean,0
audioseal,3,260,2,10,63800,framing_cb,0
audioseal,3,260,2,10,14098,mean,0
audioseal,3,260,2,10,14098,framing_cb,0
audioseal,3,260,2,10,25370,mean,0
audioseal,3,260,2,10,25370,framing_cb,0
audioseal,3,260,2,10,5650,mean,0
audioseal,3,260,2,10,5650,framing_cb,0
audioseal,3,260,2,10,24856,mean,0
audioseal,3,260,2,10,24856,framing_cb,0
audioseal,3,260,3,11,50339,mean,0
audioseal,3,260,3,11,50339,framing_cb,0
audioseal,3,260,3,11,46227,mean,0
audioseal,3,260,3,11,46227,framing_cb,0
audioseal,3,260,3,11,25072,mean,0
audioseal,3,260,3,11,25072,framing_cb,0
audioseal,3,260,3,11,13520,mean,0
audioseal,3,260,3,11,13520,framing_cb,0
audioseal,3,260,3,11,58848,mean,0
audioseal,3,260,3,11,58848,framing_cb,0
audioseal,3,260,3,11,58501,mean,0
audioseal,3,260,3,11,58501,framing_cb,0
audioseal,3,260,3,11,50306,mean,0
audioseal,3,260,3,11,50306,framing_cb,0
audioseal,3,260,3,11,50356,mean,0
audioseal,3,260,3,11,50356,framing_cb,0
audioseal,3,260,3,11,25064,mean,0
audioseal,3,260,3,11,25064,framing_cb,0
audioseal,3,260,3,11,38544,mean,0
audioseal,3,260,3,11,38544,framing_cb,0
audioseal,3,672,0,12,2467,mean,0
audioseal,3,672,0,12,2467,framing_cb,0
audioseal,3,672,0,12,19370,mean,0
audioseal,3,672,0,12,19370,framing_cb,0
audioseal,3,672,0,12,16268,mean,0
audioseal,3,672,0,12,16268,framing_cb,0
audioseal,3,672,0,12,20233,mean,0
audioseal,3,672,0,12,20233,framing_cb,0
audioseal,3,672,0,12,11754,mean,0
audioseal,3,672,0,12,11754,framing_cb,0
audioseal,3,672,0,12,40334,mean,0
audioseal,3,672,0,12,40334,framing_cb,0
audioseal,3,672,0,12,15823,mean,0
audioseal,3,672,0,12,15823,framing_cb,0
audioseal,3,672,0,12,52137,mean,0
audioseal,3,672,0,12,52137,framing_cb,0
audioseal,3,672,0,12,3058,mean,0
audioseal,3,672,0,12,3058,framing_cb,0
audioseal,3,672,0,12,15374,mean,0
audioseal,3,672,0,12,15374,framing_cb,0
audioseal,3,672,1,13,60586,mean,0
audioseal,3,672,1,13,60586,framing_cb,0
audioseal,3,672,1,13,2352,mean,0
audioseal,3,672,1,13,2352,framing_cb,0
audioseal,3,672,1,13,25514,mean,0
audioseal,3,672,1,13,25514,framing_cb,0
audioseal,3,672,1,13,2364,mean,0
audioseal,3,672,1,13,2364,framing_cb,0
audioseal,3,672,1,13,27832,mean,0
audioseal,3,672,1,13,27832,framing_cb,0
audioseal,3,672,1,13,9002,mean,0
audioseal,3,672,1,13,9002,framing_cb,0
audioseal,3,672,1,13,24846,mean,0
audioseal,3,672,1,13,24846,framing_cb,0
audioseal,3,672,1,13,2418,mean,0
audioseal,3,672,1,13,2418,framing_cb,0
audioseal,3,672,1,13,60592,mean,0
audioseal,3,672,1,13,60592,framing_cb,0
audioseal,3,672,1,13,60590,mean,0
audioseal,3,672,1,13,60590,framing_cb,0
audioseal,3,672,2,14,8930,mean,0
audioseal,3,672,2,14,8930,framing_cb,0
audioseal,3,672,2,14,29070,mean,0
audioseal,3,672,2,14,29070,framing_cb,0
audioseal,3,672,2,14,8898,mean,0
audioseal,3,672,2,14,8898,framing_cb,0
audioseal,3,672,2,14,30354,mean,0
audioseal,3,672,2,14,30354,framing_cb,0
audioseal,3,672,2,14,63198,mean,0
audioseal,3,672,2,14,63198,framing_cb,0
audioseal,3,672,2,14,29402,mean,0
audioseal,3,672,2,14,29402,framing_cb,0
audioseal,3,672,2,14,31130,mean,0
audioseal,3,672,2,14,31130,framing_cb,0
audioseal,3,672,2,14,27618,mean,0
audioseal,3,672,2,14,27618,framing_cb,0
audioseal,3,672,2,14,29338,mean,0
audioseal,3,672,2,14,29338,framing_cb,0
audioseal,3,672,2,14,30618,mean,0
audioseal,3,672,2,14,30618,framing_cb,0
audioseal,3,672,3,15,43574,mean,0
audioseal,3,672,3,15,43574,framing_cb,0
audioseal,3,672,3,15,43126,mean,0
audioseal,3,672,3,15,43126,framing_cb,0
audioseal,3,672,3,15,59049,mean,0
audioseal,3,672,3,15,59049,framing_cb,0
audioseal,3,672,3,15,41012,mean,0
audioseal,3,672,3,15,41012,framing_cb,0
audioseal,3,672,3,15,57899,mean,0
audioseal,3,672,3,15,57899,framing_cb,0
audioseal,3,672,3,15,41013,mean,0
audioseal,3,672,3,15,41013,framing_cb,0
audioseal,3,672,3,15,8246,mean,0
audioseal,3,672,3,15,8246,framing_cb,0
audioseal,3,672,3,15,58417,mean,0
audioseal,3,672,3,15,58417,framing_cb,0
audioseal,3,672,3,15,26657,mean,0
audioseal,3,672,3,15,26657,framing_cb,0
audioseal,3,672,3,15,47142,mean,0
audioseal,3,672,3,15,47142,framing_cb,0
audioseal,3,908,0,16,6201,mean,0
audioseal,3,908,0,16,6201,framing_cb,0
audioseal,3,908,0,16,15001,mean,0
audioseal,3,908,0,16,15001,framing_cb,0
audioseal,3,908,0,16,34807,mean,0
audioseal,3,908,0,16,34807,framing_cb,0
audioseal,3,908,0,16,22207,mean,0
audioseal,3,908,0,16,22207,framing_cb,0
audioseal,3,908,0,16,14337,mean,0
audioseal,3,908,0,16,14337,framing_cb,0
audioseal,3,908,0,16,5945,mean,0
audioseal,3,908,0,16,5945,framing_cb,0
audioseal,3,908,0,16,14235,mean,0
audioseal,3,908,0,16,14235,framing_cb,0
audioseal,3,908,0,16,23355,mean,0
audioseal,3,908,0,16,23355,framing_cb,0
audioseal,3,908,0,16,28953,mean,0
audioseal,3,908,0,16,28953,framing_cb,0
audioseal,3,908,0,16,29625,mean,0
audioseal,3,908,0,16,29625,framing_cb,0
audioseal,3,908,1,17,54174,mean,0
audioseal,3,908,1,17,54174,framing_cb,0
audioseal,3,908,1,17,50076,mean,0
audioseal,3,908,1,17,50076,framing_cb,0
audioseal,3,908,1,17,28153,mean,0
audioseal,3,908,1,17,28153,framing_cb,0
audioseal,3,908,1,17,25502,mean,0
audioseal,3,908,1,17,25502,framing_cb,0
audioseal,3,908,1,17,9657,mean,0
audioseal,3,908,1,17,9657,framing_cb,0
audioseal,3,908,1,17,9723,mean,0
audioseal,3,908,1,17,9723,framing_cb,0
audioseal,3,908,1,17,49567,mean,0
audioseal,3,908,1,17,49567,framing_cb,0
audioseal,3,908,1,17,49982,mean,0
audioseal,3,908,1,17,49982,framing_cb,0
audioseal,3,908,1,17,33726,mean,0
audioseal,3,908,1,17,33726,framing_cb,0
audioseal,3,908,1,17,17822,mean,0
audioseal,3,908,1,17,17822,framing_cb,0
audioseal,3,908,2,18,17029,mean,0
audioseal,3,908,2,18,17029,framing_cb,0
audioseal,3,908,2,18,33231,mean,0
audioseal,3,908,2,18,33231,framing_cb,0
audioseal,3,908,2,18,16775,mean,0
audioseal,3,908,2,18,16775,framing_cb,0
audioseal,3,908,2,18,49869,mean,0
audioseal,3,908,2,18,49869,framing_cb,0
audioseal,3,908,2,18,50895,mean,0
audioseal,3,908,2,18,50895,framing_cb,0
audioseal,3,908,2,18,50113,mean,0
audioseal,3,908,2,18,50113,framing_cb,0
audioseal,3,908,2,18,33742,mean,0
audioseal,3,908,2,18,33742,framing_cb,0
audioseal,3,908,2,18,17347,mean,0
audioseal,3,908,2,18,17347,framing_cb,0
audioseal,3,908,2,18,49631,mean,0
audioseal,3,908,2,18,49631,framing_cb,0
audioseal,3,908,2,18,49803,mean,0
audioseal,3,908,2,18,49803,framing_cb,0
audioseal,3,908,3,19,41421,mean,0
audioseal,3,908,3,19,41421,framing_cb,0
audioseal,3,908,3,19,3715,mean,0
audioseal,3,908,3,19,3715,framing_cb,0
audioseal,3,908,3,19,5763,mean,0
audioseal,3,908,3,19,5763,framing_cb,0
audioseal,3,908,3,19,23546,mean,0
audioseal,3,908,3,19,23546,framing_cb,0
audioseal,3,908,3,19,899,mean,0
audioseal,3,908,3,19,899,framing_cb,0
audioseal,3,908,3,19,21450,mean,0
audioseal,3,908,3,19,21450,framing_cb,0
audioseal,3,908,3,19,23370,mean,0
audioseal,3,908,3,19,23370,framing_cb,0
audioseal,3,908,3,19,29674,mean,0
audioseal,3,908,3,19,29674,framing_cb,0
audioseal,3,908,3,19,54250,mean,0
audioseal,3,908,3,19,54250,framing_cb,0
audioseal,3,908,3,19,64490,mean,0
audioseal,3,908,3,19,64490,framing_cb,0
audioseal,3,1089,0,20,64619,mean,0
audioseal,3,1089,0,20,64619,framing_cb,0
audioseal,3,1089,0,20,15979,mean,0
audioseal,3,1089,0,20,15979,framing_cb,0
audioseal,3,1089,0,20,44651,mean,0
audioseal,3,1089,0,20,44651,framing_cb,0
audioseal,3,1089,0,20,21691,mean,0
audioseal,3,1089,0,20,21691,framing_cb,0
audioseal,3,1089,0,20,56953,mean,0
audioseal,3,1089,0,20,56953,framing_cb,0
audioseal,3,1089,0,20,16107,mean,0
audioseal,3,1089,0,20,16107,framing_cb,0
audioseal,3,1089,0,20,30251,mean,0
audioseal,3,1089,0,20,30251,framing_cb,0
audioseal,3,1089,0,20,22267,mean,0
audioseal,3,1089,0,20,22267,framing_cb,0
audioseal,3,1089,0,20,64747,mean,0
audioseal,3,1089,0,20,64747,framing_cb,0
audioseal,3,1089,0,20,3673,mean,0
audioseal,3,1089,0,20,3673,framing_cb,0
audioseal,3,1089,1,21,35697,mean,0
audioseal,3,1089,1,21,35697,framing_cb,0
audioseal,3,1089,1,21,41431,mean,0
audioseal,3,1089,1,21,41431,framing_cb,0
audioseal,3,1089,1,21,42437,mean,0
audioseal,3,1089,1,21,42437,framing_cb,0
audioseal,3,1089,1,21,37749,mean,0
audioseal,3,1089,1,21,37749,framing_cb,0
audioseal,3,1089,1,21,44535,mean,0
audioseal,3,1089,1,21,44535,framing_cb,0
audioseal,3,1089,1,21,37233,mean,0
audioseal,3,1089,1,21,37233,framing_cb,0
audioseal,3,1089,1,21,61021,mean,0
audioseal,3,1089,1,21,61021,framing_cb,0
audioseal,3,1089,1,21,42583,mean,0
audioseal,3,1089,1,21,42583,framing_cb,0
audioseal,3,1089,1,21,58948,mean,0
audioseal,3,1089,1,21,58948,framing_cb,0
audioseal,3,1089,1,21,59081,mean,0
audioseal,3,1089,1,21,59081,framing_cb,0
audioseal,3,1089,2,22,15187,mean,0
audioseal,3,1089,2,22,15187,framing_cb,0
audioseal,3,1089,2,22,3866,mean,0
audioseal,3,1089,2,22,3866,framing_cb,0
audioseal,3,1089,2,22,12113,mean,0
audioseal,3,1089,2,22,12113,framing_cb,0
audioseal,3,1089,2,22,15186,mean,0
audioseal,3,1089,2,22,15186,framing_cb,0
audioseal,3,1089,2,22,43858,mean,0
audioseal,3,1089,2,22,43858,framing_cb,0
audioseal,3,1089,2,22,3962,mean,0
audioseal,3,1089,2,22,3962,framing_cb,0
audioseal,3,1089,2,22,10771,mean,0
audioseal,3,1089,2,22,10771,framing_cb,0
audioseal,3,1089,2,22,12221,mean,0
audioseal,3,1089,2,22,12221,framing_cb,0
audioseal,3,1089,2,22,41811,mean,0
audioseal,3,1089,2,22,41811,framing_cb,0
audioseal,3,1089,2,22,18778,mean,0
audioseal,3,1089,2,22,18778,framing_cb,0
audioseal,3,1089,3,23,51676,mean,0
audioseal,3,1089,3,23,51676,framing_cb,0
audioseal,3,1089,3,23,58330,mean,0
audioseal,3,1089,3,23,58330,framing_cb,0
audioseal,3,1089,3,23,55756,mean,0
audioseal,3,1089,3,23,55756,framing_cb,0
audioseal,3,1089,3,23,50124,mean,0
audioseal,3,1089,3,23,50124,framing_cb,0
audioseal,3,1089,3,23,49628,mean,0
audioseal,3,1089,3,23,49628,framing_cb,0
audioseal,3,1089,3,23,52174,mean,0
audioseal,3,1089,3,23,52174,framing_cb,0
audioseal,3,1089,3,23,60248,mean,0
audioseal,3,1089,3,23,60248,framing_cb,0
audioseal,3,1089,3,23,41946,mean,0
audioseal,3,1089,3,23,41946,framing_cb,0
audioseal,3,1089,3,23,35660,mean,0
audioseal,3,1089,3,23,35660,framing_cb,0
audioseal,3,1089,3,23,60370,mean,0
audioseal,3,1089,3,23,60370,framing_cb,0
audioseal,3,1188,0,24,18116,mean,0
audioseal,3,1188,0,24,18116,framing_cb,0
audioseal,3,1188,0,24,7832,mean,0
audioseal,3,1188,0,24,7832,framing_cb,0
audioseal,3,1188,0,24,23330,mean,0
audioseal,3,1188,0,24,23330,framing_cb,0
audioseal,3,1188,0,24,1736,mean,0
audioseal,3,1188,0,24,1736,framing_cb,0
audioseal,3,1188,0,24,18412,mean,0
audioseal,3,1188,0,24,18412,framing_cb,0
audioseal,3,1188,0,24,26308,mean,0
audioseal,3,1188,0,24,26308,framing_cb,0
audioseal,3,1188,0,24,18320,mean,0
audioseal,3,1188,0,24,18320,framing_cb,0
audioseal,3,1188,0,24,38800,mean,0
audioseal,3,1188,0,24,38800,framing_cb,0
audioseal,3,1188,0,24,40832,mean,0
audioseal,3,1188,0,24,40832,framing_cb,0
audioseal,3,1188,0,24,8016,mean,0
audioseal,3,1188,0,24,8016,framing_cb,0
audioseal,3,1188,1,25,780,mean,0
audioseal,3,1188,1,25,780,framing_cb,0
audioseal,3,1188,1,25,4894,mean,0
audioseal,3,1188,1,25,4894,framing_cb,0
audioseal,3,1188,1,25,18190,mean,0
audioseal,3,1188,1,25,18190,framing_cb,0
audioseal,3,1188,1,25,9814,mean,0
audioseal,3,1188,1,25,9814,framing_cb,0
audioseal,3,1188,1,25,15958,mean,0
audioseal,3,1188,1,25,15958,framing_cb,0
audioseal,3,1188,1,25,5790,mean,0
audioseal,3,1188,1,25,5790,framing_cb,0
audioseal,3,1188,1,25,7710,mean,0
audioseal,3,1188,1,25,7710,framing_cb,0
audioseal,3,1188,1,25,838,mean,0
audioseal,3,1188,1,25,838,framing_cb,0
audioseal,3,1188,1,25,5266,mean,0
audioseal,3,1188,1,25,5266,framing_cb,0
audioseal,3,1188,1,25,22678,mean,0
audioseal,3,1188,1,25,22678,framing_cb,0
audioseal,3,1188,2,26,31764,mean,0
audioseal,3,1188,2,26,31764,framing_cb,0
audioseal,3,1188,2,26,25152,mean,0
audioseal,3,1188,2,26,25152,framing_cb,0
audioseal,3,1188,2,26,65092,mean,0
audioseal,3,1188,2,26,65092,framing_cb,0
audioseal,3,1188,2,26,30224,mean,0
audioseal,3,1188,2,26,30224,framing_cb,0
audioseal,3,1188,2,26,21120,mean,0
audioseal,3,1188,2,26,21120,framing_cb,0
audioseal,3,1188,2,26,16416,mean,0
audioseal,3,1188,2,26,16416,framing_cb,0
audioseal,3,1188,2,26,40534,mean,0
audioseal,3,1188,2,26,40534,framing_cb,0
audioseal,3,1188,2,26,15964,mean,0
audioseal,3,1188,2,26,15964,framing_cb,0
audioseal,3,1188,2,26,21844,mean,0
audioseal,3,1188,2,26,21844,framing_cb,0
audioseal,3,1188,2,26,47828,mean,0
audioseal,3,1188,2,26,47828,framing_cb,0
audioseal,3,1188,3,27,47568,mean,0
audioseal,3,1188,3,27,47568,framing_cb,1
audioseal,3,1188,3,27,64406,mean,0
audioseal,3,1188,3,27,64406,framing_cb,0
audioseal,3,1188,3,27,64437,mean,0
audioseal,3,1188,3,27,64437,framing_cb,0
audioseal,3,1188,3,27,64177,mean,0
audioseal,3,1188,3,27,64177,framing_cb,0
audioseal,3,1188,3,27,39366,mean,0
audioseal,3,1188,3,27,39366,framing_cb,0
audioseal,3,1188,3,27,62337,mean,0
audioseal,3,1188,3,27,62337,framing_cb,0
audioseal,3,1188,3,27,53417,mean,0
audioseal,3,1188,3,27,53417,framing_cb,0
audioseal,3,1188,3,27,62355,mean,0
audioseal,3,1188,3,27,62355,framing_cb,0
audioseal,3,1188,3,27,62352,mean,0
