model,K,spk,local_t,gi,target,method,target_top1
timbrewm,8,chinese:SSB0005,0,0,750,mean,1
timbrewm,8,chinese:SSB0005,0,0,750,tct,1
timbrewm,8,chinese:SSB0005,0,0,876,mean,0
timbrewm,8,chinese:SSB0005,0,0,876,tct,0
timbrewm,8,chinese:SSB0005,0,0,878,mean,0
timbrewm,8,chinese:SSB0005,0,0,878,tct,1
timbrewm,8,chinese:SSB0005,0,0,812,mean,0
timbrewm,8,chinese:SSB0005,0,0,812,tct,0
timbrewm,8,chinese:SSB0005,0,0,638,mean,0
timbrewm,8,chinese:SSB0005,0,0,638,tct,0
timbrewm,8,chinese:SSB0005,0,0,1004,mean,0
timbrewm,8,chinese:SSB0005,0,0,1004,tct,1
timbrewm,8,chinese:SSB0005,0,0,751,mean,0
timbrewm,8,chinese:SSB0005,0,0,751,tct,1
timbrewm,8,chinese:SSB0005,0,0,718,mean,0
timbrewm,8,chinese:SSB0005,0,0,718,tct,1
timbrewm,8,chinese:SSB0005,0,0,942,mean,0
timbrewm,8,chinese:SSB0005,0,0,942,tct,0
timbrewm,8,chinese:SSB0005,0,0,684,mean,0
timbrewm,8,chinese:SSB0005,0,0,684,tct,1
timbrewm,8,chinese:SSB0005,1,1,723,mean,0
timbrewm,8,chinese:SSB0005,1,1,723,tct,0
timbrewm,8,chinese:SSB0005,1,1,219,mean,0
timbrewm,8,chinese:SSB0005,1,1,219,tct,1
timbrewm,8,chinese:SSB0005,1,1,210,mean,0
timbrewm,8,chinese:SSB0005,1,1,210,tct,1
timbrewm,8,chinese:SSB0005,1,1,402,mean,0
timbrewm,8,chinese:SSB0005,1,1,402,tct,0
timbrewm,8,chinese:SSB0005,1,1,274,mean,0
timbrewm,8,chinese:SSB0005,1,1,274,tct,0
timbrewm,8,chinese:SSB0005,1,1,467,mean,0
timbrewm,8,chinese:SSB0005,1,1,467,tct,1
timbrewm,8,chinese:SSB0005,1,1,339,mean,0
timbrewm,8,chinese:SSB0005,1,1,339,tct,1
timbrewm,8,chinese:SSB0005,1,1,746,mean,0
timbrewm,8,chinese:SSB0005,1,1,746,tct,1
timbrewm,8,chinese:SSB0005,1,1,912,mean,0
timbrewm,8,chinese:SSB0005,1,1,912,tct,1
timbrewm,8,chinese:SSB0005,1,1,914,mean,0
timbrewm,8,chinese:SSB0005,1,1,914,tct,1
timbrewm,8,chinese:SSB0005,2,2,209,mean,0
timbrewm,8,chinese:SSB0005,2,2,209,tct,1
timbrewm,8,chinese:SSB0005,2,2,467,mean,0
timbrewm,8,chinese:SSB0005,2,2,467,tct,1
timbrewm,8,chinese:SSB0005,2,2,958,mean,0
timbrewm,8,chinese:SSB0005,2,2,958,tct,1
timbrewm,8,chinese:SSB0005,2,2,697,mean,0
timbrewm,8,chinese:SSB0005,2,2,697,tct,1
timbrewm,8,chinese:SSB0005,2,2,497,mean,0
timbrewm,8,chinese:SSB0005,2,2,497,tct,1
timbrewm,8,chinese:SSB0005,2,2,243,mean,0
timbrewm,8,chinese:SSB0005,2,2,243,tct,1
timbrewm,8,chinese:SSB0005,2,2,251,mean,0
timbrewm,8,chinese:SSB0005,2,2,251,tct,0
timbrewm,8,chinese:SSB0005,2,2,505,mean,0
timbrewm,8,chinese:SSB0005,2,2,505,tct,0
timbrewm,8,chinese:SSB0005,2,2,470,mean,0
timbrewm,8,chinese:SSB0005,2,2,470,tct,1
timbrewm,8,chinese:SSB0005,2,2,241,mean,0
timbrewm,8,chinese:SSB0005,2,2,241,tct,0
timbrewm,8,chinese:SSB0009,0,3,401,mean,0
timbrewm,8,chinese:SSB0009,0,3,401,tct,1
timbrewm,8,chinese:SSB0009,0,3,921,mean,0
timbrewm,8,chinese:SSB0009,0,3,921,tct,1
timbrewm,8,chinese:SSB0009,0,3,345,mean,0
timbrewm,8,chinese:SSB0009,0,3,345,tct,1
timbrewm,8,chinese:SSB0009,0,3,977,mean,0
timbrewm,8,chinese:SSB0009,0,3,977,tct,1
timbrewm,8,chinese:SSB0009,0,3,924,mean,0
timbrewm,8,chinese:SSB0009,0,3,924,tct,1
timbrewm,8,chinese:SSB0009,0,3,917,mean,0
timbrewm,8,chinese:SSB0009,0,3,917,tct,0
timbrewm,8,chinese:SSB0009,0,3,473,mean,0
timbrewm,8,chinese:SSB0009,0,3,473,tct,1
