model,K,spk,local_t,gi,target,method,target_top1
voicemark,2,121,0,0,3677,mean,0
voicemark,2,121,0,0,3677,tct,0
voicemark,2,121,0,0,3213,mean,0
voicemark,2,121,0,0,3213,tct,0
voicemark,2,121,0,0,2781,mean,0
voicemark,2,121,0,0,2781,tct,0
voicemark,2,121,0,0,3733,mean,0
voicemark,2,121,0,0,3733,tct,0
voicemark,2,121,0,0,1501,mean,0
voicemark,2,121,0,0,1501,tct,0
voicemark,2,121,0,0,3669,mean,0
voicemark,2,121,0,0,3669,tct,0
voicemark,2,121,0,0,3163,mean,0
voicemark,2,121,0,0,3163,tct,0
voicemark,2,121,0,0,2649,mean,0
voicemark,2,121,0,0,2649,tct,0
voicemark,2,121,0,0,20181,mean,0
voicemark,2,121,0,0,20181,tct,0
voicemark,2,121,0,0,3260,mean,0
voicemark,2,121,0,0,3260,tct,0
voicemark,2,121,1,1,34400,mean,0
voicemark,2,121,1,1,34400,tct,0
voicemark,2,121,1,1,46700,mean,0
voicemark,2,121,1,1,46700,tct,0
voicemark,2,121,1,1,34504,mean,0
voicemark,2,121,1,1,34504,tct,0
voicemark,2,121,1,1,34272,mean,0
voicemark,2,121,1,1,34272,tct,0
voicemark,2,121,1,1,42572,mean,0
voicemark,2,121,1,1,42572,tct,0
voicemark,2,121,1,1,42594,mean,0
voicemark,2,121,1,1,42594,tct,0
voicemark,2,121,1,1,42986,mean,0
voicemark,2,121,1,1,42986,tct,0
voicemark,2,121,1,1,42982,mean,0
voicemark,2,121,1,1,42982,tct,0
voicemark,2,121,1,1,46956,mean,0
voicemark,2,121,1,1,46956,tct,0
voicemark,2,121,1,1,34508,mean,0
voicemark,2,121,1,1,34508,tct,0
voicemark,2,121,2,2,51308,mean,0
voicemark,2,121,2,2,51308,tct,0
voicemark,2,121,2,2,24497,mean,0
voicemark,2,121,2,2,24497,tct,0
voicemark,2,121,2,2,51564,mean,0
voicemark,2,121,2,2,51564,tct,0
voicemark,2,121,2,2,57257,mean,0
voicemark,2,121,2,2,57257,tct,0
voicemark,2,121,2,2,24547,mean,0
voicemark,2,121,2,2,24547,tct,0
voicemark,2,121,2,2,35880,mean,0
voicemark,2,121,2,2,35880,tct,0
voicemark,2,121,2,2,39084,mean,0
voicemark,2,121,2,2,39084,tct,0
voicemark,2,121,2,2,40864,mean,0
voicemark,2,121,2,2,40864,tct,0
voicemark,2,121,2,2,51816,mean,0
voicemark,2,121,2,2,51816,tct,0
voicemark,2,121,2,2,56745,mean,0
voicemark,2,121,2,2,56745,tct,0
voicemark,2,121,3,3,38897,mean,0
voicemark,2,121,3,3,38897,tct,0
voicemark,2,121,3,3,37872,mean,0
voicemark,2,121,3,3,37872,tct,0
voicemark,2,121,3,3,55178,mean,0
voicemark,2,121,3,3,55178,tct,0
voicemark,2,121,3,3,37874,mean,0
voicemark,2,121,3,3,37874,tct,0
voicemark,2,121,3,3,22154,mean,0
voicemark,2,121,3,3,22154,tct,0
