model,k,trial_id,speaker,clip_index,source_path,valid_copy_count,payloads_tested,mixing,escaped,closest_member_bits,closest_member_bit_accuracy,pesq,stoi,si_sdr
timbrewm,3,17,chinese:SSB0018,3,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,3,3,uniform,1,9,0.9000,4.5540,0.9975,33.19
timbrewm,3,18,chinese:SSB0033,1,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,3,3,uniform,1,9,0.9000,4.5894,0.9982,37.35
timbrewm,3,19,chinese:SSB0033,2,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,3,3,uniform,1,9,0.9000,4.6002,0.9983,40.22
timbrewm,3,20,chinese:SSB0033,3,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,3,3,uniform,1,9,0.9000,4.5998,0.9981,37.82
timbrewm,3,21,chinese:SSB0038,1,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,3,3,uniform,1,9,0.9000,4.5366,0.9961,32.45
timbrewm,3,22,chinese:SSB0038,2,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,3,3,uniform,0,10,1.0000,4.5245,0.9975,32.55
timbrewm,3,23,chinese:SSB0038,3,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,3,3,uniform,1,8,0.8000,4.5473,0.9956,30.98
timbrewm,3,24,chinese:SSB0043,1,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,3,3,uniform,1,9,0.9000,4.5792,0.9972,34.18
timbrewm,3,25,chinese:SSB0043,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,3,3,uniform,1,9,0.9000,4.5220,0.9970,32.16
timbrewm,3,26,chinese:SSB0043,3,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,3,3,uniform,1,8,0.8000,4.5061,0.9950,29.60
timbrewm,3,27,chinese:SSB0057,1,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,3,3,uniform,1,9,0.9000,4.5866,0.9964,34.04
timbrewm,3,28,chinese:SSB0057,2,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,3,3,uniform,1,8,0.8000,4.5403,0.9988,37.75
timbrewm,3,29,chinese:SSB0057,3,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,3,3,uniform,1,9,0.9000,4.5894,0.9984,33.81
timbrewm,3,30,chinese:SSB0073,1,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,3,3,uniform,0,10,1.0000,4.5798,0.9985,33.89
timbrewm,3,31,chinese:SSB0073,2,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,3,3,uniform,1,7,0.7000,4.6007,0.9973,31.65
timbrewm,3,32,chinese:SSB0073,3,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,3,3,uniform,1,9,0.9000,4.5858,0.9988,32.99
timbrewm,3,33,chinese:SSB0080,1,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,3,3,uniform,1,8,0.8000,4.5674,0.9953,30.58
timbrewm,3,34,chinese:SSB0080,2,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,3,3,uniform,1,9,0.9000,4.5061,0.9941,31.37
timbrewm,3,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,3,3,uniform,0,10,1.0000,4.5345,0.9988,34.26
timbrewm,3,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,3,3,uniform,0,10,1.0000,4.4942,0.9964,28.97
timbrewm,3,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,3,3,uniform,1,9,0.9000,4.4909,0.9962,27.47
timbrewm,3,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,3,3,uniform,1,8,0.8000,4.5770,0.9961,28.53
timbrewm,3,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,3,3,uniform,1,9,0.9000,4.5606,0.9981,33.74
timbrewm,3,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,3,3,uniform,1,9,0.9000,4.5878,0.9994,37.57
timbrewm,3,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,3,3,uniform,1,8,0.8000,4.5498,0.9977,32.19
timbrewm,3,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,3,3,uniform,1,8,0.8000,4.5805,0.9964,30.39
timbrewm,3,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,3,3,uniform,1,9,0.9000,4.5298,0.9979,33.49
timbrewm,3,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,3,3,uniform,0,10,1.0000,4.5255,0.9967,31.09
timbrewm,3,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,3,3,uniform,1,9,0.9000,4.6221,0.9994,36.68
timbrewm,3,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,3,3,uniform,1,9,0.9000,4.5442,0.9992,34.27
timbrewm,3,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,3,3,uniform,1,8,0.8000,4.5912,0.9990,35.77
timbrewm,3,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,3,3,uniform,1,9,0.9000,4.5932,0.9989,32.97
timbrewm,3,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,3,3,uniform,1,9,0.9000,4.5412,0.9971,31.79
timbrewm,3,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,3,3,uniform,1,9,0.9000,4.5447,0.9983,30.86
timbrewm,3,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,3,3,uniform,1,9,0.9000,4.5378,0.9982,36.20
timbrewm,3,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,3,3,uniform,1,8,0.8000,4.5550,0.9971,30.52
timbrewm,3,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,3,3,uniform,1,9,0.9000,4.4698,0.9966,31.52
timbrewm,3,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,3,3,uniform,1,9,0.9000,4.3980,0.9945,27.66
timbrewm,3,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,3,3,uniform,0,10,1.0000,4.5196,0.9968,30.29
timbrewm,3,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,3,3,uniform,1,9,0.9000,4.5620,0.9982,31.54
timbrewm,3,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,3,3,uniform,1,9,0.9000,4.5438,0.9956,27.38
timbrewm,3,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,3,3,uniform,0,10,1.0000,4.4179,0.9945,28.36
timbrewm,3,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,3,3,uniform,1,9,0.9000,4.4731,0.9969,28.28
timbrewm,3,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,3,3,uniform,1,9,0.9000,4.5829,0.9974,29.83
timbrewm,3,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,3,3,uniform,1,9,0.9000,4.4611,0.9956,26.44
timbrewm,3,62,chinese:SSB0200,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,3,3,uniform,0,10,1.0000,4.4910,0.9952,30.12
timbrewm,3,63,chinese:SSB0241,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,3,3,uniform,0,10,1.0000,4.6177,0.9988,37.73
timbrewm,3,64,chinese:SSB0241,2,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,3,3,uniform,1,8,0.8000,4.5388,0.9986,33.17
timbrewm,3,65,chinese:SSB0241,3,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,3,3,uniform,1,9,0.9000,4.6051,0.9993,38.65
timbrewm,3,66,chinese:SSB0246,1,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,3,uniform,1,7,0.7000,4.4584,0.9959,29.64
timbrewm,3,67,chinese:SSB0246,2,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,3,3,uniform,1,9,0.9000,4.5660,0.9984,32.84
timbrewm,3,68,chinese:SSB0246,3,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,3,3,uniform,1,9,0.9000,4.5626,0.9977,31.77
timbrewm,3,69,chinese:SSB0261,1,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,3,3,uniform,1,8,0.8000,4.5035,0.9973,31.58
timbrewm,3,70,chinese:SSB0261,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,3,3,uniform,1,8,0.8000,4.5907,0.9980,32.75
timbrewm,3,71,chinese:SSB0261,3,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,3,3,uniform,1,8,0.8000,4.6033,0.9974,29.81
timbrewm,3,72,chinese:SSB0267,1,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,3,3,uniform,1,8,0.8000,4.5370,0.9962,31.97
timbrewm,3,73,chinese:SSB0267,2,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,3,3,uniform,1,9,0.9000,4.5543,0.9963,29.91
timbrewm,3,74,chinese:SSB0267,3,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,3,3,uniform,1,9,0.9000,4.6153,0.9978,33.36
timbrewm,3,75,chinese:SSB0273,1,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,3,3,uniform,1,9,0.9000,4.6027,0.9984,35.94
timbrewm,3,76,chinese:SSB0273,2,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,3,3,uniform,1,9,0.9000,4.5783,0.9985,37.49
timbrewm,3,77,chinese:SSB0273,3,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,3,3,uniform,1,9,0.9000,4.5946,0.9993,39.21
timbrewm,3,78,chinese:SSB0287,1,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,3,3,uniform,1,9,0.9000,4.5346,0.9986,37.66
timbrewm,3,79,chinese:SSB0287,2,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,3,3,uniform,1,9,0.9000,4.5766,0.9973,31.81
timbrewm,3,80,chinese:SSB0287,3,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,3,3,uniform,1,9,0.9000,4.5581,0.9981,32.11
timbrewm,3,81,chinese:SSB0288,1,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,3,3,uniform,1,8,0.8000,4.6026,0.9973,34.30
timbrewm,3,82,chinese:SSB0288,2,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,3,3,uniform,1,9,0.9000,4.5873,0.9986,34.42
timbrewm,3,83,chinese:SSB0288,3,dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,3,3,uniform,1,8,0.8000,4.5500,0.9963,31.90
timbrewm,3,84,chinese:SSB0299,1,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,3,3,uniform,1,8,0.8000,4.4666,0.9974,30.24
timbrewm,3,85,chinese:SSB0299,2,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,3,3,uniform,1,8,0.8000,4.5305,0.9967,30.58
timbrewm,3,86,chinese:SSB0299,3,dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,3,3,uniform,1,9,0.9000,4.5561,0.9977,31.14
timbrewm,3,87,chinese:SSB0307,1,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,3,3,uniform,1,7,0.7000,4.5138,0.9945,26.47
timbrewm,3,88,chinese:SSB0307,2,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,3,3,uniform,1,8,0.8000,4.4688,0.9956,29.40
timbrewm,3,89,chinese:SSB0307,3,dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,3,3,uniform,1,9,0.9000,4.5702,0.9955,29.54
timbrewm,3,90,chinese:SSB0309,1,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,3,3,uniform,1,8,0.8000,4.5673,0.9981,33.37
timbrewm,3,91,chinese:SSB0309,2,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,3,3,uniform,1,9,0.9000,4.5876,0.9987,33.93
timbrewm,3,92,chinese:SSB0309,3,dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,3,3,uniform,1,8,0.8000,4.5494,0.9986,33.56
timbrewm,3,93,chinese:SSB0315,1,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,3,3,uniform,1,9,0.9000,4.5777,0.9988,34.69
timbrewm,3,94,chinese:SSB0315,2,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,3,3,uniform,1,9,0.9000,4.5178,0.9991,33.02
timbrewm,3,95,chinese:SSB0315,3,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,3,3,uniform,1,8,0.8000,4.4780,0.9989,33.61
timbrewm,3,96,chinese:SSB0316,1,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,3,3,uniform,0,10,1.0000,4.5318,0.9984,33.43
timbrewm,3,97,chinese:SSB0316,2,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,3,3,uniform,1,9,0.9000,4.5888,0.9981,34.73
timbrewm,3,98,chinese:SSB0316,3,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,3,3,uniform,1,9,0.9000,4.5937,0.9988,35.52
timbrewm,3,99,chinese:SSB0323,1,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,3,3,uniform,1,9,0.9000,4.4725,0.9975,29.65
timbrewm,3,100,chinese:SSB0323,2,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,3,3,uniform,1,9,0.9000,4.5624,0.9979,31.99
timbrewm,3,101,chinese:SSB0323,3,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,3,3,uniform,1,8,0.8000,4.4268,0.9973,30.22
timbrewm,3,102,chinese:SSB0338,1,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,3,3,uniform,1,9,0.9000,4.5834,0.9979,29.67
timbrewm,3,103,chinese:SSB0338,2,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,3,3,uniform,1,9,0.9000,4.5578,0.9977,29.71
timbrewm,3,104,chinese:SSB0338,3,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,3,3,uniform,1,8,0.8000,4.5257,0.9965,28.23
timbrewm,3,105,chinese:SSB0339,1,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,3,3,uniform,1,8,0.8000,4.5273,0.9975,28.00
timbrewm,3,106,chinese:SSB0339,2,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,3,3,uniform,1,9,0.9000,4.5938,0.9986,32.06
timbrewm,3,107,chinese:SSB0339,3,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,3,3,uniform,1,8,0.8000,4.5095,0.9966,28.37
timbrewm,3,108,chinese:SSB0341,1,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,3,3,uniform,1,8,0.8000,4.5880,0.9973,34.14
timbrewm,3,109,chinese:SSB0341,2,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,3,3,uniform,1,9,0.9000,4.5923,0.9988,36.14
timbrewm,3,110,chinese:SSB0341,3,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,3,3,uniform,1,9,0.9000,4.5619,0.9982,33.53
timbrewm,3,111,chinese:SSB0342,1,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,3,3,uniform,1,8,0.8000,4.5141,0.9966,30.81
timbrewm,3,112,chinese:SSB0342,2,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,3,3,uniform,1,9,0.9000,4.5206,0.9953,32.76
timbrewm,3,113,chinese:SSB0342,3,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_03.wav,3,3,uniform,1,9,0.9000,4.5469,0.9977,34.68
timbrewm,3,114,chinese:SSB0354,1,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_01.wav,3,3,uniform,1,9,0.9000,4.5265,0.9955,32.90
timbrewm,3,115,chinese:SSB0354,2,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_02.wav,3,3,uniform,0,10,1.0000,4.5395,0.9972,34.77
timbrewm,3,116,chinese:SSB0354,3,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_03.wav,3,3,uniform,0,10,1.0000,4.5572,0.9968,33.69
timbrewm,3,117,chinese:SSB0366,1,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_01.wav,3,3,uniform,0,10,1.0000,4.5766,0.9970,31.53
timbrewm,3,118,chinese:SSB0366,2,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_02.wav,3,3,uniform,1,9,0.9000,4.4760,0.9966,29.49
timbrewm,3,119,chinese:SSB0366,3,dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,3,3,uniform,1,8,0.8000,4.4440,0.9946,27.85
timbrewm,3,120,chinese:SSB0375,1,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,3,3,uniform,1,9,0.9000,4.6169,0.9992,34.57
timbrewm,3,121,chinese:SSB0375,2,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,3,3,uniform,1,8,0.8000,4.5448,0.9993,32.59
timbrewm,3,122,chinese:SSB0375,3,dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,3,3,uniform,1,8,0.8000,4.5698,0.9992,31.94
timbrewm,3,123,chinese:SSB0379,1,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,3,3,uniform,1,8,0.8000,4.5547,0.9972,29.73
timbrewm,3,124,chinese:SSB0379,2,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,3,3,uniform,1,9,0.9000,4.4389,0.9979,29.72
timbrewm,3,125,chinese:SSB0379,3,dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,3,3,uniform,1,9,0.9000,4.5819,0.9970,30.88
timbrewm,3,126,chinese:SSB0380,1,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,3,3,uniform,1,8,0.8000,4.4705,0.9963,26.66
timbrewm,3,127,chinese:SSB0380,2,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,3,3,uniform,0,10,1.0000,4.5668,0.9970,28.57
timbrewm,3,128,chinese:SSB0380,3,dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,3,3,uniform,1,9,0.9000,4.4665,0.9963,27.22
timbrewm,3,129,chinese:SSB0382,1,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,3,3,uniform,0,10,1.0000,4.5278,0.9977,29.09
timbrewm,3,130,chinese:SSB0382,2,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,3,3,uniform,1,9,0.9000,4.6044,0.9979,31.68
timbrewm,3,131,chinese:SSB0382,3,dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,3,3,uniform,1,9,0.9000,4.6024,0.9984,31.45
timbrewm,3,132,chinese:SSB0385,1,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,3,3,uniform,1,9,0.9000,4.4607,0.9981,31.98
timbrewm,3,133,chinese:SSB0385,2,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,3,3,uniform,1,9,0.9000,4.4567,0.9974,29.32
timbrewm,3,134,chinese:SSB0385,3,dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,3,3,uniform,1,8,0.8000,4.5813,0.9979,31.82
timbrewm,3,135,chinese:SSB0393,1,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,3,3,uniform,1,8,0.8000,4.5345,0.9954,30.17
timbrewm,3,136,chinese:SSB0393,2,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,3,3,uniform,1,8,0.8000,4.4869,0.9975,32.93
timbrewm,3,137,chinese:SSB0393,3,dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,3,3,uniform,1,9,0.9000,4.5664,0.9982,33.68
timbrewm,3,138,chinese:SSB0394,1,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,3,3,uniform,1,8,0.8000,4.5833,0.9945,34.91
timbrewm,3,139,chinese:SSB0394,2,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,3,3,uniform,0,10,1.0000,4.5709,0.9962,31.16
timbrewm,3,140,chinese:SSB0394,3,dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,3,3,uniform,1,9,0.9000,4.6081,0.9948,33.80
timbrewm,3,141,chinese:SSB0395,1,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,3,3,uniform,1,7,0.7000,4.4399,0.9948,30.82
timbrewm,3,142,chinese:SSB0395,2,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,3,3,uniform,1,9,0.9000,4.5557,0.9961,32.79
timbrewm,3,143,chinese:SSB0395,3,dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,3,3,uniform,1,8,0.8000,4.4530,0.9942,29.42
timbrewm,3,144,chinese:SSB0407,1,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,3,3,uniform,0,10,1.0000,4.5937,0.9977,35.72
timbrewm,3,145,chinese:SSB0407,2,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,3,3,uniform,0,10,1.0000,4.6143,0.9984,36.83
timbrewm,3,146,chinese:SSB0407,3,dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,3,3,uniform,1,9,0.9000,4.5755,0.9977,36.24
timbrewm,3,147,chinese:SSB0415,1,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,3,3,uniform,1,8,0.8000,4.5708,0.9979,33.98
timbrewm,3,148,chinese:SSB0415,2,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,3,3,uniform,1,9,0.9000,4.5388,0.9978,36.82
timbrewm,3,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,3,3,uniform,1,9,0.9000,4.4789,0.9956,31.58
timbrewm,3,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,3,3,uniform,1,9,0.9000,4.3979,0.9925,27.48
timbrewm,3,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,3,3,uniform,1,9,0.9000,4.4947,0.9979,28.86
timbrewm,3,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,3,3,uniform,1,8,0.8000,4.4773,0.9969,28.27
timbrewm,3,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,3,3,uniform,1,8,0.8000,4.5599,0.9832,33.77
timbrewm,3,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,3,3,uniform,1,8,0.8000,4.6149,0.9984,38.40
timbrewm,3,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,3,3,uniform,1,9,0.9000,4.6149,0.9987,35.57
timbrewm,3,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,3,3,uniform,0,10,1.0000,4.6099,0.9986,33.37
timbrewm,3,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,3,3,uniform,1,9,0.9000,4.5942,0.9990,33.09
