model,k,trial_id,speaker,clip_index,source_path,valid_copy_count,payloads_tested,mixing,escaped,closest_member_bits,closest_member_bit_accuracy,pesq,stoi,si_sdr
audioseal,3,101,chinese:SSB0323,3,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,3,3,uniform,1,12,0.7500,4.6033,0.9996,36.52
audioseal,3,102,chinese:SSB0338,1,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,3,3,uniform,1,14,0.8750,4.5315,0.9997,27.21
audioseal,3,103,chinese:SSB0338,2,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,3,3,uniform,1,13,0.8125,4.5692,0.9997,31.32
audioseal,3,104,chinese:SSB0338,3,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,3,3,uniform,1,14,0.8750,4.5492,0.9997,30.48
audioseal,3,105,chinese:SSB0339,1,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,3,3,uniform,1,11,0.6875,4.5700,0.9993,32.70
audioseal,3,106,chinese:SSB0339,2,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,3,3,uniform,1,13,0.8125,4.5666,0.9995,32.96
audioseal,3,107,chinese:SSB0339,3,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,3,3,uniform,1,13,0.8125,4.5411,0.9982,30.00
audioseal,3,108,chinese:SSB0341,1,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,3,3,uniform,1,12,0.7500,4.5936,0.9996,39.60
audioseal,3,109,chinese:SSB0341,2,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,3,3,uniform,1,13,0.8125,4.6176,0.9998,40.70
audioseal,3,110,chinese:SSB0341,3,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,3,3,uniform,1,12,0.7500,4.5989,0.9996,38.23
audioseal,3,111,chinese:SSB0342,1,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,3,3,uniform,1,11,0.6875,4.5757,0.9989,34.27
audioseal,3,112,chinese:SSB0342,2,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,3,3,uniform,1,14,0.8750,4.5714,0.9983,38.37
audioseal,3,113,chinese:SSB0342,3,dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_03.wav,3,3,uniform,1,11,0.6875,4.5718,0.9980,34.81
audioseal,3,114,chinese:SSB0354,1,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_01.wav,3,3,uniform,1,13,0.8125,4.5922,0.9988,39.25
audioseal,3,115,chinese:SSB0354,2,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_02.wav,3,3,uniform,1,13,0.8125,4.5890,0.9993,37.35
audioseal,3,116,chinese:SSB0354,3,dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_03.wav,3,3,uniform,1,15,0.9375,4.5995,0.9995,34.60
