model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wmcodec,5,chinese:SSB0005,0,0,eep,1,1,1,8,0.5000,0.500000,4.1864,0.9787,14.80
wmcodec,5,chinese:SSB0005,1,1,eep,1,1,1,13,0.8125,0.625000,4.2124,0.9792,14.52
wmcodec,5,chinese:SSB0005,2,2,eep,1,1,1,9,0.5625,0.500000,4.0777,0.9794,14.86
wmcodec,5,chinese:SSB0009,0,3,eep,1,1,1,13,0.8125,0.437500,4.3661,0.9893,15.56
wmcodec,5,chinese:SSB0009,1,4,eep,1,1,1,9,0.5625,0.437500,4.0722,0.9795,11.51
wmcodec,5,chinese:SSB0009,2,5,eep,1,1,1,10,0.6250,0.562500,3.9257,0.9789,10.23
wmcodec,5,chinese:SSB0011,0,6,eep,1,1,1,12,0.7500,0.562500,4.4038,0.9886,18.79
wmcodec,5,chinese:SSB0011,1,7,eep,1,1,1,10,0.6250,0.375000,4.2490,0.9876,18.19
wmcodec,5,chinese:SSB0011,2,8,eep,1,1,1,15,0.9375,0.562500,3.9186,0.9747,13.89
wmcodec,5,chinese:SSB0012,0,9,eep,1,1,1,13,0.8125,0.625000,3.9429,0.9728,10.96
wmcodec,5,chinese:SSB0012,1,10,eep,1,1,1,11,0.6875,0.500000,3.9816,0.9739,11.03
wmcodec,5,chinese:SSB0012,2,11,eep,1,1,1,12,0.7500,0.437500,4.0374,0.9741,10.09
wmcodec,5,chinese:SSB0016,0,12,eep,1,1,1,13,0.8125,0.500000,4.1529,0.9757,13.43
wmcodec,5,chinese:SSB0016,1,13,eep,1,1,1,11,0.6875,0.562500,4.3699,0.9906,17.91
wmcodec,5,chinese:SSB0016,2,14,eep,1,1,1,12,0.7500,0.562500,4.3984,0.9901,18.34
wmcodec,5,chinese:SSB0018,0,15,eep,1,1,1,12,0.7500,0.562500,4.0661,0.9788,12.66
wmcodec,5,chinese:SSB0018,1,16,eep,1,1,1,13,0.8125,0.312500,4.0416,0.9789,11.70
wmcodec,5,chinese:SSB0018,2,17,eep,1,1,1,10,0.6250,0.500000,4.4670,0.9906,17.47
wmcodec,5,chinese:SSB0033,0,18,eep,1,1,1,10,0.6250,0.437500,4.1584,0.9826,17.12
wmcodec,5,chinese:SSB0033,1,19,eep,1,1,1,12,0.7500,0.687500,4.4274,0.9923,22.32
wmcodec,5,chinese:SSB0033,2,20,eep,1,1,1,14,0.8750,0.562500,4.2190,0.9824,17.94
wmcodec,5,chinese:SSB0038,0,21,eep,1,1,1,12,0.7500,0.375000,4.1908,0.9854,14.58
wmcodec,5,chinese:SSB0038,1,22,eep,1,1,1,10,0.6250,0.375000,4.1943,0.9834,13.99
wmcodec,5,chinese:SSB0038,2,23,eep,1,1,1,9,0.5625,0.500000,4.3883,0.9906,17.24
wmcodec,5,chinese:SSB0043,0,24,eep,1,1,1,10,0.6250,0.562500,3.7109,0.9630,12.84
wmcodec,5,chinese:SSB0043,1,25,eep,1,1,1,10,0.6250,0.687500,3.6585,0.9647,13.71
wmcodec,5,chinese:SSB0043,2,26,eep,1,1,1,11,0.6875,0.437500,4.3064,0.9868,17.37
wmcodec,5,chinese:SSB0057,0,27,eep,1,1,1,13,0.8125,0.375000,4.4942,0.9920,18.87
wmcodec,5,chinese:SSB0057,1,28,eep,1,1,1,13,0.8125,0.687500,4.4303,0.9901,17.89
wmcodec,5,chinese:SSB0057,2,29,eep,1,1,1,10,0.6250,0.500000,4.0981,0.9796,13.62
wmcodec,5,chinese:SSB0073,0,30,eep,1,1,1,12,0.7500,0.500000,4.0774,0.9772,12.80
wmcodec,5,chinese:SSB0073,1,31,eep,1,1,1,13,0.8125,0.312500,4.4178,0.9902,17.37
wmcodec,5,chinese:SSB0073,2,32,eep,1,1,1,11,0.6875,0.562500,4.3747,0.9881,16.72
wmcodec,5,chinese:SSB0080,0,33,eep,1,1,1,12,0.7500,0.437500,4.4835,0.9896,18.55
wmcodec,5,chinese:SSB0080,1,34,eep,1,1,1,11,0.6875,0.625000,4.0666,0.9747,13.26
wmcodec,5,chinese:SSB0080,2,35,eep,1,1,1,12,0.7500,0.500000,4.1558,0.9717,13.46
wmcodec,5,chinese:SSB0112,0,36,eep,1,1,1,10,0.6250,0.437500,4.3336,0.9821,11.84
wmcodec,5,chinese:SSB0112,1,37,eep,1,1,1,9,0.5625,0.375000,4.4687,0.9900,16.17
wmcodec,5,chinese:SSB0112,2,38,eep,1,1,1,14,0.8750,0.562500,4.2777,0.9823,12.76
wmcodec,5,chinese:SSB0122,0,39,eep,1,1,1,9,0.5625,0.562500,4.1883,0.9842,13.53
wmcodec,5,chinese:SSB0122,1,40,eep,1,1,1,13,0.8125,0.687500,4.1451,0.9828,12.56
wmcodec,5,chinese:SSB0122,2,41,eep,1,1,1,14,0.8750,0.750000,4.1243,0.9848,12.49
wmcodec,5,chinese:SSB0133,0,42,eep,1,1,1,13,0.8125,0.625000,4.4006,0.9901,18.90
wmcodec,5,chinese:SSB0133,1,43,eep,1,1,1,10,0.6250,0.500000,3.8422,0.9766,13.55
wmcodec,5,chinese:SSB0133,2,44,eep,1,1,0,13,0.8125,0.687500,3.3208,0.9772,13.11
wmcodec,5,chinese:SSB0139,0,45,eep,1,1,1,10,0.6250,0.250000,4.2937,0.9896,13.54
wmcodec,5,chinese:SSB0139,1,46,eep,1,1,1,12,0.7500,0.625000,4.4800,0.9948,18.63
wmcodec,5,chinese:SSB0139,2,47,eep,1,1,1,9,0.5625,0.500000,4.4330,0.9906,14.33
wmcodec,5,chinese:SSB0145,0,48,eep,1,1,1,12,0.7500,0.562500,4.0601,0.9786,12.43
wmcodec,5,chinese:SSB0145,1,49,eep,1,1,1,12,0.7500,0.625000,3.9566,0.9794,12.23
wmcodec,5,chinese:SSB0145,2,50,eep,1,1,1,14,0.8750,0.250000,4.3820,0.9892,17.03
wmcodec,5,chinese:SSB0149,0,51,eep,1,1,1,11,0.6875,0.562500,4.1439,0.9835,9.96
wmcodec,5,chinese:SSB0149,1,52,eep,1,1,1,13,0.8125,0.562500,4.1132,0.9827,9.99
wmcodec,5,chinese:SSB0149,2,53,eep,1,1,1,15,0.9375,0.312500,4.3892,0.9909,15.24
wmcodec,5,chinese:SSB0193,0,54,eep,1,1,1,12,0.7500,0.625000,4.1078,0.9792,12.48
wmcodec,5,chinese:SSB0193,1,55,eep,1,1,1,13,0.8125,0.625000,4.0744,0.9776,10.76
wmcodec,5,chinese:SSB0193,2,56,eep,1,1,1,13,0.8125,0.562500,4.2210,0.9790,11.03
wmcodec,5,chinese:SSB0197,0,57,eep,1,1,1,14,0.8750,0.500000,4.1533,0.9753,12.58
wmcodec,5,chinese:SSB0197,1,58,eep,1,1,0,13,0.8125,0.750000,4.1309,0.9740,12.04
wmcodec,5,chinese:SSB0197,2,59,eep,1,1,1,11,0.6875,0.625000,4.4878,0.9891,18.14
wmcodec,5,chinese:SSB0200,0,60,eep,1,1,1,10,0.6250,0.375000,4.2576,0.9855,16.51
wmcodec,5,chinese:SSB0200,1,61,eep,1,1,1,9,0.5625,0.375000,3.9051,0.9697,11.89
wmcodec,5,chinese:SSB0200,2,62,eep,1,1,1,10,0.6250,0.687500,3.9165,0.9676,11.12
wmcodec,5,chinese:SSB0241,0,63,eep,1,1,0,13,0.8125,0.437500,4.4543,0.9927,18.05
wmcodec,5,chinese:SSB0241,1,64,eep,1,1,1,13,0.8125,0.375000,4.2080,0.9837,13.02
wmcodec,5,chinese:SSB0241,2,65,eep,1,1,1,12,0.7500,0.500000,4.0809,0.9833,12.25
wmcodec,5,chinese:SSB0246,0,66,eep,1,1,1,9,0.5625,0.500000,4.3275,0.9908,19.16
wmcodec,5,chinese:SSB0246,1,67,eep,1,1,1,13,0.8125,0.437500,4.1846,0.9812,14.75
wmcodec,5,chinese:SSB0246,2,68,eep,1,1,1,9,0.5625,0.562500,4.0191,0.9811,14.65
wmcodec,5,chinese:SSB0261,0,69,eep,1,1,1,10,0.6250,0.375000,4.3548,0.9895,16.84
wmcodec,5,chinese:SSB0261,1,70,eep,1,1,1,11,0.6875,0.750000,4.0756,0.9738,12.11
wmcodec,5,chinese:SSB0261,2,71,eep,1,1,1,12,0.7500,0.312500,4.1151,0.9766,11.47
wmcodec,5,chinese:SSB0267,0,72,eep,1,1,1,11,0.6875,0.437500,3.6867,0.9708,13.92
wmcodec,5,chinese:SSB0267,1,73,eep,1,1,1,12,0.7500,0.562500,4.2300,0.9871,19.11
wmcodec,5,chinese:SSB0267,2,74,eep,1,1,1,10,0.6250,0.312500,4.3304,0.9843,18.61
wmcodec,5,chinese:SSB0273,0,75,eep,1,1,1,10,0.6250,0.312500,4.1748,0.9822,14.27
wmcodec,5,chinese:SSB0273,1,76,eep,1,1,1,9,0.5625,0.500000,4.0716,0.9816,14.10
wmcodec,5,chinese:SSB0273,2,77,eep,1,1,1,12,0.7500,0.500000,4.1329,0.9830,14.59
wmcodec,5,chinese:SSB0287,0,78,eep,1,1,1,11,0.6875,0.562500,4.4391,0.9886,16.29
wmcodec,5,chinese:SSB0287,1,79,eep,1,1,1,10,0.6250,0.375000,4.0874,0.9761,11.30
wmcodec,5,chinese:SSB0287,2,80,eep,1,1,1,8,0.5000,0.375000,4.3760,0.9895,15.98
wmcodec,5,chinese:SSB0288,0,81,eep,1,1,1,14,0.8750,0.562500,4.1136,0.9801,13.35
wmcodec,5,chinese:SSB0288,1,82,eep,1,1,1,13,0.8125,0.687500,4.1098,0.9819,14.06
wmcodec,5,chinese:SSB0288,2,83,eep,1,1,1,10,0.6250,0.437500,4.0547,0.9816,13.44
wmcodec,5,chinese:SSB0299,0,84,eep,1,1,1,12,0.7500,0.375000,4.0329,0.9833,12.27
wmcodec,5,chinese:SSB0299,1,85,eep,1,1,1,12,0.7500,0.375000,3.7981,0.9830,12.80
wmcodec,5,chinese:SSB0299,2,86,eep,1,1,1,10,0.6250,0.437500,4.4692,0.9945,18.71
wmcodec,5,chinese:SSB0307,0,87,eep,1,1,1,12,0.7500,0.562500,4.1405,0.9734,12.57
wmcodec,5,chinese:SSB0307,1,88,eep,1,1,1,11,0.6875,0.500000,4.2562,0.9742,13.77
wmcodec,5,chinese:SSB0307,2,89,eep,1,1,1,11,0.6875,0.375000,4.1909,0.9723,12.86
wmcodec,5,chinese:SSB0309,0,90,eep,1,1,1,14,0.8750,0.750000,4.0330,0.9829,13.59
wmcodec,5,chinese:SSB0309,1,91,eep,1,1,1,11,0.6875,0.500000,4.0899,0.9854,12.31
wmcodec,5,chinese:SSB0309,2,92,eep,1,1,1,13,0.8125,0.562500,4.1565,0.9847,13.09
wmcodec,5,chinese:SSB0315,0,93,eep,1,1,1,11,0.6875,0.500000,4.4968,0.9937,18.11
wmcodec,5,chinese:SSB0315,1,94,eep,1,1,1,10,0.6250,0.312500,4.5305,0.9924,18.49
wmcodec,5,chinese:SSB0315,2,95,eep,1,1,1,11,0.6875,0.687500,4.5026,0.9928,18.86
wmcodec,5,chinese:SSB0316,0,96,eep,1,1,1,10,0.6250,0.375000,4.2364,0.9852,15.37
wmcodec,5,chinese:SSB0316,1,97,eep,1,1,1,11,0.6875,0.437500,4.1546,0.9861,15.18
wmcodec,5,chinese:SSB0316,2,98,eep,1,1,1,10,0.6250,0.625000,3.6193,0.9705,10.36
wmcodec,5,chinese:SSB0323,0,99,eep,1,1,1,12,0.7500,0.437500,4.3117,0.9893,16.47
wmcodec,5,chinese:SSB0323,1,100,eep,1,1,1,12,0.7500,0.562500,4.3837,0.9918,16.74
wmcodec,5,chinese:SSB0323,2,101,eep,1,1,1,11,0.6875,0.687500,4.1164,0.9831,11.97
wmcodec,5,chinese:SSB0338,0,102,eep,1,1,1,10,0.6250,0.562500,3.9680,0.9808,11.49
wmcodec,5,chinese:SSB0338,1,103,eep,1,1,1,9,0.5625,0.437500,4.0427,0.9803,11.24
wmcodec,5,chinese:SSB0338,2,104,eep,1,1,1,8,0.5000,0.562500,3.9976,0.9788,10.49
wmcodec,5,chinese:SSB0339,0,105,eep,1,1,1,11,0.6875,0.312500,3.6589,0.9637,9.75
wmcodec,5,chinese:SSB0339,1,106,eep,1,1,1,10,0.6250,0.562500,4.1486,0.9831,14.34
wmcodec,5,chinese:SSB0339,2,107,eep,1,1,1,10,0.6250,0.250000,3.7514,0.9687,11.22
wmcodec,5,chinese:SSB0341,0,108,eep,1,1,1,10,0.6250,0.562500,3.9155,0.9715,12.48
wmcodec,5,chinese:SSB0341,1,109,eep,1,1,1,10,0.6250,0.562500,4.4001,0.9891,17.45
wmcodec,5,chinese:SSB0341,2,110,eep,1,1,1,11,0.6875,0.437500,4.4368,0.9889,18.16
wmcodec,5,chinese:SSB0342,0,111,eep,1,1,1,11,0.6875,0.437500,4.3238,0.9897,19.42
wmcodec,5,chinese:SSB0342,1,112,eep,1,1,1,11,0.6875,0.625000,4.0461,0.9819,15.75
wmcodec,5,chinese:SSB0342,2,113,eep,1,1,1,13,0.8125,0.500000,4.4368,0.9916,20.31
wmcodec,5,chinese:SSB0354,0,114,eep,1,1,1,11,0.6875,0.437500,4.2816,0.9868,18.92
wmcodec,5,chinese:SSB0354,1,115,eep,1,1,1,13,0.8125,0.500000,4.3476,0.9883,20.37
wmcodec,5,chinese:SSB0354,2,116,eep,1,1,1,12,0.7500,0.437500,3.9291,0.9768,14.91
wmcodec,5,chinese:SSB0366,0,117,eep,1,1,1,12,0.7500,0.312500,3.9891,0.9673,12.32
wmcodec,5,chinese:SSB0366,1,118,eep,1,1,1,11,0.6875,0.500000,4.2904,0.9847,17.11
wmcodec,5,chinese:SSB0366,2,119,eep,1,1,1,8,0.5000,0.375000,4.2354,0.9801,15.84
wmcodec,5,chinese:SSB0375,0,120,eep,1,1,1,12,0.7500,0.500000,4.0983,0.9803,10.61
wmcodec,5,chinese:SSB0375,1,121,eep,1,1,1,8,0.5000,0.562500,4.3951,0.9893,16.76
wmcodec,5,chinese:SSB0375,2,122,eep,1,1,1,14,0.8750,0.625000,4.1256,0.9789,11.80
wmcodec,5,chinese:SSB0379,0,123,eep,1,1,1,11,0.6875,0.312500,4.4210,0.9917,17.63
wmcodec,5,chinese:SSB0379,1,124,eep,1,1,1,9,0.5625,0.500000,3.9706,0.9812,13.79
wmcodec,5,chinese:SSB0379,2,125,eep,1,1,1,12,0.7500,0.375000,3.8926,0.9806,12.95
wmcodec,5,chinese:SSB0380,0,126,eep,1,1,1,11,0.6875,0.375000,4.2257,0.9848,14.68
wmcodec,5,chinese:SSB0380,1,127,eep,1,1,1,11,0.6875,0.375000,3.9538,0.9696,8.98
wmcodec,5,chinese:SSB0380,2,128,eep,1,1,1,13,0.8125,0.500000,3.9051,0.9671,9.11
wmcodec,5,chinese:SSB0382,0,129,eep,1,1,1,12,0.7500,0.687500,4.3485,0.9890,16.36
wmcodec,5,chinese:SSB0382,1,130,eep,1,1,1,11,0.6875,0.375000,3.9729,0.9744,11.27
