model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
voicemark,3,121,0,0,mean,1,1,1,12,0.7500,0.222222,4.1610,0.9787,11.48
voicemark,3,121,0,0,fwp,1,1,1,11,0.6875,0.562500,4.1036,0.9763,11.56
voicemark,3,121,1,1,mean,1,1,1,9,0.5625,0.388889,3.9934,0.9817,11.64
voicemark,3,121,1,1,fwp,1,1,1,9,0.5625,0.375000,3.4194,0.9681,7.75
voicemark,3,121,2,2,mean,1,1,1,10,0.6250,0.277778,3.8187,0.9786,12.53
voicemark,3,121,2,2,fwp,1,1,1,12,0.7500,0.375000,3.3270,0.9687,8.85
voicemark,3,121,3,3,mean,1,1,1,12,0.7500,0.444444,4.0260,0.9743,11.19
voicemark,3,121,3,3,fwp,1,1,1,14,0.8750,0.562500,4.0104,0.9764,11.49
voicemark,3,237,0,4,mean,1,1,1,10,0.6250,0.388889,4.0149,0.9865,15.28
voicemark,3,237,0,4,fwp,0,0,0,16,1.0000,0.562500,3.9992,0.9867,16.42
voicemark,3,237,1,5,mean,1,1,1,14,0.8750,0.222222,4.4695,0.9926,18.93
voicemark,3,237,1,5,fwp,1,1,1,10,0.6250,0.250000,4.2697,0.9877,15.33
voicemark,3,237,2,6,mean,1,0,0,15,0.9375,0.333333,4.4771,0.9924,16.63
voicemark,3,237,2,6,fwp,1,1,1,11,0.6875,0.375000,4.4898,0.9926,16.14
voicemark,3,237,3,7,mean,1,1,1,12,0.7500,0.611111,4.1425,0.9890,14.76
voicemark,3,237,3,7,fwp,1,1,1,14,0.8750,0.562500,4.2649,0.9918,15.97
voicemark,3,260,0,8,mean,1,1,1,9,0.5625,0.333333,3.5678,0.9730,14.88
voicemark,3,260,0,8,fwp,1,1,1,11,0.6875,0.500000,3.6021,0.9762,15.93
voicemark,3,260,1,9,mean,1,1,1,14,0.8750,0.444444,4.2725,0.9822,16.11
voicemark,3,260,1,9,fwp,1,1,1,12,0.7500,0.562500,3.9171,0.9723,12.49
voicemark,3,260,2,10,mean,1,1,1,11,0.6875,0.277778,3.9302,0.9807,15.30
voicemark,3,260,2,10,fwp,1,1,1,11,0.6875,0.375000,3.3360,0.9686,11.68
voicemark,3,260,3,11,mean,1,1,1,12,0.7500,0.277778,3.9392,0.9823,15.25
voicemark,3,260,3,11,fwp,1,1,1,8,0.5000,0.437500,4.0572,0.9864,16.43
voicemark,3,672,0,12,mean,1,1,1,11,0.6875,0.333333,4.0283,0.9576,12.15
voicemark,3,672,0,12,fwp,1,1,1,14,0.8750,0.562500,3.7742,0.9687,11.98
