model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wavmark,3,121,0,0,mean,1,1,1,13,0.8125,0.222222,4.5247,1.0000,43.06
wavmark,3,121,0,0,fwp,1,1,1,11,0.6875,0.250000,4.4393,1.0000,39.54
wavmark,3,121,1,1,mean,1,1,1,14,0.8750,0.388889,4.5590,1.0000,43.34
wavmark,3,121,1,1,fwp,1,1,1,15,0.9375,0.437500,4.5262,1.0000,42.55
wavmark,3,121,2,2,mean,1,1,1,13,0.8125,0.277778,4.5488,1.0000,42.53
wavmark,3,121,2,2,fwp,1,1,1,13,0.8125,0.375000,4.4545,1.0000,39.01
wavmark,3,121,3,3,mean,1,1,1,15,0.9375,0.444444,4.6002,1.0000,44.76
wavmark,3,121,3,3,fwp,1,1,1,13,0.8125,0.437500,4.5490,1.0000,41.24
wavmark,3,237,0,4,mean,1,1,1,14,0.8750,0.388889,4.6090,1.0000,46.01
wavmark,3,237,0,4,fwp,1,1,1,12,0.7500,0.437500,4.5786,0.9999,42.49
wavmark,3,237,1,5,mean,1,1,1,14,0.8750,0.222222,4.6146,0.9999,45.31
wavmark,3,237,1,5,fwp,1,1,1,10,0.6250,0.250000,4.5791,0.9999,41.78
wavmark,3,237,2,6,mean,1,1,1,13,0.8125,0.333333,4.6042,0.9999,43.76
wavmark,3,237,2,6,fwp,1,1,1,12,0.7500,0.375000,4.6172,0.9999,45.24
wavmark,3,237,3,7,mean,0,0,0,16,1.0000,0.611111,4.6146,1.0000,45.67
wavmark,3,237,3,7,fwp,1,0,0,15,0.9375,0.562500,4.6246,1.0000,46.49
wavmark,3,260,0,8,mean,1,1,1,13,0.8125,0.333333,4.5880,0.9996,44.42
wavmark,3,260,0,8,fwp,1,1,1,15,0.9375,0.437500,4.5891,0.9996,45.53
wavmark,3,260,1,9,mean,1,1,1,13,0.8125,0.444444,4.6126,0.9994,45.49
wavmark,3,260,1,9,fwp,1,1,1,13,0.8125,0.562500,4.6137,0.9996,46.30
wavmark,3,260,2,10,mean,1,1,1,13,0.8125,0.277778,4.6099,0.9998,44.66
wavmark,3,260,2,10,fwp,1,1,1,14,0.8750,0.500000,4.6213,0.9998,45.45
wavmark,3,260,3,11,mean,1,1,1,13,0.8125,0.277778,4.6123,0.9996,44.31
wavmark,3,260,3,11,fwp,1,1,1,12,0.7500,0.437500,4.6240,0.9998,45.59
wavmark,3,672,0,12,mean,1,1,1,13,0.8125,0.333333,4.6126,0.9986,44.53
wavmark,3,672,0,12,fwp,1,1,1,13,0.8125,0.375000,4.5829,0.9970,41.01
wavmark,3,672,1,13,mean,1,1,1,12,0.7500,0.222222,4.6064,0.9982,42.57
wavmark,3,672,1,13,fwp,1,1,1,11,0.6875,0.375000,4.6010,0.9983,43.78
wavmark,3,672,2,14,mean,1,1,1,15,0.9375,0.333333,4.6136,0.9986,43.22
wavmark,3,672,2,14,fwp,1,1,1,11,0.6875,0.375000,4.6210,0.9989,43.98
wavmark,3,672,3,15,mean,1,1,1,12,0.7500,0.388889,4.6136,0.9985,43.14
wavmark,3,672,3,15,fwp,1,1,1,12,0.7500,0.375000,4.6225,0.9989,43.88
wavmark,3,908,0,16,mean,1,1,1,15,0.9375,0.222222,4.5638,0.9991,41.85
wavmark,3,908,0,16,fwp,1,1,1,11,0.6875,0.187500,4.5881,0.9994,43.19
wavmark,3,908,1,17,mean,1,1,1,12,0.7500,0.277778,4.5954,0.9995,43.66
wavmark,3,908,1,17,fwp,1,1,1,12,0.7500,0.437500,4.5438,0.9990,40.14
wavmark,3,908,2,18,mean,0,0,0,16,1.0000,0.555556,4.6018,0.9995,44.08
wavmark,3,908,2,18,fwp,1,1,1,15,0.9375,0.500000,4.6003,0.9996,44.69
wavmark,3,908,3,19,mean,1,1,1,12,0.7500,0.166667,4.5884,0.9994,43.00
wavmark,3,908,3,19,fwp,1,1,1,11,0.6875,0.312500,4.5258,0.9987,39.48
wavmark,3,1089,0,20,mean,1,1,1,13,0.8125,0.388889,4.6187,0.9998,44.90
wavmark,3,1089,0,20,fwp,1,1,1,12,0.7500,0.500000,4.6259,0.9999,46.03
wavmark,3,1089,1,21,mean,1,1,1,12,0.7500,0.277778,4.5997,0.9998,43.66
wavmark,3,1089,1,21,fwp,1,1,1,11,0.6875,0.375000,4.6169,0.9998,44.96
wavmark,3,1089,2,22,mean,1,1,1,14,0.8750,0.555556,4.6219,0.9999,47.76
wavmark,3,1089,2,22,fwp,1,1,1,13,0.8125,0.562500,4.5956,0.9998,44.23
wavmark,3,1089,3,23,mean,1,1,1,15,0.9375,0.500000,4.6183,0.9998,45.12
wavmark,3,1089,3,23,fwp,1,1,1,14,0.8750,0.562500,4.6279,0.9999,46.43
wavmark,3,1188,0,24,mean,1,1,1,13,0.8125,0.277778,4.6006,0.9963,44.28
wavmark,3,1188,0,24,fwp,1,1,1,12,0.7500,0.375000,4.5540,0.9921,40.76
wavmark,3,1188,1,25,mean,1,1,1,13,0.8125,0.388889,4.6041,0.9953,44.40
wavmark,3,1188,1,25,fwp,1,1,1,12,0.7500,0.500000,4.6032,0.9968,45.18
wavmark,3,1188,2,26,mean,1,1,1,15,0.9375,0.444444,4.5916,0.9947,43.75
wavmark,3,1188,2,26,fwp,1,1,1,14,0.8750,0.437500,4.5936,0.9946,44.32
wavmark,3,1188,3,27,mean,1,1,1,13,0.8125,0.333333,4.6008,0.9965,44.32
wavmark,3,1188,3,27,fwp,1,1,1,13,0.8125,0.437500,4.6084,0.9965,44.72
wavmark,3,1221,0,28,mean,1,1,1,14,0.8750,0.388889,4.6078,0.9998,41.62
wavmark,3,1221,0,28,fwp,1,1,1,15,0.9375,0.437500,4.6203,0.9998,43.40
wavmark,3,1221,1,29,mean,1,1,1,14,0.8750,0.388889,4.6232,0.9998,42.86
wavmark,3,1221,1,29,fwp,1,1,1,12,0.7500,0.437500,4.6284,0.9999,43.11
wavmark,3,1221,2,30,mean,1,1,1,12,0.7500,0.222222,4.6274,0.9999,42.66
wavmark,3,1221,2,30,fwp,1,1,1,11,0.6875,0.312500,4.6274,0.9999,43.15
wavmark,3,1221,3,31,mean,1,0,0,15,0.9375,0.388889,4.6218,0.9998,41.68
wavmark,3,1221,3,31,fwp,1,1,1,11,0.6875,0.375000,4.6229,0.9999,43.30
wavmark,3,1284,0,32,mean,1,1,1,12,0.7500,0.222222,4.5850,0.9998,43.70
wavmark,3,1284,0,32,fwp,1,1,1,12,0.7500,0.375000,4.5943,0.9998,44.80
wavmark,3,1284,1,33,mean,1,1,1,14,0.8750,0.444444,4.5983,0.9999,45.90
wavmark,3,1284,1,33,fwp,1,1,1,13,0.8125,0.437500,4.5545,0.9997,42.38
wavmark,3,1284,2,34,mean,1,1,1,14,0.8750,0.500000,4.5861,0.9998,44.35
wavmark,3,1284,2,34,fwp,1,1,1,14,0.8750,0.562500,4.6053,0.9998,45.96
wavmark,3,1284,3,35,mean,1,1,1,13,0.8125,0.388889,4.5976,0.9998,44.58
wavmark,3,1284,3,35,fwp,1,1,1,14,0.8750,0.500000,4.6025,0.9998,45.61
wavmark,3,1320,0,36,mean,1,1,1,13,0.8125,0.333333,4.5899,0.9998,44.57
wavmark,3,1320,0,36,fwp,1,1,1,13,0.8125,0.437500,4.5993,0.9998,45.52
wavmark,3,1320,1,37,mean,1,1,1,13,0.8125,0.333333,4.5747,0.9998,44.66
wavmark,3,1320,1,37,fwp,1,1,1,12,0.7500,0.437500,4.5828,0.9998,45.25
wavmark,3,1320,2,38,mean,1,1,1,15,0.9375,0.666667,4.6128,0.9999,47.39
wavmark,3,1320,2,38,fwp,1,1,1,14,0.8750,0.687500,4.6174,0.9999,47.63
wavmark,3,1320,3,39,mean,1,1,1,13,0.8125,0.500000,4.5881,0.9999,45.92
wavmark,3,1320,3,39,fwp,1,1,1,13,0.8125,0.625000,4.5482,0.9997,42.40
wavmark,3,1580,0,40,mean,1,1,1,13,0.8125,0.388889,4.5952,0.9965,38.82
wavmark,3,1580,0,40,fwp,1,1,1,15,0.9375,0.500000,4.5960,0.9965,39.13
wavmark,3,1580,1,41,mean,1,1,1,14,0.8750,0.222222,4.5973,0.9969,38.31
wavmark,3,1580,1,41,fwp,1,1,1,11,0.6875,0.375000,4.5298,0.9928,34.79
wavmark,3,1580,2,42,mean,0,0,0,16,1.0000,0.277778,4.5589,0.9963,36.88
wavmark,3,1580,2,42,fwp,1,1,1,11,0.6875,0.187500,4.5694,0.9970,37.83
wavmark,3,1580,3,43,mean,1,1,1,14,0.8750,0.222222,4.5489,0.9968,37.55
wavmark,3,1580,3,43,fwp,1,1,1,10,0.6250,0.250000,4.5844,0.9976,38.33
wavmark,3,1995,0,44,mean,1,1,1,13,0.8125,0.222222,4.5788,0.9994,43.65
wavmark,3,1995,0,44,fwp,1,1,1,12,0.7500,0.250000,4.5957,0.9995,44.30
wavmark,3,1995,1,45,mean,1,1,1,14,0.8750,0.444444,4.5747,0.9995,44.66
wavmark,3,1995,1,45,fwp,1,1,1,15,0.9375,0.562500,4.5906,0.9997,46.30
wavmark,3,1995,2,46,mean,1,1,1,13,0.8125,0.277778,4.5998,0.9997,44.92
wavmark,3,1995,2,46,fwp,1,1,1,12,0.7500,0.437500,4.5510,0.9992,41.40
wavmark,3,1995,3,47,mean,1,1,1,12,0.7500,0.277778,4.5851,0.9996,45.12
wavmark,3,1995,3,47,fwp,1,1,1,12,0.7500,0.437500,4.5200,0.9992,41.60
wavmark,3,2300,0,48,mean,1,1,1,14,0.8750,0.333333,4.5391,0.9998,44.89
wavmark,3,2300,0,48,fwp,1,1,1,11,0.6875,0.375000,4.5684,0.9998,46.07
wavmark,3,2300,1,49,mean,1,1,1,13,0.8125,0.444444,4.5754,0.9998,46.03
wavmark,3,2300,1,49,fwp,1,1,1,13,0.8125,0.562500,4.5901,0.9999,47.15
wavmark,3,2300,2,50,mean,1,1,1,11,0.6875,0.166667,4.5436,0.9998,44.49
wavmark,3,2300,2,50,fwp,1,1,1,11,0.6875,0.312500,4.5501,0.9998,44.90
wavmark,3,2300,3,51,mean,1,1,1,12,0.7500,0.333333,4.5492,0.9998,44.83
wavmark,3,2300,3,51,fwp,1,1,1,13,0.8125,0.437500,4.5481,0.9998,45.88
wavmark,3,2830,0,52,mean,1,1,1,14,0.8750,0.277778,4.6102,0.9999,44.24
wavmark,3,2830,0,52,fwp,1,1,1,13,0.8125,0.312500,4.5681,0.9998,40.72
wavmark,3,2830,1,53,mean,1,1,1,12,0.7500,0.277778,4.5955,0.9999,43.46
wavmark,3,2830,1,53,fwp,1,1,1,13,0.8125,0.437500,4.5999,0.9999,44.55
wavmark,3,2830,2,54,mean,1,1,1,14,0.8750,0.277778,4.6068,0.9999,43.61
wavmark,3,2830,2,54,fwp,1,1,1,12,0.7500,0.312500,4.6122,0.9999,44.18
wavmark,3,2830,3,55,mean,1,1,1,13,0.8125,0.277778,4.6052,0.9999,43.44
wavmark,3,2830,3,55,fwp,1,1,1,12,0.7500,0.375000,4.6081,0.9999,44.32
wavmark,3,2961,0,56,mean,1,1,1,14,0.8750,0.444444,4.6072,0.9999,45.22
wavmark,3,2961,0,56,fwp,1,1,1,13,0.8125,0.500000,4.5703,0.9998,41.70
wavmark,3,2961,1,57,mean,1,1,1,15,0.9375,0.388889,4.5857,0.9998,43.28
wavmark,3,2961,1,57,fwp,1,1,1,12,0.7500,0.312500,4.5940,0.9999,44.00
wavmark,3,2961,2,58,mean,1,1,1,12,0.7500,0.222222,4.5953,0.9999,43.94
