model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
audioseal,3,121,0,0,mean,1,1,1,14,0.8750,0.222222,4.6042,0.9998,35.49
audioseal,3,121,0,0,fwp,1,1,1,12,0.7500,0.250000,4.5694,0.9997,31.97
audioseal,3,121,1,1,mean,1,1,1,14,0.8750,0.388889,4.6226,0.9998,36.14
audioseal,3,121,1,1,fwp,1,1,1,12,0.7500,0.375000,4.5987,0.9997,32.62
audioseal,3,121,2,2,mean,1,1,1,13,0.8125,0.277778,4.6133,0.9998,34.65
audioseal,3,121,2,2,fwp,1,1,1,13,0.8125,0.375000,4.5900,0.9996,31.13
audioseal,3,121,3,3,mean,1,1,0,15,0.9375,0.444444,4.6277,0.9999,37.22
audioseal,3,121,3,3,fwp,1,1,1,12,0.7500,0.437500,4.6092,0.9998,33.69
audioseal,3,237,0,4,mean,1,1,1,13,0.8125,0.388889,4.6226,0.9999,40.38
audioseal,3,237,0,4,fwp,1,1,1,12,0.7500,0.437500,4.6018,0.9999,36.86
audioseal,3,237,1,5,mean,1,1,1,14,0.8750,0.222222,4.6228,1.0000,41.56
audioseal,3,237,1,5,fwp,1,1,1,10,0.6250,0.250000,4.6024,0.9999,38.04
audioseal,3,237,2,6,mean,1,1,1,14,0.8750,0.333333,4.6094,0.9999,39.33
audioseal,3,237,2,6,fwp,1,1,1,14,0.8750,0.375000,4.6037,0.9999,39.15
audioseal,3,237,3,7,mean,0,0,0,16,1.0000,0.611111,4.6234,0.9999,42.61
audioseal,3,237,3,7,fwp,1,1,1,13,0.8125,0.562500,4.6242,1.0000,43.44
audioseal,3,260,0,8,mean,1,1,1,13,0.8125,0.333333,4.6113,0.9994,35.63
audioseal,3,260,0,8,fwp,1,1,1,15,0.9375,0.500000,4.6261,0.9997,37.37
audioseal,3,260,1,9,mean,1,1,1,13,0.8125,0.444444,4.6120,0.9995,38.14
audioseal,3,260,1,9,fwp,1,1,1,14,0.8750,0.562500,4.6125,0.9996,39.59
audioseal,3,260,2,10,mean,1,1,1,13,0.8125,0.277778,4.6008,0.9995,39.14
audioseal,3,260,2,10,fwp,1,1,1,12,0.7500,0.500000,4.6091,0.9996,38.77
audioseal,3,260,3,11,mean,1,1,1,13,0.8125,0.277778,4.6038,0.9993,36.53
audioseal,3,260,3,11,fwp,1,1,1,11,0.6875,0.437500,4.6056,0.9995,37.65
audioseal,3,672,0,12,mean,1,1,1,14,0.8750,0.333333,4.6065,0.9994,36.99
audioseal,3,672,0,12,fwp,1,1,1,12,0.7500,0.375000,4.5936,0.9986,33.47
audioseal,3,672,1,13,mean,1,1,1,13,0.8125,0.222222,4.6029,0.9989,34.77
audioseal,3,672,1,13,fwp,1,1,1,11,0.6875,0.375000,4.6181,0.9992,36.06
audioseal,3,672,2,14,mean,1,1,1,14,0.8750,0.333333,4.5855,0.9988,34.61
audioseal,3,672,2,14,fwp,1,1,1,11,0.6875,0.375000,4.5832,0.9990,34.49
audioseal,3,672,3,15,mean,1,1,1,15,0.9375,0.388889,4.6067,0.9989,33.05
audioseal,3,672,3,15,fwp,1,1,1,12,0.7500,0.375000,4.6129,0.9991,33.75
audioseal,3,908,0,16,mean,1,1,1,11,0.6875,0.222222,4.5970,0.9988,36.15
audioseal,3,908,0,16,fwp,1,1,1,10,0.6250,0.187500,4.6057,0.9990,37.08
audioseal,3,908,1,17,mean,1,1,1,13,0.8125,0.277778,4.6020,0.9991,36.56
audioseal,3,908,1,17,fwp,1,1,1,14,0.8750,0.437500,4.5708,0.9982,33.04
audioseal,3,908,2,18,mean,0,0,0,16,1.0000,0.555556,4.6048,0.9989,34.75
audioseal,3,908,2,18,fwp,1,1,1,13,0.8125,0.500000,4.6132,0.9992,36.03
audioseal,3,908,3,19,mean,1,1,1,12,0.7500,0.166667,4.6081,0.9990,36.04
audioseal,3,908,3,19,fwp,1,1,1,13,0.8125,0.437500,4.6136,0.9992,37.28
audioseal,3,1089,0,20,mean,1,1,1,13,0.8125,0.388889,4.6033,0.9995,37.79
audioseal,3,1089,0,20,fwp,1,1,1,14,0.8750,0.562500,4.5745,0.9989,34.27
audioseal,3,1089,1,21,mean,1,1,1,12,0.7500,0.277778,4.5984,0.9993,33.73
audioseal,3,1089,1,21,fwp,1,1,1,12,0.7500,0.375000,4.6198,0.9995,34.99
audioseal,3,1089,2,22,mean,1,1,0,15,0.9375,0.555556,4.6260,0.9998,37.87
audioseal,3,1089,2,22,fwp,1,1,1,14,0.8750,0.562500,4.5992,0.9995,34.34
audioseal,3,1089,3,23,mean,1,1,1,14,0.8750,0.500000,4.5974,0.9995,36.70
audioseal,3,1089,3,23,fwp,1,1,1,13,0.8125,0.562500,4.6064,0.9996,37.99
audioseal,3,1188,0,24,mean,1,1,1,11,0.6875,0.277778,4.6077,0.9979,32.88
audioseal,3,1188,0,24,fwp,1,1,1,15,0.9375,0.500000,4.6113,0.9984,31.97
audioseal,3,1188,1,25,mean,1,1,1,13,0.8125,0.388889,4.6153,0.9986,34.97
audioseal,3,1188,1,25,fwp,1,1,1,14,0.8750,0.625000,4.6232,0.9990,35.28
audioseal,3,1188,2,26,mean,0,0,0,16,1.0000,0.444444,4.6103,0.9978,33.71
audioseal,3,1188,2,26,fwp,1,1,1,14,0.8750,0.437500,4.6160,0.9980,32.81
audioseal,3,1188,3,27,mean,1,1,1,13,0.8125,0.333333,4.6033,0.9980,32.94
audioseal,3,1188,3,27,fwp,1,1,1,12,0.7500,0.437500,4.6014,0.9982,32.96
audioseal,3,1221,0,28,mean,1,1,1,14,0.8750,0.388889,4.6070,0.9993,33.28
audioseal,3,1221,0,28,fwp,1,1,1,12,0.7500,0.437500,4.6204,0.9995,34.75
audioseal,3,1221,1,29,mean,1,1,1,14,0.8750,0.388889,4.6115,0.9995,34.58
audioseal,3,1221,1,29,fwp,1,1,1,13,0.8125,0.437500,4.6136,0.9994,35.27
audioseal,3,1221,2,30,mean,1,1,1,12,0.7500,0.222222,4.6047,0.9994,34.12
audioseal,3,1221,2,30,fwp,1,1,1,11,0.6875,0.312500,4.6086,0.9994,34.59
audioseal,3,1221,3,31,mean,0,0,0,16,1.0000,0.388889,4.6073,0.9995,30.27
audioseal,3,1221,3,31,fwp,1,1,1,13,0.8125,0.375000,4.6232,0.9996,32.11
audioseal,3,1284,0,32,mean,1,1,1,12,0.7500,0.222222,4.5944,0.9997,36.91
audioseal,3,1284,0,32,fwp,1,1,1,14,0.8750,0.437500,4.5567,0.9994,33.39
audioseal,3,1284,1,33,mean,1,0,0,15,0.9375,0.444444,4.6146,0.9999,39.42
audioseal,3,1284,1,33,fwp,1,1,1,13,0.8125,0.437500,4.6081,0.9997,35.89
audioseal,3,1284,2,34,mean,1,1,1,12,0.7500,0.500000,4.5822,0.9995,33.90
audioseal,3,1284,2,34,fwp,1,1,1,13,0.8125,0.562500,4.5991,0.9997,35.87
audioseal,3,1284,3,35,mean,1,1,1,13,0.8125,0.388889,4.6194,0.9998,39.27
audioseal,3,1284,3,35,fwp,1,1,1,13,0.8125,0.562500,4.5958,0.9996,35.74
audioseal,3,1320,0,36,mean,1,1,1,13,0.8125,0.333333,4.6029,0.9998,37.75
audioseal,3,1320,0,36,fwp,1,0,0,15,0.9375,0.437500,4.5986,0.9998,38.56
audioseal,3,1320,1,37,mean,1,1,1,14,0.8750,0.333333,4.6134,0.9998,39.04
audioseal,3,1320,1,37,fwp,1,1,1,15,0.9375,0.437500,4.6155,0.9998,38.48
audioseal,3,1320,2,38,mean,1,1,1,15,0.9375,0.666667,4.6166,0.9998,39.80
audioseal,3,1320,2,38,fwp,1,1,0,15,0.9375,0.687500,4.6183,0.9999,40.83
audioseal,3,1320,3,39,mean,1,1,1,13,0.8125,0.500000,4.6036,0.9998,37.44
audioseal,3,1320,3,39,fwp,1,1,1,13,0.8125,0.625000,4.6224,0.9998,38.93
audioseal,3,1580,0,40,mean,1,1,1,14,0.8750,0.388889,4.6027,0.9991,30.72
audioseal,3,1580,0,40,fwp,1,1,1,12,0.7500,0.500000,4.5627,0.9980,27.19
audioseal,3,1580,1,41,mean,1,1,1,13,0.8125,0.222222,4.5689,0.9988,29.13
audioseal,3,1580,1,41,fwp,1,1,1,11,0.6875,0.375000,4.5195,0.9975,25.60
audioseal,3,1580,2,42,mean,1,1,1,13,0.8125,0.277778,4.5340,0.9981,27.56
audioseal,3,1580,2,42,fwp,1,1,1,11,0.6875,0.187500,4.5561,0.9985,29.11
audioseal,3,1580,3,43,mean,1,1,0,15,0.9375,0.222222,4.5625,0.9984,29.43
audioseal,3,1580,3,43,fwp,1,1,1,11,0.6875,0.250000,4.5690,0.9987,28.59
audioseal,3,1995,0,44,mean,1,1,1,15,0.9375,0.222222,4.6083,0.9995,40.65
audioseal,3,1995,0,44,fwp,1,1,1,10,0.6250,0.250000,4.6184,0.9996,41.06
audioseal,3,1995,1,45,mean,1,1,1,15,0.9375,0.444444,4.6225,0.9996,39.12
audioseal,3,1995,1,45,fwp,1,1,1,13,0.8125,0.500000,4.6289,0.9997,41.07
audioseal,3,1995,2,46,mean,1,1,1,13,0.8125,0.277778,4.6074,0.9992,34.41
audioseal,3,1995,2,46,fwp,1,1,1,13,0.8125,0.562500,4.6197,0.9995,36.32
audioseal,3,1995,3,47,mean,1,1,1,12,0.7500,0.277778,4.6116,0.9995,37.90
audioseal,3,1995,3,47,fwp,1,1,1,13,0.8125,0.437500,4.5786,0.9988,34.38
audioseal,3,2300,0,48,mean,1,1,1,13,0.8125,0.333333,4.5941,0.9997,40.13
audioseal,3,2300,0,48,fwp,1,1,1,11,0.6875,0.375000,4.6030,0.9997,40.21
audioseal,3,2300,1,49,mean,1,1,1,13,0.8125,0.444444,4.6027,0.9996,39.22
audioseal,3,2300,1,49,fwp,1,1,1,12,0.7500,0.562500,4.6143,0.9997,40.35
audioseal,3,2300,2,50,mean,1,1,1,12,0.7500,0.166667,4.6034,0.9996,38.07
audioseal,3,2300,2,50,fwp,1,1,1,11,0.6875,0.312500,4.6158,0.9997,39.57
audioseal,3,2300,3,51,mean,1,1,1,12,0.7500,0.333333,4.5914,0.9996,38.51
audioseal,3,2300,3,51,fwp,1,1,1,12,0.7500,0.437500,4.6104,0.9997,40.13
audioseal,3,2830,0,52,mean,1,1,1,12,0.7500,0.277778,4.6213,0.9997,40.14
audioseal,3,2830,0,52,fwp,1,1,1,11,0.6875,0.312500,4.5945,0.9994,36.62
audioseal,3,2830,1,53,mean,1,1,1,13,0.8125,0.277778,4.5999,0.9995,36.10
audioseal,3,2830,1,53,fwp,1,1,1,12,0.7500,0.437500,4.6128,0.9996,37.33
audioseal,3,2830,2,54,mean,1,1,1,13,0.8125,0.277778,4.6095,0.9995,37.37
audioseal,3,2830,2,54,fwp,1,1,1,12,0.7500,0.312500,4.6032,0.9995,37.96
audioseal,3,2830,3,55,mean,1,1,1,13,0.8125,0.277778,4.6050,0.9996,37.93
audioseal,3,2830,3,55,fwp,1,1,1,11,0.6875,0.375000,4.5970,0.9997,38.58
audioseal,3,2961,0,56,mean,1,1,1,14,0.8750,0.444444,4.6233,0.9998,38.76
audioseal,3,2961,0,56,fwp,1,1,1,14,0.8750,0.500000,4.6081,0.9996,35.24
audioseal,3,2961,1,57,mean,0,0,0,16,1.0000,0.388889,4.6186,0.9997,37.05
audioseal,3,2961,1,57,fwp,1,1,1,14,0.8750,0.312500,4.6220,0.9997,38.07
audioseal,3,2961,2,58,mean,1,1,1,12,0.7500,0.222222,4.6101,0.9997,37.61
audioseal,3,2961,2,58,fwp,1,1,1,13,0.8125,0.375000,4.5772,0.9994,34.08
audioseal,3,2961,3,59,mean,1,1,1,14,0.8750,0.388889,4.6238,0.9998,38.00
