model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
timbrewm,3,121,0,0,mean,1,1,1,9,0.9000,0.200000,4.5690,0.9991,28.31
timbrewm,3,121,0,0,fwp,1,1,1,7,0.7000,0.200000,4.4600,0.9981,24.78
timbrewm,3,121,1,1,mean,0,0,0,10,1.0000,0.377778,4.5919,0.9994,31.42
timbrewm,3,121,1,1,fwp,1,1,1,9,0.9000,0.300000,4.5174,0.9987,27.89
timbrewm,3,121,2,2,mean,1,1,1,9,0.9000,0.466667,4.5905,0.9988,28.84
timbrewm,3,121,2,2,fwp,1,1,1,8,0.8000,0.500000,4.6118,0.9992,30.26
timbrewm,3,121,3,3,mean,1,1,1,8,0.8000,0.466667,4.5957,0.9990,29.09
timbrewm,3,121,3,3,fwp,1,0,0,9,0.9000,0.600000,4.5921,0.9993,30.12
timbrewm,3,237,0,4,mean,1,1,0,9,0.9000,0.377778,4.6129,0.9995,37.99
timbrewm,3,237,0,4,fwp,1,0,0,9,0.9000,0.400000,4.5703,0.9990,34.47
timbrewm,3,237,1,5,mean,1,1,1,8,0.8000,0.111111,4.5707,0.9993,35.69
timbrewm,3,237,1,5,fwp,1,1,1,7,0.7000,0.200000,4.5590,0.9994,35.71
timbrewm,3,237,2,6,mean,0,0,0,10,1.0000,0.200000,4.5938,0.9994,34.74
timbrewm,3,237,2,6,fwp,1,1,1,8,0.8000,0.100000,4.5732,0.9995,35.99
timbrewm,3,237,3,7,mean,0,0,0,10,1.0000,0.555556,4.5917,0.9993,35.82
timbrewm,3,237,3,7,fwp,1,1,0,9,0.9000,0.500000,4.5931,0.9994,36.67
timbrewm,3,260,0,8,mean,1,1,1,8,0.8000,0.288889,4.6044,0.9989,34.30
timbrewm,3,260,0,8,fwp,1,1,1,9,0.9000,0.400000,4.5394,0.9976,30.77
timbrewm,3,260,1,9,mean,0,0,0,10,1.0000,0.555556,4.6247,0.9995,37.66
timbrewm,3,260,1,9,fwp,1,0,0,9,0.9000,0.500000,4.5945,0.9989,34.13
timbrewm,3,260,2,10,mean,1,1,1,7,0.7000,0.200000,4.5640,0.9987,33.92
timbrewm,3,260,2,10,fwp,1,0,0,9,0.9000,0.400000,4.4573,0.9970,30.40
timbrewm,3,260,3,11,mean,1,1,1,9,0.9000,0.288889,4.5632,0.9988,32.40
timbrewm,3,260,3,11,fwp,1,1,1,8,0.8000,0.400000,4.5732,0.9990,34.06
timbrewm,3,672,0,12,mean,1,1,1,9,0.9000,0.377778,4.5786,0.9982,32.92
timbrewm,3,672,0,12,fwp,1,1,1,7,0.7000,0.400000,4.4834,0.9960,29.40
timbrewm,3,672,1,13,mean,1,1,1,8,0.8000,0.200000,4.5360,0.9973,30.19
timbrewm,3,672,1,13,fwp,1,1,1,9,0.9000,0.300000,4.5726,0.9983,31.46
timbrewm,3,672,2,14,mean,1,1,1,7,0.7000,0.200000,4.5569,0.9973,30.64
timbrewm,3,672,2,14,fwp,1,1,1,7,0.7000,0.400000,4.5958,0.9982,31.83
timbrewm,3,672,3,15,mean,0,0,0,10,1.0000,0.466667,4.6151,0.9985,31.24
timbrewm,3,672,3,15,fwp,1,1,1,7,0.7000,0.400000,4.6133,0.9988,32.28
timbrewm,3,908,0,16,mean,1,1,0,9,0.9000,0.111111,4.5574,0.9976,32.34
timbrewm,3,908,0,16,fwp,1,1,1,7,0.7000,0.100000,4.5436,0.9980,33.49
timbrewm,3,908,1,17,mean,1,1,1,8,0.8000,0.288889,4.6077,0.9985,34.35
timbrewm,3,908,1,17,fwp,1,1,1,8,0.8000,0.400000,4.5670,0.9966,30.83
timbrewm,3,908,2,18,mean,0,0,0,10,1.0000,0.555556,4.6118,0.9991,36.07
timbrewm,3,908,2,18,fwp,1,0,0,9,0.9000,0.500000,4.6071,0.9990,35.22
