model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wmcodec,2,121,0,0,mean,1,1,1,13,0.8125,0.812500,4.4542,0.9935,14.49
wmcodec,2,121,0,0,fwp,1,1,1,13,0.8125,0.812500,4.4542,0.9935,14.49
wmcodec,2,121,1,1,mean,1,1,1,9,0.5625,0.687500,4.4057,0.9942,14.07
wmcodec,2,121,1,1,fwp,1,1,1,9,0.5625,0.687500,4.4057,0.9942,14.07
wmcodec,2,121,2,2,mean,1,1,1,9,0.5625,0.312500,4.2841,0.9920,13.85
wmcodec,2,121,2,2,fwp,1,1,1,9,0.5625,0.312500,4.2841,0.9920,13.85
wmcodec,2,121,3,3,mean,1,1,1,10,0.6250,0.375000,4.3493,0.9942,13.75
wmcodec,2,121,3,3,fwp,1,1,1,10,0.6250,0.375000,4.3493,0.9942,13.75
wmcodec,2,237,0,4,mean,1,1,1,8,0.5000,0.375000,4.4693,0.9960,19.21
wmcodec,2,237,0,4,fwp,1,1,1,8,0.5000,0.375000,4.4693,0.9960,19.21
wmcodec,2,237,1,5,mean,1,1,1,8,0.5000,0.437500,4.4683,0.9958,18.66
wmcodec,2,237,1,5,fwp,1,1,1,8,0.5000,0.437500,4.4683,0.9958,18.66
wmcodec,2,237,2,6,mean,1,1,1,6,0.3750,0.625000,4.4903,0.9964,19.28
wmcodec,2,237,2,6,fwp,1,1,1,6,0.3750,0.625000,4.4903,0.9964,19.28
wmcodec,2,237,3,7,mean,1,1,1,12,0.7500,0.437500,4.4667,0.9958,18.91
wmcodec,2,237,3,7,fwp,1,1,1,12,0.7500,0.437500,4.4667,0.9958,18.91
wmcodec,2,260,0,8,mean,1,1,1,12,0.7500,0.500000,4.5111,0.9948,19.11
wmcodec,2,260,0,8,fwp,1,1,1,12,0.7500,0.500000,4.5111,0.9948,19.11
wmcodec,2,260,1,9,mean,1,1,1,11,0.6875,0.375000,4.4591,0.9932,18.38
wmcodec,2,260,1,9,fwp,1,1,1,11,0.6875,0.375000,4.4591,0.9932,18.38
wmcodec,2,260,2,10,mean,1,1,1,9,0.5625,0.500000,4.3015,0.9924,17.38
wmcodec,2,260,2,10,fwp,1,1,1,9,0.5625,0.500000,4.3015,0.9924,17.38
wmcodec,2,260,3,11,mean,1,1,1,7,0.4375,0.375000,4.4199,0.9929,17.43
wmcodec,2,260,3,11,fwp,1,1,1,7,0.4375,0.375000,4.4199,0.9929,17.43
wmcodec,2,672,0,12,mean,1,1,1,14,0.8750,0.687500,4.4696,0.9917,12.48
wmcodec,2,672,0,12,fwp,1,1,1,14,0.8750,0.687500,4.4696,0.9917,12.48
wmcodec,2,672,1,13,mean,1,1,1,11,0.6875,0.437500,4.3276,0.9907,11.02
wmcodec,2,672,1,13,fwp,1,1,1,11,0.6875,0.437500,4.3276,0.9907,11.02
wmcodec,2,672,2,14,mean,1,1,1,9,0.5625,0.312500,4.3909,0.9898,11.17
wmcodec,2,672,2,14,fwp,1,1,1,9,0.5625,0.312500,4.3909,0.9898,11.17
wmcodec,2,672,3,15,mean,1,1,1,9,0.5625,0.375000,4.3489,0.9902,11.09
wmcodec,2,672,3,15,fwp,1,1,1,9,0.5625,0.375000,4.3489,0.9902,11.09
wmcodec,2,908,0,16,mean,1,1,1,12,0.7500,0.437500,4.4332,0.9896,18.25
wmcodec,2,908,0,16,fwp,1,1,1,12,0.7500,0.437500,4.4332,0.9896,18.25
wmcodec,2,908,1,17,mean,1,1,1,11,0.6875,0.437500,4.4062,0.9900,17.67
wmcodec,2,908,1,17,fwp,1,1,1,11,0.6875,0.437500,4.4062,0.9900,17.67
wmcodec,2,908,2,18,mean,1,1,1,10,0.6250,0.250000,4.4013,0.9899,18.01
wmcodec,2,908,2,18,fwp,1,1,1,10,0.6250,0.250000,4.4013,0.9899,18.01
wmcodec,2,908,3,19,mean,1,1,1,10,0.6250,0.375000,4.4188,0.9906,18.00
wmcodec,2,908,3,19,fwp,1,1,1,10,0.6250,0.375000,4.4188,0.9906,18.00
wmcodec,2,1089,0,20,mean,1,1,1,10,0.6250,0.437500,4.3740,0.9910,16.90
wmcodec,2,1089,0,20,fwp,1,1,1,10,0.6250,0.437500,4.3740,0.9910,16.90
wmcodec,2,1089,1,21,mean,1,1,1,9,0.5625,0.500000,4.4887,0.9925,17.69
wmcodec,2,1089,1,21,fwp,1,1,1,9,0.5625,0.500000,4.4887,0.9925,17.69
wmcodec,2,1089,2,22,mean,1,1,1,12,0.7500,0.562500,4.4331,0.9922,17.95
wmcodec,2,1089,2,22,fwp,1,1,1,12,0.7500,0.562500,4.4331,0.9922,17.95
wmcodec,2,1089,3,23,mean,1,1,1,10,0.6250,0.312500,4.4367,0.9908,16.57
wmcodec,2,1089,3,23,fwp,1,1,1,10,0.6250,0.312500,4.4367,0.9908,16.57
wmcodec,2,1188,0,24,mean,1,1,1,10,0.6250,0.562500,4.4525,0.9899,18.46
wmcodec,2,1188,0,24,fwp,1,1,1,10,0.6250,0.562500,4.4525,0.9899,18.46
wmcodec,2,1188,1,25,mean,1,1,1,11,0.6875,0.500000,4.3889,0.9879,17.56
wmcodec,2,1188,1,25,fwp,1,1,1,11,0.6875,0.500000,4.3889,0.9879,17.56
wmcodec,2,1188,2,26,mean,1,1,1,9,0.5625,0.375000,4.4030,0.9872,16.83
wmcodec,2,1188,2,26,fwp,1,1,1,9,0.5625,0.375000,4.4030,0.9872,16.83
wmcodec,2,1188,3,27,mean,1,1,1,13,0.8125,0.437500,4.3969,0.9871,17.32
wmcodec,2,1188,3,27,fwp,1,1,1,13,0.8125,0.437500,4.3969,0.9871,17.32
wmcodec,2,1221,0,28,mean,1,1,1,14,0.8750,0.375000,4.4941,0.9956,14.72
wmcodec,2,1221,0,28,fwp,1,1,1,14,0.8750,0.375000,4.4941,0.9956,14.72
wmcodec,2,1221,1,29,mean,1,1,1,10,0.6250,0.375000,4.5113,0.9954,15.99
wmcodec,2,1221,1,29,fwp,1,1,1,10,0.6250,0.375000,4.5113,0.9954,15.99
wmcodec,2,1221,2,30,mean,1,1,1,13,0.8125,0.625000,4.5253,0.9952,14.31
wmcodec,2,1221,2,30,fwp,1,1,1,13,0.8125,0.625000,4.5253,0.9952,14.31
wmcodec,2,1221,3,31,mean,1,1,1,11,0.6875,0.437500,4.5065,0.9951,14.70
wmcodec,2,1221,3,31,fwp,1,1,1,11,0.6875,0.437500,4.5065,0.9951,14.70
wmcodec,2,1284,0,32,mean,1,1,1,10,0.6250,0.437500,4.4784,0.9954,20.52
