model,K,spk,local_t,gi,target,method,target_top1,N_registry,target_margin
wavmark,8,chinese:SSB0005,0,0,46835,mean,0,1024,-5.00000000
wavmark,8,chinese:SSB0005,0,0,46835,tct,0,1024,-3.00000000
wavmark,8,chinese:SSB0005,0,0,20558,mean,0,1024,-8.00000000
wavmark,8,chinese:SSB0005,0,0,20558,tct,0,1024,-3.00000000
wavmark,8,chinese:SSB0005,0,0,45305,mean,0,1024,-5.00000000
wavmark,8,chinese:SSB0005,0,0,45305,tct,0,1024,-5.00000000
wavmark,8,chinese:SSB0005,0,0,7939,mean,0,1024,-5.00000000
wavmark,8,chinese:SSB0005,0,0,7939,tct,0,1024,-5.00000000
wavmark,8,chinese:SSB0005,0,0,37353,mean,0,1024,-6.00000000
wavmark,8,chinese:SSB0005,0,0,37353,tct,0,1024,-5.00000000
wavmark,8,chinese:SSB0005,0,0,6221,mean,0,1024,-6.00000000
wavmark,8,chinese:SSB0005,0,0,6221,tct,0,1024,-4.00000000
wavmark,8,chinese:SSB0005,0,0,62748,mean,0,1024,-7.00000000
wavmark,8,chinese:SSB0005,0,0,62748,tct,0,1024,-3.00000000
wavmark,8,chinese:SSB0005,0,0,64,mean,0,1024,-9.00000000
wavmark,8,chinese:SSB0005,0,0,64,tct,0,1024,-9.00000000
wavmark,8,chinese:SSB0005,0,0,58681,mean,0,1024,-7.00000000
wavmark,8,chinese:SSB0005,0,0,58681,tct,0,1024,-4.00000000
wavmark,8,chinese:SSB0005,0,0,55814,mean,0,1024,-7.00000000
wavmark,8,chinese:SSB0005,0,0,55814,tct,0,1024,-3.00000000
wavmark,8,chinese:SSB0005,1,1,6673,mean,0,1024,-7.00000000
wavmark,8,chinese:SSB0005,1,1,6673,tct,0,1024,-5.00000000
wavmark,8,chinese:SSB0005,1,1,21770,mean,0,1024,-6.00000000
wavmark,8,chinese:SSB0005,1,1,21770,tct,0,1024,-3.00000000
wavmark,8,chinese:SSB0005,1,1,39562,mean,0,1024,-7.00000000
wavmark,8,chinese:SSB0005,1,1,39562,tct,0,1024,-2.00000000
wavmark,8,chinese:SSB0005,1,1,9727,mean,0,1024,-3.00000000
wavmark,8,chinese:SSB0005,1,1,9727,tct,0,1024,-2.00000000
wavmark,8,chinese:SSB0005,1,1,49907,mean,0,1024,-7.00000000
