model,K,spk,local_t,gi,target,method,target_top1,N_registry,target_margin
wmcodec,3,chinese:SSB0009,0,3,13857,tct,0,1024,-47.26196278
wmcodec,3,chinese:SSB0009,0,3,36980,mean,0,1024,-26.84853949
wmcodec,3,chinese:SSB0009,0,3,36980,tct,0,1024,-37.72534649
wmcodec,3,chinese:SSB0009,0,3,8176,mean,0,1024,-26.32419946
wmcodec,3,chinese:SSB0009,0,3,8176,tct,0,1024,-41.21266448
wmcodec,3,chinese:SSB0009,0,3,63663,mean,0,1024,-77.54997852
wmcodec,3,chinese:SSB0009,0,3,63663,tct,0,1024,-90.19426524
wmcodec,3,chinese:SSB0009,0,3,10157,mean,0,1024,-69.27946212
wmcodec,3,chinese:SSB0009,0,3,10157,tct,0,1024,-61.69777590
wmcodec,3,chinese:SSB0009,0,3,58169,mean,0,1024,-75.88365295
wmcodec,3,chinese:SSB0009,0,3,58169,tct,0,1024,-85.22402240
wmcodec,3,chinese:SSB0009,1,4,34659,mean,0,1024,-19.94232168
wmcodec,3,chinese:SSB0009,1,4,34659,tct,0,1024,-32.53029269
wmcodec,3,chinese:SSB0009,1,4,53440,mean,0,1024,-62.48228780
wmcodec,3,chinese:SSB0009,1,4,53440,tct,0,1024,-60.00490898
wmcodec,3,chinese:SSB0009,1,4,3031,mean,0,1024,-60.76174870
wmcodec,3,chinese:SSB0009,1,4,3031,tct,0,1024,-57.84235446
wmcodec,3,chinese:SSB0009,1,4,34061,mean,0,1024,-21.52706853
wmcodec,3,chinese:SSB0009,1,4,34061,tct,0,1024,-31.24356519
wmcodec,3,chinese:SSB0009,1,4,31282,mean,0,1024,-67.68704453
wmcodec,3,chinese:SSB0009,1,4,31282,tct,0,1024,-37.54244935
wmcodec,3,chinese:SSB0009,1,4,57670,mean,0,1024,-76.74669114
wmcodec,3,chinese:SSB0009,1,4,57670,tct,0,1024,-58.28992640
wmcodec,3,chinese:SSB0009,1,4,36447,mean,0,1024,-47.37761680
wmcodec,3,chinese:SSB0009,1,4,36447,tct,0,1024,-23.85915016
wmcodec,3,chinese:SSB0009,1,4,41115,mean,0,1024,-34.98638696
wmcodec,3,chinese:SSB0009,1,4,41115,tct,0,1024,-36.81477050
wmcodec,3,chinese:SSB0009,1,4,51476,mean,0,1024,-34.02109424
wmcodec,3,chinese:SSB0009,1,4,51476,tct,0,1024,-18.37052001
wmcodec,3,chinese:SSB0009,1,4,49797,mean,0,1024,-48.72080222
wmcodec,3,chinese:SSB0009,1,4,49797,tct,0,1024,-28.97162104
wmcodec,3,chinese:SSB0009,2,5,61088,mean,0,1024,-64.31935335
wmcodec,3,chinese:SSB0009,2,5,61088,tct,0,1024,-74.82429900
wmcodec,3,chinese:SSB0009,2,5,40523,mean,0,1024,-29.91980826
wmcodec,3,chinese:SSB0009,2,5,40523,tct,0,1024,-22.09245009
wmcodec,3,chinese:SSB0009,2,5,45711,mean,0,1024,-45.58881355
wmcodec,3,chinese:SSB0009,2,5,45711,tct,0,1024,-44.19184397
wmcodec,3,chinese:SSB0009,2,5,53023,mean,0,1024,-62.21559550
wmcodec,3,chinese:SSB0009,2,5,53023,tct,0,1024,-57.54845573
wmcodec,3,chinese:SSB0009,2,5,50292,mean,0,1024,-48.85255243
wmcodec,3,chinese:SSB0009,2,5,50292,tct,0,1024,-42.91610666
wmcodec,3,chinese:SSB0009,2,5,44595,mean,0,1024,-51.42952563
wmcodec,3,chinese:SSB0009,2,5,44595,tct,0,1024,-50.65731366
wmcodec,3,chinese:SSB0009,2,5,57760,mean,0,1024,-56.16761805
wmcodec,3,chinese:SSB0009,2,5,57760,tct,0,1024,-53.67180592
wmcodec,3,chinese:SSB0009,2,5,59836,mean,0,1024,-30.11187829
wmcodec,3,chinese:SSB0009,2,5,59836,tct,0,1024,-26.83516317
wmcodec,3,chinese:SSB0009,2,5,23732,mean,0,1024,-24.79753412
wmcodec,3,chinese:SSB0009,2,5,23732,tct,0,1024,-35.52643734
wmcodec,3,chinese:SSB0009,2,5,7615,mean,0,1024,-40.85380782
wmcodec,3,chinese:SSB0009,2,5,7615,tct,0,1024,-31.71706889
wmcodec,3,chinese:SSB0011,0,6,22619,mean,0,1024,-41.70965715
wmcodec,3,chinese:SSB0011,0,6,22619,tct,0,1024,-43.48883516
wmcodec,3,chinese:SSB0011,0,6,41276,mean,0,1024,-40.95934578
wmcodec,3,chinese:SSB0011,0,6,41276,tct,0,1024,-44.03433689
wmcodec,3,chinese:SSB0011,0,6,44171,mean,0,1024,-37.98477121
wmcodec,3,chinese:SSB0011,0,6,44171,tct,0,1024,-39.01294070
wmcodec,3,chinese:SSB0011,0,6,62741,mean,0,1024,-21.31432702
wmcodec,3,chinese:SSB0011,0,6,62741,tct,0,1024,-21.18361241
wmcodec,3,chinese:SSB0011,0,6,25506,mean,0,1024,-48.63727137
wmcodec,3,chinese:SSB0011,0,6,25506,tct,0,1024,-67.03109658
wmcodec,3,chinese:SSB0011,0,6,28664,mean,0,1024,-34.00688644
wmcodec,3,chinese:SSB0011,0,6,28664,tct,0,1024,-54.46088214
wmcodec,3,chinese:SSB0011,0,6,23363,mean,0,1024,-44.48537203
wmcodec,3,chinese:SSB0011,0,6,23363,tct,0,1024,-44.53338176
wmcodec,3,chinese:SSB0011,0,6,26273,mean,0,1024,-27.59672924
wmcodec,3,chinese:SSB0011,0,6,26273,tct,0,1024,-38.58666503
wmcodec,3,chinese:SSB0011,0,6,52947,mean,0,1024,-45.89409896
wmcodec,3,chinese:SSB0011,0,6,52947,tct,0,1024,-51.81474371
wmcodec,3,chinese:SSB0011,0,6,19948,mean,0,1024,-40.43591877
wmcodec,3,chinese:SSB0011,0,6,19948,tct,0,1024,-50.26059098
wmcodec,3,chinese:SSB0011,1,7,64242,mean,0,1024,-35.09707134
wmcodec,3,chinese:SSB0011,1,7,64242,tct,0,1024,-37.49034225
wmcodec,3,chinese:SSB0011,1,7,38364,mean,0,1024,-45.79080550
wmcodec,3,chinese:SSB0011,1,7,38364,tct,0,1024,-38.02797265
wmcodec,3,chinese:SSB0011,1,7,46155,mean,0,1024,-24.56435349
wmcodec,3,chinese:SSB0011,1,7,46155,tct,0,1024,-36.57146564
