model,trial_id,spk,local_t,K,target_id,target_hit,target_margin,d_hull
wavmark,71,chinese:SSB0261,2,2,25233,0,-8.00000000,1.87082869
wavmark,71,chinese:SSB0261,2,2,57420,0,-10.00000000,2.34520788
wavmark,71,chinese:SSB0261,2,2,44048,0,-9.00000000,2.42383993
wavmark,72,chinese:SSB0267,0,2,40208,0,-7.00000000,2.00000000
wavmark,72,chinese:SSB0267,0,2,16733,0,-8.00000000,2.28521820
wavmark,72,chinese:SSB0267,0,2,16667,0,-11.00000000,2.44948974
wavmark,72,chinese:SSB0267,0,2,1771,0,-9.00000000,2.56038192
wavmark,72,chinese:SSB0267,0,2,41282,0,-6.00000000,2.00000000
wavmark,72,chinese:SSB0267,0,2,64716,0,-5.00000000,2.23606798
wavmark,72,chinese:SSB0267,0,2,12847,0,-7.00000000,2.28521820
wavmark,72,chinese:SSB0267,0,2,54278,0,-7.00000000,2.05480467
wavmark,72,chinese:SSB0267,0,2,38603,0,-8.00000000,2.49443826
wavmark,72,chinese:SSB0267,0,2,20508,0,-8.00000000,2.05480467
wavmark,73,chinese:SSB0267,1,2,53164,0,-4.00000000,1.96850197
wavmark,73,chinese:SSB0267,1,2,10923,0,-10.00000000,2.62202212
wavmark,73,chinese:SSB0267,1,2,23131,0,-9.00000000,2.44948974
wavmark,73,chinese:SSB0267,1,2,44422,0,-8.00000000,2.64575131
wavmark,73,chinese:SSB0267,1,2,21932,0,-4.00000000,1.58113883
wavmark,73,chinese:SSB0267,1,2,62250,0,-7.00000000,2.20794022
wavmark,73,chinese:SSB0267,1,2,64113,0,-8.00000000,2.42383993
wavmark,73,chinese:SSB0267,1,2,29131,0,-7.00000000,2.44948974
wavmark,73,chinese:SSB0267,1,2,6838,0,-10.00000000,2.54950976
wavmark,73,chinese:SSB0267,1,2,36878,0,-9.00000000,2.44948974
wavmark,74,chinese:SSB0267,2,2,30410,0,-6.00000000,2.08166600
wavmark,74,chinese:SSB0267,2,2,28134,0,-7.00000000,2.30940108
wavmark,74,chinese:SSB0267,2,2,44558,0,-7.00000000,2.30940108
wavmark,74,chinese:SSB0267,2,2,35583,0,-4.00000000,1.68325082
wavmark,74,chinese:SSB0267,2,2,15645,0,-10.00000000,2.88675135
wavmark,74,chinese:SSB0267,2,2,1920,0,-11.00000000,2.70801280
wavmark,74,chinese:SSB0267,2,2,42516,0,-9.00000000,2.70801280
wavmark,74,chinese:SSB0267,2,2,64760,0,-4.00000000,1.87082869
wavmark,74,chinese:SSB0267,2,2,9683,0,-7.00000000,2.41522946
wavmark,74,chinese:SSB0267,2,2,34042,0,-5.00000000,1.95789002
wavmark,75,chinese:SSB0273,0,2,37497,0,-9.00000000,2.53546276
wavmark,75,chinese:SSB0273,0,2,41644,0,-6.00000000,2.32992949
wavmark,75,chinese:SSB0273,0,2,6798,0,-8.00000000,2.20389266
wavmark,75,chinese:SSB0273,0,2,4412,0,-5.00000000,1.64750894
wavmark,75,chinese:SSB0273,0,2,20289,0,-12.00000000,2.61861468
wavmark,75,chinese:SSB0273,0,2,38138,0,-6.00000000,1.96396101
wavmark,75,chinese:SSB0273,0,2,64416,0,-6.00000000,2.32992949
wavmark,75,chinese:SSB0273,0,2,44701,0,-5.00000000,2.39045722
wavmark,75,chinese:SSB0273,0,2,23644,0,-7.00000000,1.96396101
wavmark,75,chinese:SSB0273,0,2,39961,0,-6.00000000,1.92724822
wavmark,76,chinese:SSB0273,1,2,63352,0,-4.00000000,1.76068169
wavmark,76,chinese:SSB0273,1,2,50014,0,-6.00000000,1.87082869
wavmark,76,chinese:SSB0273,1,2,51701,0,-7.00000000,2.02484567
wavmark,76,chinese:SSB0273,1,2,38529,0,-9.00000000,2.32379001
wavmark,76,chinese:SSB0273,1,2,7188,0,-12.00000000,2.25831796
wavmark,76,chinese:SSB0273,1,2,37469,0,-7.00000000,1.84390889
wavmark,76,chinese:SSB0273,1,2,50421,0,-6.00000000,1.76068169
wavmark,76,chinese:SSB0273,1,2,39263,0,-7.00000000,2.12132034
wavmark,76,chinese:SSB0273,1,2,57410,0,-10.00000000,2.34520788
wavmark,76,chinese:SSB0273,1,2,30616,0,-6.00000000,2.09761770
wavmark,77,chinese:SSB0273,2,2,54091,0,-8.00000000,1.73205081
wavmark,77,chinese:SSB0273,2,2,61103,0,-5.00000000,2.20794022
wavmark,77,chinese:SSB0273,2,2,47788,0,-8.00000000,2.20794022
wavmark,77,chinese:SSB0273,2,2,25177,0,-10.00000000,2.64575131
wavmark,77,chinese:SSB0273,2,2,40993,0,-7.00000000,2.20794022
wavmark,77,chinese:SSB0273,2,2,2740,0,-9.00000000,2.42383993
wavmark,77,chinese:SSB0273,2,2,27930,0,-9.00000000,2.82842712
wavmark,77,chinese:SSB0273,2,2,58035,0,-6.00000000,2.23606798
wavmark,77,chinese:SSB0273,2,2,262,0,-10.00000000,2.80624304
wavmark,77,chinese:SSB0273,2,2,55337,0,-10.00000000,2.42383993
wavmark,78,chinese:SSB0287,0,2,58617,0,-9.00000000,2.78388218
wavmark,78,chinese:SSB0287,0,2,15129,0,-9.00000000,2.78388218
wavmark,78,chinese:SSB0287,0,2,53508,0,-8.00000000,2.44948974
wavmark,78,chinese:SSB0287,0,2,6372,0,-5.00000000,2.23606798
wavmark,78,chinese:SSB0287,0,2,29011,0,-9.00000000,2.64575131
wavmark,78,chinese:SSB0287,0,2,1564,0,-10.00000000,2.59807621
wavmark,78,chinese:SSB0287,0,2,60059,0,-11.00000000,3.12249900
wavmark,78,chinese:SSB0287,0,2,49390,0,-9.00000000,2.78388218
wavmark,78,chinese:SSB0287,0,2,3784,0,-7.00000000,2.39791576
wavmark,78,chinese:SSB0287,0,2,56707,0,-6.00000000,2.44948974
wavmark,79,chinese:SSB0287,1,2,59681,0,-9.00000000,1.70293864
wavmark,79,chinese:SSB0287,1,2,30780,0,-8.00000000,1.89736660
wavmark,79,chinese:SSB0287,1,2,15315,0,-6.00000000,2.36643191
wavmark,79,chinese:SSB0287,1,2,41898,0,-4.00000000,1.87082869
wavmark,79,chinese:SSB0287,1,2,18785,0,-10.00000000,2.36643191
wavmark,79,chinese:SSB0287,1,2,12365,0,-8.00000000,2.09761770
wavmark,79,chinese:SSB0287,1,2,53863,0,-7.00000000,2.02484567
wavmark,79,chinese:SSB0287,1,2,62107,0,-8.00000000,2.25831796
wavmark,79,chinese:SSB0287,1,2,55064,0,-10.00000000,2.52982213
wavmark,79,chinese:SSB0287,1,2,6746,0,-7.00000000,2.46981781
wavmark,80,chinese:SSB0287,2,2,25316,0,-8.00000000,1.54919334
wavmark,80,chinese:SSB0287,2,2,54460,0,-8.00000000,2.09761770
wavmark,80,chinese:SSB0287,2,2,38841,0,-5.00000000,2.32379001
wavmark,80,chinese:SSB0287,2,2,50802,0,-7.00000000,2.32379001
wavmark,80,chinese:SSB0287,2,2,49115,0,-4.00000000,2.34520788
wavmark,80,chinese:SSB0287,2,2,8726,0,-8.00000000,2.25831796
wavmark,80,chinese:SSB0287,2,2,40681,0,-7.00000000,2.14476106
wavmark,80,chinese:SSB0287,2,2,35555,0,-7.00000000,2.32379001
wavmark,80,chinese:SSB0287,2,2,4874,0,-10.00000000,2.73861279
wavmark,80,chinese:SSB0287,2,2,30714,0,-5.00000000,1.84390889
wavmark,81,chinese:SSB0288,0,2,20294,0,-8.00000000,2.09761770
wavmark,81,chinese:SSB0288,0,2,45893,0,-8.00000000,2.52982213
wavmark,81,chinese:SSB0288,0,2,7444,0,-8.00000000,2.52982213
wavmark,81,chinese:SSB0288,0,2,21837,0,-6.00000000,1.76068169
wavmark,81,chinese:SSB0288,0,2,22285,0,-8.00000000,2.25831796
wavmark,81,chinese:SSB0288,0,2,704,0,-15.00000000,2.72029410
wavmark,81,chinese:SSB0288,0,2,62758,0,-5.00000000,2.02484567
wavmark,81,chinese:SSB0288,0,2,52639,0,-5.00000000,2.02484567
wavmark,81,chinese:SSB0288,0,2,47097,0,-6.00000000,2.36643191
wavmark,81,chinese:SSB0288,0,2,62679,0,-5.00000000,2.12132034
wavmark,82,chinese:SSB0288,1,2,22830,0,-9.00000000,2.23606798
wavmark,82,chinese:SSB0288,1,2,29635,0,-10.00000000,2.59119388
wavmark,82,chinese:SSB0288,1,2,20898,0,-11.00000000,2.53546276
wavmark,82,chinese:SSB0288,1,2,58278,0,-12.00000000,3.07059789
wavmark,82,chinese:SSB0288,1,2,25163,0,-8.00000000,2.32992949
wavmark,82,chinese:SSB0288,1,2,45491,0,-8.00000000,2.53546276
wavmark,82,chinese:SSB0288,1,2,36779,0,-9.00000000,3.07059789
wavmark,82,chinese:SSB0288,1,2,54394,0,-4.00000000,1.64750894
wavmark,82,chinese:SSB0288,1,2,1184,0,-10.00000000,2.53546276
wavmark,82,chinese:SSB0288,1,2,52262,0,-8.00000000,2.59119388
wavmark,83,chinese:SSB0288,2,2,839,0,-8.00000000,2.39317211
wavmark,83,chinese:SSB0288,2,2,13947,0,-8.00000000,2.39317211
wavmark,83,chinese:SSB0288,2,2,61544,0,-11.00000000,2.04494943
wavmark,83,chinese:SSB0288,2,2,63939,0,-6.00000000,1.93061460
wavmark,83,chinese:SSB0288,2,2,64567,0,-7.00000000,2.13200716
wavmark,83,chinese:SSB0288,2,2,25750,0,-7.00000000,1.78376517
wavmark,83,chinese:SSB0288,2,2,46867,0,-5.00000000,1.88293774
wavmark,83,chinese:SSB0288,2,2,13363,0,-9.00000000,2.13200716
wavmark,83,chinese:SSB0288,2,2,38128,0,-7.00000000,2.17422923
wavmark,83,chinese:SSB0288,2,2,39425,0,-9.00000000,2.17422923
wavmark,84,chinese:SSB0299,0,2,8282,0,-10.00000000,2.42383993
wavmark,84,chinese:SSB0299,0,2,21908,0,-10.00000000,2.44948974
wavmark,84,chinese:SSB0299,0,2,26229,0,-6.00000000,2.20794022
wavmark,84,chinese:SSB0299,0,2,11986,0,-7.00000000,2.20794022
wavmark,84,chinese:SSB0299,0,2,54885,0,-8.00000000,1.96850197
wavmark,84,chinese:SSB0299,0,2,25033,0,-8.00000000,2.34520788
wavmark,84,chinese:SSB0299,0,2,3094,0,-10.00000000,2.82842712
wavmark,84,chinese:SSB0299,0,2,18069,0,-8.00000000,2.44948974
wavmark,84,chinese:SSB0299,0,2,8817,0,-7.00000000,2.23606798
wavmark,84,chinese:SSB0299,0,2,37582,0,-9.00000000,2.42383993
wavmark,85,chinese:SSB0299,1,2,8140,0,-7.00000000,2.17422923
wavmark,85,chinese:SSB0299,1,2,22956,0,-8.00000000,2.39317211
wavmark,85,chinese:SSB0299,1,2,16037,0,-9.00000000,2.35487888
wavmark,85,chinese:SSB0299,1,2,12959,0,-9.00000000,2.35487888
wavmark,85,chinese:SSB0299,1,2,49341,0,-8.00000000,2.55840860
wavmark,85,chinese:SSB0299,1,2,9809,0,-10.00000000,2.35487888
wavmark,85,chinese:SSB0299,1,2,50745,0,-8.00000000,2.17422923
wavmark,85,chinese:SSB0299,1,2,48878,0,-4.00000000,1.38169856
wavmark,85,chinese:SSB0299,1,2,26448,0,-7.00000000,1.78376517
wavmark,85,chinese:SSB0299,1,2,17920,0,-11.00000000,1.38169856
wavmark,86,chinese:SSB0299,2,2,42520,0,-12.00000000,2.86744176
wavmark,86,chinese:SSB0299,2,2,30898,0,-8.00000000,2.23606798
wavmark,86,chinese:SSB0299,2,2,6089,0,-8.00000000,2.00000000
wavmark,86,chinese:SSB0299,2,2,40690,0,-10.00000000,2.64575131
wavmark,86,chinese:SSB0299,2,2,55836,0,-10.00000000,2.49443826
wavmark,86,chinese:SSB0299,2,2,56385,0,-11.00000000,2.44948974
wavmark,86,chinese:SSB0299,2,2,51509,0,-8.00000000,2.64575131
wavmark,86,chinese:SSB0299,2,2,62443,0,-4.00000000,1.59861051
wavmark,86,chinese:SSB0299,2,2,64898,0,-9.00000000,2.49443826
wavmark,86,chinese:SSB0299,2,2,25164,0,-6.00000000,1.79505494
wavmark,87,chinese:SSB0307,0,2,49479,0,-7.00000000,2.17124059
wavmark,87,chinese:SSB0307,0,2,8889,0,-9.00000000,2.53546276
wavmark,87,chinese:SSB0307,0,2,21721,0,-8.00000000,2.17124059
wavmark,87,chinese:SSB0307,0,2,33910,0,-7.00000000,2.59119388
wavmark,87,chinese:SSB0307,0,2,26495,0,-6.00000000,2.59119388
wavmark,87,chinese:SSB0307,0,2,16701,0,-11.00000000,2.90320020
wavmark,87,chinese:SSB0307,0,2,53807,0,-9.00000000,2.39045722
wavmark,87,chinese:SSB0307,0,2,26376,0,-10.00000000,2.77746030
wavmark,87,chinese:SSB0307,0,2,5983,0,-4.00000000,2.10441712
wavmark,87,chinese:SSB0307,0,2,44340,0,-8.00000000,2.95199690
wavmark,88,chinese:SSB0307,1,2,57896,0,-11.00000000,2.54950976
wavmark,88,chinese:SSB0307,1,2,63835,0,-8.00000000,2.20794022
wavmark,88,chinese:SSB0307,1,2,61017,0,-7.00000000,2.42383993
wavmark,88,chinese:SSB0307,1,2,63634,0,-11.00000000,2.64575131
wavmark,88,chinese:SSB0307,1,2,18636,0,-9.00000000,2.42383993
wavmark,88,chinese:SSB0307,1,2,33692,0,-6.00000000,2.20794022
wavmark,88,chinese:SSB0307,1,2,5951,0,-5.00000000,1.96850197
wavmark,88,chinese:SSB0307,1,2,21959,0,-8.00000000,2.44948974
wavmark,88,chinese:SSB0307,1,2,23086,0,-9.00000000,2.12132034
wavmark,88,chinese:SSB0307,1,2,29807,0,-9.00000000,2.12132034
wavmark,89,chinese:SSB0307,2,2,4992,0,-11.00000000,2.28708750
wavmark,89,chinese:SSB0307,2,2,61221,0,-7.00000000,1.94145069
wavmark,89,chinese:SSB0307,2,2,33657,0,-9.00000000,2.05688338
wavmark,89,chinese:SSB0307,2,2,29763,0,-10.00000000,2.05688338
wavmark,89,chinese:SSB0307,2,2,47692,0,-7.00000000,2.05688338
wavmark,89,chinese:SSB0307,2,2,40192,0,-8.00000000,2.25320285
wavmark,89,chinese:SSB0307,2,2,20473,0,-8.00000000,2.05688338
wavmark,89,chinese:SSB0307,2,2,12552,0,-9.00000000,2.25320285
wavmark,89,chinese:SSB0307,2,2,14251,0,-7.00000000,2.07549809
wavmark,89,chinese:SSB0307,2,2,28681,0,-8.00000000,1.79743407
wavmark,90,chinese:SSB0309,0,2,10735,0,-7.00000000,2.44948974
wavmark,90,chinese:SSB0309,0,2,12819,0,-11.00000000,2.34520788
wavmark,90,chinese:SSB0309,0,2,62204,0,-6.00000000,2.12132034
wavmark,90,chinese:SSB0309,0,2,11715,0,-9.00000000,2.34520788
wavmark,90,chinese:SSB0309,0,2,57238,0,-8.00000000,2.64575131
wavmark,90,chinese:SSB0309,0,2,10068,0,-6.00000000,1.96850197
wavmark,90,chinese:SSB0309,0,2,64853,0,-4.00000000,1.36930639
wavmark,90,chinese:SSB0309,0,2,43116,0,-6.00000000,2.23606798
wavmark,90,chinese:SSB0309,0,2,59642,0,-7.00000000,2.34520788
wavmark,90,chinese:SSB0309,0,2,55109,0,-6.00000000,1.96850197
wavmark,91,chinese:SSB0309,1,2,51827,0,-8.00000000,2.49443826
wavmark,91,chinese:SSB0309,1,2,31926,0,-7.00000000,2.13437475
wavmark,91,chinese:SSB0309,1,2,34061,0,-7.00000000,2.23606798
wavmark,91,chinese:SSB0309,1,2,21228,0,-11.00000000,2.49443826
wavmark,91,chinese:SSB0309,1,2,3827,0,-6.00000000,2.28521820
wavmark,91,chinese:SSB0309,1,2,55691,0,-10.00000000,2.68741925
wavmark,91,chinese:SSB0309,1,2,6479,0,-7.00000000,2.28521820
wavmark,91,chinese:SSB0309,1,2,45930,0,-8.00000000,2.28521820
wavmark,91,chinese:SSB0309,1,2,3232,0,-7.00000000,1.79505494
wavmark,91,chinese:SSB0309,1,2,45111,0,-7.00000000,2.00000000
wavmark,92,chinese:SSB0309,2,2,48428,0,-11.00000000,2.88675135
wavmark,92,chinese:SSB0309,2,2,2478,0,-9.00000000,2.73861279
wavmark,92,chinese:SSB0309,2,2,36065,0,-9.00000000,2.73861279
wavmark,92,chinese:SSB0309,2,2,39316,0,-9.00000000,2.51661148
wavmark,92,chinese:SSB0309,2,2,40566,0,-10.00000000,2.82842712
wavmark,92,chinese:SSB0309,2,2,6236,0,-6.00000000,1.95789002
wavmark,92,chinese:SSB0309,2,2,60655,0,-6.00000000,2.54950976
wavmark,92,chinese:SSB0309,2,2,13991,0,-9.00000000,2.51661148
wavmark,92,chinese:SSB0309,2,2,49749,0,-5.00000000,2.34520788
wavmark,92,chinese:SSB0309,2,2,35976,0,-9.00000000,2.51661148
wavmark,93,chinese:SSB0315,0,2,16385,0,-11.00000000,2.53546276
wavmark,93,chinese:SSB0315,0,2,32436,0,-5.00000000,1.85164020
wavmark,93,chinese:SSB0315,0,2,24158,0,-7.00000000,2.10441712
wavmark,93,chinese:SSB0315,0,2,44412,0,-7.00000000,2.17124059
wavmark,93,chinese:SSB0315,0,2,17712,0,-8.00000000,2.10441712
wavmark,93,chinese:SSB0315,0,2,27028,0,-6.00000000,1.92724822
wavmark,93,chinese:SSB0315,0,2,40378,0,-7.00000000,2.59119388
wavmark,93,chinese:SSB0315,0,2,14848,0,-11.00000000,2.77746030
wavmark,93,chinese:SSB0315,0,2,36090,0,-8.00000000,2.59119388
wavmark,93,chinese:SSB0315,0,2,4749,0,-9.00000000,2.59119388
wavmark,94,chinese:SSB0315,1,2,13443,0,-9.00000000,2.51661148
wavmark,94,chinese:SSB0315,1,2,26984,0,-6.00000000,2.30940108
wavmark,94,chinese:SSB0315,1,2,24676,0,-10.00000000,2.70801280
wavmark,94,chinese:SSB0315,1,2,10536,0,-6.00000000,2.12132034
wavmark,94,chinese:SSB0315,1,2,22410,0,-5.00000000,1.68325082
wavmark,94,chinese:SSB0315,1,2,55685,0,-11.00000000,3.08220700
wavmark,94,chinese:SSB0315,1,2,40191,0,-7.00000000,2.61406452
wavmark,94,chinese:SSB0315,1,2,34494,0,-6.00000000,2.12132034
wavmark,94,chinese:SSB0315,1,2,18014,0,-7.00000000,2.08166600
wavmark,94,chinese:SSB0315,1,2,40102,0,-7.00000000,2.51661148
wavmark,95,chinese:SSB0315,2,2,11772,0,-6.00000000,2.30940108
wavmark,95,chinese:SSB0315,2,2,56118,0,-6.00000000,2.44948974
wavmark,95,chinese:SSB0315,2,2,25778,0,-9.00000000,2.51661148
wavmark,95,chinese:SSB0315,2,2,58293,0,-8.00000000,2.79880927
wavmark,95,chinese:SSB0315,2,2,50500,0,-8.00000000,2.54950976
wavmark,95,chinese:SSB0315,2,2,2384,0,-6.00000000,2.12132034
wavmark,95,chinese:SSB0315,2,2,36000,0,-13.00000000,2.97209242
wavmark,95,chinese:SSB0315,2,2,52839,0,-8.00000000,2.70801280
wavmark,95,chinese:SSB0315,2,2,15243,0,-7.00000000,2.34520788
wavmark,95,chinese:SSB0315,2,2,62233,0,-7.00000000,2.51661148
wavmark,96,chinese:SSB0316,0,2,48813,0,-5.00000000,2.28521820
wavmark,96,chinese:SSB0316,0,2,15444,0,-11.00000000,2.21108319
wavmark,96,chinese:SSB0316,0,2,63958,0,-7.00000000,2.05480467
wavmark,96,chinese:SSB0316,0,2,51297,0,-10.00000000,2.68741925
wavmark,96,chinese:SSB0316,0,2,44807,0,-7.00000000,2.64575131
wavmark,96,chinese:SSB0316,0,2,18040,0,-9.00000000,2.44948974
wavmark,96,chinese:SSB0316,0,2,53180,0,-5.00000000,2.28521820
wavmark,96,chinese:SSB0316,0,2,13607,0,-8.00000000,2.44948974
wavmark,96,chinese:SSB0316,0,2,25047,0,-9.00000000,2.23606798
wavmark,96,chinese:SSB0316,0,2,28082,0,-5.00000000,1.79505494
wavmark,97,chinese:SSB0316,1,2,52833,0,-7.00000000,2.21108319
wavmark,97,chinese:SSB0316,1,2,16329,0,-9.00000000,2.23606798
wavmark,97,chinese:SSB0316,1,2,3353,0,-9.00000000,2.05480467
wavmark,97,chinese:SSB0316,1,2,56004,0,-5.00000000,2.05480467
wavmark,97,chinese:SSB0316,1,2,60819,0,-9.00000000,2.68741925
wavmark,97,chinese:SSB0316,1,2,44556,0,-8.00000000,2.28521820
wavmark,97,chinese:SSB0316,1,2,5822,0,-8.00000000,2.21108319
wavmark,97,chinese:SSB0316,1,2,59626,0,-6.00000000,1.97202659
wavmark,97,chinese:SSB0316,1,2,26766,0,-8.00000000,2.28521820
wavmark,97,chinese:SSB0316,1,2,33883,0,-10.00000000,2.64575131
wavmark,98,chinese:SSB0316,2,2,32148,0,-7.00000000,2.25831796
wavmark,98,chinese:SSB0316,2,2,15967,0,-5.00000000,1.89736660
wavmark,98,chinese:SSB0316,2,2,19099,0,-12.00000000,2.72029410
wavmark,98,chinese:SSB0316,2,2,18351,0,-10.00000000,2.72029410
wavmark,98,chinese:SSB0316,2,2,4735,0,-7.00000000,2.09761770
wavmark,98,chinese:SSB0316,2,2,16414,0,-11.00000000,2.52982213
wavmark,98,chinese:SSB0316,2,2,25003,0,-10.00000000,2.54950976
wavmark,98,chinese:SSB0316,2,2,54931,0,-9.00000000,2.52982213
wavmark,98,chinese:SSB0316,2,2,39564,0,-11.00000000,2.89827535
wavmark,98,chinese:SSB0316,2,2,24985,0,-11.00000000,2.52982213
wavmark,99,chinese:SSB0323,0,2,23290,0,-7.00000000,2.17422923
wavmark,99,chinese:SSB0323,0,2,62337,0,-9.00000000,2.17422923
wavmark,99,chinese:SSB0323,0,2,3970,0,-5.00000000,1.65144565
wavmark,99,chinese:SSB0323,0,2,36072,0,-6.00000000,1.88293774
wavmark,99,chinese:SSB0323,0,2,27612,0,-9.00000000,2.59369866
wavmark,99,chinese:SSB0323,0,2,30906,0,-10.00000000,2.39317211
wavmark,99,chinese:SSB0323,0,2,43696,0,-6.00000000,2.13200716
wavmark,99,chinese:SSB0323,0,2,54662,0,-9.00000000,1.78376517
wavmark,99,chinese:SSB0323,0,2,38176,0,-8.00000000,1.93061460
wavmark,99,chinese:SSB0323,0,2,43950,0,-7.00000000,2.59369866
wavmark,100,chinese:SSB0323,1,2,41357,0,-10.00000000,2.54950976
wavmark,100,chinese:SSB0323,1,2,34251,0,-9.00000000,2.73861279
wavmark,100,chinese:SSB0323,1,2,19487,0,-9.00000000,2.34520788
wavmark,100,chinese:SSB0323,1,2,26572,0,-8.00000000,2.02484567
wavmark,100,chinese:SSB0323,1,2,51979,0,-9.00000000,2.52982213
wavmark,100,chinese:SSB0323,1,2,10331,0,-8.00000000,2.02484567
wavmark,100,chinese:SSB0323,1,2,40350,0,-5.00000000,2.34520788
wavmark,100,chinese:SSB0323,1,2,3834,0,-6.00000000,2.32379001
wavmark,100,chinese:SSB0323,1,2,23809,0,-11.00000000,2.52982213
wavmark,100,chinese:SSB0323,1,2,47620,0,-7.00000000,1.76068169
wavmark,101,chinese:SSB0323,2,2,39105,0,-8.00000000,2.25831796
wavmark,101,chinese:SSB0323,2,2,4825,0,-11.00000000,2.91547595
wavmark,101,chinese:SSB0323,2,2,60048,0,-11.00000000,2.54950976
wavmark,101,chinese:SSB0323,2,2,61031,0,-3.00000000,1.84390889
wavmark,101,chinese:SSB0323,2,2,25211,0,-9.00000000,2.72029410
wavmark,101,chinese:SSB0323,2,2,48441,0,-6.00000000,2.09761770
wavmark,101,chinese:SSB0323,2,2,41253,0,-6.00000000,2.09761770
wavmark,101,chinese:SSB0323,2,2,27304,0,-11.00000000,2.54950976
wavmark,101,chinese:SSB0323,2,2,42173,0,-9.00000000,2.72029410
wavmark,101,chinese:SSB0323,2,2,31724,0,-7.00000000,2.32379001
wavmark,102,chinese:SSB0338,0,2,37854,0,-6.00000000,2.28521820
wavmark,102,chinese:SSB0338,0,2,46571,0,-5.00000000,1.97202659
wavmark,102,chinese:SSB0338,0,2,28427,0,-7.00000000,2.23606798
wavmark,102,chinese:SSB0338,0,2,44476,0,-4.00000000,2.00000000
wavmark,102,chinese:SSB0338,0,2,14485,0,-9.00000000,2.13437475
wavmark,102,chinese:SSB0338,0,2,32976,0,-10.00000000,2.23606798
wavmark,102,chinese:SSB0338,0,2,24009,0,-9.00000000,2.28521820
wavmark,102,chinese:SSB0338,0,2,15628,0,-9.00000000,2.44948974
wavmark,102,chinese:SSB0338,0,2,6540,0,-10.00000000,2.35702260
wavmark,102,chinese:SSB0338,0,2,41674,0,-7.00000000,2.35702260
wavmark,103,chinese:SSB0338,1,2,24433,0,-5.00000000,1.58113883
wavmark,103,chinese:SSB0338,1,2,59474,0,-10.00000000,2.42899156
wavmark,103,chinese:SSB0338,1,2,12943,0,-9.00000000,2.32379001
wavmark,103,chinese:SSB0338,1,2,47519,0,-8.00000000,2.73861279
wavmark,103,chinese:SSB0338,1,2,49112,0,-8.00000000,2.66458252
wavmark,103,chinese:SSB0338,1,2,46855,0,-8.00000000,2.25831796
wavmark,103,chinese:SSB0338,1,2,21020,0,-11.00000000,2.32379001
wavmark,103,chinese:SSB0338,1,2,57899,0,-11.00000000,2.32379001
wavmark,103,chinese:SSB0338,1,2,42046,0,-9.00000000,2.72029410
wavmark,103,chinese:SSB0338,1,2,12750,0,-9.00000000,2.72029410
wavmark,104,chinese:SSB0338,2,2,19240,0,-13.00000000,3.11677489
wavmark,104,chinese:SSB0338,2,2,45631,0,-7.00000000,2.32992949
wavmark,104,chinese:SSB0338,2,2,18260,0,-10.00000000,2.32992949
wavmark,104,chinese:SSB0338,2,2,40237,0,-8.00000000,2.39045722
wavmark,104,chinese:SSB0338,2,2,53628,0,-8.00000000,2.32992949
wavmark,104,chinese:SSB0338,2,2,15426,0,-7.00000000,2.32992949
wavmark,104,chinese:SSB0338,2,2,6224,0,-9.00000000,2.39045722
wavmark,104,chinese:SSB0338,2,2,15738,0,-7.00000000,2.59119388
wavmark,104,chinese:SSB0338,2,2,16886,0,-7.00000000,2.20389266
wavmark,104,chinese:SSB0338,2,2,8388,0,-9.00000000,2.53546276
wavmark,105,chinese:SSB0339,0,2,10652,0,-9.00000000,2.91547595
wavmark,105,chinese:SSB0339,0,2,2749,0,-10.00000000,2.88675135
wavmark,105,chinese:SSB0339,0,2,33663,0,-6.00000000,2.08166600
wavmark,105,chinese:SSB0339,0,2,39475,0,-6.00000000,1.73205081
wavmark,105,chinese:SSB0339,0,2,30065,0,-7.00000000,2.30940108
wavmark,105,chinese:SSB0339,0,2,51190,0,-5.00000000,2.12132034
wavmark,105,chinese:SSB0339,0,2,7775,0,-6.00000000,2.34520788
wavmark,105,chinese:SSB0339,0,2,1243,0,-11.00000000,2.91547595
wavmark,105,chinese:SSB0339,0,2,43661,0,-10.00000000,3.08220700
wavmark,105,chinese:SSB0339,0,2,34572,0,-8.00000000,2.51661148
wavmark,106,chinese:SSB0339,1,2,15830,0,-7.00000000,2.34520788
wavmark,106,chinese:SSB0339,1,2,15729,0,-8.00000000,2.70801280
wavmark,106,chinese:SSB0339,1,2,18249,0,-10.00000000,2.79880927
wavmark,106,chinese:SSB0339,1,2,18748,0,-8.00000000,2.30940108
wavmark,106,chinese:SSB0339,1,2,33752,0,-10.00000000,2.79880927
wavmark,106,chinese:SSB0339,1,2,12417,0,-9.00000000,2.73861279
wavmark,106,chinese:SSB0339,1,2,31848,0,-9.00000000,2.73861279
wavmark,106,chinese:SSB0339,1,2,2275,0,-7.00000000,2.51661148
wavmark,106,chinese:SSB0339,1,2,5089,0,-10.00000000,3.05505046
wavmark,106,chinese:SSB0339,1,2,60847,0,-5.00000000,2.34520788
wavmark,107,chinese:SSB0339,2,2,35214,0,-10.00000000,2.79284801
wavmark,107,chinese:SSB0339,2,2,25980,0,-6.00000000,2.19089023
wavmark,107,chinese:SSB0339,2,2,11689,0,-11.00000000,3.03315018
wavmark,107,chinese:SSB0339,2,2,36084,0,-7.00000000,2.68328157
wavmark,107,chinese:SSB0339,2,2,730,0,-9.00000000,2.68328157
