model,trial_id,spk,local_t,K,target_id,target_hit,target_margin,d_hull
wavmark,7,chinese:SSB0011,1,5,19885,0,-9.00000000,1.98983905
wavmark,7,chinese:SSB0011,1,5,38656,0,-6.00000000,1.53960072
wavmark,8,chinese:SSB0011,2,5,62019,0,-6.00000000,2.14694550
wavmark,8,chinese:SSB0011,2,5,52592,0,-6.00000000,2.01465221
wavmark,8,chinese:SSB0011,2,5,26224,0,-8.00000000,2.09761770
wavmark,8,chinese:SSB0011,2,5,14550,0,-3.00000000,2.00000000
wavmark,8,chinese:SSB0011,2,5,24257,0,-7.00000000,2.06627770
wavmark,8,chinese:SSB0011,2,5,20942,0,-7.00000000,2.12132034
wavmark,8,chinese:SSB0011,2,5,52422,0,-5.00000000,2.02484567
wavmark,8,chinese:SSB0011,2,5,13944,0,-5.00000000,2.09568411
wavmark,8,chinese:SSB0011,2,5,34758,0,-7.00000000,2.31595258
wavmark,8,chinese:SSB0011,2,5,157,0,-6.00000000,1.95538472
wavmark,9,chinese:SSB0012,0,5,32203,0,-5.00000000,1.82002747
wavmark,9,chinese:SSB0012,0,5,25804,0,-6.00000000,2.25112584
wavmark,9,chinese:SSB0012,0,5,17166,0,-5.00000000,1.86646609
wavmark,9,chinese:SSB0012,0,5,29408,0,-7.00000000,1.97535491
wavmark,9,chinese:SSB0012,0,5,36306,0,-7.00000000,2.36968028
wavmark,9,chinese:SSB0012,0,5,35415,0,-11.00000000,2.40831892
wavmark,9,chinese:SSB0012,0,5,47972,0,-6.00000000,2.12132034
wavmark,9,chinese:SSB0012,0,5,61778,0,-5.00000000,1.75851963
wavmark,9,chinese:SSB0012,0,5,31764,0,-8.00000000,2.43167504
wavmark,9,chinese:SSB0012,0,5,32141,0,-5.00000000,1.98326330
wavmark,10,chinese:SSB0012,1,5,21452,0,-8.00000000,1.93956303
wavmark,10,chinese:SSB0012,1,5,51934,0,-7.00000000,2.10501672
wavmark,10,chinese:SSB0012,1,5,54927,0,-11.00000000,2.21564684
wavmark,10,chinese:SSB0012,1,5,10946,0,-6.00000000,1.93770921
wavmark,10,chinese:SSB0012,1,5,55371,0,-6.00000000,2.01175789
wavmark,10,chinese:SSB0012,1,5,16721,0,-5.00000000,1.59612626
wavmark,10,chinese:SSB0012,1,5,31555,0,-5.00000000,1.66189794
wavmark,10,chinese:SSB0012,1,5,15548,0,-5.00000000,2.05352895
wavmark,10,chinese:SSB0012,1,5,32212,0,-4.00000000,1.57702663
wavmark,10,chinese:SSB0012,1,5,12378,0,-4.00000000,1.74574312
wavmark,11,chinese:SSB0012,2,5,38624,0,-9.00000000,2.30107888
wavmark,11,chinese:SSB0012,2,5,35893,0,-10.00000000,2.30767390
wavmark,11,chinese:SSB0012,2,5,8587,0,-6.00000000,1.86505155
wavmark,11,chinese:SSB0012,2,5,28076,0,-5.00000000,2.00923792
wavmark,11,chinese:SSB0012,2,5,44129,0,-9.00000000,2.22899553
wavmark,11,chinese:SSB0012,2,5,62023,0,-4.00000000,1.44814443
wavmark,11,chinese:SSB0012,2,5,35227,0,-6.00000000,2.18931575
wavmark,11,chinese:SSB0012,2,5,41617,0,-6.00000000,1.82078855
wavmark,11,chinese:SSB0012,2,5,6650,0,-6.00000000,2.31588198
wavmark,11,chinese:SSB0012,2,5,23466,0,-4.00000000,1.87082869
wavmark,12,chinese:SSB0016,0,5,47804,0,-2.00000000,1.36930639
wavmark,12,chinese:SSB0016,0,5,46947,0,-7.00000000,1.96850197
wavmark,12,chinese:SSB0016,0,5,54269,0,-9.00000000,2.02259959
wavmark,12,chinese:SSB0016,0,5,55893,0,-2.00000000,1.55328633
wavmark,12,chinese:SSB0016,0,5,28017,0,-6.00000000,2.08893187
wavmark,12,chinese:SSB0016,0,5,23302,0,-9.00000000,1.77504751
wavmark,12,chinese:SSB0016,0,5,53896,0,-6.00000000,1.73205081
wavmark,12,chinese:SSB0016,0,5,40879,0,-7.00000000,1.95272408
wavmark,12,chinese:SSB0016,0,5,39249,0,-5.00000000,2.02470126
wavmark,12,chinese:SSB0016,0,5,20162,0,-4.00000000,1.53741223
wavmark,13,chinese:SSB0016,1,5,26795,0,-8.00000000,1.99443671
wavmark,13,chinese:SSB0016,1,5,19610,0,-5.00000000,1.84464912
wavmark,13,chinese:SSB0016,1,5,63031,0,-5.00000000,1.62324386
wavmark,13,chinese:SSB0016,1,5,10230,0,-4.00000000,1.90743227
wavmark,13,chinese:SSB0016,1,5,36461,0,-4.00000000,1.89896303
wavmark,13,chinese:SSB0016,1,5,28621,0,-5.00000000,2.06705764
wavmark,13,chinese:SSB0016,1,5,42048,0,-6.00000000,1.81542685
wavmark,13,chinese:SSB0016,1,5,51784,0,-5.00000000,1.93280515
wavmark,13,chinese:SSB0016,1,5,56945,0,-3.00000000,1.73689862
wavmark,13,chinese:SSB0016,1,5,55005,0,-4.00000000,1.57685969
wavmark,14,chinese:SSB0016,2,5,11591,0,-3.00000000,1.93844674
wavmark,14,chinese:SSB0016,2,5,52962,0,-5.00000000,1.62245275
wavmark,14,chinese:SSB0016,2,5,24310,0,-5.00000000,2.09201004
wavmark,14,chinese:SSB0016,2,5,32234,0,-3.00000000,1.62245275
wavmark,14,chinese:SSB0016,2,5,55357,0,-8.00000000,2.16836511
wavmark,14,chinese:SSB0016,2,5,28408,0,-6.00000000,2.02919862
wavmark,14,chinese:SSB0016,2,5,15367,0,-8.00000000,2.00665559
wavmark,14,chinese:SSB0016,2,5,38170,0,-3.00000000,1.51299591
wavmark,14,chinese:SSB0016,2,5,32518,0,-6.00000000,2.00000000
wavmark,14,chinese:SSB0016,2,5,44495,0,-2.00000000,1.70699003
wavmark,15,chinese:SSB0018,0,5,45736,0,-10.00000000,2.11787664
wavmark,15,chinese:SSB0018,0,5,9305,0,-5.00000000,2.03141270
wavmark,15,chinese:SSB0018,0,5,31785,0,-6.00000000,1.71718314
wavmark,15,chinese:SSB0018,0,5,49105,0,-6.00000000,2.19986728
wavmark,15,chinese:SSB0018,0,5,54871,0,-4.00000000,1.86884793
wavmark,15,chinese:SSB0018,0,5,26541,0,-3.00000000,1.54693668
wavmark,15,chinese:SSB0018,0,5,49411,0,-6.00000000,1.61245155
wavmark,15,chinese:SSB0018,0,5,4580,0,-5.00000000,2.04057208
wavmark,15,chinese:SSB0018,0,5,21446,0,-8.00000000,2.26428446
wavmark,15,chinese:SSB0018,0,5,21145,0,-6.00000000,2.07579939
wavmark,16,chinese:SSB0018,1,5,9140,0,-1.00000000,1.82455900
wavmark,16,chinese:SSB0018,1,5,1389,0,-8.00000000,1.96249296
wavmark,16,chinese:SSB0018,1,5,3036,0,-8.00000000,1.99242007
wavmark,16,chinese:SSB0018,1,5,17688,0,-3.00000000,1.47493681
wavmark,16,chinese:SSB0018,1,5,56570,0,-7.00000000,2.01705061
wavmark,16,chinese:SSB0018,1,5,19751,0,-4.00000000,1.66313729
wavmark,16,chinese:SSB0018,1,5,31408,0,-5.00000000,1.99341020
wavmark,16,chinese:SSB0018,1,5,49105,0,-4.00000000,1.77789751
wavmark,16,chinese:SSB0018,1,5,60260,0,-3.00000000,1.69882120
wavmark,16,chinese:SSB0018,1,5,54628,0,-3.00000000,1.81657170
wavmark,17,chinese:SSB0018,2,5,59848,0,-3.00000000,1.51817657
wavmark,17,chinese:SSB0018,2,5,63819,0,-7.00000000,2.09231007
wavmark,17,chinese:SSB0018,2,5,45839,0,-4.00000000,1.87534975
wavmark,17,chinese:SSB0018,2,5,12292,0,-6.00000000,1.63707055
wavmark,17,chinese:SSB0018,2,5,24061,0,-4.00000000,1.89574422
wavmark,17,chinese:SSB0018,2,5,39290,0,-8.00000000,2.11906279
wavmark,17,chinese:SSB0018,2,5,38120,0,-3.00000000,1.55838744
wavmark,17,chinese:SSB0018,2,5,30753,0,-6.00000000,1.78495000
wavmark,17,chinese:SSB0018,2,5,18601,0,-6.00000000,1.62254524
wavmark,17,chinese:SSB0018,2,5,14124,0,-5.00000000,1.79505494
wavmark,18,chinese:SSB0033,0,5,6020,0,-3.00000000,1.18398754
wavmark,18,chinese:SSB0033,0,5,53975,0,-6.00000000,1.84154944
wavmark,18,chinese:SSB0033,0,5,15634,0,-8.00000000,2.26951205
wavmark,18,chinese:SSB0033,0,5,53579,0,-8.00000000,2.12438068
wavmark,18,chinese:SSB0033,0,5,60608,0,-10.00000000,2.19329121
wavmark,18,chinese:SSB0033,0,5,40525,0,-4.00000000,1.85722249
wavmark,18,chinese:SSB0033,0,5,46774,0,-3.00000000,1.53698368
wavmark,18,chinese:SSB0033,0,5,23154,0,-8.00000000,2.16059284
wavmark,18,chinese:SSB0033,0,5,2628,0,-6.00000000,2.09058571
wavmark,18,chinese:SSB0033,0,5,24169,0,-9.00000000,2.09554393
wavmark,19,chinese:SSB0033,1,5,41457,0,-5.00000000,1.74270968
wavmark,19,chinese:SSB0033,1,5,40813,0,-7.00000000,1.72200985
wavmark,19,chinese:SSB0033,1,5,57510,0,-9.00000000,2.09761770
wavmark,19,chinese:SSB0033,1,5,48521,0,-2.00000000,1.24721913
wavmark,19,chinese:SSB0033,1,5,8116,0,-5.00000000,1.82066329
wavmark,19,chinese:SSB0033,1,5,21499,0,-7.00000000,2.38128542
wavmark,19,chinese:SSB0033,1,5,7710,0,-7.00000000,2.16781502
wavmark,19,chinese:SSB0033,1,5,7884,0,-8.00000000,1.80956067
wavmark,19,chinese:SSB0033,1,5,28824,0,-7.00000000,2.23176370
wavmark,19,chinese:SSB0033,1,5,28963,0,-9.00000000,2.38128542
wavmark,20,chinese:SSB0033,2,5,54544,0,-5.00000000,1.78885438
wavmark,20,chinese:SSB0033,2,5,45227,0,-6.00000000,1.82158772
wavmark,20,chinese:SSB0033,2,5,18354,0,-6.00000000,1.86184409
wavmark,20,chinese:SSB0033,2,5,5019,0,-5.00000000,1.83462630
wavmark,20,chinese:SSB0033,2,5,21065,0,-9.00000000,1.95914147
wavmark,20,chinese:SSB0033,2,5,9603,0,-8.00000000,1.97460214
wavmark,20,chinese:SSB0033,2,5,44475,0,-4.00000000,1.75197050
wavmark,20,chinese:SSB0033,2,5,63697,0,-6.00000000,1.98853421
wavmark,20,chinese:SSB0033,2,5,55761,0,-6.00000000,1.98853421
wavmark,20,chinese:SSB0033,2,5,54452,0,-4.00000000,1.66238188
wavmark,21,chinese:SSB0038,0,5,45642,0,-4.00000000,1.79810905
wavmark,21,chinese:SSB0038,0,5,17736,0,-8.00000000,2.17159557
wavmark,21,chinese:SSB0038,0,5,32954,0,-5.00000000,2.06196864
wavmark,21,chinese:SSB0038,0,5,31308,0,-7.00000000,1.88234159
wavmark,21,chinese:SSB0038,0,5,12981,0,-5.00000000,1.66227492
wavmark,21,chinese:SSB0038,0,5,38826,0,-4.00000000,1.80325114
wavmark,21,chinese:SSB0038,0,5,37134,0,-7.00000000,1.85530574
wavmark,21,chinese:SSB0038,0,5,19759,0,-6.00000000,2.06886579
wavmark,21,chinese:SSB0038,0,5,10852,0,-7.00000000,1.97584869
wavmark,21,chinese:SSB0038,0,5,34805,0,-3.00000000,1.76950489
wavmark,22,chinese:SSB0038,1,5,43188,0,-6.00000000,1.94836853
wavmark,22,chinese:SSB0038,1,5,63807,0,-6.00000000,2.08442500
wavmark,22,chinese:SSB0038,1,5,1183,0,-7.00000000,2.01472413
wavmark,22,chinese:SSB0038,1,5,1704,0,-6.00000000,2.02040257
wavmark,22,chinese:SSB0038,1,5,14144,0,-5.00000000,1.90754328
wavmark,22,chinese:SSB0038,1,5,37055,0,-8.00000000,1.96709383
wavmark,22,chinese:SSB0038,1,5,5947,0,-7.00000000,2.10675666
wavmark,22,chinese:SSB0038,1,5,6236,0,-8.00000000,2.07649259
wavmark,22,chinese:SSB0038,1,5,14377,0,-6.00000000,2.20469397
wavmark,22,chinese:SSB0038,1,5,35539,0,-5.00000000,1.63069433
wavmark,23,chinese:SSB0038,2,5,8802,0,-10.00000000,2.45377689
wavmark,23,chinese:SSB0038,2,5,36400,0,-8.00000000,2.32101202
wavmark,23,chinese:SSB0038,2,5,1836,0,-9.00000000,2.26552786
wavmark,23,chinese:SSB0038,2,5,10604,0,-6.00000000,1.97111762
wavmark,23,chinese:SSB0038,2,5,27997,0,-4.00000000,1.89208879
wavmark,23,chinese:SSB0038,2,5,37454,0,-8.00000000,2.36306667
wavmark,23,chinese:SSB0038,2,5,22431,0,-6.00000000,2.03288379
wavmark,23,chinese:SSB0038,2,5,13729,0,-8.00000000,1.88509189
wavmark,23,chinese:SSB0038,2,5,14475,0,-7.00000000,1.87034967
wavmark,23,chinese:SSB0038,2,5,42349,0,-6.00000000,1.89078689
wavmark,24,chinese:SSB0043,0,5,5442,0,-9.00000000,2.07494319
wavmark,24,chinese:SSB0043,0,5,14173,0,-5.00000000,1.97893094
wavmark,24,chinese:SSB0043,0,5,118,0,-5.00000000,1.77628050
wavmark,24,chinese:SSB0043,0,5,15172,0,-8.00000000,2.09453975
wavmark,24,chinese:SSB0043,0,5,9097,0,-5.00000000,1.63082018
wavmark,24,chinese:SSB0043,0,5,47882,0,-8.00000000,2.05287255
wavmark,24,chinese:SSB0043,0,5,33639,0,-3.00000000,1.68116040
wavmark,24,chinese:SSB0043,0,5,37457,0,-6.00000000,1.81807294
wavmark,24,chinese:SSB0043,0,5,20904,0,-8.00000000,1.74460620
wavmark,24,chinese:SSB0043,0,5,28964,0,-6.00000000,1.98706132
wavmark,25,chinese:SSB0043,1,5,19340,0,-8.00000000,2.18282063
wavmark,25,chinese:SSB0043,1,5,59894,0,-2.00000000,1.19412140
wavmark,25,chinese:SSB0043,1,5,58994,0,-3.00000000,1.51226867
wavmark,25,chinese:SSB0043,1,5,20634,0,-5.00000000,1.53083326
wavmark,25,chinese:SSB0043,1,5,55951,0,-8.00000000,2.08416650
wavmark,25,chinese:SSB0043,1,5,58525,0,-8.00000000,2.21240522
wavmark,25,chinese:SSB0043,1,5,24535,0,-6.00000000,2.15790396
wavmark,25,chinese:SSB0043,1,5,33132,0,-5.00000000,1.73205081
wavmark,25,chinese:SSB0043,1,5,62105,0,-6.00000000,2.02330176
wavmark,25,chinese:SSB0043,1,5,39462,0,-5.00000000,1.75890591
wavmark,26,chinese:SSB0043,2,5,24211,0,-7.00000000,2.32101202
wavmark,26,chinese:SSB0043,2,5,52070,0,-9.00000000,1.56173762
wavmark,26,chinese:SSB0043,2,5,5241,0,-7.00000000,2.22964709
wavmark,26,chinese:SSB0043,2,5,26632,0,-9.00000000,2.31365837
wavmark,26,chinese:SSB0043,2,5,42416,0,-6.00000000,1.85164020
wavmark,26,chinese:SSB0043,2,5,1954,0,-9.00000000,2.23047080
wavmark,26,chinese:SSB0043,2,5,64295,0,-6.00000000,1.83181756
wavmark,26,chinese:SSB0043,2,5,40460,0,-9.00000000,2.12782476
wavmark,26,chinese:SSB0043,2,5,4848,0,-11.00000000,2.44293153
wavmark,26,chinese:SSB0043,2,5,37049,0,-9.00000000,2.22959762
wavmark,27,chinese:SSB0057,0,5,24924,0,-4.00000000,1.83656554
wavmark,27,chinese:SSB0057,0,5,2424,0,-3.00000000,1.55838744
wavmark,27,chinese:SSB0057,0,5,23172,0,-7.00000000,2.27506291
wavmark,27,chinese:SSB0057,0,5,12812,0,-8.00000000,2.10350248
wavmark,27,chinese:SSB0057,0,5,14872,0,-7.00000000,2.27851196
wavmark,27,chinese:SSB0057,0,5,25941,0,-6.00000000,2.13193959
wavmark,27,chinese:SSB0057,0,5,46210,0,-6.00000000,2.15564120
wavmark,27,chinese:SSB0057,0,5,20751,0,-4.00000000,1.63409616
wavmark,27,chinese:SSB0057,0,5,20216,0,-5.00000000,1.97781817
wavmark,27,chinese:SSB0057,0,5,63787,0,-3.00000000,1.75809815
wavmark,28,chinese:SSB0057,1,5,7688,0,-8.00000000,1.59544807
wavmark,28,chinese:SSB0057,1,5,28087,0,-4.00000000,1.95538472
wavmark,28,chinese:SSB0057,1,5,26837,0,-9.00000000,2.10547755
wavmark,28,chinese:SSB0057,1,5,18598,0,-7.00000000,1.84709629
wavmark,28,chinese:SSB0057,1,5,27019,0,-6.00000000,1.85361739
wavmark,28,chinese:SSB0057,1,5,52820,0,-3.00000000,1.71130694
wavmark,28,chinese:SSB0057,1,5,50859,0,-6.00000000,1.80766645
wavmark,28,chinese:SSB0057,1,5,64022,0,-5.00000000,1.97416348
wavmark,28,chinese:SSB0057,1,5,53379,0,-8.00000000,1.97876046
wavmark,28,chinese:SSB0057,1,5,18190,0,-5.00000000,1.68857961
wavmark,29,chinese:SSB0057,2,5,61274,0,-4.00000000,1.73818198
wavmark,29,chinese:SSB0057,2,5,32153,0,-5.00000000,1.99360680
wavmark,29,chinese:SSB0057,2,5,1835,0,-5.00000000,1.98455575
wavmark,29,chinese:SSB0057,2,5,32472,0,-5.00000000,1.63484778
wavmark,29,chinese:SSB0057,2,5,37998,0,-4.00000000,1.69312335
wavmark,29,chinese:SSB0057,2,5,24599,0,-6.00000000,1.90996730
wavmark,29,chinese:SSB0057,2,5,12417,0,-6.00000000,1.92873015
wavmark,29,chinese:SSB0057,2,5,37580,0,-3.00000000,1.71282046
wavmark,29,chinese:SSB0057,2,5,55112,0,-3.00000000,1.59653881
wavmark,29,chinese:SSB0057,2,5,2168,0,-10.00000000,2.11983875
wavmark,30,chinese:SSB0073,0,5,4398,0,-3.00000000,1.21949969
wavmark,30,chinese:SSB0073,0,5,20975,0,-7.00000000,1.84537406
wavmark,30,chinese:SSB0073,0,5,62370,0,-7.00000000,1.96782632
wavmark,30,chinese:SSB0073,0,5,14263,0,-7.00000000,2.29708418
wavmark,30,chinese:SSB0073,0,5,35837,0,-5.00000000,1.89379676
wavmark,30,chinese:SSB0073,0,5,13686,0,-4.00000000,1.89001040
wavmark,30,chinese:SSB0073,0,5,50905,0,-9.00000000,2.37626104
wavmark,30,chinese:SSB0073,0,5,29556,0,-7.00000000,2.11378455
wavmark,30,chinese:SSB0073,0,5,49398,0,-5.00000000,1.69558250
wavmark,30,chinese:SSB0073,0,5,11146,0,-7.00000000,2.21328910
wavmark,31,chinese:SSB0073,1,5,13236,0,-3.00000000,1.91643609
wavmark,31,chinese:SSB0073,1,5,47821,0,-4.00000000,1.86863674
wavmark,31,chinese:SSB0073,1,5,26989,0,-4.00000000,1.91674543
wavmark,31,chinese:SSB0073,1,5,38852,0,-3.00000000,1.36142567
wavmark,31,chinese:SSB0073,1,5,39906,0,-6.00000000,1.97511997
wavmark,31,chinese:SSB0073,1,5,22351,0,-3.00000000,1.45960090
wavmark,31,chinese:SSB0073,1,5,60703,0,-7.00000000,2.14826057
wavmark,31,chinese:SSB0073,1,5,38206,0,-3.00000000,1.66607567
wavmark,31,chinese:SSB0073,1,5,16734,0,-7.00000000,2.08504624
wavmark,31,chinese:SSB0073,1,5,49681,0,-8.00000000,2.05866346
wavmark,32,chinese:SSB0073,2,5,24232,0,-7.00000000,2.18057377
wavmark,32,chinese:SSB0073,2,5,44264,0,-5.00000000,1.87082869
wavmark,32,chinese:SSB0073,2,5,58996,0,-5.00000000,1.88193163
wavmark,32,chinese:SSB0073,2,5,35231,0,-6.00000000,1.96989291
wavmark,32,chinese:SSB0073,2,5,18464,0,-9.00000000,1.95789002
wavmark,32,chinese:SSB0073,2,5,24409,0,-4.00000000,1.75035011
wavmark,32,chinese:SSB0073,2,5,14013,0,-7.00000000,2.08166600
wavmark,32,chinese:SSB0073,2,5,36544,0,-7.00000000,1.95789002
wavmark,32,chinese:SSB0073,2,5,41410,0,-9.00000000,1.95256242
wavmark,32,chinese:SSB0073,2,5,15845,0,-3.00000000,1.52752523
wavmark,33,chinese:SSB0080,0,5,52362,0,-6.00000000,2.13984751
wavmark,33,chinese:SSB0080,0,5,58271,0,-3.00000000,1.85239643
wavmark,33,chinese:SSB0080,0,5,63369,0,-5.00000000,1.94910739
wavmark,33,chinese:SSB0080,0,5,16143,0,-6.00000000,2.14901828
wavmark,33,chinese:SSB0080,0,5,1351,0,-7.00000000,1.78855381
wavmark,33,chinese:SSB0080,0,5,32280,0,-7.00000000,2.28780300
wavmark,33,chinese:SSB0080,0,5,2141,0,-7.00000000,1.74607574
wavmark,33,chinese:SSB0080,0,5,49196,0,-8.00000000,2.09761770
wavmark,33,chinese:SSB0080,0,5,29962,0,-4.00000000,2.19603749
wavmark,33,chinese:SSB0080,0,5,7147,0,-5.00000000,1.74423992
wavmark,34,chinese:SSB0080,1,5,20706,0,-6.00000000,1.90394328
wavmark,34,chinese:SSB0080,1,5,64446,0,-6.00000000,2.10818511
wavmark,34,chinese:SSB0080,1,5,49056,0,-6.00000000,2.09165007
wavmark,34,chinese:SSB0080,1,5,40582,0,-6.00000000,1.90581816
wavmark,34,chinese:SSB0080,1,5,23496,0,-5.00000000,2.06474160
wavmark,34,chinese:SSB0080,1,5,23613,0,-7.00000000,2.04464069
wavmark,34,chinese:SSB0080,1,5,57814,0,-3.00000000,1.75499288
wavmark,34,chinese:SSB0080,1,5,52564,0,-5.00000000,1.84390889
wavmark,34,chinese:SSB0080,1,5,22253,0,-5.00000000,2.06474160
wavmark,34,chinese:SSB0080,1,5,15517,0,-11.00000000,2.49209276
wavmark,35,chinese:SSB0080,2,5,25350,0,-6.00000000,1.54421999
wavmark,35,chinese:SSB0080,2,5,30150,0,-3.00000000,1.48935618
wavmark,35,chinese:SSB0080,2,5,25349,0,-8.00000000,1.76504522
wavmark,35,chinese:SSB0080,2,5,12695,0,-9.00000000,2.03380521
wavmark,35,chinese:SSB0080,2,5,12691,0,-9.00000000,2.05234530
wavmark,35,chinese:SSB0080,2,5,17319,0,-6.00000000,2.00932406
wavmark,35,chinese:SSB0080,2,5,35492,0,-5.00000000,1.61654185
