model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wavmark,2,121,0,0,blind_dist_cb,1,1,1,15,0.9375,4.6141,1.0000,48.03
wavmark,2,121,1,1,blind_dist_cb,1,1,1,14,0.8750,4.5980,1.0000,45.42
wavmark,2,121,2,2,blind_dist_cb,1,1,1,11,0.6875,4.5535,1.0000,42.41
wavmark,2,121,3,3,blind_dist_cb,1,1,1,12,0.7500,4.5354,1.0000,42.63
wavmark,2,237,0,4,blind_dist_cb,1,1,1,11,0.6875,4.6100,0.9999,45.29
wavmark,2,237,1,5,blind_dist_cb,1,1,1,13,0.8125,4.5996,1.0000,45.27
wavmark,2,237,2,6,blind_dist_cb,1,1,1,13,0.8125,4.6194,1.0000,47.07
wavmark,2,237,3,7,blind_dist_cb,1,1,1,12,0.7500,4.6180,1.0000,45.61
wavmark,2,260,0,8,blind_dist_cb,1,1,1,12,0.7500,4.6180,0.9998,46.13
wavmark,2,260,1,9,blind_dist_cb,1,1,1,11,0.6875,4.6012,0.9997,45.77
wavmark,2,260,2,10,blind_dist_cb,1,1,1,15,0.9375,4.6207,0.9998,46.52
wavmark,2,260,3,11,blind_dist_cb,1,1,1,13,0.8125,4.6100,0.9998,45.55
wavmark,2,672,0,12,blind_dist_cb,1,1,1,14,0.8750,4.6329,0.9994,47.26
wavmark,2,672,1,13,blind_dist_cb,1,1,1,14,0.8750,4.6215,0.9990,44.21
wavmark,2,672,2,14,blind_dist_cb,1,1,1,11,0.6875,4.6161,0.9987,43.90
wavmark,2,672,3,15,blind_dist_cb,1,1,1,13,0.8125,4.6201,0.9989,44.05
wavmark,2,908,0,16,blind_dist_cb,1,1,1,12,0.7500,4.5985,0.9996,44.30
wavmark,2,908,1,17,blind_dist_cb,1,1,1,12,0.7500,4.6031,0.9995,44.70
wavmark,2,908,2,18,blind_dist_cb,1,1,1,13,0.8125,4.5853,0.9993,43.25
wavmark,2,908,3,19,blind_dist_cb,1,1,1,13,0.8125,4.5902,0.9995,43.92
wavmark,2,1089,0,20,blind_dist_cb,1,1,1,12,0.7500,4.6208,0.9999,45.60
wavmark,2,1089,1,21,blind_dist_cb,1,1,1,13,0.8125,4.6198,0.9999,45.92
wavmark,2,1089,2,22,blind_dist_cb,1,1,1,13,0.8125,4.6225,0.9999,46.30
wavmark,2,1089,3,23,blind_dist_cb,1,1,1,11,0.6875,4.6179,0.9998,44.73
wavmark,2,1188,0,24,blind_dist_cb,1,1,1,13,0.8125,4.6115,0.9971,45.92
wavmark,2,1188,1,25,blind_dist_cb,1,1,1,14,0.8750,4.6054,0.9955,45.01
wavmark,2,1188,2,26,blind_dist_cb,1,1,1,14,0.8750,4.6026,0.9964,44.58
wavmark,2,1188,3,27,blind_dist_cb,1,1,1,12,0.7500,4.6032,0.9961,44.95
wavmark,2,1221,0,28,blind_dist_cb,1,1,1,12,0.7500,4.6273,0.9999,42.92
wavmark,2,1221,1,29,blind_dist_cb,1,1,1,11,0.6875,4.6148,0.9999,43.03
wavmark,2,1221,2,30,blind_dist_cb,1,1,1,13,0.8125,4.6286,0.9999,44.40
wavmark,2,1221,3,31,blind_dist_cb,1,1,1,12,0.7500,4.6327,0.9999,43.88
wavmark,2,1284,0,32,blind_dist_cb,1,1,1,13,0.8125,4.6019,0.9998,44.79
wavmark,2,1284,1,33,blind_dist_cb,1,1,1,13,0.8125,4.5870,0.9998,45.13
wavmark,2,1284,2,34,blind_dist_cb,1,1,1,12,0.7500,4.6058,0.9998,45.24
wavmark,2,1284,3,35,blind_dist_cb,1,1,1,12,0.7500,4.6065,0.9998,45.01
wavmark,2,1320,0,36,blind_dist_cb,1,1,1,13,0.8125,4.5880,0.9999,46.41
wavmark,2,1320,1,37,blind_dist_cb,1,1,1,14,0.8750,4.6056,0.9998,46.47
wavmark,2,1320,2,38,blind_dist_cb,1,1,1,12,0.7500,4.5766,0.9998,44.79
wavmark,2,1320,3,39,blind_dist_cb,1,1,1,13,0.8125,4.5958,0.9999,46.49
wavmark,2,1580,0,40,blind_dist_cb,1,1,1,12,0.7500,4.5913,0.9975,38.13
wavmark,2,1580,1,41,blind_dist_cb,1,1,1,11,0.6875,4.5873,0.9979,38.94
wavmark,2,1580,2,42,blind_dist_cb,1,1,1,12,0.7500,4.6013,0.9976,39.44
wavmark,2,1580,3,43,blind_dist_cb,1,1,1,14,0.8750,4.5971,0.9984,40.66
wavmark,2,1995,0,44,blind_dist_cb,1,1,1,13,0.8125,4.6026,0.9996,45.37
wavmark,2,1995,1,45,blind_dist_cb,1,1,1,13,0.8125,4.6156,0.9997,46.92
wavmark,2,1995,2,46,blind_dist_cb,1,1,1,13,0.8125,4.6028,0.9998,46.81
wavmark,2,1995,3,47,blind_dist_cb,1,1,1,13,0.8125,4.5676,0.9997,45.13
wavmark,2,2300,0,48,blind_dist_cb,1,1,1,13,0.8125,4.5673,0.9998,45.98
wavmark,2,2300,1,49,blind_dist_cb,1,1,1,11,0.6875,4.5565,0.9998,45.62
wavmark,2,2300,2,50,blind_dist_cb,1,1,1,11,0.6875,4.5528,0.9998,45.22
