model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wavmark,5,121,0,0,blind_dist_cb,1,1,1,12,0.7500,4.4983,1.0000,40.85
wavmark,5,121,1,1,blind_dist_cb,1,1,1,13,0.8125,4.5219,1.0000,41.27
wavmark,5,121,2,2,blind_dist_cb,1,1,1,14,0.8750,4.4236,1.0000,41.05
wavmark,5,121,3,3,blind_dist_cb,1,1,1,13,0.8125,4.4711,1.0000,41.65
wavmark,5,237,0,4,blind_dist_cb,1,1,1,13,0.8125,4.6038,0.9999,44.21
wavmark,5,237,1,5,blind_dist_cb,1,1,1,11,0.6875,4.6049,0.9999,43.61
wavmark,5,237,2,6,blind_dist_cb,1,1,1,11,0.6875,4.5969,0.9999,43.58
wavmark,5,237,3,7,blind_dist_cb,1,1,1,11,0.6875,4.6038,0.9999,43.73
wavmark,5,260,0,8,blind_dist_cb,1,1,1,12,0.7500,4.5952,0.9995,43.76
wavmark,5,260,1,9,blind_dist_cb,1,1,1,12,0.7500,4.5999,0.9996,43.98
wavmark,5,260,2,10,blind_dist_cb,1,1,1,12,0.7500,4.5957,0.9994,43.62
wavmark,5,260,3,11,blind_dist_cb,1,1,1,11,0.6875,4.6043,0.9992,44.21
wavmark,5,672,0,12,blind_dist_cb,1,1,1,13,0.8125,4.5995,0.9971,42.18
wavmark,5,672,1,13,blind_dist_cb,1,1,1,13,0.8125,4.6184,0.9988,43.09
wavmark,5,672,2,14,blind_dist_cb,1,1,1,14,0.8750,4.6072,0.9986,43.23
wavmark,5,672,3,15,blind_dist_cb,1,1,1,14,0.8750,4.5888,0.9985,43.04
wavmark,5,908,0,16,blind_dist_cb,1,1,1,11,0.6875,4.5797,0.9994,42.85
wavmark,5,908,1,17,blind_dist_cb,1,1,1,13,0.8125,4.5853,0.9994,42.63
wavmark,5,908,2,18,blind_dist_cb,1,1,1,14,0.8750,4.5868,0.9995,43.04
wavmark,5,908,3,19,blind_dist_cb,1,1,1,13,0.8125,4.5844,0.9993,42.32
wavmark,5,1089,0,20,blind_dist_cb,1,1,1,13,0.8125,4.6025,0.9997,43.63
wavmark,5,1089,1,21,blind_dist_cb,1,1,1,11,0.6875,4.6077,0.9998,43.68
wavmark,5,1089,2,22,blind_dist_cb,1,1,1,11,0.6875,4.5893,0.9997,42.81
wavmark,5,1089,3,23,blind_dist_cb,1,1,1,12,0.7500,4.5917,0.9998,43.46
wavmark,5,1188,0,24,blind_dist_cb,1,1,1,12,0.7500,4.6013,0.9946,43.77
wavmark,5,1188,1,25,blind_dist_cb,1,1,1,12,0.7500,4.5899,0.9947,43.33
wavmark,5,1188,2,26,blind_dist_cb,1,1,1,12,0.7500,4.5966,0.9953,42.98
wavmark,5,1188,3,27,blind_dist_cb,1,1,1,13,0.8125,4.5922,0.9939,43.12
wavmark,5,1221,0,28,blind_dist_cb,1,1,1,11,0.6875,4.6163,0.9998,41.63
