model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
voicemark,5,chinese:SSB0009,2,5,tct,1,0.8445,-16.8377,-16.5608,4.1822,0.9804,15.78,0.0188,-0.2046,-16.5608,-16.5617
voicemark,5,chinese:SSB0009,2,5,payload_farthest,1,0.8549,-6.6962,-6.2449,4.1811,0.9802,16.18,0.0188,-0.2046,-16.5608,-16.5617
voicemark,5,chinese:SSB0011,0,6,single_copy,0,0.5969,-0.0005,8.5198,4.6439,1.0000,143.13,0.1496,-0.9843,-11.9917,-11.9917
voicemark,5,chinese:SSB0011,0,6,mean,1,0.6374,-8.6584,-8.4662,4.0354,0.9675,16.91,0.1496,-0.9843,-11.9917,-11.9917
voicemark,5,chinese:SSB0011,0,6,rp,1,0.6449,-4.2117,-4.0698,3.7006,0.9559,14.28,0.1496,-0.9843,-11.9917,-11.9917
voicemark,5,chinese:SSB0011,0,6,random_dirichlet,1,0.6476,-9.6985,-8.9144,3.7831,0.9567,14.64,0.1496,-0.9843,-11.9917,-11.9917
voicemark,5,chinese:SSB0011,0,6,eep,1,0.6283,-7.7399,-7.7128,4.2225,0.9746,18.78,0.1496,-0.9843,-11.9917,-11.9917
voicemark,5,chinese:SSB0011,0,6,fwp,1,0.6283,-7.7399,-7.7128,4.2225,0.9746,18.78,0.1496,-0.9843,-11.9917,-11.9917
voicemark,5,chinese:SSB0011,0,6,dm,1,0.6380,-7.1995,-6.4662,4.0675,0.9694,17.35,0.1496,-0.9843,-11.9917,-11.9917
voicemark,5,chinese:SSB0011,0,6,tct,1,0.6284,-12.0160,-11.9917,3.7547,0.9544,14.70,0.1496,-0.9843,-11.9917,-11.9917
voicemark,5,chinese:SSB0011,0,6,payload_farthest,0,0.6263,-0.0795,2.8368,4.2341,0.9758,18.78,0.1496,-0.9843,-11.9917,-11.9917
voicemark,5,chinese:SSB0011,1,7,single_copy,0,0.5700,-0.0066,5.2994,4.6439,1.0000,142.41,0.6606,-0.5772,-18.7052,-18.7063
voicemark,5,chinese:SSB0011,1,7,mean,1,0.6460,-28.1045,-27.9599,3.9136,0.9570,14.39,0.6606,-0.5772,-18.7052,-18.7063
voicemark,5,chinese:SSB0011,1,7,rp,1,0.6093,-21.0985,-20.1667,3.6043,0.9412,11.79,0.6606,-0.5772,-18.7052,-18.7063
voicemark,5,chinese:SSB0011,1,7,random_dirichlet,1,0.6720,-26.1744,-26.1679,3.8201,0.9455,13.48,0.6606,-0.5772,-18.7052,-18.7063
voicemark,5,chinese:SSB0011,1,7,eep,1,0.5617,-49.4418,-48.5242,3.8896,0.9651,15.48,0.6606,-0.5772,-18.7052,-18.7063
voicemark,5,chinese:SSB0011,1,7,fwp,1,0.5617,-49.4418,-48.5242,3.8896,0.9651,15.48,0.6606,-0.5772,-18.7052,-18.7063
voicemark,5,chinese:SSB0011,1,7,dm,1,0.5661,-50.9978,-50.9549,3.9069,0.9653,15.41,0.6606,-0.5772,-18.7052,-18.7063
voicemark,5,chinese:SSB0011,1,7,tct,1,0.6618,-18.7519,-18.7052,3.8759,0.9549,14.31,0.6606,-0.5772,-18.7052,-18.7063
voicemark,5,chinese:SSB0011,1,7,payload_farthest,1,0.6147,-11.9543,-11.2584,4.1945,0.9744,17.87,0.6606,-0.5772,-18.7052,-18.7063
voicemark,5,chinese:SSB0011,2,8,single_copy,0,0.6222,-0.0001,9.9021,4.6439,1.0000,143.40,0.5803,-0.6137,-15.4324,-15.4324
voicemark,5,chinese:SSB0011,2,8,mean,1,0.6527,-7.4982,-6.6585,4.2094,0.9708,16.93,0.5803,-0.6137,-15.4324,-15.4324
voicemark,5,chinese:SSB0011,2,8,rp,1,0.6601,-7.9179,-7.8265,3.6502,0.9526,13.16,0.5803,-0.6137,-15.4324,-15.4324
voicemark,5,chinese:SSB0011,2,8,random_dirichlet,1,0.6525,-2.8502,-2.7334,4.2480,0.9710,17.24,0.5803,-0.6137,-15.4324,-15.4324
voicemark,5,chinese:SSB0011,2,8,eep,1,0.6307,-3.0114,-2.8985,4.0173,0.9621,16.19,0.5803,-0.6137,-15.4324,-15.4324
voicemark,5,chinese:SSB0011,2,8,fwp,1,0.6175,-13.4106,-13.2616,3.8726,0.9616,15.78,0.5803,-0.6137,-15.4324,-15.4324
voicemark,5,chinese:SSB0011,2,8,dm,1,0.6525,-14.3499,-13.8433,4.1056,0.9689,16.44,0.5803,-0.6137,-15.4324,-15.4324
voicemark,5,chinese:SSB0011,2,8,tct,1,0.6428,-15.5985,-15.4324,3.9814,0.9620,13.83,0.5803,-0.6137,-15.4324,-15.4324
