model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wavmark,2,chinese:SSB0009,1,4,fwp,1,1.0000,-4.0000,-4.0000,4.6179,1.0000,44.95,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0009,1,4,dm,1,1.0000,-4.0000,-4.0000,4.6179,1.0000,44.95,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0009,1,4,tct,1,1.0000,-4.0000,-4.0000,4.6179,1.0000,44.95,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0009,1,4,payload_farthest,1,1.0000,-4.0000,-4.0000,4.6179,1.0000,44.95,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0009,2,5,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,145.16,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0009,2,5,mean,1,1.0000,-3.0000,-3.0000,4.5803,0.9999,44.15,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0009,2,5,rp,1,1.0000,-3.0000,-3.0000,4.5803,0.9999,44.15,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0009,2,5,random_dirichlet,0,1.0000,-0.0000,1.0000,4.6230,1.0000,49.86,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0009,2,5,eep,1,1.0000,-3.0000,-3.0000,4.5803,0.9999,44.15,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0009,2,5,fwp,1,1.0000,-3.0000,-3.0000,4.5803,0.9999,44.15,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0009,2,5,dm,1,1.0000,-3.0000,-3.0000,4.5803,0.9999,44.15,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0009,2,5,tct,1,1.0000,-3.0000,-3.0000,4.5803,0.9999,44.15,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0009,2,5,payload_farthest,1,1.0000,-3.0000,-3.0000,4.5803,0.9999,44.15,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,0,6,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,140.67,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,0,6,mean,1,1.0000,-3.0000,-3.0000,4.5268,0.9997,44.31,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,0,6,rp,1,1.0000,-3.0000,-3.0000,4.5268,0.9997,44.31,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,0,6,random_dirichlet,1,1.0000,-1.0000,-1.0000,4.5569,0.9998,46.30,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,0,6,eep,1,1.0000,-3.0000,-3.0000,4.5268,0.9997,44.31,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,0,6,fwp,1,1.0000,-3.0000,-3.0000,4.5268,0.9997,44.31,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,0,6,dm,1,1.0000,-3.0000,-3.0000,4.5268,0.9997,44.31,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,0,6,tct,1,1.0000,-3.0000,-3.0000,4.5268,0.9997,44.31,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,0,6,payload_farthest,1,1.0000,-3.0000,-3.0000,4.5268,0.9997,44.31,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,1,7,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,140.67,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,1,7,mean,1,1.0000,-3.0000,-3.0000,4.5299,0.9997,44.34,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,1,7,rp,1,1.0000,-3.0000,-3.0000,4.5299,0.9997,44.34,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,1,7,random_dirichlet,0,1.0000,-0.0000,1.0000,4.5870,0.9999,48.45,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,1,7,eep,1,1.0000,-3.0000,-3.0000,4.5299,0.9997,44.34,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,1,7,fwp,1,1.0000,-3.0000,-3.0000,4.5299,0.9997,44.34,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,1,7,dm,1,1.0000,-3.0000,-3.0000,4.5299,0.9997,44.34,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,1,7,tct,1,1.0000,-3.0000,-3.0000,4.5299,0.9997,44.34,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,1,7,payload_farthest,1,1.0000,-3.0000,-3.0000,4.5299,0.9997,44.34,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0011,2,8,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,140.67,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0011,2,8,mean,1,1.0000,-4.0000,-4.0000,4.4758,0.9995,43.61,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0011,2,8,rp,1,1.0000,-4.0000,-4.0000,4.4758,0.9995,43.61,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0011,2,8,random_dirichlet,0,1.0000,-0.0000,1.0000,4.3728,0.9993,41.37,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0011,2,8,eep,1,1.0000,-4.0000,-4.0000,4.4758,0.9995,43.61,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0011,2,8,fwp,1,1.0000,-4.0000,-4.0000,4.4758,0.9995,43.61,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0011,2,8,dm,1,1.0000,-4.0000,-4.0000,4.4758,0.9995,43.61,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0011,2,8,tct,1,1.0000,-4.0000,-4.0000,4.4758,0.9995,43.61,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0011,2,8,payload_farthest,1,1.0000,-4.0000,-4.0000,4.4758,0.9995,43.61,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0012,0,9,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,145.72,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,0,9,mean,1,1.0000,-3.0000,-3.0000,4.5779,0.9998,44.85,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,0,9,rp,1,1.0000,-3.0000,-3.0000,4.5779,0.9998,44.85,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,0,9,random_dirichlet,0,1.0000,-0.0000,1.0000,4.6052,0.9999,47.79,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,0,9,eep,1,1.0000,-3.0000,-3.0000,4.5779,0.9998,44.85,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,0,9,fwp,1,1.0000,-3.0000,-3.0000,4.5779,0.9998,44.85,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,0,9,dm,1,1.0000,-3.0000,-3.0000,4.5779,0.9998,44.85,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,0,9,tct,1,1.0000,-3.0000,-3.0000,4.5779,0.9998,44.85,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,0,9,payload_farthest,1,1.0000,-3.0000,-3.0000,4.5779,0.9998,44.85,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,1,10,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,145.72,nan,nan,-3.0000,-3.0000
