model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wmcodec,8,chinese:SSB0009,2,5,random_dirichlet,1,,-9.0419,-8.3020,4.0469,0.9810,11.79,0.5861,-0.4148,-16.3485,-16.3482
wmcodec,8,chinese:SSB0009,2,5,eep,1,,-13.6773,-13.3811,3.7629,0.9759,9.94,0.5861,-0.4148,-16.3485,-16.3482
wmcodec,8,chinese:SSB0009,2,5,fwp,1,,-28.0042,-27.2205,3.7229,0.9751,10.78,0.5861,-0.4148,-16.3485,-16.3482
wmcodec,8,chinese:SSB0009,2,5,dm,1,,-15.9313,-15.5261,4.0910,0.9821,12.97,0.5861,-0.4148,-16.3485,-16.3482
wmcodec,8,chinese:SSB0009,2,5,tct,1,,-16.3829,-16.3485,3.9867,0.9791,11.15,0.5861,-0.4148,-16.3485,-16.3482
wmcodec,8,chinese:SSB0009,2,5,payload_farthest,1,,-15.6186,-15.0515,3.8999,0.9775,10.75,0.5861,-0.4148,-16.3485,-16.3482
wmcodec,8,chinese:SSB0011,0,6,single_copy,1,,-3.9141,-3.8931,4.6439,1.0000,140.36,-0.2778,-0.8567,-4.9593,-4.9593
wmcodec,8,chinese:SSB0011,0,6,mean,1,,-17.5463,-15.5513,3.9813,0.9804,15.30,-0.2778,-0.8567,-4.9593,-4.9593
wmcodec,8,chinese:SSB0011,0,6,rp,1,,-12.1148,-11.2998,3.7809,0.9731,13.52,-0.2778,-0.8567,-4.9593,-4.9593
wmcodec,8,chinese:SSB0011,0,6,random_dirichlet,1,,-18.0968,-17.2148,3.8892,0.9777,14.29,-0.2778,-0.8567,-4.9593,-4.9593
wmcodec,8,chinese:SSB0011,0,6,eep,1,,-26.7131,-25.5034,4.2153,0.9877,18.02,-0.2778,-0.8567,-4.9593,-4.9593
wmcodec,8,chinese:SSB0011,0,6,fwp,1,,-33.3263,-32.9805,4.1701,0.9849,16.97,-0.2778,-0.8567,-4.9593,-4.9593
wmcodec,8,chinese:SSB0011,0,6,dm,1,,-26.7487,-25.6811,4.0491,0.9817,15.93,-0.2778,-0.8567,-4.9593,-4.9593
wmcodec,8,chinese:SSB0011,0,6,tct,1,,-5.8708,-4.9593,3.7614,0.9755,13.03,-0.2778,-0.8567,-4.9593,-4.9593
wmcodec,8,chinese:SSB0011,0,6,payload_farthest,1,,-14.2500,-13.4234,3.7082,0.9750,13.04,-0.2778,-0.8567,-4.9593,-4.9593
wmcodec,8,chinese:SSB0011,1,7,single_copy,1,,-7.4628,-7.4136,4.6439,1.0000,140.63,0.1129,-0.4742,-17.2800,-17.2800
wmcodec,8,chinese:SSB0011,1,7,mean,1,,-4.9207,-3.3839,4.1077,0.9795,16.66,0.1129,-0.4742,-17.2800,-17.2800
wmcodec,8,chinese:SSB0011,1,7,rp,1,,-14.1765,-12.5048,3.9024,0.9730,14.36,0.1129,-0.4742,-17.2800,-17.2800
wmcodec,8,chinese:SSB0011,1,7,random_dirichlet,1,,-19.8480,-19.1138,4.0400,0.9784,15.92,0.1129,-0.4742,-17.2800,-17.2800
wmcodec,8,chinese:SSB0011,1,7,eep,1,,-25.2763,-25.2152,3.7465,0.9712,13.50,0.1129,-0.4742,-17.2800,-17.2800
wmcodec,8,chinese:SSB0011,1,7,fwp,1,,-9.4842,-9.0295,3.8492,0.9706,14.03,0.1129,-0.4742,-17.2800,-17.2800
wmcodec,8,chinese:SSB0011,1,7,dm,1,,-12.9070,-12.1262,4.0377,0.9781,16.17,0.1129,-0.4742,-17.2800,-17.2800
wmcodec,8,chinese:SSB0011,1,7,tct,1,,-17.9042,-17.2800,3.9518,0.9743,15.28,0.1129,-0.4742,-17.2800,-17.2800
wmcodec,8,chinese:SSB0011,1,7,payload_farthest,1,,-17.2311,-15.7903,4.2834,0.9872,17.97,0.1129,-0.4742,-17.2800,-17.2800
wmcodec,8,chinese:SSB0011,2,8,single_copy,0,,-0.0221,4.6260,4.6439,1.0000,140.72,-0.0786,-0.1448,-10.6609,-10.6609
wmcodec,8,chinese:SSB0011,2,8,mean,1,,-10.3485,-6.7624,4.0981,0.9836,16.83,-0.0786,-0.1448,-10.6609,-10.6609
